Orthogroup	HELIO_ok	ASTMX
OG0003482	HELIO_11806	ASTMX06291, ASTMX01090, ASTMX09004
OG0003483	HELIO_09297	ASTMX02494
OG0003485	HELIO_01317, HELIO_05627	ASTMX12594
OG0003487	HELIO_01481	ASTMX11535
OG0003488	HELIO_03650	ASTMX06137
OG0003489	HELIO_11702	ASTMX11315
OG0003490	HELIO_09531	ASTMX12967
OG0003491	HELIO_12169	ASTMX11829, ASTMX07278
OG0003492	HELIO_04826	ASTMX15658, ASTMX07661
OG0003493	HELIO_09058	ASTMX11757
OG0003495	HELIO_09765	ASTMX06696, ASTMX17728, ASTMX15254
OG0003497	HELIO_01513	ASTMX09325, ASTMX12800
OG0003498	HELIO_09734	ASTMX01620
OG0003499	HELIO_04566, HELIO_04195	ASTMX00373
OG0003500	HELIO_10237	ASTMX12903, ASTMX13670
OG0003501	HELIO_00872	ASTMX02416
OG0003502	HELIO_11773	ASTMX09364
OG0003503	HELIO_07145	ASTMX17335
OG0003505	HELIO_03524	ASTMX01106
OG0003506	HELIO_08087	ASTMX03887, ASTMX17187, ASTMX15908
OG0003507	HELIO_09678	ASTMX03126, ASTMX03987, ASTMX02892
OG0003508	HELIO_02722	ASTMX08692
OG0003509	HELIO_11968	ASTMX20219
OG0003510	HELIO_01752	ASTMX17133
OG0003510	HELIO_01753	ASTMX06743, ASTMX00853, ASTMX18796
OG0003511	HELIO_09304	ASTMX12073
OG0003512	HELIO_03822	ASTMX05092, ASTMX09614
OG0003513	HELIO_06774	ASTMX12957, ASTMX10424, ASTMX18403
OG0003514	HELIO_08202	ASTMX08380, ASTMX19372, ASTMX08342
OG0003515	HELIO_01150	ASTMX14872, ASTMX08241
OG0003516	HELIO_02977	ASTMX03270
OG0003517	HELIO_00750	ASTMX02229, ASTMX22733, ASTMX21231
OG0003518	HELIO_01357	ASTMX08720
OG0003519	HELIO_05466	ASTMX21057
OG0003520	HELIO_02766, HELIO_06238, HELIO_06922	ASTMX10981
OG0003521	HELIO_05214	ASTMX05860
OG0003522	HELIO_08738	ASTMX09932, ASTMX01391
OG0003523	HELIO_02927	ASTMX06451, ASTMX09203
OG0003524	HELIO_04962, HELIO_06954, HELIO_06651	ASTMX00697
OG0003525	HELIO_08996, HELIO_04858	ASTMX03127, ASTMX20265
OG0003526	HELIO_09793	ASTMX04890, ASTMX21723, ASTMX08073
OG0003527	HELIO_03465	ASTMX09189
OG0003528	HELIO_06120	ASTMX09805
OG0003529	HELIO_09756	ASTMX16745, ASTMX14098
OG0003530	HELIO_11962	ASTMX05440, ASTMX20430
OG0003531	HELIO_05168	ASTMX16540, ASTMX22221, ASTMX09746, ASTMX04691
OG0003532	HELIO_02994	ASTMX09797
OG0003533	HELIO_04997	ASTMX14253
OG0003534	HELIO_09244	ASTMX08453, ASTMX01684, ASTMX08487
OG0003535	HELIO_02930	ASTMX17766, ASTMX10435, ASTMX12077
OG0003536	HELIO_03615	ASTMX04814, ASTMX07581
OG0003537	HELIO_05338	ASTMX10030
OG0003538	HELIO_07947	ASTMX21966, ASTMX20518
OG0003539	HELIO_06853	ASTMX01615
OG0003541	HELIO_02897	ASTMX02571
OG0003543	HELIO_01891	ASTMX13907
OG0003544	HELIO_03400	ASTMX05764, ASTMX12377
OG0003545	HELIO_05328	ASTMX22856, ASTMX03639, ASTMX14841
OG0003546	HELIO_08740	ASTMX03306, ASTMX06923, ASTMX13133
OG0003547	HELIO_11264	ASTMX02604, ASTMX19542, ASTMX19541, ASTMX00359
OG0003548	HELIO_03258	ASTMX10078, ASTMX20604
OG0003549	HELIO_01543	ASTMX09904, ASTMX16803
OG0003550	HELIO_10135	ASTMX12018, ASTMX00483, ASTMX08669
OG0003551	HELIO_11131	ASTMX14723, ASTMX11606, ASTMX14724, ASTMX04936
OG0003552	HELIO_01828	ASTMX04006
OG0003554	HELIO_04654	ASTMX10001, ASTMX12094
OG0003555	HELIO_03076	ASTMX06580
OG0003556	HELIO_04836, HELIO_07224	ASTMX21299, ASTMX01752, ASTMX13732
OG0003558	HELIO_09026	ASTMX07075, ASTMX08200, ASTMX02922
OG0003560	HELIO_02403	ASTMX20729
OG0003561	HELIO_03510	ASTMX09905, ASTMX06185
OG0003562	HELIO_07501	ASTMX19362, ASTMX04310, ASTMX15769
OG0003563	HELIO_02254	ASTMX07743
OG0003564	HELIO_08585	ASTMX16336, ASTMX09764, ASTMX04739
OG0003565	HELIO_07480	ASTMX17264
OG0003566	HELIO_03423	ASTMX09006, ASTMX21630
OG0003567	HELIO_02904	ASTMX03625
OG0003568	HELIO_09743, HELIO_09744	ASTMX14445
OG0003569	HELIO_07355	ASTMX02172, ASTMX13272, ASTMX09249
OG0003570	HELIO_06559	ASTMX18041
OG0003571	HELIO_02351	ASTMX18396, ASTMX02624
OG0003572	HELIO_00742	ASTMX20122, ASTMX06072, ASTMX07500, ASTMX04640, ASTMX01355
OG0003573	HELIO_09111	ASTMX17087
OG0003576	HELIO_12690	ASTMX19656, ASTMX13857
OG0003577	HELIO_10105	ASTMX14615
OG0003578	HELIO_08279, HELIO_08278	ASTMX15744
OG0003579	HELIO_05944	ASTMX18857, ASTMX05928, ASTMX10482
OG0003581	HELIO_09020	ASTMX08220
OG0003582	HELIO_04947	ASTMX22172, ASTMX05373
OG0003597	HELIO_02664	ASTMX03573
OG0003598	HELIO_10451	ASTMX04073
OG0003600	HELIO_08008	ASTMX00592
OG0003601	HELIO_07255	ASTMX22455, ASTMX05402, ASTMX21482, ASTMX21464, ASTMX21480
OG0003604	HELIO_00754	ASTMX12235, ASTMX18061, ASTMX05055, ASTMX07337
OG0003608	HELIO_09737	ASTMX02819
OG0003610	HELIO_12163	ASTMX10810
OG0003611	HELIO_01894	ASTMX14877
OG0003613	HELIO_01893	ASTMX04050, ASTMX18610
OG0003615	HELIO_01584	ASTMX17840, ASTMX02926, ASTMX03022
OG0003617	HELIO_03494	ASTMX16719
OG0003619	HELIO_07057	ASTMX04527
OG0003620	HELIO_09212	ASTMX19184
OG0003621	HELIO_07026	ASTMX03711
OG0003622	HELIO_11126	ASTMX03803, ASTMX18660
OG0003626	HELIO_07783	ASTMX14928
OG0003627	HELIO_01019	ASTMX02831, ASTMX03012
OG0003628	HELIO_05594	ASTMX20167, ASTMX05199
OG0003629	HELIO_07219	ASTMX11708
OG0003630	HELIO_01750	ASTMX04467
OG0003631	HELIO_10254	ASTMX03889
OG0003633	HELIO_08998, HELIO_07996	ASTMX18125
OG0003635	HELIO_08551	ASTMX01147
OG0003636	HELIO_11667	ASTMX14519
OG0003638	HELIO_00190	ASTMX08095, ASTMX09482
OG0003639	HELIO_03103	ASTMX13998
OG0003640	HELIO_10891	ASTMX07846, ASTMX10421
OG0003641	HELIO_07553	ASTMX06736, ASTMX00519
OG0003642	HELIO_02432	ASTMX13241, ASTMX14005
OG0003644	HELIO_02002	ASTMX11204, ASTMX22672
OG0003645	HELIO_02632	ASTMX17672
OG0003646	HELIO_10542	ASTMX07094
OG0003647	HELIO_08435	ASTMX03340, ASTMX07786
OG0003648	HELIO_08542	ASTMX04819
OG0003649	HELIO_09186	ASTMX04920
OG0003650	HELIO_02717, HELIO_11983, HELIO_06323	ASTMX05339
OG0003651	HELIO_01012	ASTMX06708, ASTMX15249
OG0003652	HELIO_05306	ASTMX06086, ASTMX01201
OG0003653	HELIO_00722	ASTMX09844, ASTMX03565, ASTMX07032
OG0003654	HELIO_11410	ASTMX18752, ASTMX06146
OG0003655	HELIO_12535	ASTMX09913, ASTMX17372
OG0003656	HELIO_01092	ASTMX22041, ASTMX06864
OG0003657	HELIO_09755	ASTMX05415, ASTMX12030
OG0003658	HELIO_10115	ASTMX01908, ASTMX21818, ASTMX20155
OG0003659	HELIO_01564	ASTMX22182, ASTMX21660, ASTMX21661
OG0003660	HELIO_06666	ASTMX02749, ASTMX13404
OG0003661	HELIO_00776	ASTMX01047
OG0003662	HELIO_12127	ASTMX08499, ASTMX07814, ASTMX12079
OG0003663	HELIO_00775	ASTMX03968, ASTMX09648, ASTMX02779, ASTMX14887
OG0003664	HELIO_10185	ASTMX21611, ASTMX22165
OG0003665	HELIO_10497, HELIO_07311	ASTMX19841
OG0003668	HELIO_12712	ASTMX06218
OG0003669	HELIO_09100	ASTMX15273
OG0003671	HELIO_01352	ASTMX16457, ASTMX06659, ASTMX15213
OG0003672	HELIO_03464	ASTMX07690
OG0003675	HELIO_07191	ASTMX07427
OG0003676	HELIO_07728	ASTMX16755
OG0003677	HELIO_12600	ASTMX08647, ASTMX19744, ASTMX10207
OG0003678	HELIO_06802	ASTMX03163, ASTMX18968
OG0003679	HELIO_01849	ASTMX00166, ASTMX14038
OG0003680	HELIO_06689	ASTMX05302, ASTMX19340
OG0003681	HELIO_01500	ASTMX16563, ASTMX18250, ASTMX18137
OG0003682	HELIO_01433	ASTMX07505, ASTMX12895
OG0003683	HELIO_01924	ASTMX21452
OG0003684	HELIO_08776	ASTMX08680
OG0003685	HELIO_09044	ASTMX07097
OG0003686	HELIO_08163	ASTMX06254
OG0003687	HELIO_06361	ASTMX17726, ASTMX07873
OG0003688	HELIO_05020	ASTMX13333
OG0003689	HELIO_02422	ASTMX02872, ASTMX21294, ASTMX05418, ASTMX17697
OG0003690	HELIO_12684	ASTMX10980, ASTMX10978
OG0003691	HELIO_02530, HELIO_02531, HELIO_04964	ASTMX15904
OG0003692	HELIO_09987	ASTMX10000, ASTMX15655
OG0003693	HELIO_12474	ASTMX14396, ASTMX02107
OG0003694	HELIO_05422	ASTMX09722
OG0003695	HELIO_02593	ASTMX03315, ASTMX17201, ASTMX12439
OG0003696	HELIO_11257	ASTMX00614
OG0003697	HELIO_12071	ASTMX06569
OG0003698	HELIO_09605	ASTMX02803, ASTMX17268
OG0003700	HELIO_11457	ASTMX19240, ASTMX07852
OG0003701	HELIO_05490, HELIO_11557	ASTMX12710
OG0003702	HELIO_12767	ASTMX02772, ASTMX05806
OG0003703	HELIO_02888	ASTMX18566, ASTMX17499
OG0003705	HELIO_09455	ASTMX08013
OG0003706	HELIO_11708	ASTMX00898, ASTMX13803
OG0003707	HELIO_10348	ASTMX04909
OG0003709	HELIO_00709, HELIO_04113	ASTMX17645, ASTMX07210
OG0003710	HELIO_06500	ASTMX20149, ASTMX06151
OG0003711	HELIO_12137	ASTMX03560
OG0003712	HELIO_03886, HELIO_08547	ASTMX14325, ASTMX20985
OG0003713	HELIO_10395	ASTMX03846, ASTMX03111
OG0003716	HELIO_05664, HELIO_06645	ASTMX07172
OG0003717	HELIO_05515	ASTMX04289, ASTMX13919
OG0003719	HELIO_06363	ASTMX21101
OG0003720	HELIO_08336	ASTMX03119, ASTMX19301
OG0003721	HELIO_10032, HELIO_03702	ASTMX22043
OG0003722	HELIO_03347	ASTMX06501, ASTMX11182
OG0003724	HELIO_10508	ASTMX05688
OG0003725	HELIO_02882	ASTMX14050, ASTMX18830
OG0003727	HELIO_02912	ASTMX08742, ASTMX06766
OG0003728	HELIO_02348	ASTMX20243
OG0003729	HELIO_11354	ASTMX05387
OG0003731	HELIO_04511, HELIO_05539	ASTMX18880
OG0003733	HELIO_03136	ASTMX05574
OG0003734	HELIO_06093	ASTMX11186
OG0003735	HELIO_01294	ASTMX02980
OG0003736	HELIO_03063	ASTMX06261
OG0003737	HELIO_10888	ASTMX03311, ASTMX02075
OG0003738	HELIO_10176	ASTMX11368, ASTMX05001, ASTMX11367
OG0003739	HELIO_08892	ASTMX15585
OG0003740	HELIO_05574	ASTMX16206
OG0003742	HELIO_08883	ASTMX13806, ASTMX00905
OG0003743	HELIO_02787	ASTMX18803
OG0003744	HELIO_04674	ASTMX08863, ASTMX05359
OG0003746	HELIO_00144	ASTMX16717, ASTMX17153, ASTMX01456, ASTMX21879, ASTMX09875
OG0003747	HELIO_06022	ASTMX18158
OG0003749	HELIO_02988	ASTMX08310, ASTMX01524
OG0003750	HELIO_02076	ASTMX18029
OG0003751	HELIO_08716	ASTMX04007
OG0003752	HELIO_08739	ASTMX00327, ASTMX00468
OG0003753	HELIO_02945	ASTMX14862
OG0003754	HELIO_09263	ASTMX02185, ASTMX21230
OG0003755	HELIO_08454	ASTMX22559, ASTMX14368
OG0003757	HELIO_08330	ASTMX09893
OG0003758	HELIO_04986	ASTMX20436, ASTMX20437
OG0003759	HELIO_08276	ASTMX21302, ASTMX08728, ASTMX08729
OG0003760	HELIO_10329	ASTMX21160, ASTMX20023
OG0003761	HELIO_09527	ASTMX13246, ASTMX10082
OG0003762	HELIO_00794	ASTMX18780, ASTMX07713, ASTMX18085
OG0003763	HELIO_02371, HELIO_07298	ASTMX20292, ASTMX20453
OG0003764	HELIO_10540	ASTMX16449
OG0003767	HELIO_03825	ASTMX00865
OG0003768	HELIO_12290, HELIO_05875, HELIO_09493	ASTMX03041
OG0003769	HELIO_09666	ASTMX09112
OG0003770	HELIO_06598	ASTMX04346
OG0003771	HELIO_09996	ASTMX20761, ASTMX17664
OG0003772	HELIO_11304	ASTMX02565
OG0003773	HELIO_11994	ASTMX19481, ASTMX13827
OG0003776	HELIO_02001	ASTMX07290, ASTMX16427, ASTMX19488
OG0003777	HELIO_01826	ASTMX15587, ASTMX19161, ASTMX01444, ASTMX00836, ASTMX16256
OG0003778	HELIO_12734	ASTMX10296, ASTMX01093
OG0003779	HELIO_09039	ASTMX20791
OG0003780	HELIO_05552	ASTMX11152, ASTMX07003, ASTMX04115, ASTMX05433, ASTMX16713
OG0003794	HELIO_01699	ASTMX22594, ASTMX13595, ASTMX15133, ASTMX07244, ASTMX00269
OG0003795	HELIO_00713	ASTMX22459, ASTMX04043
OG0003798	HELIO_10316	ASTMX00649, ASTMX05334
OG0003803	HELIO_02425	ASTMX15080, ASTMX04008
OG0003806	HELIO_00384	ASTMX21196
OG0003807	HELIO_07147	ASTMX03640
OG0003808	HELIO_04304	ASTMX12243
OG0003809	HELIO_07339	ASTMX20443, ASTMX12115
OG0003810	HELIO_06395	ASTMX00551, ASTMX07541, ASTMX08005
OG0003811	HELIO_07404	ASTMX11112
OG0003812	HELIO_07959	ASTMX06055
OG0003813	HELIO_02391	ASTMX06952, ASTMX11991
OG0003816	HELIO_04161, HELIO_05586	ASTMX10485, ASTMX10948
OG0003818	HELIO_04533	ASTMX08224
OG0003820	HELIO_12732, HELIO_12713	ASTMX09663
OG0003821	HELIO_04733	ASTMX15916, ASTMX00789
OG0003823	HELIO_12718	ASTMX14106
OG0003824	HELIO_02077	ASTMX15652
OG0003825	HELIO_12444	ASTMX23005, ASTMX15234, ASTMX01205
OG0003826	HELIO_02592	ASTMX13299
OG0003827	HELIO_10529	ASTMX08906, ASTMX01691
OG0003828	HELIO_03989	ASTMX09777
OG0003829	HELIO_04115	ASTMX16879
OG0003830	HELIO_07812	ASTMX09924, ASTMX15222
OG0003831	HELIO_00414	ASTMX01621
OG0003832	HELIO_04229	ASTMX16229, ASTMX15146, ASTMX00997
OG0003833	HELIO_00735, HELIO_08031, HELIO_06424	ASTMX08170
OG0003834	HELIO_10627	ASTMX13103, ASTMX02832, ASTMX21677
OG0003835	HELIO_00960	ASTMX08155
OG0003836	HELIO_02274	ASTMX03922
OG0003837	HELIO_01037	ASTMX22200
OG0003838	HELIO_09299	ASTMX07568, ASTMX14008
OG0003839	HELIO_00548	ASTMX03107
OG0003840	HELIO_07119	ASTMX21619, ASTMX10569
OG0003841	HELIO_08429	ASTMX15813
OG0003842	HELIO_06073	ASTMX02010
OG0003843	HELIO_09017	ASTMX11574, ASTMX03263
OG0003844	HELIO_00051	ASTMX18569
OG0003845	HELIO_09710	ASTMX21005
OG0003848	HELIO_02520	ASTMX03313, ASTMX06535, ASTMX02072
OG0003850	HELIO_01423	ASTMX17827
OG0003851	HELIO_06451	ASTMX05745, ASTMX14120
OG0003852	HELIO_11600	ASTMX13641
OG0003853	HELIO_12441	ASTMX06603
OG0003855	HELIO_07181	ASTMX18348
OG0003856	HELIO_05722	ASTMX11397
OG0003857	HELIO_12190	ASTMX17813
OG0003858	HELIO_08687	ASTMX02510
OG0003859	HELIO_02262	ASTMX19127
OG0003861	HELIO_09460	ASTMX18934
OG0003862	HELIO_04377	ASTMX05392
OG0003863	HELIO_09867	ASTMX05791, ASTMX12495
OG0003864	HELIO_10875	ASTMX07056
OG0003865	HELIO_11073	ASTMX14765, ASTMX05719
OG0003866	HELIO_03099	ASTMX09589
OG0003867	HELIO_01829	ASTMX14392
OG0003868	HELIO_08898	ASTMX14524, ASTMX02829
OG0003869	HELIO_08492	ASTMX17801
OG0003870	HELIO_02612	ASTMX22404
OG0003872	HELIO_02970	ASTMX21986
OG0003873	HELIO_09899	ASTMX18658
OG0003874	HELIO_04369	ASTMX09158
OG0003875	HELIO_08274	ASTMX20963
OG0003876	HELIO_02667	ASTMX14613
OG0003877	HELIO_08344	ASTMX18203
OG0003878	HELIO_10989	ASTMX03060, ASTMX08366, ASTMX15924
OG0003881	HELIO_07709	ASTMX17611
OG0003882	HELIO_05979	ASTMX10267
OG0003883	HELIO_12699	ASTMX18101, ASTMX04876, ASTMX10075
OG0003884	HELIO_00594	ASTMX15152, ASTMX03561
OG0003885	HELIO_08959	ASTMX08439, ASTMX12624
OG0003886	HELIO_06325	ASTMX18295
OG0003887	HELIO_07770	ASTMX22919
OG0003888	HELIO_07431	ASTMX04862
OG0003890	HELIO_12503	ASTMX10320, ASTMX10321, ASTMX21516
OG0003892	HELIO_08263	ASTMX02017
OG0003893	HELIO_05290	ASTMX12940
OG0003894	HELIO_00555	ASTMX11183
OG0003895	HELIO_10007	ASTMX16407
OG0003896	HELIO_00287	ASTMX05002, ASTMX19466, ASTMX14861
OG0003897	HELIO_07895	ASTMX15050
OG0003898	HELIO_09951	ASTMX22794, ASTMX14906
OG0003899	HELIO_00617	ASTMX15271
OG0003900	HELIO_07367	ASTMX18534
OG0003901	HELIO_12439	ASTMX03818
OG0003903	HELIO_11262	ASTMX01642
OG0003904	HELIO_03811	ASTMX18259
OG0003906	HELIO_09388	ASTMX18624
OG0003911	HELIO_02034	ASTMX11470
OG0003912	HELIO_00546	ASTMX06396, ASTMX11967, ASTMX02561
OG0003913	HELIO_06151	ASTMX04669
OG0003916	HELIO_04220	ASTMX22490, ASTMX18046, ASTMX00894
OG0003917	HELIO_10729	ASTMX18206
OG0003918	HELIO_12096	ASTMX12177, ASTMX18541, ASTMX19758
OG0003919	HELIO_10423	ASTMX12796
OG0003920	HELIO_09202	ASTMX20009
OG0003921	HELIO_11518	ASTMX11734
OG0003923	HELIO_10280	ASTMX17099
OG0003925	HELIO_11080	ASTMX08709, ASTMX20939
OG0003926	HELIO_01471	ASTMX05523, ASTMX21916
OG0003927	HELIO_07361	ASTMX19425
OG0003929	HELIO_09096	ASTMX13853, ASTMX13851
OG0003930	HELIO_03284	ASTMX19444
OG0003931	HELIO_04058	ASTMX07722, ASTMX17814
OG0003932	HELIO_09810	ASTMX07563
OG0003933	HELIO_08038	ASTMX00968, ASTMX16168
OG0003934	HELIO_00565	ASTMX17687
OG0003935	HELIO_11530	ASTMX04582
OG0003936	HELIO_03090	ASTMX10900
OG0003937	HELIO_05246	ASTMX12589, ASTMX18037, ASTMX05114
OG0003939	HELIO_10160	ASTMX12661, ASTMX12660, ASTMX12662, ASTMX12663, ASTMX12658
OG0003940	HELIO_07463	ASTMX18138
OG0003942	HELIO_02681	ASTMX09921
OG0003943	HELIO_11312	ASTMX00858, ASTMX04844, ASTMX01264, ASTMX22384
OG0003944	HELIO_01693	ASTMX15054, ASTMX15052
OG0003945	HELIO_03032	ASTMX02597, ASTMX09466
OG0003946	HELIO_10205	ASTMX13157, ASTMX19007
OG0003947	HELIO_08689	ASTMX14801, ASTMX09966
OG0003948	HELIO_12286	ASTMX05108
OG0003949	HELIO_10884	ASTMX18736
OG0003951	HELIO_01607	ASTMX19664, ASTMX19666
OG0003953	HELIO_08151	ASTMX18008, ASTMX14755
OG0003954	HELIO_06270	ASTMX01818, ASTMX14108
OG0003955	HELIO_02651	ASTMX22833
OG0003956	HELIO_03913	ASTMX02372
OG0003957	HELIO_11006	ASTMX12337, ASTMX20420
OG0003958	HELIO_12507	ASTMX06633, ASTMX03960, ASTMX14882, ASTMX09284
OG0003959	HELIO_12450	ASTMX03302, ASTMX06910
OG0003960	HELIO_08480	ASTMX03097, ASTMX00623, ASTMX21530, ASTMX20626
OG0003961	HELIO_06293	ASTMX03170
OG0003962	HELIO_02374	ASTMX03910, ASTMX14501, ASTMX11620, ASTMX04092
OG0003965	HELIO_04316	ASTMX03247, ASTMX20007
OG0003966	HELIO_04189	ASTMX07292
OG0003967	HELIO_01824	ASTMX20908
OG0003968	HELIO_08316	ASTMX11900, ASTMX00066, ASTMX08898, ASTMX22142
OG0003969	HELIO_08398	ASTMX15238
OG0003970	HELIO_11053	ASTMX20409
OG0003971	HELIO_09511	ASTMX13704
OG0003972	HELIO_01757	ASTMX06345
OG0003973	HELIO_12484	ASTMX20732, ASTMX00524
OG0003976	HELIO_10595	ASTMX01639
OG0003997	HELIO_09041	ASTMX19928
OG0003998	HELIO_03538	ASTMX11579
OG0003999	HELIO_02420	ASTMX08675
OG0004000	HELIO_09085	ASTMX20946, ASTMX22466
OG0004002	HELIO_10165	ASTMX02497
OG0004004	HELIO_03478	ASTMX03905, ASTMX06247
OG0004005	HELIO_02225	ASTMX20415
OG0004007	HELIO_06360	ASTMX12778, ASTMX11189
OG0004009	HELIO_08149	ASTMX13881, ASTMX02524
OG0004010	HELIO_03872	ASTMX10560
OG0004011	HELIO_00202	ASTMX20986, ASTMX02746, ASTMX08196, ASTMX11986
OG0004014	HELIO_02037	ASTMX14768
OG0004015	HELIO_02952	ASTMX06018
OG0004016	HELIO_08840	ASTMX17626
OG0004017	HELIO_04459	ASTMX17823
OG0004018	HELIO_09142	ASTMX08144
OG0004019	HELIO_01152	ASTMX14129
OG0004020	HELIO_10808	ASTMX06319
OG0004021	HELIO_12459	ASTMX13298
OG0004022	HELIO_10188	ASTMX22526, ASTMX22527
OG0004023	HELIO_00840	ASTMX00207
OG0004024	HELIO_09279, HELIO_09278	ASTMX09124
OG0004025	HELIO_01715	ASTMX08612
OG0004027	HELIO_11552	ASTMX15302, ASTMX11055, ASTMX22240
OG0004028	HELIO_09218	ASTMX12118
OG0004029	HELIO_08811	ASTMX18232
OG0004031	HELIO_01995	ASTMX18843, ASTMX17691
OG0004032	HELIO_06753	ASTMX08807, ASTMX00143
OG0004035	HELIO_09748	ASTMX14250
OG0004036	HELIO_02636	ASTMX09328, ASTMX07011, ASTMX21036
OG0004037	HELIO_05087	ASTMX08758
OG0004038	HELIO_07048	ASTMX17922
OG0004039	HELIO_10042, HELIO_10041	ASTMX18412
OG0004041	HELIO_00736	ASTMX18634
OG0004042	HELIO_09649	ASTMX03581
OG0004043	HELIO_07517	ASTMX11048
OG0004044	HELIO_01126	ASTMX16753, ASTMX06545
OG0004045	HELIO_11902	ASTMX17396
OG0004047	HELIO_11567	ASTMX17932
OG0004048	HELIO_08523	ASTMX09318, ASTMX01185
OG0004049	HELIO_01172	ASTMX09548, ASTMX22169, ASTMX08049, ASTMX18380
OG0004051	HELIO_01563	ASTMX16044, ASTMX05416
OG0004052	HELIO_04471	ASTMX04949
OG0004053	HELIO_01246	ASTMX01877
OG0004054	HELIO_06113	ASTMX17729, ASTMX17210
OG0004055	HELIO_02053, HELIO_02052	ASTMX13414
OG0004057	HELIO_08994	ASTMX03071
OG0004059	HELIO_11889	ASTMX13060
OG0004060	HELIO_07720	ASTMX14465
OG0004061	HELIO_02573	ASTMX13867
OG0004063	HELIO_06207	ASTMX13281
OG0004064	HELIO_06868	ASTMX15012, ASTMX15188
OG0004065	HELIO_02317	ASTMX04796
OG0004067	HELIO_11851	ASTMX11484
OG0004068	HELIO_04572	ASTMX02692
OG0004069	HELIO_03583	ASTMX14586
OG0004070	HELIO_11759	ASTMX22191
OG0004073	HELIO_08817	ASTMX21769, ASTMX21216, ASTMX09434
OG0004074	HELIO_08579	ASTMX01938
OG0004075	HELIO_07242	ASTMX07747
OG0004078	HELIO_08021	ASTMX20669
OG0004079	HELIO_11417	ASTMX14875
OG0004080	HELIO_12370	ASTMX05403, ASTMX19661
OG0004081	HELIO_02694	ASTMX22659, ASTMX16927
OG0004082	HELIO_03318, HELIO_03319	ASTMX18322
OG0004083	HELIO_08699, HELIO_03393	ASTMX04555
OG0004084	HELIO_01688	ASTMX11330, ASTMX08178, ASTMX10797
OG0004085	HELIO_05065	ASTMX19501
OG0004087	HELIO_07687	ASTMX10679, ASTMX12061
OG0004088	HELIO_01964	ASTMX08848, ASTMX05956
OG0004089	HELIO_12017	ASTMX22983
OG0004090	HELIO_00003	ASTMX00983, ASTMX04761
OG0004091	HELIO_07817	ASTMX08610
OG0004092	HELIO_00826	ASTMX02665, ASTMX15369
OG0004093	HELIO_09995	ASTMX15171
OG0004094	HELIO_11334	ASTMX11202, ASTMX15659
OG0004095	HELIO_09898	ASTMX02227
OG0004096	HELIO_09267	ASTMX11756, ASTMX12440
OG0004097	HELIO_00420	ASTMX10694
OG0004098	HELIO_11081	ASTMX10587, ASTMX05486
OG0004099	HELIO_02315	ASTMX10113, ASTMX01415
OG0004100	HELIO_02283	ASTMX07137, ASTMX02215
OG0004101	HELIO_10904	ASTMX02879
OG0004102	HELIO_11193	ASTMX01503
OG0004103	HELIO_08288, HELIO_12649	ASTMX19598
OG0004104	HELIO_10999	ASTMX14588, ASTMX02857, ASTMX18263
OG0004105	HELIO_07467	ASTMX09841, ASTMX14708
OG0004111	HELIO_11415	ASTMX00868, ASTMX16853, ASTMX08943
OG0004112	HELIO_11079	ASTMX14225
OG0004114	HELIO_03462	ASTMX09744
OG0004115	HELIO_08676	ASTMX13900
OG0004116	HELIO_11516	ASTMX12803
OG0004117	HELIO_02091, HELIO_02092	ASTMX18757
OG0004119	HELIO_04014	ASTMX07078
OG0004121	HELIO_12052	ASTMX05251, ASTMX12771, ASTMX15858
OG0004122	HELIO_05729	ASTMX14333, ASTMX15081
OG0004123	HELIO_10333	ASTMX10854
OG0004124	HELIO_09543	ASTMX06394, ASTMX08682
OG0004125	HELIO_07953	ASTMX07853
OG0004126	HELIO_02454	ASTMX20128, ASTMX16183
OG0004127	HELIO_08267	ASTMX22216
OG0004128	HELIO_11719	ASTMX00947, ASTMX03225
OG0004129	HELIO_09825	ASTMX00603
OG0004130	HELIO_11752	ASTMX10123
OG0004131	HELIO_02810	ASTMX21499
OG0004132	HELIO_08967	ASTMX06519, ASTMX02656
OG0004133	HELIO_11815	ASTMX17631, ASTMX21212
OG0004135	HELIO_00077	ASTMX04961, ASTMX01421, ASTMX16396
OG0004136	HELIO_06715	ASTMX21158
OG0004137	HELIO_03498	ASTMX11266
OG0004139	HELIO_09145	ASTMX10583, ASTMX16679, ASTMX02920
OG0004140	HELIO_12443	ASTMX22423
OG0004141	HELIO_08049	ASTMX19067
OG0004142	HELIO_03819	ASTMX02145
OG0004143	HELIO_12725	ASTMX08959, ASTMX02134, ASTMX12412
OG0004144	HELIO_03451	ASTMX14929, ASTMX00175
OG0004145	HELIO_11658	ASTMX13544, ASTMX09506, ASTMX01256
OG0004146	HELIO_08871	ASTMX19018
OG0004147	HELIO_06881	ASTMX17723, ASTMX11442
OG0004148	HELIO_00788	ASTMX01455, ASTMX21880
OG0004149	HELIO_04989	ASTMX07554, ASTMX11481
OG0004150	HELIO_10914	ASTMX02487
OG0004153	HELIO_03342	ASTMX12182, ASTMX07981, ASTMX12181
OG0004154	HELIO_11120	ASTMX07593
OG0004156	HELIO_02466	ASTMX10877, ASTMX15457, ASTMX00963
OG0004157	HELIO_11710	ASTMX01743, ASTMX08856
OG0004158	HELIO_08947	ASTMX17963, ASTMX13614
OG0004159	HELIO_10966	ASTMX06317
