Orthogroup	HELIO_ok	BRAFL
OG0003959	HELIO_12450	bflo_16654
OG0003960	HELIO_08480	bflo_03368
OG0003962	HELIO_02374	bflo_14558
OG0003964	HELIO_09198	bflo_16381
OG0003964	HELIO_00388	bflo_22238, bflo_22112, bflo_22610
OG0003965	HELIO_04316	bflo_01681
OG0003966	HELIO_04189	bflo_18046
OG0003967	HELIO_01824	bflo_23352
OG0003968	HELIO_08316	bflo_09937
OG0003969	HELIO_08398	bflo_11550
OG0003970	HELIO_11053	bflo_08004
OG0003971	HELIO_09511	bflo_09929
OG0003972	HELIO_01757	bflo_13739
OG0003973	HELIO_12484	bflo_07614
OG0003976	HELIO_10595	bflo_10370
OG0003998	HELIO_03539, HELIO_03537, HELIO_03538	bflo_19399
OG0003999	HELIO_02420	bflo_00820
OG0004002	HELIO_10165	bflo_05675
OG0004003	HELIO_03377	bflo_06656
OG0004004	HELIO_03478	bflo_00245
OG0004005	HELIO_02225	bflo_05822
OG0004007	HELIO_06360	bflo_25579
OG0004009	HELIO_08149	bflo_08409
OG0004010	HELIO_03872	bflo_25494
OG0004011	HELIO_00202	bflo_07481
OG0004014	HELIO_02037	bflo_01604
OG0004015	HELIO_02952	bflo_27508, bflo_25882
OG0004016	HELIO_08840	bflo_02411
OG0004017	HELIO_04459	bflo_06408
OG0004018	HELIO_09142	bflo_12053, bflo_12055
OG0004019	HELIO_01152	bflo_03365
OG0004020	HELIO_10808	bflo_21634
OG0004021	HELIO_12459	bflo_20663
OG0004022	HELIO_10188	bflo_03904, bflo_18302
OG0004023	HELIO_00840	bflo_13771, bflo_13445
OG0004024	HELIO_09279, HELIO_09278	bflo_22710
OG0004027	HELIO_11552	bflo_19261
OG0004028	HELIO_09218	bflo_08558
OG0004029	HELIO_08811	bflo_19601
OG0004031	HELIO_01995	bflo_16318
OG0004032	HELIO_06753	bflo_22471
OG0004034	HELIO_10112, HELIO_10111	bflo_00483
OG0004035	HELIO_09748	bflo_13352
OG0004036	HELIO_02636	bflo_04917
OG0004037	HELIO_05087	bflo_21736
OG0004038	HELIO_07048	bflo_25870
OG0004039	HELIO_10042, HELIO_10041	bflo_00182
OG0004041	HELIO_00736	bflo_06689
OG0004042	HELIO_09649	bflo_01092
OG0004043	HELIO_07517	bflo_18420
OG0004044	HELIO_01126	bflo_01005
OG0004045	HELIO_11902	bflo_10090
OG0004047	HELIO_11567	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	HELIO_08523	bflo_05759
OG0004049	HELIO_01172	bflo_17743
OG0004050	HELIO_07692	bflo_12480
OG0004051	HELIO_01563	bflo_00363
OG0004052	HELIO_04471	bflo_07404
OG0004053	HELIO_01246	bflo_06844
OG0004054	HELIO_06113	bflo_17321
OG0004055	HELIO_02053, HELIO_02052	bflo_18237
OG0004056	HELIO_06474	bflo_08362
OG0004057	HELIO_08994	bflo_03481
OG0004059	HELIO_11889	bflo_09431
OG0004060	HELIO_07720	bflo_10224
OG0004061	HELIO_02573	bflo_25941
OG0004063	HELIO_06207	bflo_04519
OG0004064	HELIO_06868	bflo_06053
OG0004065	HELIO_02317	bflo_24951
OG0004066	HELIO_03143	bflo_16059
OG0004067	HELIO_11851	bflo_21757
OG0004068	HELIO_04572	bflo_04452
OG0004069	HELIO_03583	bflo_07987
OG0004070	HELIO_11759	bflo_23729
OG0004073	HELIO_08817	bflo_03411
OG0004074	HELIO_08579	bflo_06358
OG0004075	HELIO_07242	bflo_12360
OG0004078	HELIO_08021	bflo_09450
OG0004079	HELIO_11417	bflo_15451
OG0004080	HELIO_12370	bflo_18882
OG0004081	HELIO_02694	bflo_21861
OG0004082	HELIO_03318	bflo_00978
OG0004083	HELIO_08699, HELIO_03393	bflo_19440
OG0004084	HELIO_01688	bflo_04730
OG0004085	HELIO_05065	bflo_21712
OG0004086	HELIO_05655	bflo_15527
OG0004087	HELIO_07687	bflo_00774
OG0004088	HELIO_01964	bflo_08888
OG0004089	HELIO_12017	bflo_24435
OG0004090	HELIO_00003	bflo_02550
OG0004091	HELIO_07817	bflo_25537
OG0004092	HELIO_00826	bflo_18722
OG0004093	HELIO_09995	bflo_10011
OG0004094	HELIO_11334	bflo_17070
OG0004095	HELIO_09898	bflo_08947
OG0004096	HELIO_09267	bflo_25120, bflo_16105
OG0004097	HELIO_00420	bflo_23785
OG0004098	HELIO_11081	bflo_25548
OG0004099	HELIO_02315	bflo_23751
OG0004100	HELIO_02283	bflo_10859
OG0004101	HELIO_10904	bflo_02328
OG0004102	HELIO_11193	bflo_10530
OG0004103	HELIO_08288, HELIO_12649	bflo_18116, bflo_01589
OG0004104	HELIO_10999	bflo_06763
OG0004105	HELIO_07467	bflo_05301
OG0004107	HELIO_08614	bflo_26512, bflo_10561
OG0004108	HELIO_07935, HELIO_07936	bflo_14163
OG0004111	HELIO_11415	bflo_06133
OG0004113	HELIO_08443	bflo_11906
OG0004114	HELIO_03462	bflo_18466
OG0004115	HELIO_08676	bflo_24357
OG0004116	HELIO_11516	bflo_14868
OG0004117	HELIO_02091, HELIO_02092	bflo_06359
OG0004118	HELIO_03448	bflo_11032
OG0004119	HELIO_04014	bflo_05817
OG0004121	HELIO_12052	bflo_24414
OG0004122	HELIO_05729	bflo_16663
OG0004123	HELIO_10333	bflo_01120
OG0004124	HELIO_09543	bflo_01444
OG0004125	HELIO_07953	bflo_02477
OG0004126	HELIO_02454	bflo_12737
OG0004128	HELIO_11719	bflo_11243
OG0004129	HELIO_09825	bflo_11378, bflo_11922
OG0004130	HELIO_11752	bflo_05927
OG0004131	HELIO_02810	bflo_16570
OG0004132	HELIO_08967	bflo_13126
OG0004133	HELIO_11815	bflo_21730
OG0004134	HELIO_03479	bflo_09300
OG0004135	HELIO_00077	bflo_23100
OG0004136	HELIO_06715	bflo_25663, bflo_25662
OG0004137	HELIO_03498	bflo_05477
OG0004138	HELIO_10436	bflo_18230
OG0004139	HELIO_09145	bflo_26265
OG0004141	HELIO_08049	bflo_11700
OG0004142	HELIO_03819	bflo_11007
OG0004143	HELIO_12725	bflo_04320
OG0004144	HELIO_03451	bflo_18803
OG0004145	HELIO_11658	bflo_17954
OG0004146	HELIO_08871	bflo_20192
OG0004147	HELIO_06881	bflo_26420
OG0004148	HELIO_00788	bflo_18685
OG0004149	HELIO_04989	bflo_22473
OG0004150	HELIO_10914	bflo_09053
OG0004153	HELIO_03342	bflo_07572, bflo_07571
OG0004154	HELIO_11120	bflo_05130, bflo_01086
OG0004156	HELIO_02466	bflo_12353
OG0004157	HELIO_11710	bflo_11422
OG0004158	HELIO_08947	bflo_02113
OG0004159	HELIO_10966	bflo_05541
OG0004160	HELIO_00518	bflo_25508
OG0004161	HELIO_08593	bflo_13481, bflo_27086
OG0004162	HELIO_03885	bflo_23463
OG0004163	HELIO_10420	bflo_05333, bflo_05332, bflo_10119
OG0004164	HELIO_04076	bflo_07953
OG0004166	HELIO_06402	bflo_10003
OG0004167	HELIO_12312	bflo_06366
OG0004168	HELIO_10439	bflo_03869
OG0004169	HELIO_10123	bflo_23613
OG0004170	HELIO_02685	bflo_08931
OG0004174	HELIO_06319, HELIO_02631	bflo_25477
OG0004175	HELIO_08247	bflo_13043
OG0004176	HELIO_09733	bflo_07261
OG0004178	HELIO_01141	bflo_11717
OG0004179	HELIO_02899	bflo_23006
OG0004180	HELIO_03911	bflo_19742, bflo_19473
OG0004181	HELIO_03220	bflo_14869
OG0004182	HELIO_10355, HELIO_10354	bflo_27213, bflo_17268, bflo_17270, bflo_04774
OG0004183	HELIO_02349	bflo_08248
OG0004184	HELIO_02910	bflo_17251
OG0004185	HELIO_12384	bflo_21307
OG0004186	HELIO_03712	bflo_07573
OG0004187	HELIO_05634	bflo_13222
OG0004188	HELIO_05848	bflo_11714, bflo_16377
OG0004189	HELIO_02678	bflo_20223
OG0004190	HELIO_06104	bflo_23894
OG0004197	HELIO_00497, HELIO_00498	bflo_24807
OG0004214	HELIO_08081	bflo_05900
OG0004215	HELIO_12650	bflo_20025
OG0004216	HELIO_04339	bflo_12603
OG0004217	HELIO_12612	bflo_14087
OG0004218	HELIO_02237	bflo_21045, bflo_20460
OG0004219	HELIO_03890	bflo_02280
OG0004220	HELIO_07241	bflo_01267
OG0004223	HELIO_02208	bflo_01727
OG0004225	HELIO_00473	bflo_00301
OG0004227	HELIO_04190	bflo_25102
OG0004229	HELIO_10319	bflo_07812
OG0004230	HELIO_03067	bflo_14845
OG0004231	HELIO_02803	bflo_05384
OG0004232	HELIO_08424	bflo_10173
OG0004233	HELIO_11199	bflo_24143
OG0004234	HELIO_07633	bflo_24057
OG0004235	HELIO_06406	bflo_23719
OG0004236	HELIO_09356	bflo_07373
OG0004237	HELIO_00276	bflo_14843
OG0004239	HELIO_10562	bflo_16055
OG0004240	HELIO_07818	bflo_14064
OG0004242	HELIO_01219	bflo_05828
OG0004243	HELIO_08298	bflo_02341
OG0004244	HELIO_02306	bflo_11658
OG0004245	HELIO_07870	bflo_10377
OG0004246	HELIO_10928	bflo_23079
OG0004247	HELIO_02696	bflo_19177, bflo_17721
OG0004248	HELIO_05247, HELIO_06414	bflo_24542, bflo_24543
OG0004249	HELIO_00455, HELIO_00454	bflo_14267
OG0004250	HELIO_10569	bflo_20438
OG0004251	HELIO_09481	bflo_16457
OG0004252	HELIO_01174	bflo_03055
OG0004254	HELIO_03429	bflo_08133
OG0004255	HELIO_06018	bflo_25003
OG0004257	HELIO_08894, HELIO_08895	bflo_01868
OG0004258	HELIO_08732	bflo_14122
OG0004259	HELIO_07775	bflo_03895
OG0004260	HELIO_03739	bflo_07593
OG0004262	HELIO_03447	bflo_17291
OG0004263	HELIO_12287	bflo_18760
OG0004264	HELIO_02131	bflo_07431
OG0004265	HELIO_09429	bflo_16650
OG0004266	HELIO_03550	bflo_19971
OG0004267	HELIO_11484	bflo_04121
OG0004268	HELIO_09066	bflo_13534
OG0004269	HELIO_06762	bflo_23956
OG0004270	HELIO_06659	bflo_05847
OG0004271	HELIO_12035	bflo_11927
OG0004272	HELIO_09365	bflo_05950
OG0004273	HELIO_01145	bflo_23163
OG0004274	HELIO_10268	bflo_04876, bflo_13254
OG0004275	HELIO_12661	bflo_19058
OG0004277	HELIO_06678	bflo_17664
OG0004278	HELIO_12691	bflo_26456
OG0004279	HELIO_08783	bflo_15836
OG0004280	HELIO_01147	bflo_05742, bflo_18667
OG0004281	HELIO_09492	bflo_09552
OG0004282	HELIO_05309	bflo_01697
OG0004284	HELIO_08102	bflo_10091
OG0004285	HELIO_09389	bflo_09644
OG0004286	HELIO_02729	bflo_19820
OG0004287	HELIO_08219, HELIO_08218	bflo_22517
OG0004288	HELIO_02021	bflo_13055
OG0004289	HELIO_05881	bflo_16900
OG0004290	HELIO_02511	bflo_12592
OG0004291	HELIO_06310	bflo_09709
OG0004292	HELIO_01648	bflo_24769
OG0004294	HELIO_01475	bflo_20010
OG0004295	HELIO_07746	bflo_25243
OG0004296	HELIO_11270	bflo_08135
OG0004298	HELIO_12397	bflo_14807
OG0004299	HELIO_07815	bflo_14117
OG0004301	HELIO_02301	bflo_21149
OG0004302	HELIO_11348	bflo_20299
OG0004303	HELIO_05977	bflo_21593
OG0004304	HELIO_10121	bflo_10723
OG0004305	HELIO_02999	bflo_05913
OG0004306	HELIO_01476	bflo_06377
OG0004307	HELIO_06021	bflo_23131
OG0004308	HELIO_02621	bflo_17611
OG0004309	HELIO_02544	bflo_07674
OG0004310	HELIO_05755	bflo_07406
OG0004311	HELIO_02558	bflo_05859
OG0004312	HELIO_09858	bflo_18032
OG0004313	HELIO_11032	bflo_20212
OG0004314	HELIO_11288	bflo_15802
OG0004315	HELIO_06706, HELIO_01279	bflo_09497
OG0004316	HELIO_08782	bflo_24460
OG0004317	HELIO_01651	bflo_19864
OG0004318	HELIO_04611, HELIO_04568	bflo_23343
OG0004319	HELIO_02747	bflo_03033
OG0004320	HELIO_02657	bflo_22155
OG0004321	HELIO_05529	bflo_07360, bflo_21224
OG0004322	HELIO_03250, HELIO_03251	bflo_04745
OG0004323	HELIO_07772	bflo_18175
OG0004324	HELIO_06380	bflo_01085
OG0004325	HELIO_12742	bflo_12662
OG0004327	HELIO_00022, HELIO_06094	bflo_14246
OG0004328	HELIO_03031	bflo_01149
OG0004329	HELIO_08973	bflo_09988, bflo_02398
OG0004331	HELIO_04862	bflo_18890
OG0004333	HELIO_03394	bflo_01460
OG0004334	HELIO_04407	bflo_25607
OG0004335	HELIO_10063	bflo_14442
OG0004336	HELIO_08099	bflo_07414, bflo_13336
OG0004337	HELIO_09677	bflo_09505
OG0004338	HELIO_02735	bflo_14114
OG0004339	HELIO_09382	bflo_21099
OG0004340	HELIO_09778	bflo_23322, bflo_22794
OG0004342	HELIO_05880, HELIO_05788	bflo_08386
OG0004343	HELIO_09479	bflo_09298
OG0004344	HELIO_05104	bflo_07396
OG0004345	HELIO_11483	bflo_16427
OG0004346	HELIO_04653, HELIO_04870	bflo_19751
OG0004348	HELIO_02969	bflo_21350
OG0004349	HELIO_12177	bflo_12358
OG0004350	HELIO_09167	bflo_18288, bflo_18444
OG0004351	HELIO_03403	bflo_24757
OG0004352	HELIO_06106	bflo_24539
OG0004353	HELIO_05842	bflo_24646
OG0004354	HELIO_08304	bflo_14863
OG0004355	HELIO_02311	bflo_16043
OG0004357	HELIO_08001	bflo_11494
OG0004359	HELIO_12437	bflo_15102
OG0004360	HELIO_07589	bflo_05338
OG0004361	HELIO_01540, HELIO_04775	bflo_15552
OG0004362	HELIO_04842	bflo_04119
OG0004364	HELIO_04246	bflo_13993
OG0004365	HELIO_11208	bflo_19418
OG0004366	HELIO_12347	bflo_12765
OG0004367	HELIO_11157	bflo_21281
OG0004368	HELIO_10695	bflo_16051
OG0004369	HELIO_12496	bflo_16942
OG0004370	HELIO_03960	bflo_21301
OG0004372	HELIO_08067, HELIO_03183, HELIO_06703, HELIO_07476	bflo_04811
OG0004373	HELIO_08887	bflo_06065
OG0004374	HELIO_04430	bflo_20012
OG0004375	HELIO_10600	bflo_07701
OG0004376	HELIO_02742	bflo_20526
OG0004377	HELIO_08549	bflo_19356
OG0004378	HELIO_09047	bflo_07641
OG0004381	HELIO_09818	bflo_09247
OG0004382	HELIO_05962	bflo_06113
OG0004383	HELIO_09050	bflo_27132, bflo_14288, bflo_14991
OG0004384	HELIO_07788	bflo_15995
OG0004385	HELIO_01485	bflo_15870
OG0004386	HELIO_07923	bflo_20435
OG0004387	HELIO_00300	bflo_09116, bflo_08752
OG0004388	HELIO_09998	bflo_05660
OG0004389	HELIO_01623, HELIO_04466	bflo_26325
OG0004390	HELIO_11441, HELIO_02437	bflo_17071
OG0004391	HELIO_08588	bflo_08434
OG0004392	HELIO_00680	bflo_07121
OG0004393	HELIO_11585, HELIO_11584	bflo_09718
OG0004394	HELIO_11388	bflo_14723
OG0004395	HELIO_08875	bflo_12354
OG0004396	HELIO_05800	bflo_24471
OG0004397	HELIO_02130	bflo_13249
OG0004398	HELIO_02807	bflo_20532
OG0004399	HELIO_04973	bflo_11895
OG0004400	HELIO_06143	bflo_01509
OG0004401	HELIO_00357	bflo_00348
OG0004402	HELIO_03883	bflo_14968
OG0004403	HELIO_01276	bflo_06952
OG0004404	HELIO_00365	bflo_21918
OG0004405	HELIO_11201	bflo_23675
OG0004406	HELIO_01541	bflo_13880
OG0004407	HELIO_06486	bflo_24382
OG0004409	HELIO_04938	bflo_12253
OG0004413	HELIO_03374	bflo_11285
OG0004414	HELIO_03088	bflo_00981
OG0004415	HELIO_09325	bflo_18620
OG0004417	HELIO_12409	bflo_25703
OG0004418	HELIO_10340	bflo_09866
OG0004419	HELIO_10631	bflo_09260
OG0004420	HELIO_07109	bflo_24578
OG0004421	HELIO_04689	bflo_10986
OG0004422	HELIO_01632	bflo_05990
OG0004423	HELIO_05314	bflo_06771
OG0004424	HELIO_04380	bflo_11552
OG0004457	HELIO_12044	bflo_12917
OG0004459	HELIO_06462	bflo_09372
OG0004460	HELIO_11544	bflo_12840
OG0004461	HELIO_08132	bflo_11262
OG0004462	HELIO_10916	bflo_21993
OG0004463	HELIO_11855	bflo_20522
OG0004465	HELIO_02805	bflo_05736, bflo_05733
OG0004467	HELIO_02292	bflo_20572
OG0004468	HELIO_01285	bflo_20382
OG0004471	HELIO_05522	bflo_00929
OG0004472	HELIO_06484	bflo_10789
OG0004473	HELIO_10239	bflo_10611
OG0004474	HELIO_12721	bflo_14427
OG0004476	HELIO_02731	bflo_05841
OG0004477	HELIO_02575	bflo_06106
OG0004478	HELIO_00101	bflo_12521
OG0004479	HELIO_09869	bflo_13215
OG0004480	HELIO_01943	bflo_05296
OG0004481	HELIO_11879	bflo_26415
OG0004482	HELIO_01201	bflo_00371
OG0004483	HELIO_00784	bflo_26479
OG0004485	HELIO_10753, HELIO_10752	bflo_08085
OG0004486	HELIO_09931	bflo_12928
OG0004487	HELIO_11260	bflo_11125, bflo_13011
OG0004488	HELIO_01349	bflo_06230
OG0004489	HELIO_04543	bflo_11412
OG0004490	HELIO_01426	bflo_16236, bflo_03321
OG0004491	HELIO_12478	bflo_13622
OG0004493	HELIO_02462	bflo_17475
OG0004494	HELIO_01937	bflo_22629
OG0004495	HELIO_05252	bflo_13385
OG0004496	HELIO_05528	bflo_15959
OG0004497	HELIO_02407	bflo_12550
OG0004498	HELIO_05086	bflo_13885
OG0004499	HELIO_06775	bflo_11750
OG0004500	HELIO_00985	bflo_06052
OG0004502	HELIO_04496	bflo_22105
OG0004503	HELIO_11512	bflo_14782
OG0004505	HELIO_05492	bflo_02171
OG0004506	HELIO_06458	bflo_23062
OG0004507	HELIO_11682	bflo_06594
OG0004509	HELIO_01830, HELIO_01547	bflo_17080
OG0004510	HELIO_01779	bflo_14873, bflo_15347
OG0004511	HELIO_09430	bflo_15924
OG0004512	HELIO_09740, HELIO_09741	bflo_23496, bflo_16546
OG0004513	HELIO_06065	bflo_08350
OG0004514	HELIO_05298, HELIO_06872	bflo_20987
OG0004515	HELIO_07915	bflo_26975, bflo_10817
OG0004516	HELIO_08851, HELIO_08852	bflo_04748, bflo_20144
OG0004517	HELIO_05747	bflo_23362
OG0004518	HELIO_02464	bflo_16710
OG0004519	HELIO_02070	bflo_11096
OG0004520	HELIO_02470	bflo_21786
OG0004521	HELIO_09243, HELIO_09242	bflo_07182
OG0004524	HELIO_11653	bflo_22873
OG0004525	HELIO_11194	bflo_15861
OG0004526	HELIO_09082	bflo_15645
OG0004527	HELIO_00542	bflo_22761
OG0004528	HELIO_04705	bflo_17241
OG0004529	HELIO_04437	bflo_24826
OG0004530	HELIO_06657	bflo_14830
OG0004531	HELIO_07234	bflo_15089, bflo_15090
OG0004533	HELIO_08527	bflo_07628
OG0004534	HELIO_01164, HELIO_01163	bflo_14156
OG0004536	HELIO_05759, HELIO_04117	bflo_05637
OG0004537	HELIO_11941	bflo_08291, bflo_05042
OG0004538	HELIO_08825	bflo_06518
OG0004539	HELIO_10766	bflo_05863
OG0004540	HELIO_01984	bflo_02795
OG0004541	HELIO_11072, HELIO_07529, HELIO_10987	bflo_17993
OG0004542	HELIO_06841	bflo_09402
OG0004543	HELIO_11207	bflo_00318
OG0004545	HELIO_12540	bflo_16418
OG0004547	HELIO_09117	bflo_11802
OG0004548	HELIO_08241	bflo_15915
OG0004550	HELIO_07318	bflo_03833
OG0004551	HELIO_05424	bflo_23479
OG0004553	HELIO_12007	bflo_04450
OG0004554	HELIO_08526	bflo_24473
OG0004555	HELIO_01600	bflo_27055, bflo_12751
OG0004556	HELIO_00978	bflo_20298
OG0004558	HELIO_11447	bflo_24327
OG0004559	HELIO_05624	bflo_23454
OG0004560	HELIO_02040, HELIO_02041	bflo_21738
OG0004561	HELIO_05341	bflo_21390, bflo_04768
OG0004563	HELIO_10963	bflo_01881
OG0004564	HELIO_01798	bflo_09365
OG0004565	HELIO_09408	bflo_05792
OG0004566	HELIO_12744	bflo_05496
OG0004567	HELIO_07623	bflo_01420
OG0004568	HELIO_11657	bflo_15367, bflo_26968, bflo_10690
OG0004569	HELIO_01159	bflo_22265, bflo_19832
OG0004570	HELIO_00155	bflo_24052
OG0004571	HELIO_02695	bflo_00878
OG0004572	HELIO_02556	bflo_13327
OG0004573	HELIO_11161	bflo_20186
OG0004576	HELIO_00640	bflo_08967
OG0004577	HELIO_01659	bflo_12511
OG0004578	HELIO_01050	bflo_16288
OG0004579	HELIO_04280	bflo_11289
OG0004580	HELIO_09929	bflo_24842
OG0004581	HELIO_05498	bflo_22410
OG0004582	HELIO_08565	bflo_25760
OG0004583	HELIO_00209	bflo_26211
OG0004584	HELIO_11293	bflo_18182
OG0004585	HELIO_05321	bflo_13881
OG0004587	HELIO_01138	bflo_14705
OG0004588	HELIO_01642	bflo_20021
OG0004589	HELIO_12707	bflo_20258
OG0004590	HELIO_05349	bflo_20267
OG0004592	HELIO_10984	bflo_25813
OG0004593	HELIO_00714	bflo_10126
OG0004595	HELIO_00583	bflo_00394
OG0004596	HELIO_10182	bflo_08985
OG0004597	HELIO_09975	bflo_09059
OG0004599	HELIO_07655	bflo_05807
OG0004600	HELIO_10167	bflo_26500
OG0004601	HELIO_03704	bflo_15597, bflo_15601, bflo_15569
OG0004602	HELIO_01820	bflo_04353
OG0004603	HELIO_01872	bflo_23030
OG0004605	HELIO_09439, HELIO_09440	bflo_23298
OG0004606	HELIO_10022	bflo_01880
OG0004608	HELIO_11826	bflo_16554
OG0004609	HELIO_00052	bflo_20965
OG0004610	HELIO_00082	bflo_06351
OG0004611	HELIO_04196	bflo_14611
OG0004612	HELIO_01397	bflo_00158
OG0004613	HELIO_10626	bflo_11676
OG0004614	HELIO_01801	bflo_11461
OG0004615	HELIO_08842	bflo_15851
OG0004616	HELIO_01195	bflo_02456
OG0004617	HELIO_08369	bflo_03743
OG0004618	HELIO_04389	bflo_14644
OG0004619	HELIO_09992	bflo_18891
OG0004620	HELIO_02984	bflo_13567
OG0004621	HELIO_04659	bflo_11024
OG0004622	HELIO_02761	bflo_02154
OG0004623	HELIO_06434	bflo_06270, bflo_19298
OG0004624	HELIO_07902	bflo_04402, bflo_17449, bflo_23643, bflo_22914, bflo_26007, bflo_22903
OG0004625	HELIO_09081	bflo_20617
OG0004627	HELIO_11945	bflo_21441
OG0004628	HELIO_07285	bflo_00111
OG0004629	HELIO_00929	bflo_16638
OG0004630	HELIO_07827	bflo_18024
OG0004631	HELIO_03167	bflo_26303
OG0004632	HELIO_07666	bflo_20183
OG0004633	HELIO_01232	bflo_24095
OG0004634	HELIO_03114	bflo_24560
OG0004637	HELIO_04732	bflo_12574
OG0004638	HELIO_00200	bflo_17068
OG0004639	HELIO_02889	bflo_17059
OG0004641	HELIO_09900	bflo_21448, bflo_22592
OG0004642	HELIO_09909	bflo_13877
OG0004643	HELIO_11685	bflo_21665
OG0004644	HELIO_11529	bflo_11603
OG0004646	HELIO_06813	bflo_01898
OG0004647	HELIO_00821	bflo_06581
OG0004648	HELIO_00369	bflo_12258
OG0004649	HELIO_03519	bflo_20493
OG0004651	HELIO_01360	bflo_17981
OG0004655	HELIO_05420	bflo_09012
OG0004656	HELIO_07103	bflo_05812
OG0004657	HELIO_01936	bflo_24670
OG0004658	HELIO_07890	bflo_17408
OG0004659	HELIO_03428	bflo_11250
OG0004660	HELIO_10181	bflo_18417
OG0004661	HELIO_10214	bflo_05625
OG0004663	HELIO_11837	bflo_20810
OG0004664	HELIO_11551	bflo_16198
OG0004665	HELIO_12653	bflo_16015, bflo_19687
OG0004666	HELIO_08353	bflo_09834
OG0004667	HELIO_03362	bflo_11554
OG0004669	HELIO_09536	bflo_17570
OG0004670	HELIO_02134	bflo_02470
OG0004672	HELIO_04763	bflo_13004
OG0004673	HELIO_08420	bflo_18808
OG0004674	HELIO_03310	bflo_05749
OG0004675	HELIO_01458	bflo_06236
OG0004676	HELIO_00427	bflo_05171
OG0004677	HELIO_11439	bflo_09809
OG0004678	HELIO_04212	bflo_15606
OG0004679	HELIO_08320	bflo_20009
OG0004680	HELIO_10530	bflo_09521
OG0004681	HELIO_02279	bflo_20300, bflo_01693
OG0004682	HELIO_10128	bflo_08235
OG0004683	HELIO_11352	bflo_06703
OG0004684	HELIO_03586	bflo_18861
OG0004685	HELIO_10245	bflo_05949
OG0004686	HELIO_03694	bflo_18736
OG0004687	HELIO_08862	bflo_11035
OG0004688	HELIO_02857	bflo_12196
OG0004689	HELIO_02078	bflo_21020
OG0004690	HELIO_09683	bflo_08245
OG0004691	HELIO_08399	bflo_11450
OG0004692	HELIO_05109	bflo_06997
OG0004694	HELIO_00653	bflo_23436
OG0004696	HELIO_00504	bflo_07889
OG0004697	HELIO_04340	bflo_15191
OG0004698	HELIO_03210	bflo_23003
OG0004699	HELIO_08731	bflo_03925
OG0004701	HELIO_05681, HELIO_12498, HELIO_08711	bflo_00634
OG0004702	HELIO_04400	bflo_21187, bflo_04948
OG0004703	HELIO_04914	bflo_02735
OG0004704	HELIO_01766	bflo_25602
OG0004705	HELIO_04709	bflo_14925
OG0004706	HELIO_03432	bflo_00520
OG0004707	HELIO_10150	bflo_11466
OG0004708	HELIO_11900	bflo_00244
OG0004710	HELIO_02297	bflo_16489
OG0004711	HELIO_02943	bflo_15142
OG0004728	HELIO_00269	bflo_13486
OG0004730	HELIO_01714	bflo_06596
OG0004731	HELIO_02044	bflo_04600
OG0004732	HELIO_05224	bflo_02051
OG0004733	HELIO_10171	bflo_06188
OG0004735	HELIO_02328, HELIO_02327	bflo_25045
OG0004736	HELIO_08313	bflo_14317
OG0004738	HELIO_07530	bflo_23674
OG0004739	HELIO_02404	bflo_13471
OG0004740	HELIO_09419	bflo_10418
OG0004743	HELIO_00353	bflo_15127
OG0004744	HELIO_08063	bflo_22859
OG0004746	HELIO_07122	bflo_03289
OG0004747	HELIO_00610	bflo_12691
OG0004748	HELIO_03593	bflo_01673
OG0004749	HELIO_03717	bflo_13392
OG0004751	HELIO_12541	bflo_24263
OG0004753	HELIO_01929	bflo_09370
OG0004754	HELIO_05829	bflo_23367
OG0004755	HELIO_02844	bflo_21777
OG0004756	HELIO_08574	bflo_01688
OG0004757	HELIO_05289	bflo_09888
OG0004758	HELIO_08570	bflo_20306
OG0004759	HELIO_02858	bflo_12064
OG0004760	HELIO_03633	bflo_01599
OG0004761	HELIO_09029	bflo_09055
OG0004762	HELIO_07675	bflo_21432, bflo_26205, bflo_24822
OG0004762	HELIO_10598	bflo_21053
OG0004763	HELIO_07164	bflo_20256
OG0004764	HELIO_05384	bflo_26083
OG0004765	HELIO_12222	bflo_25288
OG0004769	HELIO_01733	bflo_05382, bflo_15999
OG0004770	HELIO_04370	bflo_03900
OG0004771	HELIO_03018	bflo_09410
OG0004774	HELIO_10117	bflo_22864
OG0004775	HELIO_03011	bflo_03391
OG0004776	HELIO_02825	bflo_18407
OG0004777	HELIO_09268	bflo_22548
OG0004779	HELIO_10120	bflo_21760, bflo_21763
OG0004781	HELIO_08457	bflo_14399
OG0004783	HELIO_00739	bflo_06899
OG0004784	HELIO_10588	bflo_21151
OG0004786	HELIO_09763	bflo_19673
OG0004787	HELIO_11880	bflo_17213
OG0004788	HELIO_05487	bflo_20105
OG0004789	HELIO_02951	bflo_21170
OG0004790	HELIO_09080	bflo_20406
OG0004791	HELIO_04438	bflo_20414
OG0004792	HELIO_00048	bflo_18016
OG0004793	HELIO_04702	bflo_10046
