Orthogroup	HELIO_ok	DANRE
OG0003442	HELIO_06696	DANRE38103, DANRE19200, DANRE02920, DANRE36343
OG0003443	HELIO_11420	DANRE03345, DANRE05497
OG0003445	HELIO_11640	DANRE19529, DANRE19528
OG0003447	HELIO_12555	DANRE31018, DANRE31019
OG0003448	HELIO_06243	DANRE38893
OG0003449	HELIO_09169	DANRE38813
OG0003450	HELIO_01298	DANRE27355
OG0003451	HELIO_02050, HELIO_02049	DANRE42271
OG0003453	HELIO_00524	DANRE33702, DANRE33701
OG0003454	HELIO_07210	DANRE29968, DANRE29967, DANRE09859, DANRE03480
OG0003455	HELIO_04761	DANRE22409
OG0003456	HELIO_11022	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025
OG0003457	HELIO_03135	DANRE24648, DANRE24647, DANRE10726, DANRE10727
OG0003458	HELIO_01103	DANRE13525, DANRE13524
OG0003459	HELIO_07845	DANRE04665, DANRE04666, DANRE11726
OG0003460	HELIO_03777	DANRE11271, DANRE11270
OG0003461	HELIO_00074	DANRE36985, DANRE36984
OG0003462	HELIO_10720	DANRE30211
OG0003463	HELIO_02234	DANRE10783, DANRE18440, DANRE18439, DANRE18438
OG0003464	HELIO_08682, HELIO_08683	DANRE03547, DANRE03548
OG0003465	HELIO_11762	DANRE35168, DANRE35169
OG0003466	HELIO_07353, HELIO_00851	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041
OG0003467	HELIO_09149	DANRE14132, DANRE14134, DANRE14133, DANRE14135
OG0003468	HELIO_03353	DANRE11504, DANRE11503
OG0003469	HELIO_09305	DANRE14810, DANRE14808, DANRE14807, DANRE14809
OG0003470	HELIO_08926	DANRE33636, DANRE33637
OG0003471	HELIO_08909	DANRE04396, DANRE04397
OG0003472	HELIO_03492	DANRE42905
OG0003473	HELIO_10680	DANRE13404, DANRE20209, DANRE20208
OG0003474	HELIO_09641	DANRE14141, DANRE14804
OG0003475	HELIO_09101, HELIO_09102	DANRE24337, DANRE24338
OG0003476	HELIO_03292	DANRE31061
OG0003477	HELIO_08724	DANRE05139, DANRE05138
OG0003478	HELIO_07187	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877
OG0003479	HELIO_04296	DANRE20647, DANRE36733, DANRE02669
OG0003480	HELIO_09170	DANRE43412, DANRE43414, DANRE43413, DANRE36860
OG0003481	HELIO_01052	DANRE42759, DANRE42760
OG0003482	HELIO_11806	DANRE12605, DANRE12606, DANRE25490
OG0003483	HELIO_09297	DANRE05923, DANRE05924, DANRE05925
OG0003485	HELIO_01317, HELIO_05627	DANRE31137
OG0003487	HELIO_01481	DANRE14100, DANRE09209, DANRE14099
OG0003488	HELIO_03650	DANRE24327
OG0003489	HELIO_11702	DANRE11374, DANRE04492, DANRE04493
OG0003490	HELIO_09531	DANRE42249
OG0003491	HELIO_12169	DANRE06868, DANRE08758, DANRE16579, DANRE16578
OG0003492	HELIO_04826	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237
OG0003493	HELIO_09058	DANRE26243
OG0003495	HELIO_09765	DANRE22502, DANRE23306, DANRE39202
OG0003497	HELIO_01513	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149
OG0003498	HELIO_09734	DANRE15885, DANRE15884, DANRE15882, DANRE15883
OG0003499	HELIO_04566, HELIO_04195	DANRE25933
OG0003500	HELIO_10237	DANRE17365, DANRE17364, DANRE10703
OG0003501	HELIO_00872	DANRE21717, DANRE21718
OG0003502	HELIO_11773	DANRE19909
OG0003503	HELIO_07145	DANRE04139
OG0003505	HELIO_03524	DANRE25526, DANRE25525
OG0003506	HELIO_08087	DANRE20226, DANRE07785, DANRE15693, DANRE15694
OG0003507	HELIO_09678	DANRE26962, DANRE26963, DANRE40163, DANRE02096
OG0003508	HELIO_02722	DANRE24205, DANRE24206, DANRE27009
OG0003509	HELIO_11968	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372
OG0003510	HELIO_01753	DANRE09753, DANRE14711, DANRE39368
OG0003511	HELIO_09304	DANRE34748, DANRE34747
OG0003512	HELIO_03822	DANRE39649, DANRE33304
OG0003513	HELIO_06774	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800
OG0003514	HELIO_08202	DANRE02666, DANRE02665, DANRE36724, DANRE25580
OG0003515	HELIO_01150	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344
OG0003516	HELIO_02977	DANRE11222
OG0003517	HELIO_00750	DANRE25023, DANRE25024, DANRE32952, DANRE32953
OG0003518	HELIO_01357	DANRE14130
OG0003519	HELIO_05466	DANRE10230
OG0003520	HELIO_02766, HELIO_06238, HELIO_06922	DANRE11516
OG0003521	HELIO_05214	DANRE07880, DANRE07881
OG0003522	HELIO_08738	DANRE17299, DANRE17298, DANRE17297
OG0003523	HELIO_02927	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370
OG0003524	HELIO_04962, HELIO_06954, HELIO_06651	DANRE02746, DANRE02745, DANRE02747
OG0003525	HELIO_08996, HELIO_04858	DANRE27714, DANRE27715
OG0003526	HELIO_09793	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564
OG0003527	HELIO_03465	DANRE12231, DANRE01190
OG0003528	HELIO_06120	DANRE41938, DANRE41935, DANRE41937, DANRE41936
OG0003529	HELIO_09756	DANRE15370, DANRE15371, DANRE15369, DANRE29917
OG0003530	HELIO_11962	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748
OG0003531	HELIO_05168	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248
OG0003532	HELIO_02994	DANRE41953, DANRE41951, DANRE41952
OG0003533	HELIO_04997	DANRE21269, DANRE21268
OG0003534	HELIO_09244	DANRE02903, DANRE11809, DANRE11808, DANRE11807
OG0003535	HELIO_02930	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689
OG0003536	HELIO_03615	DANRE23235, DANRE23236, DANRE11711
OG0003537	HELIO_05338	DANRE00475, DANRE00474
OG0003538	HELIO_07947	DANRE11317
OG0003539	HELIO_06853	DANRE15875
OG0003541	HELIO_02897	DANRE13009, DANRE13008
OG0003543	HELIO_01891	DANRE10232
OG0003544	HELIO_03400	DANRE09057, DANRE09055, DANRE09056, DANRE17347
OG0003545	HELIO_05328	DANRE29386, DANRE30468
OG0003546	HELIO_08740	DANRE35129, DANRE35130, DANRE35372, DANRE27446
OG0003547	HELIO_11264	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756
OG0003548	HELIO_03258	DANRE39407, DANRE16310
OG0003549	HELIO_01543	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097
OG0003550	HELIO_10135	DANRE14900, DANRE35543, DANRE35542
OG0003551	HELIO_11131	DANRE16754, DANRE19012, DANRE20957
OG0003552	HELIO_01828	DANRE26596, DANRE40134, DANRE40135, DANRE40136
OG0003553	HELIO_05191	DANRE34953, DANRE34952
OG0003554	HELIO_04654	DANRE01464, DANRE01465, DANRE01463, DANRE05784
OG0003555	HELIO_03076	DANRE04170
OG0003556	HELIO_04836, HELIO_07224	DANRE18452, DANRE22626, DANRE22624, DANRE22625, DANRE40295
OG0003558	HELIO_09026	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862
OG0003560	HELIO_02403	DANRE10895, DANRE10897, DANRE10896, DANRE10898
OG0003561	HELIO_03510	DANRE17387, DANRE24268
OG0003562	HELIO_07501	DANRE41112, DANRE41113, DANRE15063, DANRE10483
OG0003563	HELIO_02254	DANRE03372, DANRE03371
OG0003564	HELIO_08585	DANRE34009, DANRE35412, DANRE35411, DANRE06720
OG0003565	HELIO_07480	DANRE41169, DANRE41168
OG0003566	HELIO_03423	DANRE39313, DANRE25552
OG0003567	HELIO_02904	DANRE29406, DANRE29405
OG0003568	HELIO_09743, HELIO_09744	DANRE40875, DANRE40876
OG0003569	HELIO_07355	DANRE25140, DANRE31204, DANRE20629
OG0003570	HELIO_06559	DANRE27969, DANRE27968, DANRE27970
OG0003571	HELIO_02351	DANRE09814, DANRE02349, DANRE12394, DANRE12393
OG0003572	HELIO_00742	DANRE06293, DANRE07588, DANRE19704, DANRE09005, DANRE06292, DANRE12089
OG0003573	HELIO_09111	DANRE28941, DANRE28942, DANRE28940
OG0003576	HELIO_12690	DANRE22366, DANRE39120
OG0003577	HELIO_10105	DANRE09775, DANRE09820, DANRE09819
OG0003578	HELIO_08279, HELIO_08278	DANRE34970
OG0003579	HELIO_05944	DANRE33558, DANRE01556, DANRE33559
OG0003581	HELIO_09020	DANRE00804
OG0003582	HELIO_04947	DANRE40963, DANRE02380, DANRE02379
OG0003590	HELIO_06733	DANRE39456
OG0003597	HELIO_02664	DANRE38639, DANRE38640
OG0003598	HELIO_10451	DANRE19280, DANRE19281
OG0003600	HELIO_08008	DANRE26177, DANRE26178
OG0003601	HELIO_07255	DANRE13547, DANRE35781, DANRE35782
OG0003603	HELIO_04475	DANRE03093
OG0003604	HELIO_00754	DANRE20298, DANRE08319, DANRE40835, DANRE29646
OG0003607	HELIO_09021	DANRE04316, DANRE04314, DANRE04315
OG0003608	HELIO_09737	DANRE21525, DANRE21526
OG0003610	HELIO_12163	DANRE17750, DANRE17749, DANRE17751
OG0003611	HELIO_01894	DANRE07270
OG0003613	HELIO_01893	DANRE02664, DANRE39801, DANRE39802, DANRE02439
OG0003615	HELIO_01584	DANRE28288, DANRE01856, DANRE01857
OG0003617	HELIO_03494	DANRE41693, DANRE41694
OG0003619	HELIO_07057	DANRE07157
OG0003620	HELIO_09212	DANRE23467, DANRE23468, DANRE23469
OG0003621	HELIO_07026	DANRE00821
OG0003622	HELIO_11126	DANRE18315, DANRE10975
OG0003626	HELIO_07783	DANRE09128, DANRE09127
OG0003627	HELIO_01019	DANRE21501, DANRE01204, DANRE01205
OG0003628	HELIO_05594	DANRE12190, DANRE12189, DANRE12188, DANRE25898, DANRE34577, DANRE25897
OG0003630	HELIO_01750	DANRE03159, DANRE03160, DANRE03158
OG0003631	HELIO_10254	DANRE20236
OG0003633	HELIO_08998, HELIO_07996	DANRE00949, DANRE00948, DANRE00950, DANRE00947
OG0003635	HELIO_08551	DANRE06305, DANRE06306, DANRE06304
OG0003636	HELIO_11667	DANRE02585, DANRE02586
OG0003638	HELIO_00190	DANRE17696, DANRE17697, DANRE10884
OG0003639	HELIO_03103	DANRE01131
OG0003640	HELIO_10891	DANRE21358
OG0003641	HELIO_07553	DANRE09735, DANRE37139
OG0003642	HELIO_02432	DANRE25168, DANRE25167, DANRE15765
OG0003644	HELIO_02002	DANRE34251, DANRE34253, DANRE34252
OG0003645	HELIO_02632	DANRE28492, DANRE30536
OG0003646	HELIO_10542	DANRE12206, DANRE12205
OG0003647	HELIO_08435	DANRE34807, DANRE19073
OG0003648	HELIO_08542	DANRE11773, DANRE11774
OG0003649	HELIO_09186	DANRE20924
OG0003650	HELIO_02717, HELIO_11983, HELIO_06323	DANRE43429
OG0003651	HELIO_01012	DANRE22669, DANRE22670, DANRE39196, DANRE39195
OG0003652	HELIO_05306	DANRE19740, DANRE19741, DANRE08247, DANRE08248, DANRE18541
OG0003653	HELIO_00722	DANRE14179, DANRE14177, DANRE14178, DANRE38622, DANRE38058
OG0003654	HELIO_11410	DANRE24374, DANRE24376, DANRE24375
OG0003655	HELIO_12535	DANRE17873, DANRE01135
OG0003656	HELIO_01092	DANRE13213, DANRE13214, DANRE09925
OG0003657	HELIO_09755	DANRE35762, DANRE35761, DANRE35760, DANRE41443, DANRE41444, DANRE41442
OG0003658	HELIO_10115	DANRE09535, DANRE14324, DANRE14323, DANRE14322
OG0003659	HELIO_01564	DANRE29175, DANRE29174, DANRE29172, DANRE29173
OG0003660	HELIO_06666	DANRE04952, DANRE04951, DANRE04374, DANRE04375
OG0003662	HELIO_12127	DANRE11824, DANRE11823, DANRE19340, DANRE34693, DANRE34694
OG0003663	HELIO_00775	DANRE20138, DANRE04641, DANRE04640, DANRE06217, DANRE06216, DANRE20137
OG0003664	HELIO_10185	DANRE28770, DANRE28769
OG0003665	HELIO_10497, HELIO_07311	DANRE35842
OG0003668	HELIO_12712	DANRE12750
OG0003669	HELIO_09100	DANRE15781, DANRE15782
OG0003671	HELIO_01352	DANRE03115, DANRE05428, DANRE05429, DANRE20214
OG0003672	HELIO_03464	DANRE03570, DANRE03571
OG0003675	HELIO_07191	DANRE09100, DANRE09099, DANRE09098, DANRE09102, DANRE09101, DANRE09097
OG0003677	HELIO_12600	DANRE42049, DANRE38826, DANRE38825, DANRE28975
OG0003678	HELIO_06802	DANRE27131, DANRE27133, DANRE27132, DANRE29806, DANRE29807
OG0003679	HELIO_01849	DANRE42539, DANRE42541, DANRE42540, DANRE39212
OG0003680	HELIO_06689	DANRE01725, DANRE35666, DANRE42127, DANRE42126
OG0003681	HELIO_01500	DANRE12417, DANRE25412, DANRE25413, DANRE39449
OG0003682	HELIO_01433	DANRE08998, DANRE18739
OG0003684	HELIO_08776	DANRE24181, DANRE24179, DANRE24178, DANRE24180
OG0003685	HELIO_09044	DANRE13195, DANRE13196
OG0003686	HELIO_08163	DANRE12684, DANRE12685
OG0003687	HELIO_06361	DANRE23303, DANRE03707, DANRE42625, DANRE03708, DANRE42626, DANRE42624
OG0003688	HELIO_05020	DANRE39820, DANRE39819, DANRE39818
OG0003689	HELIO_02422	DANRE13806, DANRE02010, DANRE02009, DANRE14314, DANRE35759, DANRE41448
OG0003690	HELIO_12684	DANRE11515, DANRE11514
OG0003691	HELIO_02530, HELIO_02531, HELIO_04964	DANRE15708, DANRE15710, DANRE15711, DANRE15709
OG0003692	HELIO_09987	DANRE01457, DANRE01458, DANRE41224, DANRE41225, DANRE20247
OG0003693	HELIO_12474	DANRE31444, DANRE31443, DANRE41258
OG0003694	HELIO_05422	DANRE09191, DANRE09192, DANRE09193
OG0003695	HELIO_02593	DANRE35139, DANRE35387, DANRE17667, DANRE17668
OG0003696	HELIO_11257	DANRE24939, DANRE24937, DANRE24938, DANRE24941
OG0003697	HELIO_12071	DANRE04036
OG0003698	HELIO_09605	DANRE05742, DANRE41164
OG0003700	HELIO_11457	DANRE43116, DANRE30469, DANRE30470, DANRE30471, DANRE36113
OG0003701	HELIO_05490, HELIO_11557	DANRE42586, DANRE42585, DANRE42588, DANRE42587
OG0003702	HELIO_12767	DANRE04621, DANRE04774, DANRE05652, DANRE05653
OG0003703	HELIO_02888	DANRE16794, DANRE16793, DANRE03417
OG0003706	HELIO_11708	DANRE14653, DANRE14652, DANRE08597
OG0003707	HELIO_10348	DANRE37652
OG0003709	HELIO_00709, HELIO_04113	DANRE38887, DANRE12499, DANRE12500, DANRE38889, DANRE38888
OG0003710	HELIO_06500	DANRE33869, DANRE33868, DANRE24366, DANRE24365
OG0003711	HELIO_12137	DANRE38542, DANRE38543
OG0003712	HELIO_03886, HELIO_08547	DANRE28597, DANRE15505
OG0003713	HELIO_10395	DANRE18263, DANRE26856, DANRE26858, DANRE26857
OG0003715	HELIO_08502	DANRE07809
OG0003716	HELIO_05664, HELIO_06645	DANRE02645, DANRE02644
OG0003717	HELIO_05515	DANRE15027, DANRE15028, DANRE10151, DANRE10150
OG0003719	HELIO_06363	DANRE09387
OG0003720	HELIO_08336	DANRE26975
OG0003721	HELIO_10032, HELIO_03702	DANRE06295, DANRE06296
OG0003722	HELIO_03347	DANRE26551, DANRE34288, DANRE34285, DANRE34290, DANRE34289
OG0003724	HELIO_10508	DANRE41054
OG0003725	HELIO_02882	DANRE39997, DANRE39998, DANRE28902, DANRE23715
OG0003727	HELIO_02912	DANRE13820, DANRE13821, DANRE09248
OG0003728	HELIO_02348	DANRE40051
OG0003729	HELIO_11354	DANRE35811
OG0003730	HELIO_08006	DANRE04244
OG0003731	HELIO_04511, HELIO_05539	DANRE01973, DANRE01974
OG0003733	HELIO_03136	DANRE39268, DANRE39269
OG0003734	HELIO_06093	DANRE34281
OG0003735	HELIO_01294	DANRE01253, DANRE01252
OG0003736	HELIO_03063	DANRE12670
OG0003737	HELIO_10888	DANRE35136, DANRE39954
OG0003738	HELIO_10176	DANRE36139, DANRE36138, DANRE36137, DANRE29374, DANRE29373
OG0003739	HELIO_08892	DANRE42065, DANRE42066, DANRE42068, DANRE42067
OG0003740	HELIO_05574	DANRE38234, DANRE38233
OG0003741	HELIO_02790	DANRE10272
OG0003742	HELIO_08883	DANRE08596, DANRE14643, DANRE14644, DANRE23457
OG0003743	HELIO_02787	DANRE33700, DANRE34206, DANRE34205, DANRE34204
OG0003744	HELIO_04674	DANRE40230, DANRE40231, DANRE01611
OG0003745	HELIO_09559	DANRE33987
OG0003746	HELIO_00144	DANRE41689, DANRE35874, DANRE03867, DANRE29830, DANRE14507
OG0003747	HELIO_06022	DANRE13572
OG0003749	HELIO_02988	DANRE25687, DANRE03932
OG0003750	HELIO_02076	DANRE22388, DANRE22389
OG0003751	HELIO_08716	DANRE40133
OG0003752	HELIO_08739	DANRE06205, DANRE25811, DANRE25810
OG0003753	HELIO_02945	DANRE43284, DANRE03079, DANRE43075
OG0003754	HELIO_09263	DANRE25083, DANRE25084, DANRE32954
OG0003755	HELIO_08454	DANRE07965, DANRE07966
OG0003757	HELIO_08330	DANRE08297, DANRE08295, DANRE08296
OG0003758	HELIO_04986	DANRE29257, DANRE29256, DANRE23446
OG0003759	HELIO_08276	DANRE23669, DANRE13867, DANRE13866
OG0003760	HELIO_10329	DANRE26661, DANRE11544, DANRE11543
OG0003761	HELIO_09527	DANRE25159, DANRE25158, DANRE39412
OG0003762	HELIO_00794	DANRE30301, DANRE30494, DANRE03653, DANRE30300, DANRE03652, DANRE03651
OG0003763	HELIO_02371, HELIO_07298	DANRE04502, DANRE04503
OG0003764	HELIO_10540	DANRE03129, DANRE03130, DANRE03128
OG0003767	HELIO_03825	DANRE14728, DANRE14727
OG0003768	HELIO_12290, HELIO_05875, HELIO_09493	DANRE31350, DANRE31348, DANRE31349
OG0003769	HELIO_09666	DANRE24053, DANRE24054
OG0003770	HELIO_06598	DANRE08938
OG0003771	HELIO_09996	DANRE04250, DANRE28509
OG0003772	HELIO_11304	DANRE12993, DANRE12994, DANRE12995
OG0003773	HELIO_11994	DANRE24816, DANRE03698, DANRE03701, DANRE03700, DANRE03699
OG0003776	HELIO_02001	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287
OG0003777	HELIO_01826	DANRE21401, DANRE42071, DANRE03850, DANRE14680, DANRE08584
OG0003778	HELIO_12734	DANRE30803, DANRE25496
OG0003779	HELIO_09039	DANRE23671
OG0003780	HELIO_05552	DANRE22195, DANRE38018, DANRE38019, DANRE20493, DANRE35732, DANRE42145
OG0003794	HELIO_01699	DANRE23498, DANRE14387, DANRE12539, DANRE12540, DANRE38896
OG0003795	HELIO_00713	DANRE39787, DANRE39786, DANRE39788, DANRE02438
OG0003798	HELIO_10316	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602
OG0003803	HELIO_02425	DANRE19445, DANRE40131, DANRE40132
OG0003806	HELIO_00384	DANRE29065
OG0003807	HELIO_07147	DANRE29385
OG0003808	HELIO_04304	DANRE14806, DANRE14805
OG0003809	HELIO_07339	DANRE39386, DANRE05049
OG0003810	HELIO_06395	DANRE41806, DANRE37129, DANRE06614, DANRE37128, DANRE37127
OG0003811	HELIO_07404	DANRE17816
OG0003812	HELIO_07959	DANRE19662, DANRE19663
OG0003813	HELIO_02391	DANRE34559, DANRE34558, DANRE33725
OG0003816	HELIO_04161, HELIO_05586	DANRE05129
OG0003818	HELIO_04533	DANRE00796, DANRE00795, DANRE00794
OG0003820	HELIO_12732, HELIO_12713	DANRE37833
OG0003821	HELIO_04733	DANRE40392, DANRE22098, DANRE22097
OG0003823	HELIO_12718	DANRE18651
OG0003824	HELIO_02077	DANRE41228
OG0003825	HELIO_12444	DANRE11071, DANRE11072, DANRE18536, DANRE18535
OG0003826	HELIO_02592	DANRE34174, DANRE34175
OG0003827	HELIO_10529	DANRE03015
OG0003828	HELIO_03989	DANRE34896
OG0003829	HELIO_04115	DANRE26628
OG0003830	HELIO_07812	DANRE17312, DANRE17311, DANRE17313, DANRE11097, DANRE11096, DANRE11098
OG0003831	HELIO_00414	DANRE15888, DANRE15887
OG0003832	HELIO_04229	DANRE24991, DANRE36840
OG0003833	HELIO_00735, HELIO_08031, HELIO_06424	DANRE10771, DANRE10770
OG0003834	HELIO_10627	DANRE26683, DANRE26682, DANRE26041, DANRE26040
OG0003835	HELIO_00960	DANRE10791, DANRE10790, DANRE10789, DANRE10788
OG0003836	HELIO_02274	DANRE15750, DANRE15749, DANRE20258
OG0003837	HELIO_01037	DANRE28859
OG0003838	HELIO_09299	DANRE41969, DANRE41970, DANRE15858
OG0003839	HELIO_00548	DANRE26852, DANRE26851, DANRE26850, DANRE26849
OG0003840	HELIO_07119	DANRE38305, DANRE00216
OG0003841	HELIO_08429	DANRE14586, DANRE14585
OG0003842	HELIO_06073	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589
OG0003843	HELIO_09017	DANRE16705, DANRE16707, DANRE16706, DANRE16708, DANRE11332
OG0003844	HELIO_00051	DANRE16504
OG0003845	HELIO_09710	DANRE00910, DANRE00911
OG0003846	HELIO_07722	DANRE00602
OG0003848	HELIO_02520	DANRE26505, DANRE39951
OG0003850	HELIO_01423	DANRE10537
OG0003851	HELIO_06451	DANRE24600, DANRE24599, DANRE26396
OG0003852	HELIO_11600	DANRE25290, DANRE25289, DANRE25291
OG0003853	HELIO_12441	DANRE05312, DANRE05311, DANRE05313
OG0003854	HELIO_03527	DANRE28328, DANRE12790, DANRE12789
OG0003855	HELIO_07181	DANRE10176, DANRE10174, DANRE10175
OG0003856	HELIO_05722	DANRE35627
OG0003857	HELIO_12190	DANRE29893
OG0003858	HELIO_08687	DANRE04452, DANRE04453
OG0003859	HELIO_02262	DANRE18447, DANRE18446
OG0003862	HELIO_04377	DANRE35801, DANRE35802
OG0003863	HELIO_09867	DANRE40797
OG0003864	HELIO_10875	DANRE13127
OG0003865	HELIO_11073	DANRE42849, DANRE41340, DANRE41339, DANRE41338
OG0003866	HELIO_03099	DANRE24133, DANRE24132, DANRE24134, DANRE24131
OG0003867	HELIO_01829	DANRE31225
OG0003868	HELIO_08898	DANRE02600, DANRE21503
OG0003869	HELIO_08492	DANRE24691
OG0003870	HELIO_02612	DANRE29501, DANRE29502
OG0003872	HELIO_02970	DANRE33580
OG0003873	HELIO_09899	DANRE10964, DANRE10965, DANRE10963
OG0003874	HELIO_04369	DANRE09593
OG0003876	HELIO_02667	DANRE09822, DANRE09823
OG0003877	HELIO_08344	DANRE36315
OG0003878	HELIO_10989	DANRE31427, DANRE31426, DANRE40405, DANRE02688, DANRE02689
OG0003881	HELIO_07709	DANRE23015, DANRE23016
OG0003882	HELIO_05979	DANRE12769, DANRE12770, DANRE12768
OG0003883	HELIO_12699	DANRE04828, DANRE02957, DANRE39402
OG0003884	HELIO_00594	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540
OG0003885	HELIO_08959	DANRE23957, DANRE23956
OG0003886	HELIO_06325	DANRE03464, DANRE03465
OG0003887	HELIO_07770	DANRE10423
OG0003888	HELIO_07431	DANRE03003, DANRE03004, DANRE03002, DANRE03001
OG0003890	HELIO_12503	DANRE00279, DANRE20425, DANRE20424
OG0003892	HELIO_08263	DANRE31548, DANRE31549
OG0003893	HELIO_05290	DANRE05885, DANRE05887, DANRE05886
OG0003894	HELIO_00555	DANRE34284
OG0003895	HELIO_10007	DANRE29856
OG0003896	HELIO_00287	DANRE29376, DANRE29375, DANRE35458
OG0003897	HELIO_07895	DANRE26467
OG0003898	HELIO_09951	DANRE01941, DANRE01939, DANRE01940
OG0003899	HELIO_00617	DANRE15788
OG0003900	HELIO_07367	DANRE00881
OG0003901	HELIO_12439	DANRE18344, DANRE18343
OG0003903	HELIO_11262	DANRE15774
OG0003904	HELIO_03811	DANRE12918
OG0003906	HELIO_09388	DANRE21318, DANRE21317, DANRE21319
OG0003911	HELIO_02034	DANRE36887, DANRE36885, DANRE36886
OG0003912	HELIO_00546	DANRE22780, DANRE24504, DANRE12988
OG0003913	HELIO_06151	DANRE06162
OG0003916	HELIO_04220	DANRE15537, DANRE27984, DANRE14683
OG0003917	HELIO_10729	DANRE36320, DANRE36318, DANRE36319
OG0003918	HELIO_12096	DANRE20155, DANRE07336, DANRE34528
OG0003919	HELIO_10423	DANRE34144
OG0003920	HELIO_09202	DANRE13507, DANRE13508, DANRE13506
OG0003921	HELIO_11518	DANRE27254, DANRE27256
OG0003923	HELIO_10280	DANRE41776, DANRE41774, DANRE41775
OG0003925	HELIO_11080	DANRE14197, DANRE10649, DANRE10648
OG0003926	HELIO_01471	DANRE01778
OG0003927	HELIO_07361	DANRE34037
OG0003929	HELIO_09096	DANRE39127, DANRE39126
OG0003930	HELIO_03284	DANRE25628, DANRE25629
OG0003931	HELIO_04058	DANRE03642, DANRE29896, DANRE29894, DANRE29895
OG0003932	HELIO_09810	DANRE41855
OG0003933	HELIO_08038	DANRE36065, DANRE30948
OG0003934	HELIO_00565	DANRE13278
OG0003935	HELIO_11530	DANRE05444
OG0003936	HELIO_03090	DANRE12822, DANRE12821, DANRE12820
OG0003937	HELIO_05246	DANRE04177, DANRE00588, DANRE39693, DANRE11183, DANRE11182, DANRE33380
OG0003939	HELIO_10160	DANRE03346
OG0003940	HELIO_07463	DANRE39442
OG0003942	HELIO_02681	DANRE17325, DANRE17324, DANRE17327, DANRE17326
OG0003943	HELIO_11312	DANRE14720, DANRE14718, DANRE14719, DANRE18814, DANRE11116, DANRE11117
OG0003944	HELIO_01693	DANRE26350
OG0003945	HELIO_03032	DANRE12335, DANRE12334, DANRE36681
OG0003946	HELIO_10205	DANRE16868, DANRE15691
OG0003947	HELIO_08689	DANRE04867, DANRE04866, DANRE04865, DANRE00638
OG0003948	HELIO_12286	DANRE39685, DANRE39684
OG0003949	HELIO_10884	DANRE22446, DANRE37005
OG0003951	HELIO_01607	DANRE40463, DANRE40462
