Orthogroup	HELIO_ok	STRPU_ok
OG0004119	HELIO_04014	STRPU_25283
OG0004120	HELIO_04260	STRPU_04036
OG0004121	HELIO_12052	STRPU_10753
OG0004122	HELIO_05729	STRPU_20119, STRPU_20098
OG0004123	HELIO_10333	STRPU_24495
OG0004124	HELIO_09543	STRPU_07572
OG0004125	HELIO_07953	STRPU_08132
OG0004126	HELIO_02454	STRPU_03872
OG0004127	HELIO_08267	STRPU_00575, STRPU_07543
OG0004128	HELIO_11719	STRPU_22275
OG0004129	HELIO_09825	STRPU_22276
OG0004130	HELIO_11752	STRPU_16002
OG0004131	HELIO_02810	STRPU_14462, STRPU_14463
OG0004132	HELIO_08967	STRPU_26195
OG0004133	HELIO_11815	STRPU_07007
OG0004134	HELIO_03479	STRPU_10399
OG0004135	HELIO_00077	STRPU_00976, STRPU_08840
OG0004136	HELIO_06715	STRPU_18932
OG0004137	HELIO_03498	STRPU_26642
OG0004138	HELIO_10436	STRPU_17076
OG0004139	HELIO_09145	STRPU_18649
OG0004140	HELIO_12443	STRPU_25703, STRPU_25684
OG0004141	HELIO_08049	STRPU_22323, STRPU_22305
OG0004142	HELIO_03819	STRPU_22286
OG0004143	HELIO_12725	STRPU_27285
OG0004144	HELIO_03451	STRPU_13998
OG0004145	HELIO_11658	STRPU_21032
OG0004146	HELIO_08871	STRPU_14257
OG0004147	HELIO_06881	STRPU_22168, STRPU_22175
OG0004148	HELIO_00788	STRPU_13669, STRPU_02401
OG0004149	HELIO_04989	STRPU_06926, STRPU_06908
OG0004150	HELIO_10914	STRPU_17897
OG0004151	HELIO_03120	STRPU_25469
OG0004153	HELIO_03342	STRPU_04733, STRPU_04726
OG0004154	HELIO_11120	STRPU_23784
OG0004156	HELIO_02466	STRPU_23130
OG0004157	HELIO_11710	STRPU_23152
OG0004158	HELIO_08947	STRPU_24023, STRPU_02639
OG0004159	HELIO_10966	STRPU_21251
OG0004160	HELIO_00518	STRPU_19074
OG0004161	HELIO_08593	STRPU_24354
OG0004162	HELIO_03885	STRPU_08075
OG0004163	HELIO_10420	STRPU_12646
OG0004164	HELIO_04076	STRPU_04686
OG0004166	HELIO_06402	STRPU_09733, STRPU_09689
OG0004167	HELIO_12312	STRPU_21156, STRPU_21164
OG0004168	HELIO_10439	STRPU_14329
OG0004169	HELIO_10123	STRPU_08900, STRPU_00919
OG0004170	HELIO_02685	STRPU_12942, STRPU_12955
OG0004174	HELIO_06319, HELIO_02631	STRPU_18461, STRPU_18420
OG0004175	HELIO_08082	STRPU_18680
OG0004175	HELIO_08247	STRPU_18679
OG0004176	HELIO_09733	STRPU_05147, STRPU_05071
OG0004178	HELIO_01141	STRPU_23007, STRPU_00881
OG0004179	HELIO_02899	STRPU_08384
OG0004180	HELIO_03911	STRPU_14125, STRPU_14113
OG0004181	HELIO_03220	STRPU_05420, STRPU_05421
OG0004182	HELIO_10355	STRPU_17424
OG0004183	HELIO_02349	STRPU_20295
OG0004184	HELIO_02910	STRPU_08996
OG0004185	HELIO_12384	STRPU_15635
OG0004186	HELIO_03712	STRPU_21395
OG0004187	HELIO_05634	STRPU_26055
OG0004188	HELIO_05848	STRPU_16239, STRPU_16200, STRPU_10934
OG0004189	HELIO_02678	STRPU_15403
OG0004190	HELIO_06104	STRPU_08808
OG0004197	HELIO_00497	STRPU_24927, STRPU_24926
OG0004197	HELIO_00498	STRPU_24925
OG0004214	HELIO_08081	STRPU_24335
OG0004215	HELIO_12650	STRPU_14765, STRPU_02559
OG0004216	HELIO_04339	STRPU_26208
OG0004217	HELIO_12612	STRPU_04965
OG0004218	HELIO_02237	STRPU_14308
OG0004219	HELIO_03890	STRPU_24948
OG0004220	HELIO_07241	STRPU_26863
OG0004222	HELIO_01516	STRPU_21148
OG0004223	HELIO_02208	STRPU_24406
OG0004224	HELIO_05818	STRPU_09941
OG0004224	HELIO_05541	STRPU_23925, STRPU_23898
OG0004225	HELIO_00473	STRPU_23672, STRPU_23647
OG0004227	HELIO_04190	STRPU_11362
OG0004228	HELIO_10279	STRPU_12983
OG0004229	HELIO_10319	STRPU_04722
OG0004230	HELIO_03067	STRPU_03309
OG0004231	HELIO_02803	STRPU_26733
OG0004232	HELIO_08424	STRPU_10212
OG0004233	HELIO_11199	STRPU_11044, STRPU_00382
OG0004234	HELIO_07633	STRPU_11065
OG0004235	HELIO_06406	STRPU_02171, STRPU_09204
OG0004236	HELIO_09356	STRPU_20693
OG0004237	HELIO_00276	STRPU_05856
OG0004238	HELIO_12309	STRPU_24793
OG0004239	HELIO_10562	STRPU_20308
OG0004240	HELIO_07818	STRPU_20696
OG0004242	HELIO_01219	STRPU_27250
OG0004243	HELIO_08298	STRPU_25021
OG0004244	HELIO_02306	STRPU_22838
OG0004245	HELIO_07870	STRPU_09672
OG0004246	HELIO_10928	STRPU_22152
OG0004247	HELIO_02696	STRPU_03726
OG0004248	HELIO_05247	STRPU_11280
OG0004248	HELIO_06414	STRPU_11281
OG0004249	HELIO_00455, HELIO_00454	STRPU_05688
OG0004250	HELIO_10569	STRPU_20579
OG0004251	HELIO_09481	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	HELIO_01174	STRPU_06470, STRPU_06473
OG0004254	HELIO_03429	STRPU_04154
OG0004255	HELIO_06018	STRPU_11353
OG0004257	HELIO_08894, HELIO_08895	STRPU_15432
OG0004258	HELIO_08732	STRPU_05921
OG0004259	HELIO_07775	STRPU_27359
OG0004260	HELIO_03739	STRPU_22106
OG0004261	HELIO_00002	STRPU_25985
OG0004262	HELIO_03447	STRPU_21542
OG0004263	HELIO_12287	STRPU_13850
OG0004264	HELIO_02131	STRPU_04270
OG0004265	HELIO_09429	STRPU_26380
OG0004266	HELIO_03550	STRPU_15217, STRPU_15164, STRPU_15165
OG0004267	HELIO_11484	STRPU_12036
OG0004268	HELIO_09066	STRPU_04469
OG0004269	HELIO_06762	STRPU_09466
OG0004270	HELIO_06659	STRPU_27064
OG0004271	HELIO_12035	STRPU_21998
OG0004272	HELIO_09365	STRPU_26435
OG0004273	HELIO_01145	STRPU_08464
OG0004274	HELIO_10268	STRPU_25495
OG0004275	HELIO_12661	STRPU_16562, STRPU_16544
OG0004276	HELIO_03812	STRPU_25263
OG0004277	HELIO_06678	STRPU_17561, STRPU_17589
OG0004278	HELIO_12691	STRPU_26571
OG0004279	HELIO_08783	STRPU_19399
OG0004280	HELIO_01147	STRPU_16617
OG0004281	HELIO_09492	STRPU_03363
OG0004282	HELIO_05309	STRPU_24365
OG0004283	HELIO_02458, HELIO_02459	STRPU_05367
OG0004284	HELIO_08102	STRPU_10181
OG0004285	HELIO_09389	STRPU_09806
OG0004286	HELIO_02729	STRPU_16779
OG0004287	HELIO_08218	STRPU_20550
OG0004288	HELIO_02021	STRPU_25897
OG0004289	HELIO_05881	STRPU_20972
OG0004290	HELIO_02511	STRPU_25362
OG0004291	HELIO_06310	STRPU_21078
OG0004292	HELIO_01648	STRPU_18201
OG0004294	HELIO_01475	STRPU_11546
OG0004295	HELIO_07746	STRPU_18784
OG0004296	HELIO_11270	STRPU_04115
OG0004298	HELIO_12397	STRPU_00904, STRPU_23030
OG0004299	HELIO_07815	STRPU_05475
OG0004300	HELIO_03164, HELIO_05762, HELIO_03166	STRPU_21999
OG0004301	HELIO_02301	STRPU_02519, STRPU_15137
OG0004302	HELIO_11348	STRPU_14723
OG0004303	HELIO_05977	STRPU_06629
OG0004304	HELIO_10121	STRPU_10222
OG0004305	HELIO_02999	STRPU_10897, STRPU_10895
OG0004306	HELIO_01476	STRPU_00569, STRPU_07534
OG0004307	HELIO_06021	STRPU_08356
OG0004308	HELIO_02621	STRPU_17528
OG0004309	HELIO_02544	STRPU_11289
OG0004310	HELIO_05755	STRPU_22930
OG0004311	HELIO_02558	STRPU_26858
OG0004312	HELIO_09858	STRPU_26183
OG0004313	HELIO_11032	STRPU_14247
OG0004314	HELIO_11288	STRPU_19410
OG0004315	HELIO_06706, HELIO_01279	STRPU_09779
OG0004316	HELIO_08782	STRPU_16713
OG0004317	HELIO_01651	STRPU_14184
OG0004318	HELIO_04568	STRPU_08553
OG0004319	HELIO_02747	STRPU_11528
OG0004320	HELIO_02657	STRPU_06054
OG0004321	HELIO_05529	STRPU_04553
OG0004322	HELIO_03250, HELIO_03251	STRPU_07127
OG0004323	HELIO_07772	STRPU_17059, STRPU_17055
OG0004324	HELIO_06380	STRPU_24904
OG0004325	HELIO_12742	STRPU_13245
OG0004327	HELIO_00022	STRPU_24331
OG0004327	HELIO_06094	STRPU_05772
OG0004328	HELIO_03031	STRPU_24297
OG0004329	HELIO_08973	STRPU_09615
OG0004331	HELIO_04862	STRPU_21658, STRPU_21723
OG0004333	HELIO_03394	STRPU_24897
OG0004334	HELIO_04407	STRPU_18166, STRPU_18150
OG0004335	HELIO_10063	STRPU_05371
OG0004336	HELIO_08099	STRPU_25732
OG0004337	HELIO_09677	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401
OG0004338	HELIO_02735	STRPU_05398
OG0004339	HELIO_09382	STRPU_14320
OG0004340	HELIO_09778	STRPU_08486
OG0004341	HELIO_02346	STRPU_09085, STRPU_02058
OG0004342	HELIO_05880, HELIO_05788	STRPU_05762
OG0004343	HELIO_09479	STRPU_05384
OG0004344	HELIO_05104	STRPU_22062
OG0004345	HELIO_11483	STRPU_19863, STRPU_19890
OG0004346	HELIO_04653	STRPU_16739, STRPU_01711
OG0004346	HELIO_04870	STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004348	HELIO_02969	STRPU_06508
OG0004349	HELIO_12177	STRPU_23509
OG0004350	HELIO_09167	STRPU_16900
OG0004351	HELIO_03403	STRPU_10892
OG0004352	HELIO_06106	STRPU_10734
OG0004353	HELIO_05842	STRPU_10473
OG0004354	HELIO_08304	STRPU_03448
OG0004355	HELIO_02311	STRPU_24976
OG0004356	HELIO_08069	STRPU_16141, STRPU_16134
OG0004357	HELIO_08001	STRPU_07481
OG0004359	HELIO_12437	STRPU_23834, STRPU_23872
OG0004360	HELIO_07589	STRPU_24625
OG0004361	HELIO_01540, HELIO_04775	STRPU_12471
OG0004362	HELIO_04842	STRPU_01645, STRPU_11982
OG0004363	HELIO_07648	STRPU_04504
OG0004364	HELIO_04246	STRPU_21818
OG0004365	HELIO_11208	STRPU_21985
OG0004366	HELIO_12347	STRPU_25733
OG0004367	HELIO_11157	STRPU_21494, STRPU_21485
OG0004368	HELIO_10695	STRPU_19467
OG0004369	HELIO_12496	STRPU_19645, STRPU_19675
OG0004370	HELIO_03960	STRPU_06731
OG0004372	HELIO_08067	STRPU_18914
OG0004372	HELIO_03183	STRPU_18915, STRPU_18879
OG0004372	HELIO_06703	STRPU_18917
OG0004372	HELIO_07476	STRPU_18878, STRPU_18916
OG0004373	HELIO_08887	STRPU_18651
OG0004374	HELIO_04430	STRPU_14956, STRPU_14987
OG0004375	HELIO_10600	STRPU_21903
OG0004376	HELIO_02742	STRPU_14838
OG0004377	HELIO_08549	STRPU_13587, STRPU_01605
OG0004378	HELIO_09047	STRPU_14220
OG0004379	HELIO_02169	STRPU_12632
OG0004380	HELIO_02081	STRPU_04047
OG0004381	HELIO_09818	STRPU_27030
OG0004382	HELIO_05962	STRPU_26803
OG0004383	HELIO_09050	STRPU_20811
OG0004384	HELIO_07788	STRPU_21328
OG0004385	HELIO_01485	STRPU_20019
OG0004386	HELIO_07923	STRPU_15588, STRPU_02218
OG0004387	HELIO_00300	STRPU_03713, STRPU_03716
OG0004388	HELIO_09998	STRPU_07888
OG0004389	HELIO_01623, HELIO_04466	STRPU_18432, STRPU_18475
OG0004390	HELIO_11441, HELIO_02437	STRPU_20364
OG0004391	HELIO_08588	STRPU_04771
OG0004392	HELIO_00680	STRPU_04849
OG0004393	HELIO_11585, HELIO_11584	STRPU_10284
OG0004394	HELIO_11388	STRPU_05865
OG0004395	HELIO_08875	STRPU_23960
OG0004396	HELIO_05800	STRPU_10960
OG0004397	HELIO_02130	STRPU_25491
OG0004398	HELIO_02807	STRPU_14743
OG0004399	HELIO_04973	STRPU_23354
OG0004400	HELIO_06143	STRPU_24835
OG0004401	HELIO_00357	STRPU_22184
OG0004402	HELIO_03883	STRPU_05533, STRPU_05593
OG0004403	HELIO_01276	STRPU_22439
OG0004404	HELIO_00365	STRPU_03631
OG0004405	HELIO_11201	STRPU_09173, STRPU_02136
OG0004406	HELIO_01541	STRPU_20717
OG0004407	HELIO_06486	STRPU_21160, STRPU_21168, STRPU_21169
OG0004409	HELIO_04938	STRPU_21996
OG0004413	HELIO_03374	STRPU_23910
OG0004414	HELIO_03088	STRPU_24538
OG0004415	HELIO_09325	STRPU_13688, STRPU_02388
OG0004417	HELIO_12409	STRPU_19276, STRPU_00411
OG0004418	HELIO_10340	STRPU_12510, STRPU_12484
OG0004419	HELIO_10631	STRPU_09977, STRPU_09954
OG0004420	HELIO_07109	STRPU_11444
OG0004421	HELIO_04689	STRPU_23460, STRPU_00982
OG0004422	HELIO_01632	STRPU_27279, STRPU_27262
OG0004423	HELIO_05314	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	HELIO_04380	STRPU_23668, STRPU_23642
OG0004457	HELIO_12044	STRPU_25739
OG0004459	HELIO_06462	STRPU_09571
OG0004460	HELIO_11544	STRPU_26151
OG0004461	HELIO_08132	STRPU_16622
OG0004462	HELIO_10916	STRPU_06172
OG0004463	HELIO_11855	STRPU_15084
OG0004465	HELIO_02805	STRPU_07028
OG0004467	HELIO_02292	STRPU_15008
OG0004468	HELIO_01285	STRPU_15279
OG0004471	HELIO_05522	STRPU_23984
OG0004472	HELIO_06484	STRPU_10341
OG0004473	HELIO_10239	STRPU_17247
OG0004474	HELIO_12721	STRPU_11443
OG0004476	HELIO_02731	STRPU_05459
OG0004477	HELIO_02575	STRPU_26944
OG0004478	HELIO_00101	STRPU_25354
OG0004479	HELIO_09869	STRPU_25490
OG0004480	HELIO_01943	STRPU_03305
OG0004481	HELIO_11879	STRPU_27176
OG0004482	HELIO_01201	STRPU_22933, STRPU_22934
OG0004483	HELIO_00784	STRPU_22442
OG0004485	HELIO_10753	STRPU_02839
OG0004486	HELIO_09931	STRPU_25549, STRPU_00815
OG0004487	HELIO_11260	STRPU_05739
OG0004488	HELIO_01349	STRPU_26430
OG0004489	HELIO_04543	STRPU_01983, STRPU_22823
OG0004490	HELIO_01426	STRPU_10416
OG0004491	HELIO_12478	STRPU_26194
OG0004493	HELIO_02462	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	HELIO_01937	STRPU_08650
OG0004495	HELIO_05252	STRPU_20165, STRPU_20159
OG0004497	HELIO_02407	STRPU_25842
OG0004498	HELIO_05086	STRPU_25250
OG0004499	HELIO_06775	STRPU_21553
OG0004500	HELIO_00985	STRPU_07478
OG0004502	HELIO_04496	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	HELIO_11512	STRPU_05123, STRPU_05048
OG0004505	HELIO_05492	STRPU_24031, STRPU_02633
OG0004506	HELIO_06458	STRPU_09238
OG0004507	HELIO_11682	STRPU_26831
OG0004509	HELIO_01830	STRPU_20073
OG0004509	HELIO_01547	STRPU_19808, STRPU_00760
OG0004510	HELIO_01779	STRPU_05336
OG0004511	HELIO_09430	STRPU_25065
OG0004512	HELIO_09740	STRPU_21468
OG0004513	HELIO_06065	STRPU_24975
OG0004514	HELIO_05298, HELIO_06872	STRPU_14566
OG0004515	HELIO_07915	STRPU_09715, STRPU_09759
OG0004516	HELIO_08851	STRPU_15095
OG0004517	HELIO_05747	STRPU_08537
OG0004518	HELIO_02464	STRPU_20077, STRPU_20104
OG0004519	HELIO_02070	STRPU_23291
OG0004520	HELIO_02470	STRPU_06769
OG0004521	HELIO_09242	STRPU_15629, STRPU_15616
OG0004522	HELIO_11269	STRPU_08002
OG0004524	HELIO_11653	STRPU_18681
OG0004525	HELIO_11194	STRPU_08186
OG0004526	HELIO_09082	STRPU_19898, STRPU_19872
OG0004527	HELIO_00542	STRPU_08149
OG0004528	HELIO_04705	STRPU_08983
OG0004529	HELIO_04437	STRPU_24902
OG0004530	HELIO_06657	STRPU_05253, STRPU_05269
OG0004531	HELIO_07234	STRPU_05466
OG0004533	HELIO_08527	STRPU_22451
OG0004534	HELIO_01164, HELIO_01163	STRPU_04976
OG0004536	HELIO_05759, HELIO_04117	STRPU_07016
OG0004537	HELIO_11941	STRPU_20100, STRPU_20122
OG0004538	HELIO_08825	STRPU_21077
OG0004539	HELIO_10766	STRPU_00731, STRPU_20735
OG0004540	HELIO_01984	STRPU_24633
OG0004541	HELIO_11072	STRPU_16941, STRPU_16932
OG0004541	HELIO_07529	STRPU_11408
OG0004541	HELIO_10987	STRPU_11409
OG0004542	HELIO_06841	STRPU_12852, STRPU_12862
OG0004543	HELIO_11207	STRPU_22430
OG0004545	HELIO_12540	STRPU_18557
OG0004547	HELIO_09117	STRPU_23159
OG0004548	HELIO_08241	STRPU_20408
OG0004550	HELIO_07318	STRPU_11539
OG0004551	HELIO_05424	STRPU_13302
OG0004552	HELIO_10506	STRPU_06150
OG0004553	HELIO_12007	STRPU_17878
OG0004554	HELIO_08526	STRPU_16784
OG0004555	HELIO_01600	STRPU_25721
OG0004556	HELIO_00978	STRPU_15459
OG0004558	HELIO_11447	STRPU_00553, STRPU_10690
OG0004559	HELIO_05624	STRPU_01434, STRPU_08736
OG0004560	HELIO_02040, HELIO_02041	STRPU_06539, STRPU_06561
OG0004561	HELIO_05341	STRPU_06803
OG0004562	HELIO_00448	STRPU_22689
OG0004562	HELIO_02610	STRPU_23600, STRPU_23601, STRPU_23602, STRPU_23603, STRPU_23599
OG0004562	HELIO_03941	STRPU_23295
OG0004563	HELIO_10963	STRPU_12094
OG0004564	HELIO_01798	STRPU_20730, STRPU_00727
OG0004565	HELIO_09408	STRPU_21813
OG0004566	HELIO_12744	STRPU_07797
OG0004567	HELIO_07623	STRPU_24575
OG0004568	HELIO_11657	STRPU_20635
OG0004569	HELIO_01159	STRPU_15605, STRPU_02203
OG0004570	HELIO_00155	STRPU_21345
OG0004571	HELIO_02695	STRPU_00500, STRPU_15931
OG0004572	HELIO_02556	STRPU_25507
OG0004573	HELIO_11161	STRPU_15071
OG0004576	HELIO_00640	STRPU_09627
OG0004577	HELIO_01659	STRPU_26190
OG0004578	HELIO_01050	STRPU_19395
OG0004579	HELIO_04280	STRPU_22367
OG0004580	HELIO_09929	STRPU_11267, STRPU_11229
OG0004581	HELIO_05498	STRPU_06299, STRPU_06345
OG0004582	HELIO_08565	STRPU_18765
OG0004583	HELIO_00209	STRPU_07152
OG0004584	HELIO_11293	STRPU_16995
OG0004585	HELIO_05321	STRPU_25453
OG0004587	HELIO_01138	STRPU_05894
OG0004588	HELIO_01642	STRPU_15207, STRPU_15264
OG0004589	HELIO_12707	STRPU_14409
OG0004590	HELIO_05349	STRPU_02506, STRPU_15126
OG0004591	HELIO_01411	STRPU_02185, STRPU_09222
OG0004592	HELIO_10984	STRPU_16297, STRPU_16316
OG0004593	HELIO_00714	STRPU_09569
OG0004595	HELIO_00583	STRPU_22021
OG0004596	HELIO_10182	STRPU_15814, STRPU_15861
OG0004597	HELIO_09975	STRPU_20493
OG0004599	HELIO_07655	STRPU_22193
OG0004600	HELIO_10167	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	HELIO_03704	STRPU_20311
OG0004602	HELIO_01820	STRPU_02109, STRPU_09139
OG0004603	HELIO_01872	STRPU_08936
OG0004604	HELIO_00020	STRPU_22140
OG0004604	HELIO_00351	STRPU_04143
OG0004604	HELIO_00984	STRPU_20511, STRPU_20527
OG0004605	HELIO_09439, HELIO_09440	STRPU_08470
OG0004606	HELIO_10022	STRPU_24552
OG0004608	HELIO_11826	STRPU_21130
OG0004609	HELIO_00052	STRPU_14843
OG0004610	HELIO_00082	STRPU_26960
OG0004611	HELIO_04196	STRPU_19068
OG0004612	HELIO_01397	STRPU_22551
OG0004613	HELIO_10626	STRPU_23508
OG0004614	HELIO_01801	STRPU_21766, STRPU_21702
OG0004615	HELIO_08842	STRPU_19902
OG0004616	HELIO_01195	STRPU_24959
OG0004617	HELIO_08369	STRPU_11791
OG0004618	HELIO_04389	STRPU_05168, STRPU_05089
OG0004619	HELIO_09992	STRPU_13721
OG0004620	HELIO_02984	STRPU_25631
OG0004621	HELIO_04659	STRPU_23746
OG0004622	HELIO_02761	STRPU_25019
OG0004623	HELIO_06064	STRPU_00487, STRPU_15916, STRPU_00488, STRPU_15917
OG0004623	HELIO_06434	STRPU_15918
OG0004624	HELIO_07902	STRPU_01216
OG0004625	HELIO_09081	STRPU_14762, STRPU_14761, STRPU_02562
OG0004626	HELIO_09727	STRPU_26240, STRPU_02827
OG0004627	HELIO_11945	STRPU_06756, STRPU_06778
OG0004628	HELIO_07285	STRPU_22771, STRPU_01930
OG0004629	HELIO_00929	STRPU_19582
OG0004630	HELIO_07827	STRPU_17376
OG0004631	HELIO_03167	STRPU_19286, STRPU_00400
OG0004632	HELIO_07666	STRPU_22256
OG0004633	HELIO_01232	STRPU_10593
OG0004634	HELIO_03114	STRPU_11068
OG0004636	HELIO_02197	STRPU_10388
OG0004636	HELIO_04029	STRPU_09632, STRPU_09633
OG0004637	HELIO_04732	STRPU_25859
OG0004638	HELIO_00200	STRPU_20070
OG0004639	HELIO_02889	STRPU_19843
OG0004640	HELIO_01802	STRPU_07528
OG0004641	HELIO_09900	STRPU_02602, STRPU_19925
OG0004642	HELIO_09909	STRPU_25278
OG0004643	HELIO_11685	STRPU_06998, STRPU_06982
OG0004644	HELIO_11529	STRPU_20458
OG0004645	HELIO_01412	STRPU_05013
OG0004646	HELIO_06813	STRPU_26956
OG0004647	HELIO_00821	STRPU_26907
OG0004648	HELIO_00369	STRPU_26366
OG0004649	HELIO_03519	STRPU_14306
OG0004651	HELIO_01360	STRPU_15638
OG0004655	HELIO_05420	STRPU_12453
OG0004656	HELIO_07103	STRPU_27342, STRPU_27341
OG0004657	HELIO_01936	STRPU_10556
OG0004658	HELIO_07890	STRPU_17373
OG0004659	HELIO_03428	STRPU_23697
OG0004660	HELIO_10181	STRPU_17218
OG0004661	HELIO_10214	STRPU_26509, STRPU_26506
OG0004663	HELIO_11837	STRPU_15121, STRPU_02502
OG0004664	HELIO_11551	STRPU_06426
OG0004665	HELIO_12653	STRPU_13736
OG0004666	HELIO_08353	STRPU_26004
OG0004667	HELIO_03362	STRPU_22632
OG0004668	HELIO_08315	STRPU_20801
OG0004669	HELIO_09536	STRPU_00267, STRPU_03175
OG0004670	HELIO_02134	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	HELIO_07461	STRPU_14675
OG0004672	HELIO_04763	STRPU_25247
OG0004673	HELIO_08420	STRPU_13830
OG0004674	HELIO_03310	STRPU_19075
OG0004675	HELIO_01458	STRPU_08042
OG0004676	HELIO_00427	STRPU_21235
OG0004677	HELIO_11439	STRPU_21463
OG0004678	HELIO_04212	STRPU_19781, STRPU_00789
OG0004679	HELIO_08320	STRPU_14727
OG0004680	HELIO_10530	STRPU_21774
OG0004681	HELIO_02279	STRPU_15387
OG0004682	HELIO_10128	STRPU_01134, STRPU_18312
OG0004683	HELIO_11352	STRPU_21453
OG0004684	HELIO_03586	STRPU_20897, STRPU_20861
OG0004685	HELIO_10245	STRPU_14434, STRPU_14451
OG0004686	HELIO_11219, HELIO_03694	STRPU_13483
OG0004687	HELIO_08862	STRPU_23891
OG0004688	HELIO_02857	STRPU_23968, STRPU_23943
OG0004689	HELIO_02078	STRPU_15579, STRPU_02224
OG0004690	HELIO_09683	STRPU_22103
OG0004691	HELIO_08399	STRPU_21357
OG0004692	HELIO_05109	STRPU_21508
OG0004694	HELIO_00653	STRPU_08867, STRPU_00954
OG0004695	HELIO_06763	STRPU_07856, STRPU_07854
OG0004696	HELIO_00504	STRPU_04321, STRPU_04291
OG0004697	HELIO_04340	STRPU_05810
OG0004698	HELIO_03210	STRPU_08348
OG0004699	HELIO_08731	STRPU_14477
OG0004701	HELIO_05681	STRPU_15306, STRPU_15293
OG0004701	HELIO_12498	STRPU_17372
OG0004701	HELIO_08711	STRPU_17369
OG0004702	HELIO_04400	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034
OG0004703	HELIO_04914	STRPU_14615, STRPU_14633
OG0004704	HELIO_01766	STRPU_18171
OG0004705	HELIO_04709	STRPU_04948
OG0004706	HELIO_03432	STRPU_22080
OG0004707	HELIO_10150	STRPU_05595, STRPU_05535
OG0004708	HELIO_11900	STRPU_14404
OG0004710	HELIO_02297	STRPU_19587
OG0004711	HELIO_02943	STRPU_15942, STRPU_00504
OG0004728	HELIO_00269	STRPU_25586
OG0004729	HELIO_04890	STRPU_14752
OG0004730	HELIO_01714	STRPU_27294
OG0004731	HELIO_02044	STRPU_08026, STRPU_02031
OG0004732	HELIO_05224	STRPU_15291, STRPU_15304
OG0004733	HELIO_10171	STRPU_26994
OG0004735	HELIO_02328, HELIO_02327	STRPU_15708
OG0004736	HELIO_08313	STRPU_05869
OG0004738	HELIO_07530	STRPU_09010
OG0004739	HELIO_02404	STRPU_08689
OG0004740	HELIO_09419	STRPU_20673
OG0004743	HELIO_00353	STRPU_13380, STRPU_13403
OG0004744	HELIO_08063	STRPU_00309, STRPU_08592
OG0004746	HELIO_07122	STRPU_12221
OG0004747	HELIO_00610	STRPU_26212
OG0004748	HELIO_03593	STRPU_26332
OG0004749	HELIO_03717	STRPU_26258
OG0004750	HELIO_03972	STRPU_24143
OG0004751	HELIO_12541	STRPU_21709, STRPU_21645
OG0004753	HELIO_01929	STRPU_10592
OG0004754	HELIO_05829	STRPU_08649
OG0004755	HELIO_02844	STRPU_05953
OG0004756	HELIO_08574	STRPU_24829
OG0004757	HELIO_05289	STRPU_24845
OG0004758	HELIO_08570	STRPU_25553, STRPU_00818
OG0004759	HELIO_02858	STRPU_21118
OG0004760	HELIO_03633	STRPU_09566
OG0004761	HELIO_09029	STRPU_21976
OG0004762	HELIO_07675	STRPU_11440
OG0004762	HELIO_10598	STRPU_14746
OG0004763	HELIO_07164	STRPU_03310
OG0004764	HELIO_05384	STRPU_00681, STRPU_18946
OG0004765	HELIO_12222	STRPU_19109
OG0004766	HELIO_04193	STRPU_03594, STRPU_03529
OG0004769	HELIO_01733	STRPU_20357
OG0004770	HELIO_04370	STRPU_17911
OG0004771	HELIO_00257	STRPU_12549
OG0004771	HELIO_03018	STRPU_12956, STRPU_12940
OG0004774	HELIO_10117	STRPU_08367
OG0004775	HELIO_03011	STRPU_13816
OG0004776	HELIO_02825	STRPU_14818
OG0004777	HELIO_09268	STRPU_06447
OG0004778	HELIO_06342	STRPU_02258, STRPU_17663
OG0004778	HELIO_11189	STRPU_20351
OG0004779	HELIO_10120	STRPU_06354
OG0004781	HELIO_08457	STRPU_05641, STRPU_05581
OG0004782	HELIO_09097, HELIO_02647	STRPU_25238
OG0004783	HELIO_00739	STRPU_22195
OG0004784	HELIO_10588	STRPU_08821
OG0004786	HELIO_09763	STRPU_13760, STRPU_01488
OG0004787	HELIO_11880	STRPU_11506
OG0004788	HELIO_05487	STRPU_05189
OG0004788	HELIO_10690	STRPU_05187
OG0004789	HELIO_02951	STRPU_23243
OG0004790	HELIO_09080	STRPU_14311
OG0004791	HELIO_04438	STRPU_03487
OG0004792	HELIO_00048	STRPU_00418, STRPU_14208
OG0004793	HELIO_04702	STRPU_09856
OG0004794	HELIO_10483	STRPU_07548, STRPU_00580
OG0004795	HELIO_04401	STRPU_15105, STRPU_02482
OG0004797	HELIO_09940	STRPU_07568, STRPU_07565
OG0004798	HELIO_02146	STRPU_20998
OG0004799	HELIO_09326	STRPU_01628, STRPU_11967
OG0004800	HELIO_09344	STRPU_13486
