Orthogroup	OWEFU	CAEEL
OG0003641	OFUSG04999.1.p1	CAEEL02290
OG0003644	OFUSG08254.1.p1	CAEEL07060
OG0003645	OFUSG02977.1.p1, OFUSG02977.2.p1	CAEEL08952
OG0003646	OFUSG13054.2.p1, OFUSG13054.1.p1	CAEEL04268
OG0003647	OFUSG09021.1.p1	CAEEL08061
OG0003649	OFUSG09804.1.p1	CAEEL02106
OG0003650	OFUSG17294.1.p1	CAEEL01596
OG0003652	OFUSG01151.1.p1	CAEEL00198, CAEEL00197
OG0003655	OFUSG01510.2.p1, OFUSG01510.1.p1	CAEEL01543
OG0003657	OFUSG13329.1.p1, OFUSG13329.2.p1	CAEEL18724
OG0003658	OFUSG13331.1.p1	CAEEL17892
OG0003659	OFUSG16187.1.p1	CAEEL00820
OG0003661	OFUSG21299.1.p1	CAEEL11758
OG0003664	OFUSG09947.1.p1	CAEEL10164
OG0003667	OFUSG22163.1.p1	CAEEL14775
OG0003668	OFUSG20064.1.p1	CAEEL09161, CAEEL09163
OG0003669	OFUSG17201.1.p1	CAEEL08786, CAEEL08784
OG0003672	OFUSG10902.1.p1	CAEEL12653
OG0003676	OFUSG25502.1.p1	CAEEL00672
OG0003677	OFUSG16450.1.p1	CAEEL08632
OG0003678	OFUSG26385.1.p1, OFUSG26385.2.p1	CAEEL03764
OG0003679	OFUSG13359.1.p1	CAEEL14380
OG0003680	OFUSG15795.1.p1, OFUSG15795.2.p1	CAEEL10627
OG0003681	OFUSG01429.2.p1, OFUSG01429.3.p1, OFUSG01429.1.p1	CAEEL03276
OG0003686	OFUSG20794.1.p1	CAEEL01983
OG0003688	OFUSG13593.1.p1	CAEEL03025
OG0003689	OFUSG04570.1.p1	CAEEL07514
OG0003690	OFUSG11565.1.p1	CAEEL08798
OG0003692	OFUSG05600.1.p1	CAEEL09322
OG0003693	OFUSG06103.1.p1	CAEEL09517
OG0003694	OFUSG16805.1.p1	CAEEL08779
OG0003695	OFUSG25573.1.p1	CAEEL18980
OG0003696	OFUSG05739.1.p1	CAEEL15341
OG0003697	OFUSG20990.1.p1	CAEEL07546
OG0003698	OFUSG06501.1.p1	CAEEL05872
OG0003700	OFUSG10293.1.p1	CAEEL08489
OG0003701	OFUSG23496.1.p1	CAEEL04838
OG0003702	OFUSG11457.1.p1, OFUSG11457.2.p1	CAEEL19917
OG0003704	OFUSG13029.1.p1	CAEEL02747
OG0003708	OFUSG01108.1.p1	CAEEL02697, CAEEL19979
OG0003710	OFUSG00436.1.p1, OFUSG00436.2.p1	CAEEL05057
OG0003712	OFUSG10374.1.p1	CAEEL12274
OG0003716	OFUSG23366.1.p1	CAEEL00239
OG0003718	OFUSG16508.1.p1	CAEEL00456
OG0003719	OFUSG08809.1.p1	CAEEL01088
OG0003721	OFUSG25364.1.p1	CAEEL19092
OG0003724	OFUSG13589.1.p1	CAEEL04996
OG0003725	OFUSG23512.1.p1	CAEEL04639
OG0003727	OFUSG08827.1.p1	CAEEL20128
OG0003729	OFUSG16645.2.p1, OFUSG16645.1.p1	CAEEL01397
OG0003731	OFUSG12284.1.p1	CAEEL14842
OG0003732	OFUSG14808.2.p1, OFUSG14808.1.p1	CAEEL10948
OG0003733	OFUSG23436.1.p1	CAEEL05542
OG0003734	OFUSG07747.1.p1	CAEEL18003
OG0003735	OFUSG07143.1.p1	CAEEL04830, CAEEL04829
OG0003736	OFUSG07991.1.p1	CAEEL10845
OG0003737	OFUSG09928.1.p1	CAEEL18594, CAEEL11885, CAEEL18366
OG0003739	OFUSG15848.1.p1	CAEEL06789
OG0003740	OFUSG07576.1.p1	CAEEL07837
OG0003741	OFUSG12262.1.p1	CAEEL07870
OG0003743	OFUSG01059.1.p1	CAEEL12238
OG0003745	OFUSG23746.1.p1, OFUSG23969.1.p1	CAEEL16018, CAEEL17606
OG0003746	OFUSG03863.1.p1	CAEEL07398
OG0003747	OFUSG12626.1.p1	CAEEL02767
OG0003748	OFUSG18694.1.p1	CAEEL00242
OG0003749	OFUSG07087.2.p1, OFUSG07087.1.p1	CAEEL20507
OG0003750	OFUSG09220.1.p1	CAEEL05076
OG0003752	OFUSG17066.1.p1	CAEEL04520
OG0003753	OFUSG10261.1.p1	CAEEL18657
OG0003754	OFUSG07080.1.p1	CAEEL19668, CAEEL05669
OG0003755	OFUSG15040.1.p1	CAEEL09173
OG0003756	OFUSG22980.1.p1	CAEEL01606
OG0003758	OFUSG17693.1.p1	CAEEL05748
OG0003759	OFUSG12849.1.p1	CAEEL09625
OG0003761	OFUSG16012.1.p1, OFUSG16012.2.p1	CAEEL19863
OG0003763	OFUSG00488.1.p1	CAEEL02008, CAEEL02007, CAEEL02011
OG0003764	OFUSG18151.3.p1, OFUSG18151.1.p1, OFUSG18151.2.p1	CAEEL15954
OG0003766	OFUSG22315.1.p1, OFUSG20610.1.p1, OFUSG00014.1.p1	CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439
OG0003767	OFUSG13414.1.p1	CAEEL07794
OG0003771	OFUSG11060.1.p1	CAEEL18560, CAEEL05367
OG0003776	OFUSG09068.1.p1	CAEEL14271
OG0003778	OFUSG01438.1.p1	CAEEL10576
OG0003779	OFUSG13787.1.p1, OFUSG13787.2.p1	CAEEL12785
OG0003780	OFUSG24721.1.p1	CAEEL20711
OG0003795	OFUSG06423.1.p1	CAEEL09855
OG0003798	OFUSG25667.1.p1	CAEEL11938
OG0003803	OFUSG06983.1.p1	CAEEL19629
OG0003806	OFUSG10861.1.p1	CAEEL10842
OG0003807	OFUSG10356.1.p1	CAEEL06933
OG0003808	OFUSG17077.1.p1	CAEEL08177
OG0003811	OFUSG03655.1.p1	CAEEL07020
OG0003812	OFUSG21387.1.p1	CAEEL07296
OG0003813	OFUSG18113.2.p1, OFUSG18113.3.p1, OFUSG18113.1.p1	CAEEL10820
OG0003817	OFUSG09065.1.p1	CAEEL02053
OG0003818	OFUSG03705.1.p1	CAEEL15512
OG0003821	OFUSG19123.1.p1	CAEEL09346
OG0003824	OFUSG05766.1.p1	CAEEL17849
OG0003825	OFUSG06668.1.p1	CAEEL18577
OG0003826	OFUSG22650.1.p1	CAEEL02634
OG0003827	OFUSG17366.1.p1	CAEEL04098
OG0003829	OFUSG07448.1.p1	CAEEL08428
OG0003831	OFUSG05930.2.p1, OFUSG05930.1.p1	CAEEL08097
OG0003832	OFUSG06066.1.p1	CAEEL11899
OG0003834	OFUSG05404.1.p1	CAEEL00145
OG0003837	OFUSG05284.1.p1, OFUSG11129.1.p1	CAEEL11909, CAEEL11910
OG0003838	OFUSG02211.1.p1	CAEEL14290, CAEEL14289, CAEEL14291
OG0003839	OFUSG14221.1.p1	CAEEL11415
OG0003840	OFUSG26167.1.p1	CAEEL01767
OG0003841	OFUSG25707.1.p1	CAEEL10859, CAEEL18915
OG0003843	OFUSG25141.1.p1	CAEEL14293
OG0003846	OFUSG06704.1.p1	CAEEL00811, CAEEL18648
OG0003847	OFUSG24334.1.p1	CAEEL07371
OG0003847	OFUSG08415.1.p1	CAEEL06874
OG0003848	OFUSG07600.1.p1	CAEEL08837
OG0003850	OFUSG01254.1.p1	CAEEL11705
OG0003851	OFUSG13241.1.p1	CAEEL08777
OG0003852	OFUSG04274.2.p1, OFUSG04274.1.p1	CAEEL00155
OG0003853	OFUSG11282.1.p1	CAEEL13793
OG0003854	OFUSG09820.1.p1	CAEEL01789
OG0003856	OFUSG18199.1.p1	CAEEL07428
OG0003857	OFUSG18520.1.p1	CAEEL19675
OG0003858	OFUSG11682.1.p1	CAEEL06932
OG0003863	OFUSG06768.1.p1	CAEEL18943
OG0003864	OFUSG21533.1.p1, OFUSG21530.1.p1	CAEEL01846
OG0003865	OFUSG04670.1.p1, OFUSG04670.3.p1, OFUSG04670.2.p1	CAEEL02514
OG0003866	OFUSG01635.2.p1, OFUSG01635.1.p1	CAEEL00295
OG0003867	OFUSG26425.1.p1	CAEEL15761
OG0003868	OFUSG25488.1.p1	CAEEL18485
OG0003869	OFUSG04233.1.p1	CAEEL00094
OG0003870	OFUSG26220.1.p1, OFUSG26220.2.p1	CAEEL17745
OG0003871	OFUSG14206.1.p1	CAEEL20153
OG0003872	OFUSG00219.1.p1	CAEEL14869
OG0003873	OFUSG12835.1.p1	CAEEL07437
OG0003875	OFUSG26181.1.p1	CAEEL00868
OG0003876	OFUSG23627.1.p1	CAEEL04369
OG0003877	OFUSG14257.1.p1	CAEEL18175
OG0003879	OFUSG20056.1.p1	CAEEL00338, CAEEL01399
OG0003881	OFUSG18789.1.p1	CAEEL12169
OG0003884	OFUSG16361.1.p1	CAEEL01060
OG0003885	OFUSG23663.1.p1	CAEEL01791
OG0003886	OFUSG04059.1.p1	CAEEL10383
OG0003887	OFUSG17832.1.p1	CAEEL09446
OG0003892	OFUSG05645.1.p1	CAEEL11760
OG0003893	OFUSG11743.1.p1	CAEEL05797
OG0003894	OFUSG07444.1.p1	CAEEL01425
OG0003897	OFUSG17722.1.p1	CAEEL07613
OG0003898	OFUSG14490.1.p1	CAEEL05728
OG0003900	OFUSG11237.1.p1	CAEEL08813
OG0003901	OFUSG13044.1.p1	CAEEL00786, CAEEL18671
OG0003904	OFUSG15953.1.p1	CAEEL00419
OG0003906	OFUSG09780.1.p1	CAEEL00814
OG0003909	OFUSG05066.1.p1	CAEEL09488, CAEEL14422
OG0003910	OFUSG00367.1.p1	CAEEL08553
OG0003911	OFUSG12915.1.p1	CAEEL20590
OG0003912	OFUSG22772.1.p1	CAEEL02731
OG0003913	OFUSG16854.1.p1, OFUSG16854.2.p1	CAEEL05199
OG0003915	OFUSG24695.1.p1	CAEEL04887
OG0003916	OFUSG20296.1.p1	CAEEL07068
OG0003917	OFUSG02661.1.p1, OFUSG02661.2.p1	CAEEL07507
OG0003918	OFUSG18006.1.p1	CAEEL11925, CAEEL11924
OG0003920	OFUSG00473.1.p1	CAEEL00358
OG0003921	OFUSG21463.2.p1, OFUSG21463.1.p1	CAEEL14832, CAEEL18358
OG0003922	OFUSG24757.1.p1	CAEEL11421, CAEEL11420
OG0003923	OFUSG04254.1.p1	CAEEL08718
OG0003925	OFUSG16954.1.p1	CAEEL04108
OG0003926	OFUSG21486.1.p1, OFUSG12876.1.p1	CAEEL10754, CAEEL19332
OG0003929	OFUSG20846.1.p1	CAEEL00949
OG0003930	OFUSG01262.1.p1	CAEEL05047
OG0003931	OFUSG10879.1.p1	CAEEL15548
OG0003932	OFUSG23661.1.p1	CAEEL12182, CAEEL12183
OG0003933	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1	CAEEL11609
OG0003934	OFUSG21104.1.p1	CAEEL10046
OG0003937	OFUSG06517.1.p1	CAEEL19289
OG0003938	OFUSG01428.1.p1	CAEEL07167
OG0003939	OFUSG23620.1.p1	CAEEL04128
OG0003940	OFUSG17406.1.p1	CAEEL15126, CAEEL19780
OG0003942	OFUSG01622.1.p1	CAEEL11070
OG0003944	OFUSG25022.1.p1	CAEEL05219
OG0003945	OFUSG25387.2.p1, OFUSG25387.1.p1	CAEEL17988
OG0003946	OFUSG05456.1.p1	CAEEL18782
OG0003947	OFUSG06825.1.p1	CAEEL16177
OG0003949	OFUSG01552.1.p1	CAEEL02494
OG0003950	OFUSG18005.1.p1, OFUSG00160.1.p1	CAEEL05823
OG0003951	OFUSG18740.1.p1	CAEEL10367
OG0003953	OFUSG02993.1.p1	CAEEL12236
OG0003954	OFUSG21108.1.p1	CAEEL11860
OG0003955	OFUSG02744.1.p1	CAEEL08204
OG0003959	OFUSG08034.1.p1	CAEEL18903
OG0003961	OFUSG13571.1.p1	CAEEL10706
OG0003964	OFUSG05524.1.p1	CAEEL20597
OG0003965	OFUSG13482.2.p1, OFUSG13482.1.p1	CAEEL09858, CAEEL18478
OG0003967	OFUSG17824.1.p1	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	OFUSG19570.1.p1	CAEEL18441
OG0003969	OFUSG11226.1.p1	CAEEL01428, CAEEL15342
OG0003970	OFUSG14929.1.p1	CAEEL00141, CAEEL08636
OG0003971	OFUSG09521.1.p1	CAEEL03035
OG0003972	OFUSG05144.1.p1	CAEEL09414
OG0003973	OFUSG11220.1.p1	CAEEL17822
OG0003974	OFUSG00134.1.p1	CAEEL05003, CAEEL05004, CAEEL05002
OG0003999	OFUSG13249.1.p1, OFUSG26421.1.p1	CAEEL08414
OG0004000	OFUSG16319.1.p1, OFUSG16318.1.p1	CAEEL02254
OG0004004	OFUSG25436.1.p1	CAEEL09931
OG0004005	OFUSG08227.1.p1	CAEEL09757
OG0004007	OFUSG13400.1.p1	CAEEL08380, CAEEL20738
OG0004009	OFUSG18112.1.p1	CAEEL10425
OG0004010	OFUSG13189.1.p1	CAEEL11606
OG0004012	OFUSG05810.1.p1	CAEEL08889
OG0004014	OFUSG16971.1.p1	CAEEL07353
OG0004015	OFUSG23645.1.p1, OFUSG23645.2.p1	CAEEL03765
OG0004016	OFUSG05700.1.p1	CAEEL09802
OG0004017	OFUSG22331.1.p1	CAEEL08935
OG0004021	OFUSG15028.1.p1	CAEEL07321
OG0004023	OFUSG20348.1.p1	CAEEL00807
OG0004025	OFUSG11341.1.p1	CAEEL20824
OG0004027	OFUSG16592.1.p1	CAEEL07583
OG0004028	OFUSG11042.2.p1, OFUSG11042.1.p1	CAEEL11434
OG0004029	OFUSG16671.1.p1, OFUSG16671.2.p1	CAEEL07149
OG0004030	OFUSG18316.1.p1	CAEEL15803
OG0004031	OFUSG21709.1.p1	CAEEL15887
OG0004032	OFUSG24694.1.p1	CAEEL15185
OG0004033	OFUSG12090.1.p1	CAEEL15848
OG0004033	OFUSG11366.1.p1, OFUSG26383.1.p1	CAEEL02280
OG0004035	OFUSG04760.1.p1	CAEEL06509
OG0004036	OFUSG01682.1.p1	CAEEL05364
OG0004037	OFUSG14252.1.p1, OFUSG14252.2.p1	CAEEL05545
OG0004038	OFUSG23417.1.p1	CAEEL04280
OG0004041	OFUSG11618.1.p1	CAEEL06388
OG0004042	OFUSG09669.1.p1	CAEEL00958
OG0004044	OFUSG00446.1.p1	CAEEL07379
OG0004047	OFUSG18610.1.p1	CAEEL19277, CAEEL00270
OG0004048	OFUSG19554.1.p1	CAEEL05729
OG0004051	OFUSG26463.1.p1	CAEEL06861
OG0004052	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1	CAEEL02741
OG0004053	OFUSG09713.1.p1	CAEEL01273
OG0004054	OFUSG25074.1.p1	CAEEL15244
OG0004056	OFUSG04179.1.p1, OFUSG04179.2.p1, OFUSG04146.1.p1	CAEEL01652
OG0004057	OFUSG00824.1.p1	CAEEL03603
OG0004059	OFUSG25150.1.p1	CAEEL14867
OG0004061	OFUSG13064.1.p1	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004064	OFUSG24453.1.p1, OFUSG24453.2.p1	CAEEL00654
OG0004065	OFUSG16929.1.p1	CAEEL05056
OG0004067	OFUSG11070.1.p1	CAEEL02869
OG0004068	OFUSG00723.1.p1	CAEEL10640
OG0004071	OFUSG25471.1.p1	CAEEL00928
OG0004072	OFUSG16756.1.p1	CAEEL09095, CAEEL07075
OG0004076	OFUSG17470.1.p1, OFUSG17470.2.p1	CAEEL07566
OG0004080	OFUSG04397.1.p1	CAEEL12810
OG0004081	OFUSG14219.1.p1	CAEEL18163
OG0004084	OFUSG13172.1.p1	CAEEL14072
OG0004085	OFUSG24648.1.p1	CAEEL04587
OG0004087	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1	CAEEL07761
OG0004089	OFUSG26253.5.p1, OFUSG26253.1.p1, OFUSG26253.3.p1, OFUSG26253.2.p1, OFUSG26253.4.p1, OFUSG09130.1.p1	CAEEL11769, CAEEL11770
OG0004090	OFUSG16668.1.p1	CAEEL02918
OG0004091	OFUSG17304.1.p1	CAEEL04573
OG0004092	OFUSG16191.1.p1	CAEEL07326
OG0004093	OFUSG06671.1.p1	CAEEL18523
OG0004095	OFUSG07584.1.p1	CAEEL02755
OG0004096	OFUSG25572.1.p1	CAEEL09363
OG0004097	OFUSG00034.1.p1	CAEEL05789
OG0004098	OFUSG21100.1.p1	CAEEL05361
OG0004099	OFUSG10944.1.p1	CAEEL07071
OG0004100	OFUSG19371.2.p1, OFUSG19371.1.p1	CAEEL19773
OG0004101	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1	CAEEL10753
OG0004102	OFUSG19005.1.p1	CAEEL20123
OG0004104	OFUSG24702.1.p1	CAEEL04801
OG0004105	OFUSG23643.2.p1, OFUSG23643.1.p1	CAEEL05115
OG0004106	OFUSG26433.1.p1	CAEEL04225
OG0004110	OFUSG08891.1.p1	CAEEL01260
OG0004112	OFUSG09769.1.p1	CAEEL00522
OG0004113	OFUSG18704.1.p1	CAEEL09663
OG0004114	OFUSG21821.1.p1	CAEEL13365
OG0004115	OFUSG12847.1.p1	CAEEL05975
OG0004116	OFUSG09323.1.p1	CAEEL17798
OG0004119	OFUSG20234.1.p1	CAEEL00177
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	CAEEL09396
OG0004121	OFUSG13719.1.p1	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	OFUSG07267.2.p1, OFUSG07267.1.p1	CAEEL20018
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	CAEEL05731
OG0004124	OFUSG17737.1.p1	CAEEL02724, CAEEL02723
OG0004128	OFUSG05290.1.p1, OFUSG11678.1.p1	CAEEL11738
OG0004133	OFUSG14516.1.p1	CAEEL05363
OG0004134	OFUSG06800.1.p1	CAEEL07495
OG0004135	OFUSG18236.1.p1	CAEEL19516
OG0004136	OFUSG26327.1.p1	CAEEL04479
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	CAEEL00169, CAEEL00170
OG0004139	OFUSG21378.1.p1	CAEEL04347
OG0004142	OFUSG19191.1.p1	CAEEL10168
OG0004144	OFUSG24310.1.p1	CAEEL00709
OG0004145	OFUSG25041.1.p1	CAEEL14009, CAEEL14333
OG0004147	OFUSG21150.1.p1	CAEEL07109
OG0004148	OFUSG24269.1.p1	CAEEL07951
OG0004151	OFUSG20857.1.p1	CAEEL01499
OG0004153	OFUSG10672.1.p1	CAEEL11562
OG0004156	OFUSG05939.1.p1	CAEEL05393
OG0004157	OFUSG19454.1.p1	CAEEL18994
OG0004158	OFUSG04504.1.p1	CAEEL00394
OG0004160	OFUSG23353.1.p1	CAEEL08700
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	CAEEL18958
OG0004164	OFUSG17859.1.p1	CAEEL10119
OG0004166	OFUSG05575.1.p1	CAEEL04359
OG0004167	OFUSG11703.1.p1	CAEEL14218
OG0004168	OFUSG15102.1.p1	CAEEL08233
OG0004169	OFUSG10640.1.p1	CAEEL01556
OG0004170	OFUSG08006.1.p1	CAEEL10605
OG0004171	OFUSG07032.1.p1, OFUSG07032.2.p1	CAEEL11852
OG0004176	OFUSG02603.1.p1	CAEEL01489
OG0004178	OFUSG19368.1.p1	CAEEL09854
OG0004179	OFUSG11027.2.p1, OFUSG11027.1.p1	CAEEL10656
OG0004180	OFUSG16755.1.p1	CAEEL08381
OG0004181	OFUSG03257.1.p1	CAEEL13830
OG0004182	OFUSG01146.2.p1, OFUSG01146.1.p1	CAEEL14269
OG0004184	OFUSG12556.1.p1	CAEEL15780, CAEEL15781
OG0004186	OFUSG11737.1.p1	CAEEL13926
OG0004187	OFUSG20862.1.p1	CAEEL02068
OG0004188	OFUSG25107.1.p1	CAEEL15410
OG0004189	OFUSG24213.1.p1	CAEEL17811
OG0004198	OFUSG15844.1.p1	CAEEL12770
OG0004203	OFUSG12285.1.p1, OFUSG10228.1.p1	CAEEL14263, CAEEL11026
OG0004203	OFUSG26375.1.p1, OFUSG07163.1.p1, OFUSG18513.1.p1, OFUSG02639.1.p1, OFUSG12781.1.p1, OFUSG12212.1.p1, OFUSG20063.1.p1, OFUSG18855.1.p1, OFUSG18856.1.p1, OFUSG18857.1.p1, OFUSG00655.1.p1, OFUSG06398.1.p1, OFUSG22778.1.p1, OFUSG23422.1.p1, OFUSG08761.1.p1	CAEEL10854, CAEEL19422, CAEEL20854, CAEEL09640, CAEEL15518, CAEEL15937, CAEEL14660
OG0004215	OFUSG15336.1.p1, OFUSG23687.1.p1	CAEEL08870
OG0004216	OFUSG23107.1.p1	CAEEL02995
OG0004217	OFUSG02696.2.p1, OFUSG02696.1.p1	CAEEL08020
OG0004218	OFUSG21692.1.p1	CAEEL20381
OG0004219	OFUSG04405.1.p1	CAEEL00713
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	CAEEL05571
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	CAEEL05790
OG0004225	OFUSG20907.1.p1	CAEEL07717
OG0004227	OFUSG13655.1.p1	CAEEL05233
OG0004228	OFUSG23701.1.p1	CAEEL13669
OG0004229	OFUSG18108.1.p1	CAEEL11625
OG0004230	OFUSG08871.1.p1	CAEEL07897
OG0004231	OFUSG09197.1.p1	CAEEL00452
OG0004232	OFUSG19109.1.p1	CAEEL03690
OG0004233	OFUSG09599.1.p1, OFUSG23247.1.p1	CAEEL12306
OG0004236	OFUSG12590.1.p1	CAEEL15188
OG0004240	OFUSG11405.2.p1, OFUSG11405.1.p1	CAEEL11686
OG0004241	OFUSG14483.1.p1	CAEEL20251
OG0004242	OFUSG19649.1.p1	CAEEL01841, CAEEL05945, CAEEL04061
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	CAEEL01439
OG0004244	OFUSG23262.1.p1	CAEEL12157
OG0004245	OFUSG19143.1.p1, OFUSG19143.2.p1	CAEEL11730
OG0004246	OFUSG26279.1.p1	CAEEL17853
OG0004248	OFUSG13174.1.p1	CAEEL11465
OG0004249	OFUSG02524.1.p1	CAEEL17634
OG0004250	OFUSG12266.1.p1	CAEEL16187
OG0004252	OFUSG24821.1.p1	CAEEL07003
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	CAEEL06637
OG0004254	OFUSG10303.1.p1	CAEEL05989
OG0004255	OFUSG21308.1.p1	CAEEL03031
OG0004257	OFUSG22307.1.p1	CAEEL01608
OG0004258	OFUSG03080.1.p1	CAEEL00939
OG0004259	OFUSG20013.1.p1	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	OFUSG20642.1.p1	CAEEL04677
OG0004262	OFUSG12557.1.p1	CAEEL13871
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	CAEEL04092, CAEEL20329
OG0004265	OFUSG22437.1.p1	CAEEL08248
OG0004267	OFUSG00346.1.p1	CAEEL04354, CAEEL04355
OG0004268	OFUSG20277.1.p1	CAEEL02406
OG0004269	OFUSG06518.1.p1	CAEEL07842
OG0004270	OFUSG09567.1.p1	CAEEL02066
OG0004271	OFUSG19458.1.p1	CAEEL10494
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	CAEEL04799
OG0004274	OFUSG12672.1.p1	CAEEL05009
OG0004277	OFUSG00740.1.p1	CAEEL06545
OG0004278	OFUSG19618.1.p1	CAEEL07238
OG0004280	OFUSG08248.1.p1	CAEEL16211, CAEEL16212
OG0004282	OFUSG23553.1.p1	CAEEL18359, CAEEL13638
OG0004283	OFUSG02236.1.p1	CAEEL08314
OG0004284	OFUSG19166.1.p1	CAEEL08527
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	CAEEL01238
OG0004287	OFUSG12510.1.p1	CAEEL00835
OG0004288	OFUSG23204.1.p1	CAEEL01059
OG0004289	OFUSG11522.1.p1	CAEEL02984
OG0004290	OFUSG20422.1.p1	CAEEL02030
OG0004291	OFUSG11291.1.p1, OFUSG11293.1.p1	CAEEL04748
OG0004292	OFUSG12754.1.p1	CAEEL15301
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	CAEEL04571
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	CAEEL03919
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	CAEEL19228
OG0004299	OFUSG03171.1.p1	CAEEL07283
OG0004301	OFUSG15532.1.p1	CAEEL07551
OG0004302	OFUSG14824.1.p1	CAEEL07295
OG0004303	OFUSG14746.1.p1	CAEEL12783
OG0004304	OFUSG19501.1.p1	CAEEL17137
OG0004305	OFUSG21306.1.p1	CAEEL02874
OG0004307	OFUSG10009.1.p1	CAEEL00090
OG0004308	OFUSG00660.1.p1	CAEEL00320
OG0004309	OFUSG10951.1.p1	CAEEL13877
OG0004310	OFUSG24234.1.p1	CAEEL02565
OG0004312	OFUSG20320.1.p1	CAEEL05846
OG0004314	OFUSG07970.1.p1	CAEEL00001
OG0004316	OFUSG25561.1.p1	CAEEL10340
OG0004317	OFUSG15608.1.p1	CAEEL07185
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	CAEEL11975
OG0004324	OFUSG23537.1.p1	CAEEL07830
OG0004326	OFUSG17446.1.p1	CAEEL05465, CAEEL10687
OG0004328	OFUSG21216.1.p1	CAEEL00916
OG0004329	OFUSG06444.1.p1	CAEEL16040
OG0004330	OFUSG21944.1.p1, OFUSG21944.2.p1	CAEEL15513
OG0004331	OFUSG12334.1.p1	CAEEL11038
OG0004332	OFUSG09843.1.p1, OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1	CAEEL19699
OG0004333	OFUSG13517.2.p1, OFUSG13517.1.p1	CAEEL19900
OG0004334	OFUSG12737.1.p1	CAEEL04372
OG0004335	OFUSG03846.1.p1	CAEEL09206
OG0004337	OFUSG19298.1.p1	CAEEL11698, CAEEL01133
OG0004338	OFUSG03491.1.p1	CAEEL07793
OG0004344	OFUSG12551.1.p1	CAEEL16267
OG0004345	OFUSG26912.1.p1, OFUSG22749.1.p1	CAEEL06934
OG0004348	OFUSG01419.1.p1	CAEEL08518
OG0004349	OFUSG06694.1.p1	CAEEL06923, CAEEL06922
OG0004350	OFUSG00516.1.p1	CAEEL01588
OG0004351	OFUSG16980.1.p1	CAEEL08854
OG0004353	OFUSG21237.1.p1	CAEEL03078
OG0004355	OFUSG13727.1.p1	CAEEL17139
OG0004356	OFUSG07938.1.p1	CAEEL10602
OG0004357	OFUSG17647.1.p1	CAEEL01908
OG0004358	OFUSG05940.1.p1	CAEEL10874
OG0004359	OFUSG19521.1.p1	CAEEL05118
OG0004360	OFUSG16040.1.p1	CAEEL08760
OG0004361	OFUSG08301.1.p1	CAEEL01764
OG0004362	OFUSG26828.1.p1	CAEEL01360
OG0004364	OFUSG12581.1.p1	CAEEL05913
OG0004365	OFUSG04532.1.p1	CAEEL00507
OG0004368	OFUSG07493.1.p1	CAEEL20084
OG0004369	OFUSG08176.1.p1	CAEEL08210
OG0004370	OFUSG09597.1.p1	CAEEL03244, CAEEL09918
OG0004373	OFUSG21375.1.p1	CAEEL05891
OG0004374	OFUSG23996.1.p1	CAEEL07100
OG0004376	OFUSG15296.1.p1	CAEEL08383
OG0004377	OFUSG04513.1.p1	CAEEL07838
OG0004378	OFUSG15382.1.p1	CAEEL08612
OG0004379	OFUSG08124.1.p1	CAEEL06174
OG0004380	OFUSG07867.1.p1	CAEEL04195
OG0004381	OFUSG20032.1.p1	CAEEL00194
OG0004382	OFUSG21856.1.p1	CAEEL06795
OG0004388	OFUSG15853.1.p1	CAEEL02922
OG0004389	OFUSG17299.1.p1	CAEEL16085, CAEEL05794
OG0004390	OFUSG26694.1.p1	CAEEL10569
OG0004391	OFUSG18030.1.p1	CAEEL09690
