Orthogroup	OWEFU	SACKO_ok
OG0003441	OFUSG06295.1.p1	SACKO_30707, SACKO_33516, SACKO_30700
OG0003442	OFUSG02754.1.p1	SACKO_15192
OG0003442	OFUSG02753.1.p1	SACKO_15203
OG0003443	OFUSG21541.1.p1	SACKO_22199
OG0003444	OFUSG01048.1.p1	SACKO_29328
OG0003445	OFUSG08071.1.p1	SACKO_06557, SACKO_06554
OG0003447	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1	SACKO_16916
OG0003448	OFUSG05291.1.p1	SACKO_29640
OG0003450	OFUSG07443.2.p1, OFUSG07443.1.p1	SACKO_15572
OG0003451	OFUSG00773.1.p1	SACKO_04785
OG0003452	OFUSG05896.1.p1	SACKO_24050
OG0003453	OFUSG15317.1.p1	SACKO_10209
OG0003454	OFUSG03914.1.p1	SACKO_30324
OG0003455	OFUSG08118.1.p1	SACKO_22919
OG0003456	OFUSG10937.1.p1	SACKO_28683
OG0003457	OFUSG13164.1.p1, OFUSG13164.2.p1	SACKO_17526, SACKO_07023
OG0003458	OFUSG16862.2.p1, OFUSG16862.1.p1	SACKO_24689, SACKO_13988
OG0003458	OFUSG08431.1.p1	SACKO_07225
OG0003459	OFUSG26819.1.p1	SACKO_12030
OG0003460	OFUSG11662.1.p1	SACKO_05169
OG0003462	OFUSG25414.1.p1	SACKO_00776
OG0003463	OFUSG12535.1.p1	SACKO_31602
OG0003464	OFUSG18296.1.p1	SACKO_26254
OG0003465	OFUSG07312.1.p1	SACKO_23058
OG0003466	OFUSG05792.1.p1	SACKO_02294
OG0003467	OFUSG23205.1.p1, OFUSG23203.1.p1	SACKO_32119
OG0003468	OFUSG11635.2.p1, OFUSG11635.1.p1	SACKO_00890
OG0003469	OFUSG20501.1.p1	SACKO_13512
OG0003471	OFUSG21826.1.p1	SACKO_27838
OG0003472	OFUSG17116.2.p1, OFUSG17116.3.p1, OFUSG17116.1.p1, OFUSG26527.1.p1, OFUSG21265.1.p1, OFUSG05902.1.p1, OFUSG05902.2.p1, OFUSG03602.1.p1, OFUSG03602.2.p1	SACKO_24937
OG0003473	OFUSG09701.1.p1	SACKO_33089
OG0003474	OFUSG17217.1.p1	SACKO_18192
OG0003475	OFUSG01118.2.p1, OFUSG01118.1.p1	SACKO_31281
OG0003476	OFUSG18748.2.p1, OFUSG18748.1.p1	SACKO_26059
OG0003477	OFUSG16889.1.p1	SACKO_20610
OG0003478	OFUSG11376.1.p1, OFUSG11376.2.p1	SACKO_00688
OG0003479	OFUSG18679.1.p1	SACKO_01184
OG0003480	OFUSG05021.1.p1	SACKO_11010
OG0003481	OFUSG05255.1.p1	SACKO_13902
OG0003482	OFUSG07809.1.p1	SACKO_26994
OG0003483	OFUSG10301.1.p1	SACKO_18557
OG0003484	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1	SACKO_24322
OG0003485	OFUSG17960.1.p1	SACKO_10815
OG0003487	OFUSG19263.1.p1	SACKO_25911, SACKO_25905
OG0003488	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1	SACKO_21273
OG0003489	OFUSG16880.2.p1, OFUSG16880.1.p1	SACKO_29393
OG0003490	OFUSG22551.1.p1	SACKO_04384
OG0003491	OFUSG14265.1.p1, OFUSG14263.1.p1	SACKO_26412
OG0003492	OFUSG10309.1.p1	SACKO_31827
OG0003493	OFUSG16867.1.p1	SACKO_15477, SACKO_31955
OG0003494	OFUSG07481.1.p1, OFUSG07480.2.p1, OFUSG07480.1.p1, OFUSG05901.1.p1, OFUSG10651.1.p1, OFUSG03889.1.p1	SACKO_28110, SACKO_19644
OG0003495	OFUSG17060.1.p1	SACKO_30140
OG0003496	OFUSG02218.1.p1	SACKO_06794
OG0003497	OFUSG09698.1.p1	SACKO_02621
OG0003498	OFUSG16874.1.p1	SACKO_01996, SACKO_01988
OG0003500	OFUSG22059.1.p1	SACKO_07628
OG0003502	OFUSG24055.1.p1	SACKO_20189
OG0003503	OFUSG18080.1.p1	SACKO_09739
OG0003504	OFUSG11194.1.p1	SACKO_16259
OG0003505	OFUSG05340.1.p1	SACKO_26757
OG0003506	OFUSG02297.1.p1, OFUSG02297.2.p1	SACKO_24649
OG0003507	OFUSG26289.1.p1	SACKO_15223, SACKO_03869
OG0003508	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1	SACKO_06902
OG0003509	OFUSG17524.1.p1	SACKO_34164
OG0003510	OFUSG20850.1.p1	SACKO_30246
OG0003511	OFUSG19651.1.p1	SACKO_09852
OG0003512	OFUSG15649.1.p1	SACKO_20205
OG0003513	OFUSG16489.1.p1, OFUSG16489.2.p1	SACKO_30320, SACKO_14277
OG0003514	OFUSG06882.1.p1, OFUSG06882.3.p1, OFUSG06882.2.p1	SACKO_25947, SACKO_14249, SACKO_25494
OG0003515	OFUSG03772.1.p1	SACKO_30659
OG0003516	OFUSG05769.1.p1	SACKO_24084
OG0003517	OFUSG00110.1.p1	SACKO_15617
OG0003518	OFUSG20266.1.p1	SACKO_26732
OG0003519	OFUSG16099.1.p1	SACKO_12908
OG0003520	OFUSG25302.1.p1	SACKO_18568, SACKO_23243
OG0003521	OFUSG03096.1.p1	SACKO_02542
OG0003522	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1	SACKO_24463
OG0003523	OFUSG12732.1.p1	SACKO_34177, SACKO_33207
OG0003524	OFUSG17157.1.p1	SACKO_28813
OG0003525	OFUSG06719.1.p1	SACKO_24043, SACKO_19674, SACKO_18095, SACKO_24008
OG0003526	OFUSG21956.1.p1	SACKO_17051, SACKO_12308
OG0003528	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1	SACKO_21089
OG0003529	OFUSG03865.1.p1	SACKO_32438
OG0003530	OFUSG07887.1.p1	SACKO_12596
OG0003531	OFUSG12011.1.p1	SACKO_00165
OG0003532	OFUSG18965.1.p1	SACKO_31069
OG0003533	OFUSG18691.1.p1	SACKO_23729
OG0003534	OFUSG21581.1.p1, OFUSG21581.2.p1	SACKO_07848
OG0003535	OFUSG05602.1.p1	SACKO_28933
OG0003536	OFUSG13226.1.p1	SACKO_22529
OG0003538	OFUSG03109.1.p1	SACKO_14572
OG0003539	OFUSG03901.1.p1	SACKO_02852
OG0003540	OFUSG09310.5.p1, OFUSG09310.1.p1, OFUSG09310.2.p1, OFUSG09310.4.p1, OFUSG09310.3.p1	SACKO_12544
OG0003541	OFUSG05329.2.p1, OFUSG05329.1.p1	SACKO_26803
OG0003542	OFUSG10628.1.p1	SACKO_22721, SACKO_11144, SACKO_09930
OG0003543	OFUSG08206.1.p1	SACKO_32884
OG0003544	OFUSG00118.1.p1	SACKO_26949, SACKO_12520
OG0003545	OFUSG10958.1.p1	SACKO_28684, SACKO_03798
OG0003546	OFUSG18888.1.p1	SACKO_10975
OG0003547	OFUSG08232.1.p1	SACKO_00985
OG0003548	OFUSG18862.1.p1	SACKO_18715
OG0003549	OFUSG00426.1.p1, OFUSG00426.2.p1	SACKO_31303
OG0003550	OFUSG26575.1.p1	SACKO_21635
OG0003551	OFUSG20908.1.p1	SACKO_25700
OG0003552	OFUSG09931.1.p1	SACKO_04703
OG0003553	OFUSG06674.1.p1	SACKO_24071
OG0003554	OFUSG06869.1.p1	SACKO_27750
OG0003555	OFUSG11192.1.p1	SACKO_27229
OG0003556	OFUSG23492.1.p1	SACKO_20857
OG0003557	OFUSG07715.2.p1, OFUSG07715.1.p1	SACKO_27387
OG0003558	OFUSG09260.1.p1	SACKO_16535
OG0003561	OFUSG00906.1.p1	SACKO_31413
OG0003562	OFUSG12910.2.p1, OFUSG12910.1.p1	SACKO_19186
OG0003563	OFUSG10547.1.p1, OFUSG10547.2.p1	SACKO_24469
OG0003564	OFUSG18905.1.p1	SACKO_17080
OG0003565	OFUSG20630.1.p1	SACKO_33328, SACKO_08612
OG0003566	OFUSG01327.1.p1	SACKO_03424
OG0003567	OFUSG10595.1.p1	SACKO_17659
OG0003568	OFUSG22628.1.p1	SACKO_29348
OG0003570	OFUSG09014.1.p1, OFUSG09014.2.p1	SACKO_10065
OG0003571	OFUSG20726.1.p1	SACKO_20473
OG0003573	OFUSG24084.1.p1	SACKO_03300
OG0003576	OFUSG04770.2.p1, OFUSG04770.1.p1	SACKO_10871
OG0003577	OFUSG26536.2.p1, OFUSG26536.1.p1	SACKO_06470
OG0003578	OFUSG22248.1.p1	SACKO_25432
OG0003579	OFUSG10676.1.p1	SACKO_31496
OG0003581	OFUSG15076.2.p1, OFUSG15076.1.p1	SACKO_32993, SACKO_32992
OG0003582	OFUSG18764.1.p1	SACKO_20514, SACKO_20506
OG0003590	OFUSG16416.1.p1	SACKO_00872, SACKO_00863
OG0003597	OFUSG19568.2.p1, OFUSG19568.3.p1, OFUSG19568.1.p1	SACKO_27649
OG0003598	OFUSG08278.1.p1	SACKO_18642
OG0003599	OFUSG19669.1.p1	SACKO_29256
OG0003600	OFUSG20892.1.p1, OFUSG20892.2.p1	SACKO_26845
OG0003601	OFUSG04554.1.p1, OFUSG04554.2.p1	SACKO_22940, SACKO_22950, SACKO_22963, SACKO_22970
OG0003603	OFUSG10841.1.p1, OFUSG10841.2.p1	SACKO_20353
OG0003604	OFUSG15335.1.p1	SACKO_02211
OG0003606	OFUSG00045.1.p1	SACKO_14800
OG0003607	OFUSG21698.1.p1	SACKO_11384
OG0003608	OFUSG07112.1.p1	SACKO_31522, SACKO_25828
OG0003610	OFUSG17078.1.p1	SACKO_11265
OG0003611	OFUSG05675.1.p1	SACKO_17082
OG0003612	OFUSG13568.1.p1, OFUSG13568.2.p1	SACKO_07192
OG0003613	OFUSG06331.1.p1	SACKO_09649
OG0003615	OFUSG23707.1.p1, OFUSG23707.2.p1	SACKO_03496
OG0003616	OFUSG05484.2.p1, OFUSG05484.1.p1	SACKO_25465
OG0003617	OFUSG09939.1.p1	SACKO_22185
OG0003619	OFUSG02086.1.p1	SACKO_04087
OG0003620	OFUSG16976.2.p1, OFUSG16976.1.p1	SACKO_04500
OG0003621	OFUSG01532.2.p1, OFUSG01532.3.p1, OFUSG01532.4.p1, OFUSG01532.1.p1	SACKO_01831
OG0003622	OFUSG21558.1.p1, OFUSG21558.2.p1	SACKO_28093
OG0003623	OFUSG26432.1.p1	SACKO_00865
OG0003626	OFUSG04578.1.p1	SACKO_07911
OG0003627	OFUSG03441.1.p1	SACKO_03623
OG0003628	OFUSG08759.1.p1	SACKO_29894, SACKO_29904
OG0003629	OFUSG24613.1.p1	SACKO_12633
OG0003630	OFUSG24001.2.p1, OFUSG24001.1.p1	SACKO_05455
OG0003631	OFUSG03026.1.p1	SACKO_08255
OG0003632	OFUSG12731.1.p1	SACKO_10570
OG0003633	OFUSG23275.2.p1, OFUSG23275.1.p1	SACKO_29034
OG0003634	OFUSG23671.1.p1	SACKO_28339
OG0003635	OFUSG10052.1.p1	SACKO_29880
OG0003635	OFUSG03012.1.p1	SACKO_20382
OG0003636	OFUSG11925.2.p1, OFUSG11925.1.p1	SACKO_32398
OG0003637	OFUSG06934.1.p1	SACKO_19974
OG0003638	OFUSG08839.1.p1	SACKO_04756
OG0003639	OFUSG15339.1.p1	SACKO_08531
OG0003639	OFUSG15340.1.p1	SACKO_07106
OG0003640	OFUSG04490.1.p1	SACKO_16698
OG0003641	OFUSG04999.1.p1	SACKO_25568
OG0003642	OFUSG19621.1.p1	SACKO_29276
OG0003643	OFUSG06611.1.p1	SACKO_24533
OG0003644	OFUSG08254.1.p1	SACKO_09283
OG0003645	OFUSG02977.1.p1, OFUSG02977.2.p1	SACKO_23291
OG0003646	OFUSG13054.2.p1, OFUSG13054.1.p1	SACKO_03457
OG0003647	OFUSG09021.1.p1	SACKO_09851
OG0003648	OFUSG12169.1.p1	SACKO_11947
OG0003649	OFUSG09804.1.p1	SACKO_04513
OG0003650	OFUSG17294.1.p1	SACKO_09653, SACKO_34048
OG0003651	OFUSG20951.1.p1	SACKO_13985
OG0003652	OFUSG01151.1.p1	SACKO_24298
OG0003653	OFUSG05169.1.p1	SACKO_18995
OG0003654	OFUSG12938.1.p1	SACKO_34038
OG0003655	OFUSG01510.2.p1, OFUSG01510.1.p1	SACKO_24287
OG0003656	OFUSG04633.1.p1	SACKO_13038
OG0003657	OFUSG13329.1.p1, OFUSG13329.2.p1	SACKO_16386
OG0003658	OFUSG13331.1.p1	SACKO_28276, SACKO_10742, SACKO_09971
OG0003659	OFUSG16187.1.p1	SACKO_30164
OG0003660	OFUSG18031.1.p1	SACKO_06451, SACKO_27660
OG0003661	OFUSG21299.1.p1	SACKO_30405, SACKO_27413
OG0003664	OFUSG09947.1.p1	SACKO_00324
OG0003665	OFUSG11634.1.p1	SACKO_18081, SACKO_18084, SACKO_18052
OG0003666	OFUSG06309.1.p1	SACKO_16204
OG0003667	OFUSG22163.1.p1	SACKO_07527
OG0003668	OFUSG20064.1.p1	SACKO_16542
OG0003669	OFUSG17201.1.p1	SACKO_29388, SACKO_29382
OG0003671	OFUSG06897.2.p1, OFUSG06897.1.p1	SACKO_06102
OG0003672	OFUSG10902.1.p1	SACKO_22038
OG0003673	OFUSG00664.1.p1, OFUSG00664.2.p1	SACKO_20751
OG0003674	OFUSG10012.1.p1	SACKO_16258
OG0003675	OFUSG16158.1.p1	SACKO_02504
OG0003676	OFUSG25502.1.p1	SACKO_32292
OG0003677	OFUSG16450.1.p1	SACKO_22925
OG0003678	OFUSG26385.1.p1, OFUSG26385.2.p1	SACKO_00514
OG0003679	OFUSG13359.1.p1	SACKO_05594
OG0003680	OFUSG15795.1.p1, OFUSG15795.2.p1	SACKO_07919
OG0003681	OFUSG01429.2.p1, OFUSG01429.3.p1, OFUSG01429.1.p1	SACKO_22429
OG0003682	OFUSG11924.1.p1	SACKO_09118
OG0003684	OFUSG20469.1.p1	SACKO_16167
OG0003685	OFUSG04005.1.p1	SACKO_17420
OG0003687	OFUSG03946.1.p1	SACKO_02692
OG0003689	OFUSG04570.1.p1	SACKO_12938, SACKO_04151
OG0003690	OFUSG11565.1.p1	SACKO_17688
OG0003691	OFUSG02029.1.p1	SACKO_06838
OG0003692	OFUSG05600.1.p1	SACKO_30272
OG0003693	OFUSG06103.1.p1	SACKO_30147, SACKO_30156
OG0003694	OFUSG16805.1.p1	SACKO_13899
OG0003695	OFUSG25573.1.p1	SACKO_15073
OG0003696	OFUSG05739.1.p1	SACKO_23747, SACKO_23745
OG0003697	OFUSG20990.1.p1	SACKO_33327
OG0003698	OFUSG06501.1.p1	SACKO_23560
OG0003699	OFUSG04253.1.p1, OFUSG04253.2.p1	SACKO_28921
OG0003699	OFUSG00039.1.p1, OFUSG00039.2.p1	SACKO_22459
OG0003700	OFUSG10293.1.p1	SACKO_28036
OG0003701	OFUSG23496.1.p1	SACKO_29992
OG0003702	OFUSG11457.1.p1, OFUSG11457.2.p1	SACKO_09365
OG0003703	OFUSG00686.1.p1	SACKO_22461
OG0003704	OFUSG13029.1.p1	SACKO_18437
OG0003705	OFUSG16726.1.p1	SACKO_07440
OG0003706	OFUSG26114.2.p1, OFUSG26114.1.p1, OFUSG26117.1.p1	SACKO_21403
OG0003707	OFUSG07911.1.p1	SACKO_10232
OG0003708	OFUSG01108.1.p1	SACKO_10347
OG0003710	OFUSG00436.1.p1, OFUSG00436.2.p1	SACKO_14655
OG0003711	OFUSG16117.1.p1, OFUSG16117.2.p1	SACKO_19684
OG0003712	OFUSG10374.1.p1	SACKO_24483
OG0003713	OFUSG13204.1.p1	SACKO_23814
OG0003714	OFUSG23674.1.p1	SACKO_12574
OG0003717	OFUSG12896.3.p1, OFUSG12896.2.p1, OFUSG12896.1.p1, OFUSG12896.4.p1	SACKO_18355
OG0003718	OFUSG16508.1.p1	SACKO_13035
OG0003719	OFUSG08809.1.p1	SACKO_21324
OG0003720	OFUSG17956.1.p1	SACKO_27787
OG0003721	OFUSG25364.1.p1	SACKO_27819
OG0003722	OFUSG08157.1.p1	SACKO_09342
OG0003725	OFUSG23512.1.p1	SACKO_29232
OG0003726	OFUSG17464.2.p1, OFUSG17464.3.p1, OFUSG17464.1.p1	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234
OG0003727	OFUSG08827.1.p1	SACKO_09908
OG0003728	OFUSG08100.1.p1	SACKO_28519
OG0003729	OFUSG16645.2.p1, OFUSG16645.1.p1	SACKO_10462
OG0003730	OFUSG06924.1.p1	SACKO_07057
OG0003731	OFUSG12284.1.p1	SACKO_09116
OG0003732	OFUSG14808.2.p1, OFUSG14808.1.p1	SACKO_33518
OG0003733	OFUSG23436.1.p1	SACKO_25639
OG0003734	OFUSG07747.1.p1	SACKO_10298
OG0003735	OFUSG07143.1.p1	SACKO_27359
OG0003736	OFUSG07991.1.p1	SACKO_08001
OG0003737	OFUSG09928.1.p1	SACKO_21407
OG0003738	OFUSG18301.1.p1, OFUSG18301.2.p1	SACKO_02219
OG0003739	OFUSG15848.1.p1	SACKO_32965
OG0003740	OFUSG07576.1.p1	SACKO_08475
OG0003741	OFUSG12262.1.p1	SACKO_23163
OG0003742	OFUSG17127.2.p1, OFUSG17127.1.p1	SACKO_16317
OG0003743	OFUSG01059.1.p1	SACKO_20767
OG0003744	OFUSG18835.3.p1, OFUSG18835.2.p1, OFUSG18835.1.p1	SACKO_15973
OG0003745	OFUSG23746.1.p1, OFUSG23969.1.p1	SACKO_21997, SACKO_21973
OG0003746	OFUSG03863.1.p1	SACKO_04162
OG0003747	OFUSG12626.1.p1	SACKO_02548
OG0003748	OFUSG18694.1.p1	SACKO_12145
OG0003749	OFUSG07087.2.p1, OFUSG07087.1.p1	SACKO_08322
OG0003750	OFUSG09220.1.p1	SACKO_12535, SACKO_09051
OG0003751	OFUSG09214.1.p1	SACKO_27798, SACKO_28378, SACKO_28809, SACKO_28818, SACKO_28814
OG0003752	OFUSG17066.1.p1	SACKO_12922
OG0003754	OFUSG07080.1.p1	SACKO_08508
OG0003755	OFUSG15040.1.p1	SACKO_29745
OG0003756	OFUSG22980.1.p1	SACKO_18779
OG0003758	OFUSG17693.1.p1	SACKO_22893
OG0003759	OFUSG12849.1.p1	SACKO_18691
OG0003761	OFUSG16012.1.p1, OFUSG16012.2.p1	SACKO_10184, SACKO_16376
OG0003763	OFUSG00488.1.p1	SACKO_12267, SACKO_12262, SACKO_12259, SACKO_16479
OG0003764	OFUSG18151.3.p1, OFUSG18151.1.p1, OFUSG18151.2.p1	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985
OG0003765	OFUSG19192.1.p1	SACKO_23648
OG0003766	OFUSG22315.1.p1, OFUSG20610.1.p1, OFUSG00014.1.p1	SACKO_29018
OG0003767	OFUSG13414.1.p1	SACKO_34036, SACKO_34061, SACKO_34034
OG0003769	OFUSG20297.1.p1	SACKO_26729
OG0003770	OFUSG20677.1.p1	SACKO_30113
OG0003771	OFUSG11060.1.p1	SACKO_24472
OG0003772	OFUSG23284.1.p1	SACKO_12861
OG0003773	OFUSG09985.1.p1	SACKO_25570
OG0003775	OFUSG04486.1.p1, OFUSG04485.2.p1, OFUSG04485.1.p1	SACKO_31359
OG0003776	OFUSG09068.1.p1	SACKO_19961, SACKO_22793, SACKO_32454
OG0003778	OFUSG01438.1.p1	SACKO_19167
OG0003779	OFUSG13787.1.p1, OFUSG13787.2.p1	SACKO_17816
OG0003780	OFUSG24721.1.p1	SACKO_32052, SACKO_32034
OG0003794	OFUSG04954.1.p1	SACKO_16406
OG0003795	OFUSG06423.1.p1	SACKO_26427
OG0003798	OFUSG25667.1.p1	SACKO_04965
OG0003802	OFUSG22004.1.p1	SACKO_00977
OG0003803	OFUSG06983.1.p1	SACKO_16018
OG0003806	OFUSG10861.1.p1	SACKO_25022
OG0003807	OFUSG10356.1.p1	SACKO_28702
OG0003808	OFUSG17077.1.p1	SACKO_11285
OG0003811	OFUSG03655.1.p1	SACKO_23286, SACKO_31701
OG0003812	OFUSG21387.1.p1	SACKO_19469
OG0003813	OFUSG18113.2.p1, OFUSG18113.3.p1, OFUSG18113.1.p1	SACKO_02012
OG0003815	OFUSG11994.1.p1, OFUSG11994.2.p1	SACKO_29542
OG0003816	OFUSG10850.1.p1, OFUSG10850.2.p1	SACKO_29848
OG0003818	OFUSG03705.1.p1	SACKO_15857
OG0003819	OFUSG03060.1.p1	SACKO_14551
OG0003820	OFUSG08762.1.p1	SACKO_04478
OG0003821	OFUSG19123.1.p1	SACKO_23600
OG0003822	OFUSG07841.1.p1, OFUSG01113.1.p1	SACKO_02659, SACKO_00997, SACKO_02689
OG0003823	OFUSG23560.1.p1	SACKO_05580
OG0003824	OFUSG05766.1.p1	SACKO_12746
OG0003825	OFUSG06668.1.p1	SACKO_00319, SACKO_24145
OG0003826	OFUSG22650.1.p1	SACKO_00714
OG0003827	OFUSG17366.1.p1	SACKO_27592
OG0003828	OFUSG05118.1.p1	SACKO_16727
OG0003829	OFUSG07448.1.p1	SACKO_06553
OG0003830	OFUSG01217.1.p1	SACKO_27375
OG0003830	OFUSG01216.1.p1	SACKO_27382
OG0003832	OFUSG06066.1.p1	SACKO_16929
OG0003834	OFUSG05404.1.p1	SACKO_32127
OG0003835	OFUSG13762.1.p1	SACKO_00089
OG0003836	OFUSG03236.1.p1	SACKO_30569
OG0003837	OFUSG05284.1.p1, OFUSG11129.1.p1	SACKO_26489, SACKO_21340
OG0003838	OFUSG02211.1.p1	SACKO_16736
OG0003839	OFUSG14221.1.p1	SACKO_12965, SACKO_03944
OG0003840	OFUSG26167.1.p1	SACKO_04971
OG0003841	OFUSG25707.1.p1	SACKO_22771
OG0003842	OFUSG06914.1.p1	SACKO_21861
OG0003843	OFUSG25141.1.p1	SACKO_20447
OG0003844	OFUSG19682.1.p1	SACKO_31459
OG0003845	OFUSG11473.1.p1	SACKO_11086
OG0003846	OFUSG06704.1.p1	SACKO_25269
OG0003847	OFUSG08415.1.p1	SACKO_33045
OG0003848	OFUSG07600.1.p1	SACKO_14467
OG0003849	OFUSG02757.1.p1, OFUSG08843.1.p1	SACKO_29260
OG0003850	OFUSG01254.1.p1	SACKO_27365
OG0003852	OFUSG04274.2.p1, OFUSG04274.1.p1	SACKO_19687
OG0003853	OFUSG11282.1.p1	SACKO_06109
OG0003854	OFUSG09820.1.p1	SACKO_07817
OG0003855	OFUSG13289.1.p1	SACKO_20717
OG0003856	OFUSG18199.1.p1	SACKO_00893
OG0003857	OFUSG18520.1.p1	SACKO_19253
OG0003858	OFUSG11682.1.p1	SACKO_32375
OG0003859	OFUSG18306.1.p1	SACKO_08127, SACKO_30566
OG0003860	OFUSG03969.1.p1	SACKO_18729
OG0003861	OFUSG01289.1.p1, OFUSG01289.2.p1	SACKO_06020
OG0003862	OFUSG26482.2.p1, OFUSG26482.1.p1	SACKO_10381
OG0003863	OFUSG06768.1.p1	SACKO_16685
OG0003864	OFUSG21533.1.p1, OFUSG21530.1.p1	SACKO_22188
OG0003865	OFUSG04670.1.p1, OFUSG04670.3.p1, OFUSG04670.2.p1	SACKO_07903
OG0003866	OFUSG01635.2.p1, OFUSG01635.1.p1	SACKO_20784
OG0003867	OFUSG26425.1.p1	SACKO_16952
OG0003868	OFUSG25488.1.p1	SACKO_03942
OG0003869	OFUSG04233.1.p1	SACKO_04979
OG0003870	OFUSG26220.1.p1, OFUSG26220.2.p1	SACKO_31960
OG0003871	OFUSG14206.1.p1	SACKO_17392, SACKO_17842
OG0003872	OFUSG00219.1.p1	SACKO_01636
OG0003873	OFUSG12835.1.p1	SACKO_11352, SACKO_11339
OG0003874	OFUSG08683.1.p1	SACKO_11855
OG0003875	OFUSG26181.1.p1	SACKO_23361
OG0003876	OFUSG23627.1.p1	SACKO_25638
OG0003877	OFUSG14257.1.p1	SACKO_03342
OG0003878	OFUSG19403.1.p1	SACKO_30808, SACKO_14176
OG0003879	OFUSG20056.1.p1	SACKO_05101
OG0003880	OFUSG24988.1.p1	SACKO_08397
OG0003881	OFUSG18789.1.p1	SACKO_26611, SACKO_26599
OG0003882	OFUSG23207.1.p1, OFUSG23207.2.p1	SACKO_25551
OG0003883	OFUSG06274.1.p1	SACKO_13711
OG0003884	OFUSG16361.1.p1	SACKO_06475
OG0003885	OFUSG23663.1.p1	SACKO_26956
OG0003886	OFUSG04059.1.p1	SACKO_05656
OG0003887	OFUSG17832.1.p1	SACKO_34171
OG0003888	OFUSG00031.1.p1	SACKO_14950
OG0003889	OFUSG17908.2.p1, OFUSG17908.1.p1	SACKO_01038
OG0003889	OFUSG21925.1.p1, OFUSG11313.1.p1	SACKO_05220
OG0003890	OFUSG25556.1.p1	SACKO_02054
OG0003892	OFUSG05645.1.p1	SACKO_01168
OG0003893	OFUSG11743.1.p1	SACKO_09957
OG0003894	OFUSG07444.1.p1	SACKO_00239
OG0003896	OFUSG17816.1.p1, OFUSG17816.2.p1	SACKO_28766
OG0003897	OFUSG17722.1.p1	SACKO_11326
OG0003898	OFUSG14490.1.p1	SACKO_25332
OG0003899	OFUSG03698.1.p1	SACKO_14433
OG0003900	OFUSG11237.1.p1	SACKO_06116
OG0003901	OFUSG13044.1.p1	SACKO_09866, SACKO_09871
OG0003903	OFUSG19115.1.p1	SACKO_12461
OG0003904	OFUSG15953.1.p1	SACKO_29661, SACKO_07963
OG0003905	OFUSG00192.1.p1	SACKO_20255
OG0003906	OFUSG09780.1.p1	SACKO_07504
OG0003907	OFUSG02408.1.p1, OFUSG02430.1.p1	SACKO_16578
OG0003909	OFUSG05066.1.p1	SACKO_18772, SACKO_06873
OG0003910	OFUSG00367.1.p1	SACKO_25193
OG0003911	OFUSG12915.1.p1	SACKO_05574
OG0003912	OFUSG22772.1.p1	SACKO_19964
OG0003913	OFUSG16854.1.p1, OFUSG16854.2.p1	SACKO_21819
OG0003915	OFUSG24695.1.p1	SACKO_17445
OG0003916	OFUSG20296.1.p1	SACKO_16337
OG0003917	OFUSG02661.1.p1, OFUSG02661.2.p1	SACKO_14384, SACKO_02146
OG0003918	OFUSG18006.1.p1	SACKO_03476
OG0003919	OFUSG14972.2.p1, OFUSG14972.1.p1	SACKO_15041
OG0003919	OFUSG14973.1.p1	SACKO_15063, SACKO_15040
OG0003920	OFUSG00473.1.p1	SACKO_25068
OG0003921	OFUSG21463.2.p1, OFUSG21463.1.p1	SACKO_23005
OG0003922	OFUSG24757.1.p1	SACKO_28487
OG0003923	OFUSG04254.1.p1	SACKO_12853
OG0003925	OFUSG16954.1.p1	SACKO_09569
OG0003926	OFUSG21486.1.p1, OFUSG12876.1.p1	SACKO_31099, SACKO_18838, SACKO_29131
OG0003927	OFUSG24115.1.p1	SACKO_08871
OG0003928	OFUSG00021.1.p1	SACKO_07975
OG0003929	OFUSG20846.1.p1	SACKO_13523
OG0003930	OFUSG01262.1.p1	SACKO_32200
OG0003931	OFUSG10879.1.p1	SACKO_31562
OG0003932	OFUSG23661.1.p1	SACKO_08899
OG0003932	OFUSG26009.1.p1	SACKO_17169, SACKO_32945
OG0003933	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1	SACKO_24589
OG0003934	OFUSG21104.1.p1	SACKO_18213
OG0003935	OFUSG12376.1.p1	SACKO_12001
OG0003936	OFUSG05427.1.p1	SACKO_01810
OG0003937	OFUSG06517.1.p1	SACKO_02287
OG0003938	OFUSG01428.1.p1	SACKO_13881
OG0003939	OFUSG23620.1.p1	SACKO_15117
OG0003940	OFUSG17406.1.p1	SACKO_32874, SACKO_08977
OG0003941	OFUSG06614.1.p1	SACKO_33778
OG0003942	OFUSG01619.1.p1	SACKO_29515
