Orthogroup	OWEFU	BRAFL
OG0005120	OFUSG09024.1.p1	bflo_13473
OG0005121	OFUSG07571.1.p1	bflo_14563, bflo_14565
OG0005122	OFUSG21091.1.p1	bflo_25640
OG0005123	OFUSG19297.1.p1	bflo_10272
OG0005124	OFUSG25186.1.p1	bflo_06130
OG0005125	OFUSG10781.1.p1	bflo_23154
OG0005126	OFUSG17530.1.p1, OFUSG17530.2.p1	bflo_06395
OG0005127	OFUSG14336.1.p1	bflo_27385, bflo_22008
OG0005128	OFUSG01129.1.p1	bflo_18076
OG0005129	OFUSG01103.2.p1, OFUSG01103.1.p1	bflo_23641
OG0005130	OFUSG02638.1.p1	bflo_14332
OG0005131	OFUSG05119.1.p1	bflo_12896, bflo_12898
OG0005132	OFUSG21010.1.p1	bflo_02012
OG0005133	OFUSG17360.1.p1	bflo_00870, bflo_22167, bflo_26604
OG0005135	OFUSG04086.1.p1	bflo_07244
OG0005136	OFUSG17848.1.p1	bflo_07497
OG0005137	OFUSG23381.1.p1, OFUSG23381.2.p1	bflo_24889
OG0005138	OFUSG00933.1.p1, OFUSG00933.2.p1	bflo_17714, bflo_09357
OG0005139	OFUSG01557.1.p1	bflo_17759
OG0005140	OFUSG16014.1.p1	bflo_08025
OG0005141	OFUSG05289.1.p1	bflo_12546
OG0005142	OFUSG17655.1.p1	bflo_24616
OG0005143	OFUSG05186.1.p1	bflo_21983
OG0005145	OFUSG26949.1.p1	bflo_06310
OG0005146	OFUSG20887.1.p1, OFUSG20887.2.p1	bflo_10608
OG0005148	OFUSG08802.1.p1	bflo_06598, bflo_00242
OG0005150	OFUSG11626.1.p1	bflo_11515
OG0005151	OFUSG24760.1.p1	bflo_21590
OG0005152	OFUSG06541.1.p1	bflo_08896
OG0005153	OFUSG00332.1.p1, OFUSG16373.1.p1	bflo_14851, bflo_11635, bflo_04436
OG0005154	OFUSG20264.1.p1	bflo_25581
OG0005155	OFUSG25768.1.p1	bflo_21651
OG0005156	OFUSG16794.1.p1	bflo_02417
OG0005157	OFUSG04423.1.p1	bflo_18814
OG0005158	OFUSG16701.1.p1, OFUSG16701.2.p1, OFUSG16701.3.p1	bflo_19145
OG0005159	OFUSG03808.1.p1	bflo_25871, bflo_24365
OG0005160	OFUSG02915.1.p1	bflo_19980, bflo_21106
OG0005162	OFUSG26332.1.p1	bflo_25553
OG0005163	OFUSG08097.1.p1	bflo_15762
OG0005164	OFUSG07881.1.p1	bflo_11167
OG0005165	OFUSG11279.1.p1	bflo_15901
OG0005166	OFUSG11793.1.p1	bflo_18989
OG0005168	OFUSG12335.1.p1	bflo_08733
OG0005169	OFUSG25084.1.p1	bflo_22043
OG0005170	OFUSG25555.1.p1	bflo_10039
OG0005171	OFUSG19204.1.p1	bflo_11564
OG0005172	OFUSG20224.1.p1	bflo_12562
OG0005173	OFUSG11629.1.p1	bflo_07635
OG0005174	OFUSG26394.1.p1	bflo_00211
OG0005175	OFUSG11606.1.p1	bflo_24985
OG0005176	OFUSG23810.1.p1	bflo_20599
OG0005177	OFUSG05415.1.p1	bflo_02338, bflo_15074, bflo_04716, bflo_04720, bflo_02597
OG0005178	OFUSG02175.1.p1	bflo_15141
OG0005179	OFUSG02176.1.p1, OFUSG02176.2.p1	bflo_15145
OG0005180	OFUSG06874.1.p1	bflo_08939
OG0005181	OFUSG24977.1.p1	bflo_13788
OG0005182	OFUSG21111.2.p1, OFUSG21111.1.p1	bflo_26207
OG0005183	OFUSG07373.1.p1	bflo_09802
OG0005184	OFUSG13055.1.p1	bflo_15705
OG0005185	OFUSG23200.1.p1	bflo_12982
OG0005186	OFUSG14305.1.p1	bflo_21617
OG0005187	OFUSG03518.2.p1, OFUSG03518.1.p1	bflo_11587
OG0005188	OFUSG16090.2.p1, OFUSG16090.1.p1	bflo_18754
OG0005189	OFUSG16554.2.p1, OFUSG16554.1.p1	bflo_19951
OG0005190	OFUSG03888.1.p1	bflo_19402
OG0005191	OFUSG17679.1.p1	bflo_25297
OG0005192	OFUSG21298.1.p1	bflo_08221
OG0005193	OFUSG00993.1.p1	bflo_19549
OG0005194	OFUSG05518.1.p1	bflo_10009
OG0005195	OFUSG19050.1.p1	bflo_10793
OG0005196	OFUSG00212.1.p1	bflo_03354
OG0005197	OFUSG03025.1.p1, OFUSG03025.2.p1	bflo_00736
OG0005198	OFUSG26010.1.p1	bflo_10211
OG0005199	OFUSG21506.1.p1	bflo_00988
OG0005200	OFUSG23575.1.p1	bflo_24428
OG0005201	OFUSG09468.2.p1, OFUSG09468.1.p1	bflo_12925
OG0005202	OFUSG16397.2.p1, OFUSG16397.1.p1	bflo_18640
OG0005203	OFUSG13402.1.p1	bflo_09801
OG0005204	OFUSG07170.1.p1	bflo_16426
OG0005205	OFUSG16433.1.p1	bflo_19385
OG0005206	OFUSG09782.1.p1	bflo_04884
OG0005207	OFUSG10619.1.p1	bflo_16010
OG0005208	OFUSG18403.1.p1	bflo_23678
OG0005209	OFUSG10218.1.p1	bflo_23073
OG0005210	OFUSG03926.2.p1, OFUSG03926.1.p1, OFUSG03926.3.p1	bflo_02094
OG0005211	OFUSG00903.1.p1	bflo_18398
OG0005212	OFUSG19650.1.p1	bflo_06063
OG0005213	OFUSG04817.1.p1	bflo_13917
OG0005214	OFUSG14185.2.p1, OFUSG14185.1.p1	bflo_21718
OG0005215	OFUSG08929.1.p1	bflo_25677
OG0005217	OFUSG12859.1.p1	bflo_00873
OG0005218	OFUSG01037.1.p1	bflo_17567
OG0005219	OFUSG03799.1.p1	bflo_03731
OG0005220	OFUSG03579.2.p1, OFUSG03579.1.p1	bflo_14234, bflo_14469
OG0005221	OFUSG18701.1.p1, OFUSG18701.2.p1	bflo_09716
OG0005222	OFUSG05398.1.p1	bflo_13391
OG0005223	OFUSG16806.1.p1	bflo_18930
OG0005224	OFUSG21574.1.p1	bflo_17194
OG0005225	OFUSG13667.1.p1	bflo_24246
OG0005226	OFUSG18681.2.p1, OFUSG18681.1.p1	bflo_11638
OG0005227	OFUSG03776.2.p1, OFUSG03776.1.p1	bflo_14745
OG0005228	OFUSG06202.1.p1	bflo_08976
OG0005229	OFUSG14456.1.p1	bflo_12272
OG0005230	OFUSG10260.1.p1	bflo_12517
OG0005231	OFUSG13328.1.p1	bflo_25902
OG0005232	OFUSG22476.1.p1, OFUSG22099.1.p1	bflo_20581
OG0005233	OFUSG06046.1.p1	bflo_11596
OG0005234	OFUSG21115.1.p1	bflo_24415
OG0005235	OFUSG12658.1.p1	bflo_00364, bflo_26581
OG0005236	OFUSG10034.1.p1	bflo_22848, bflo_23130
OG0005237	OFUSG25015.1.p1	bflo_13805
OG0005238	OFUSG07450.1.p1	bflo_16299
OG0005239	OFUSG12578.1.p1	bflo_14013
OG0005240	OFUSG23502.1.p1	bflo_00296
OG0005242	OFUSG20613.3.p1, OFUSG20613.1.p1, OFUSG20613.4.p1, OFUSG20613.2.p1	bflo_24830
OG0005243	OFUSG17840.1.p1	bflo_23333
OG0005244	OFUSG19096.1.p1	bflo_15824
OG0005245	OFUSG12802.1.p1	bflo_00267
OG0005246	OFUSG09425.1.p1	bflo_19390
OG0005247	OFUSG22832.1.p1, OFUSG25799.1.p1	bflo_13263
OG0005248	OFUSG20593.1.p1, OFUSG20593.2.p1	bflo_13137, bflo_12724
OG0005249	OFUSG25639.1.p1	bflo_15878
OG0005250	OFUSG01470.1.p1	bflo_18225
OG0005251	OFUSG00166.1.p1, OFUSG00166.2.p1	bflo_17377
OG0005252	OFUSG04579.1.p1, OFUSG08080.1.p1	bflo_16881
OG0005253	OFUSG02986.1.p1, OFUSG02984.1.p1	bflo_14325
OG0005254	OFUSG18377.1.p1	bflo_22780
OG0005255	OFUSG19299.1.p1	bflo_10094
OG0005256	OFUSG19317.1.p1	bflo_11457
OG0005257	OFUSG26587.1.p1	bflo_07445, bflo_07446
OG0005258	OFUSG08201.1.p1	bflo_11542
OG0005259	OFUSG06476.1.p1	bflo_11376
OG0005260	OFUSG25448.2.p1, OFUSG25448.1.p1	bflo_08357
OG0005261	OFUSG21359.1.p1	bflo_01451
OG0005262	OFUSG26549.1.p1	bflo_24459
OG0005263	OFUSG10237.1.p1	bflo_23388
OG0005264	OFUSG14196.1.p1	bflo_11001
OG0005265	OFUSG13459.1.p1	bflo_01972
OG0005266	OFUSG23113.1.p1	bflo_13278
OG0005267	OFUSG11648.2.p1, OFUSG11648.1.p1	bflo_18091
OG0005268	OFUSG07092.1.p1	bflo_10223
OG0005269	OFUSG05706.2.p1, OFUSG05706.1.p1	bflo_11556
OG0005270	OFUSG12188.1.p1	bflo_08678
OG0005271	OFUSG09696.1.p1	bflo_17598
OG0005272	OFUSG21453.3.p1, OFUSG21453.2.p1, OFUSG21453.1.p1	bflo_00414, bflo_00384
OG0005273	OFUSG00351.1.p1	bflo_17620
OG0005274	OFUSG06925.1.p1, OFUSG06009.1.p1, OFUSG06012.1.p1	bflo_19680, bflo_19780
OG0005275	OFUSG06067.1.p1	bflo_11654
OG0005276	OFUSG13201.1.p1	bflo_05755
OG0005277	OFUSG23582.1.p1	bflo_25679
OG0005278	OFUSG09819.1.p1, OFUSG09819.2.p1	bflo_01936
OG0005279	OFUSG20374.1.p1	bflo_12822
OG0005281	OFUSG06769.1.p1	bflo_10643
OG0005282	OFUSG13280.1.p1	bflo_25169
OG0005284	OFUSG01478.1.p1	bflo_17535
OG0005285	OFUSG09936.1.p1	bflo_20114
OG0005286	OFUSG03118.1.p1	bflo_13643
OG0005287	OFUSG04245.1.p1, OFUSG04245.2.p1	bflo_08470
OG0005288	OFUSG26439.1.p1	bflo_04382
OG0005289	OFUSG07144.1.p1	bflo_15931
OG0005290	OFUSG17541.1.p1	bflo_26242
OG0005291	OFUSG16449.1.p1	bflo_03961
OG0005292	OFUSG16167.1.p1	bflo_02485
OG0005293	OFUSG21083.1.p1	bflo_18998
OG0005294	OFUSG26471.1.p1	bflo_25192
OG0005295	OFUSG21578.1.p1	bflo_14346, bflo_27126
OG0005296	OFUSG11847.1.p1, OFUSG22048.1.p1	bflo_07741
OG0005297	OFUSG23470.1.p1	bflo_00654, bflo_18836
OG0005299	OFUSG23520.1.p1, OFUSG20662.1.p1, OFUSG20662.3.p1, OFUSG20662.2.p1	bflo_13099
OG0005300	OFUSG06609.1.p1	bflo_12225
OG0005301	OFUSG15400.1.p1	bflo_20520
OG0005303	OFUSG00067.1.p1	bflo_03280
OG0005304	OFUSG25698.1.p1	bflo_16187
OG0005305	OFUSG23187.1.p1	bflo_13200
OG0005307	OFUSG20386.1.p1, OFUSG20385.1.p1	bflo_13600, bflo_13599
OG0005309	OFUSG00882.1.p1	bflo_07061
OG0005310	OFUSG10867.1.p1	bflo_23692
OG0005312	OFUSG06581.2.p1, OFUSG06581.1.p1, OFUSG06581.4.p1, OFUSG06581.3.p1	bflo_11601
OG0005314	OFUSG00971.1.p1	bflo_04495
OG0005315	OFUSG25500.1.p1	bflo_27200, bflo_16722
OG0005316	OFUSG23058.1.p1	bflo_12547
OG0005317	OFUSG08269.1.p1, OFUSG00518.1.p1	bflo_00009, bflo_05356
OG0005318	OFUSG00407.1.p1	bflo_03376
OG0005319	OFUSG08963.1.p1	bflo_05919
OG0005320	OFUSG25505.1.p1	bflo_08103, bflo_07455, bflo_07980, bflo_07457
OG0005321	OFUSG22329.1.p1, OFUSG22329.2.p1	bflo_02547
OG0005322	OFUSG16201.1.p1, OFUSG16200.1.p1	bflo_18573
OG0005323	OFUSG19738.1.p1	bflo_06114
OG0005324	OFUSG07975.1.p1	bflo_16855
OG0005325	OFUSG10119.1.p1, OFUSG10379.1.p1	bflo_25785
OG0005326	OFUSG20880.1.p1	bflo_13314
OG0005327	OFUSG21495.1.p1	bflo_25860, bflo_27503
OG0005328	OFUSG01396.1.p1	bflo_03499
OG0005329	OFUSG12082.1.p1	bflo_22149
OG0005330	OFUSG03513.1.p1	bflo_01047
OG0005331	OFUSG13416.1.p1, OFUSG23748.1.p1, OFUSG12451.1.p1	bflo_01322, bflo_01961, bflo_11158, bflo_11305, bflo_11227
OG0005338	OFUSG03050.1.p1, OFUSG03048.1.p1	bflo_03913, bflo_17913, bflo_15293, bflo_18297
OG0005359	OFUSG18138.2.p1, OFUSG18138.1.p1	bflo_23444
OG0005360	OFUSG08460.1.p1	bflo_05676
OG0005361	OFUSG24052.1.p1	bflo_04372
OG0005362	OFUSG18911.1.p1	bflo_12418
OG0005364	OFUSG25463.1.p1, OFUSG25464.1.p1	bflo_23098
OG0005365	OFUSG10346.1.p1	bflo_07643
OG0005366	OFUSG11720.2.p1, OFUSG11720.1.p1	bflo_10337
OG0005367	OFUSG21665.1.p1	bflo_20497
OG0005368	OFUSG13084.1.p1	bflo_02017, bflo_02005
OG0005369	OFUSG11267.1.p1, OFUSG11267.3.p1, OFUSG11267.2.p1	bflo_22011
OG0005370	OFUSG17317.1.p1	bflo_06724
OG0005371	OFUSG16075.1.p1	bflo_15479
OG0005372	OFUSG16032.1.p1	bflo_19131
OG0005373	OFUSG05705.1.p1	bflo_22051
OG0005374	OFUSG00534.1.p1	bflo_18105
OG0005376	OFUSG04403.1.p1	bflo_18765
OG0005377	OFUSG15332.1.p1	bflo_21067
OG0005378	OFUSG22312.1.p1	bflo_20475, bflo_21021
OG0005379	OFUSG17787.1.p1, OFUSG02831.1.p1	bflo_14259
OG0005380	OFUSG23632.1.p1	bflo_18096
OG0005381	OFUSG07762.1.p1, OFUSG07762.2.p1	bflo_16003
OG0005383	OFUSG13037.4.p1, OFUSG13037.5.p1, OFUSG13037.1.p1, OFUSG13037.3.p1, OFUSG13037.2.p1	bflo_00149
OG0005384	OFUSG21323.1.p1	bflo_05734
OG0005385	OFUSG15259.1.p1	bflo_21175
OG0005386	OFUSG02823.1.p1	bflo_15002
OG0005387	OFUSG25105.1.p1, OFUSG25105.2.p1	bflo_08587
OG0005388	OFUSG08694.1.p1	bflo_06429
OG0005389	OFUSG03061.1.p1	bflo_14124
OG0005390	OFUSG26544.1.p1	bflo_26118
OG0005391	OFUSG20376.1.p1	bflo_12975
OG0005392	OFUSG05096.1.p1	bflo_13104
OG0005392	OFUSG10085.1.p1	bflo_23340
OG0005393	OFUSG19341.1.p1	bflo_09168
OG0005394	OFUSG20768.1.p1, OFUSG20768.2.p1	bflo_13791
OG0005395	OFUSG10945.1.p1	bflo_22998
OG0005396	OFUSG14426.1.p1	bflo_22071
OG0005397	OFUSG13360.1.p1	bflo_00984
OG0005398	OFUSG15882.5.p1, OFUSG15882.3.p1, OFUSG15882.4.p1, OFUSG15882.1.p1, OFUSG15882.2.p1	bflo_19232
OG0005399	OFUSG18680.1.p1	bflo_24872
OG0005400	OFUSG03237.1.p1	bflo_14105
OG0005402	OFUSG23593.1.p1, OFUSG23593.2.p1	bflo_24097
OG0005403	OFUSG09547.1.p1	bflo_05760
OG0005404	OFUSG21350.1.p1	bflo_00600
OG0005405	OFUSG10025.3.p1, OFUSG10025.1.p1, OFUSG10025.2.p1	bflo_07417
OG0005406	OFUSG09643.1.p1	bflo_17522
OG0005407	OFUSG06838.1.p1, OFUSG06835.1.p1	bflo_09232
OG0005408	OFUSG05589.1.p1	bflo_10376
OG0005409	OFUSG20736.1.p1	bflo_12612, bflo_13003
OG0005410	OFUSG19875.4.p1, OFUSG19875.1.p1, OFUSG19875.3.p1, OFUSG19875.5.p1, OFUSG19875.2.p1	bflo_13411
OG0005411	OFUSG12345.1.p1	bflo_08169
OG0005412	OFUSG13625.1.p1	bflo_00715
OG0005413	OFUSG04383.1.p1	bflo_08015
OG0005414	OFUSG18605.1.p1	bflo_22724
OG0005415	OFUSG00363.1.p1	bflo_18157
OG0005416	OFUSG01071.1.p1	bflo_05878, bflo_18170
OG0005417	OFUSG10419.1.p1, OFUSG10419.2.p1	bflo_22972
OG0005418	OFUSG13476.1.p1	bflo_25080
OG0005419	OFUSG06830.2.p1, OFUSG06830.1.p1	bflo_12162
OG0005421	OFUSG11649.1.p1	bflo_22113
OG0005422	OFUSG11472.1.p1	bflo_10245
OG0005423	OFUSG03771.1.p1	bflo_14944
OG0005424	OFUSG16751.1.p1	bflo_22108
OG0005425	OFUSG07152.1.p1	bflo_10283
OG0005426	OFUSG06359.1.p1	bflo_10849
OG0005427	OFUSG24282.1.p1	bflo_19140
OG0005428	OFUSG19495.1.p1	bflo_09434
OG0005429	OFUSG06434.1.p1	bflo_11694
OG0005430	OFUSG05410.1.p1	bflo_13697
OG0005431	OFUSG21471.1.p1	bflo_17292
OG0005432	OFUSG24015.1.p1	bflo_19821
OG0005433	OFUSG09472.1.p1	bflo_06628
OG0005434	OFUSG02069.1.p1	bflo_14305, bflo_14308
OG0005435	OFUSG12657.1.p1	bflo_15687
OG0005436	OFUSG20059.1.p1	bflo_01920
OG0005437	OFUSG25301.1.p1	bflo_18977
OG0005438	OFUSG04380.1.p1	bflo_20784
OG0005439	OFUSG23540.1.p1	bflo_01173
OG0005440	OFUSG08519.1.p1	bflo_06178
OG0005441	OFUSG23192.1.p1	bflo_13867
OG0005442	OFUSG16796.1.p1	bflo_05216, bflo_02507
OG0005443	OFUSG22065.1.p1	bflo_04867
OG0005444	OFUSG20931.1.p1	bflo_03875
OG0005445	OFUSG26359.1.p1, OFUSG26359.2.p1, OFUSG26359.3.p1	bflo_00965
OG0005446	OFUSG01072.1.p1	bflo_18194
OG0005447	OFUSG09371.1.p1	bflo_16232
OG0005448	OFUSG00904.1.p1	bflo_16450, bflo_17124
OG0005449	OFUSG10668.1.p1	bflo_23261
OG0005450	OFUSG02992.1.p1	bflo_15512
OG0005451	OFUSG21294.1.p1	bflo_04451
OG0005453	OFUSG03506.1.p1	bflo_15465
OG0005454	OFUSG05652.1.p1	bflo_09942
OG0005456	OFUSG11615.1.p1	bflo_23065
OG0005457	OFUSG20225.1.p1	bflo_13772, bflo_13770
OG0005458	OFUSG03939.1.p1	bflo_02400
OG0005459	OFUSG06854.2.p1, OFUSG06854.4.p1, OFUSG06854.3.p1, OFUSG06854.1.p1	bflo_03854
OG0005460	OFUSG07898.2.p1, OFUSG07898.1.p1, OFUSG07898.3.p1	bflo_08040
OG0005461	OFUSG15952.2.p1, OFUSG15952.1.p1	bflo_18779
OG0005462	OFUSG07599.1.p1	bflo_10216
OG0005463	OFUSG15879.1.p1	bflo_07165
OG0005464	OFUSG20629.1.p1	bflo_12667
OG0005465	OFUSG11986.1.p1, OFUSG11986.2.p1	bflo_11359
OG0005466	OFUSG23432.1.p1	bflo_00661
OG0005467	OFUSG21950.1.p1	bflo_20216
OG0005468	OFUSG11966.1.p1	bflo_10615
OG0005469	OFUSG20382.1.p1	bflo_15621
OG0005470	OFUSG12736.1.p1	bflo_13830
OG0005471	OFUSG15175.1.p1	bflo_20304
OG0005472	OFUSG14081.1.p1	bflo_21573
OG0005473	OFUSG13043.1.p1	bflo_20446, bflo_19231, bflo_07874, bflo_10081
OG0005474	OFUSG10784.1.p1	bflo_22632
OG0005475	OFUSG12397.1.p1	bflo_12095, bflo_12461
OG0005476	OFUSG06910.1.p1	bflo_11553
OG0005477	OFUSG25462.1.p1	bflo_25671
OG0005478	OFUSG20788.1.p1	bflo_13093, bflo_13094
OG0005479	OFUSG08880.1.p1	bflo_13220
OG0005480	OFUSG25520.1.p1	bflo_07094
OG0005481	OFUSG00662.1.p1	bflo_17610
OG0005482	OFUSG12072.1.p1	bflo_13464
OG0005484	OFUSG03342.1.p1	bflo_14983
OG0005486	OFUSG09452.1.p1, OFUSG09452.2.p1	bflo_05960
OG0005487	OFUSG25375.1.p1	bflo_01533
OG0005488	OFUSG24097.1.p1, OFUSG24097.2.p1	bflo_20426
OG0005489	OFUSG23348.1.p2	bflo_00241
OG0005490	OFUSG21177.1.p1	bflo_00229
OG0005491	OFUSG03918.1.p1, OFUSG03918.2.p1	bflo_07042
OG0005492	OFUSG01363.1.p1	bflo_13840
OG0005493	OFUSG06703.1.p1	bflo_18007, bflo_09722
OG0005494	OFUSG08783.1.p1	bflo_10040
OG0005495	OFUSG24933.1.p1	bflo_22184
OG0005496	OFUSG15399.1.p1	bflo_03849
OG0005496	OFUSG06556.1.p1	bflo_18158
OG0005498	OFUSG04659.1.p1	bflo_19580, bflo_19775
OG0005499	OFUSG18597.1.p1	bflo_08537
OG0005500	OFUSG21116.1.p1	bflo_24212
OG0005503	OFUSG26844.1.p1	bflo_01609
OG0005504	OFUSG12408.2.p1, OFUSG12408.1.p1	bflo_03183
OG0005505	OFUSG26551.1.p1	bflo_20450
OG0005506	OFUSG26495.1.p1	bflo_25979
OG0005507	OFUSG26689.1.p1, OFUSG26689.2.p1	bflo_15895
OG0005508	OFUSG13031.1.p1	bflo_00696
OG0005509	OFUSG07680.1.p1	bflo_16497
OG0005510	OFUSG18542.1.p1	bflo_20409
OG0005512	OFUSG23509.1.p1	bflo_00212, bflo_13827
OG0005513	OFUSG19659.2.p1, OFUSG19659.1.p1	bflo_10298
OG0005514	OFUSG23757.1.p1	bflo_23773
OG0005516	OFUSG07166.2.p1, OFUSG07166.1.p1	bflo_16446
OG0005517	OFUSG20848.1.p1	bflo_05239
OG0005518	OFUSG25594.1.p1	bflo_10334
OG0005519	OFUSG01530.2.p1, OFUSG01530.1.p1	bflo_03093
OG0005520	OFUSG00189.1.p1	bflo_03779
OG0005521	OFUSG22041.1.p1	bflo_24360, bflo_27453
OG0005522	OFUSG07120.1.p1	bflo_16792
OG0005523	OFUSG23394.1.p1	bflo_25852
OG0005524	OFUSG18210.1.p1	bflo_23594
OG0005525	OFUSG00421.1.p1	bflo_23020
OG0005526	OFUSG16593.1.p1	bflo_08016
OG0005527	OFUSG07993.1.p1, OFUSG07993.2.p1	bflo_10343
OG0005528	OFUSG07617.1.p1	bflo_09130
OG0005529	OFUSG25503.1.p1	bflo_09847
OG0005530	OFUSG23777.1.p1	bflo_10897, bflo_12421, bflo_11162
OG0005531	OFUSG16885.1.p1	bflo_00273
OG0005532	OFUSG25267.1.p1, OFUSG25267.3.p1, OFUSG25267.4.p1, OFUSG25267.2.p1	bflo_20807
OG0005533	OFUSG00199.1.p1	bflo_22419, bflo_27393
OG0005534	OFUSG07051.1.p1	bflo_21720
OG0005535	OFUSG26393.1.p1	bflo_20969
OG0005536	OFUSG06939.1.p1, OFUSG06939.2.p1	bflo_06016
OG0005537	OFUSG00025.1.p1	bflo_18040
OG0005538	OFUSG16062.1.p1	bflo_12637
OG0005539	OFUSG17236.1.p1	bflo_01823
OG0005540	OFUSG10648.1.p1	bflo_25948, bflo_25954, bflo_25988
OG0005541	OFUSG02331.1.p1	bflo_15111, bflo_15284
OG0005542	OFUSG21080.1.p1	bflo_01185
OG0005543	OFUSG08043.1.p1	bflo_16627
OG0005544	OFUSG15984.1.p1	bflo_02830, bflo_02831
OG0005545	OFUSG19369.1.p1	bflo_12332
OG0005546	OFUSG18603.1.p1	bflo_08100
OG0005548	OFUSG18388.1.p1	bflo_07467
OG0005550	OFUSG05387.1.p1	bflo_12590
OG0005552	OFUSG07222.2.p1, OFUSG07222.1.p1	bflo_15957
OG0005553	OFUSG09930.1.p1	bflo_16281
OG0005554	OFUSG20627.1.p1	bflo_12666
OG0005555	OFUSG17703.1.p1	bflo_24597
OG0005557	OFUSG08120.1.p1	bflo_15770
OG0005558	OFUSG12078.1.p1, OFUSG12078.2.p1	bflo_07358
OG0005559	OFUSG00226.1.p1	bflo_17621
OG0005560	OFUSG19598.1.p1	bflo_12606
OG0005561	OFUSG05916.1.p1	bflo_12688
OG0005562	OFUSG19582.1.p1	bflo_25759
OG0005563	OFUSG02724.1.p1	bflo_14207
OG0005564	OFUSG08252.1.p1	bflo_15757
OG0005565	OFUSG16275.2.p1, OFUSG16275.1.p1, OFUSG16275.4.p1, OFUSG16275.3.p1, OFUSG12751.1.p1	bflo_02562
OG0005566	OFUSG15469.1.p1	bflo_20293
OG0005567	OFUSG04010.1.p1, OFUSG04010.3.p1, OFUSG04010.2.p1, OFUSG04008.1.p2	bflo_19614
OG0005568	OFUSG19029.1.p1	bflo_11069
OG0005569	OFUSG07205.1.p1	bflo_10284
OG0005570	OFUSG03428.1.p1	bflo_14639
OG0005572	OFUSG24737.1.p1	bflo_21740
OG0005573	OFUSG07923.1.p1	bflo_09211
OG0005574	OFUSG06128.1.p1	bflo_06281
OG0005575	OFUSG23781.1.p1	bflo_04742
OG0005576	OFUSG01449.1.p1	bflo_17252
OG0005577	OFUSG14267.1.p1, OFUSG14267.3.p1, OFUSG14267.2.p1	bflo_22454
OG0005578	OFUSG08582.1.p1	bflo_24558
OG0005579	OFUSG21103.1.p1	bflo_03212
OG0005580	OFUSG01093.2.p1, OFUSG01093.1.p1	bflo_03436
OG0005581	OFUSG15210.1.p1	bflo_20327
OG0005582	OFUSG12571.1.p1	bflo_12804
OG0005583	OFUSG09013.2.p1, OFUSG09013.1.p1	bflo_06522
OG0005584	OFUSG19685.1.p2	bflo_01948
OG0005587	OFUSG04620.1.p1	bflo_05613
OG0005588	OFUSG21343.1.p1	bflo_00280
OG0005589	OFUSG13206.2.p1, OFUSG13206.1.p1	bflo_00684
OG0005590	OFUSG12864.1.p1	bflo_02564
OG0005591	OFUSG23219.2.p1, OFUSG23219.1.p1	bflo_12660
OG0005592	OFUSG08303.1.p1	bflo_13207
OG0005593	OFUSG01041.1.p1	bflo_04492
OG0005594	OFUSG12845.1.p1	bflo_12060
OG0005596	OFUSG15588.1.p1	bflo_20512
OG0005597	OFUSG14316.1.p1	bflo_21265
OG0005598	OFUSG24994.1.p1	bflo_00844, bflo_22474
OG0005599	OFUSG13089.1.p1	bflo_13081
OG0005600	OFUSG18695.1.p1	bflo_12389
OG0005601	OFUSG09746.2.p1, OFUSG09746.1.p1	bflo_06299
OG0005602	OFUSG12382.1.p1	bflo_13348, bflo_06621
OG0005603	OFUSG06557.1.p1	bflo_08774
OG0005604	OFUSG17275.1.p1	bflo_09192, bflo_09193
OG0005605	OFUSG18009.1.p1, OFUSG18008.1.p1, OFUSG18011.1.p1	bflo_07122, bflo_07125
OG0005606	OFUSG23420.1.p1	bflo_02148, bflo_02149
OG0005607	OFUSG17309.1.p1	bflo_25026, bflo_24823
OG0005608	OFUSG11246.1.p1	bflo_22655
OG0005609	OFUSG20222.1.p1	bflo_13316, bflo_13299, bflo_13317
OG0005610	OFUSG03039.1.p1, OFUSG02394.1.p1, OFUSG02390.1.p1	bflo_14383
OG0005611	OFUSG18464.2.p1, OFUSG18464.1.p1	bflo_23695
OG0005612	OFUSG25280.1.p1	bflo_13234
OG0005613	OFUSG11392.1.p1	bflo_23778, bflo_27436
OG0005614	OFUSG12167.1.p1	bflo_21901
OG0005615	OFUSG01627.1.p1, OFUSG01631.1.p1	bflo_03024
OG0005616	OFUSG20550.1.p1	bflo_12767
OG0005617	OFUSG26357.1.p1	bflo_25723
OG0005618	OFUSG12878.1.p1	bflo_25211
OG0005619	OFUSG17503.1.p1	bflo_05010
OG0005620	OFUSG05866.1.p1	bflo_10989
OG0005621	OFUSG12323.1.p1	bflo_08929
OG0005622	OFUSG11960.1.p1	bflo_17496
OG0005623	OFUSG08197.1.p1	bflo_21024
OG0005624	OFUSG07021.1.p1	bflo_03489
OG0005625	OFUSG09657.1.p1	bflo_10576
OG0005626	OFUSG03492.1.p1	bflo_20808
OG0005627	OFUSG09437.1.p1	bflo_05683
OG0005628	OFUSG03937.1.p1	bflo_07357
OG0005629	OFUSG23344.1.p1	bflo_24570
OG0005630	OFUSG10320.1.p1	bflo_05757
OG0005632	OFUSG11574.1.p1	bflo_08955
OG0005633	OFUSG11225.1.p1	bflo_11568
OG0005634	OFUSG26230.1.p1	bflo_16168
OG0005636	OFUSG00921.1.p1	bflo_03318
OG0005637	OFUSG08168.1.p1	bflo_21429
OG0005639	OFUSG03254.1.p1	bflo_10156
