Orthogroup	OWEFU	PFLAV
OG0002827	OFUSG01136.1.p1	TCONS_00001794.p1
OG0002828	OFUSG20560.1.p1, OFUSG19694.1.p1	TCONS_00034310.p1
OG0002829	OFUSG17802.1.p1, OFUSG17802.2.p1, OFUSG17802.3.p1	TCONS_00013706.p1
OG0002830	OFUSG11249.1.p1, OFUSG11249.2.p1	TCONS_00010894.p1
OG0002831	OFUSG00744.1.p1	TCONS_00035950.p1, TCONS_00035945.p1
OG0002832	OFUSG13113.1.p1	TCONS_00045155.p1
OG0002833	OFUSG10565.1.p1	TCONS_00014217.p1
OG0002835	OFUSG13154.1.p1	TCONS_00018725.p1, TCONS_00017643.p1
OG0002836	OFUSG21241.1.p1	TCONS_00052011.p1
OG0002837	OFUSG03666.1.p1	TCONS_00042766.p1
OG0002838	OFUSG18105.1.p1	TCONS_00029902.p1
OG0002839	OFUSG04543.1.p1	TCONS_00004451.p1
OG0002840	OFUSG04749.1.p1, OFUSG04749.2.p1	TCONS_00009182.p1
OG0002841	OFUSG06346.1.p1	TCONS_00047848.p1, TCONS_00047849.p1, TCONS_00001411.p1, TCONS_00048553.p1
OG0002842	OFUSG26331.1.p1	TCONS_00054700.p1, TCONS_00054625.p1
OG0002843	OFUSG22264.1.p1	TCONS_00030426.p1
OG0002844	OFUSG06933.1.p1	TCONS_00048042.p1
OG0002846	OFUSG02542.1.p1	TCONS_00054878.p1
OG0002847	OFUSG15328.1.p1	TCONS_00006483.p1
OG0002848	OFUSG20933.1.p1	TCONS_00045223.p1
OG0002849	OFUSG16116.1.p1	TCONS_00020783.p1
OG0002850	OFUSG26286.1.p1, OFUSG26286.2.p1	TCONS_00051637.p1
OG0002851	OFUSG00457.1.p1	TCONS_00000274.p1
OG0002852	OFUSG20544.1.p1	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1
OG0002853	OFUSG20007.1.p1	TCONS_00029548.p1
OG0002854	OFUSG24402.1.p1	TCONS_00015088.p1, TCONS_00044327.p1
OG0002855	OFUSG01482.2.p1, OFUSG01482.1.p1	TCONS_00001781.p1, TCONS_00004538.p1
OG0002856	OFUSG09744.1.p1	TCONS_00028409.p1
OG0002857	OFUSG23665.1.p1	TCONS_00053239.p1
OG0002858	OFUSG20592.1.p1	TCONS_00007488.p1, TCONS_00007490.p1
OG0002859	OFUSG26370.1.p1	TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1
OG0002860	OFUSG10816.1.p1	TCONS_00013248.p1
OG0002861	OFUSG08221.1.p1, OFUSG08221.3.p1, OFUSG08221.2.p1, OFUSG08221.4.p1, OFUSG08221.5.p1	TCONS_00025233.p1
OG0002862	OFUSG01203.1.p1	TCONS_00002185.p1
OG0002864	OFUSG04409.1.p1	TCONS_00019063.p1
OG0002866	OFUSG00718.1.p1	TCONS_00037598.p1
OG0002867	OFUSG20621.1.p1	TCONS_00008722.p1
OG0002868	OFUSG03072.1.p1	TCONS_00052544.p1
OG0002869	OFUSG26444.1.p1	TCONS_00051574.p1
OG0002870	OFUSG01831.1.p1	TCONS_00002023.p1
OG0002871	OFUSG01750.1.p1	TCONS_00036247.p1
OG0002872	OFUSG20208.1.p1	TCONS_00009347.p1
OG0002873	OFUSG10642.1.p1	TCONS_00014159.p1
OG0002874	OFUSG06465.1.p1	TCONS_00049627.p1
OG0002875	OFUSG25099.1.p1	TCONS_00009978.p1
OG0002876	OFUSG07618.1.p1	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1
OG0002877	OFUSG09062.2.p1, OFUSG09062.1.p1	TCONS_00027894.p1
OG0002878	OFUSG26924.1.p1	TCONS_00007163.p1, TCONS_00008468.p1, TCONS_00007158.p1, TCONS_00007157.p1
OG0002879	OFUSG00445.1.p1	TCONS_00001819.p1
OG0002880	OFUSG17371.1.p1, OFUSG17371.2.p1	TCONS_00045912.p1
OG0002881	OFUSG13651.2.p1, OFUSG13651.1.p1	TCONS_00051615.p1
OG0002882	OFUSG17576.1.p1	TCONS_00051197.p1
OG0002883	OFUSG22592.1.p1	TCONS_00003183.p1
OG0002884	OFUSG01224.1.p1	TCONS_00036357.p1
OG0002885	OFUSG24644.1.p1	TCONS_00036592.p1
OG0002886	OFUSG09862.1.p1, OFUSG09896.1.p1, OFUSG09868.1.p1, OFUSG09881.2.p1, OFUSG09881.1.p1, OFUSG25424.1.p1, OFUSG25424.2.p1	TCONS_00028689.p1, TCONS_00028683.p1
OG0002887	OFUSG17477.1.p1	TCONS_00053132.p1
OG0002888	OFUSG18365.1.p1	TCONS_00014580.p1
OG0002889	OFUSG05655.2.p1, OFUSG05655.1.p1	TCONS_00049306.p1
OG0002890	OFUSG23123.1.p1, OFUSG23123.2.p1	TCONS_00007836.p1
OG0002891	OFUSG13187.1.p1	TCONS_00053738.p1
OG0002892	OFUSG08144.1.p1	TCONS_00001681.p1, TCONS_00014788.p1
OG0002893	OFUSG14671.1.p1, OFUSG14674.1.p1	TCONS_00022744.p1
OG0002894	OFUSG25047.1.p1	TCONS_00010576.p1
OG0002895	OFUSG18676.1.p1	TCONS_00029819.p1
OG0002896	OFUSG14237.1.p1	TCONS_00021246.p1
OG0002897	OFUSG17101.1.p1	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1
OG0002898	OFUSG11484.1.p1	TCONS_00012139.p1, TCONS_00011793.p1, TCONS_00010413.p1, TCONS_00010440.p1, TCONS_00010414.p1
OG0002899	OFUSG21253.1.p1	TCONS_00051403.p1
OG0002900	OFUSG19632.1.p1	TCONS_00029824.p1
OG0002901	OFUSG00977.2.p1, OFUSG00977.3.p1, OFUSG00977.4.p1, OFUSG00977.1.p1	TCONS_00001145.p1
OG0002902	OFUSG05328.1.p1	TCONS_00013877.p1
OG0002904	OFUSG16835.2.p1, OFUSG16835.1.p1, OFUSG16835.3.p1	TCONS_00031567.p1, TCONS_00031538.p1, TCONS_00031569.p1, TCONS_00031570.p1, TCONS_00031532.p1
OG0002905	OFUSG23411.1.p1	TCONS_00050785.p1
OG0002906	OFUSG05126.1.p1, OFUSG05126.2.p1	TCONS_00009274.p1
OG0002907	OFUSG19626.1.p1	TCONS_00028502.p1
OG0002908	OFUSG16213.1.p1	TCONS_00055243.p1
OG0002908	OFUSG05174.1.p1	TCONS_00008542.p1
OG0002909	OFUSG18769.1.p1	TCONS_00047561.p1
OG0002910	OFUSG01086.1.p1	TCONS_00028540.p1, TCONS_00028541.p1
OG0002911	OFUSG19353.2.p1, OFUSG19353.1.p1	TCONS_00026143.p1
OG0002912	OFUSG20904.1.p1	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1
OG0002913	OFUSG04257.1.p1	TCONS_00056620.p1
OG0002914	OFUSG08374.1.p1	TCONS_00046412.p1
OG0002915	OFUSG20878.1.p1	TCONS_00020490.p1
OG0002916	OFUSG21167.1.p1	TCONS_00054595.p1
OG0002917	OFUSG14554.1.p1	TCONS_00021044.p1
OG0002918	OFUSG07804.1.p1	TCONS_00006776.p1, TCONS_00012017.p1, TCONS_00035655.p1, TCONS_00015637.p1, TCONS_00022075.p1, TCONS_00004337.p1, TCONS_00038922.p1, TCONS_00022094.p1, TCONS_00004376.p1, TCONS_00054789.p1, TCONS_00047155.p1, TCONS_00016746.p1, TCONS_00051263.p1
OG0002919	OFUSG20197.1.p1, OFUSG20197.2.p1	TCONS_00029838.p1
OG0002921	OFUSG15321.1.p1	TCONS_00005612.p1, TCONS_00005613.p2
OG0002922	OFUSG06794.1.p1	TCONS_00025977.p1
OG0002923	OFUSG20615.4.p1, OFUSG20615.3.p1, OFUSG20615.2.p1, OFUSG20615.1.p1	TCONS_00007977.p1
OG0002924	OFUSG03913.1.p1	TCONS_00019349.p1
OG0002925	OFUSG23710.1.p1	TCONS_00018459.p1
OG0002926	OFUSG08908.1.p1	TCONS_00028061.p1
OG0002927	OFUSG04039.2.p1, OFUSG04039.1.p1	TCONS_00004135.p1
OG0002928	OFUSG09565.1.p1	TCONS_00004100.p1
OG0002944	OFUSG26530.1.p1	TCONS_00016891.p1
OG0002945	OFUSG10545.1.p1	TCONS_00014323.p1, TCONS_00014335.p1
OG0002946	OFUSG12136.1.p1	TCONS_00013028.p1
OG0002947	OFUSG06938.1.p1, OFUSG05617.1.p1	TCONS_00049003.p1, TCONS_00047564.p1
OG0002948	OFUSG13656.1.p1	TCONS_00050545.p1
OG0002949	OFUSG18300.1.p1	TCONS_00014445.p1
OG0002952	OFUSG03363.1.p1	TCONS_00042673.p1
OG0002953	OFUSG21854.1.p1	TCONS_00048395.p1
OG0002955	OFUSG25162.2.p1, OFUSG25162.1.p1	TCONS_00011898.p1
OG0002956	OFUSG09190.1.p1	TCONS_00029297.p1
OG0002957	OFUSG26845.2.p1, OFUSG26845.1.p1	TCONS_00022513.p1
OG0002958	OFUSG18229.2.p1, OFUSG18229.3.p1, OFUSG18229.1.p1	TCONS_00013876.p1
OG0002958	OFUSG08696.2.p1, OFUSG08696.1.p1	TCONS_00035641.p1, TCONS_00035584.p1
OG0002959	OFUSG12174.1.p1, OFUSG12174.2.p1	TCONS_00010958.p1
OG0002960	OFUSG07939.1.p1	TCONS_00016533.p1, TCONS_00039602.p1, TCONS_00039603.p1
OG0002961	OFUSG25076.1.p1, OFUSG25076.2.p1, OFUSG25076.3.p1	TCONS_00011734.p1
OG0002962	OFUSG10611.1.p1, OFUSG10611.2.p1	TCONS_00013946.p1
OG0002963	OFUSG14189.1.p1, OFUSG24876.1.p1, OFUSG24812.1.p1	TCONS_00050132.p1, TCONS_00050133.p1, TCONS_00050125.p1, TCONS_00019112.p1, TCONS_00052087.p1
OG0002964	OFUSG09989.1.p1, OFUSG09989.2.p1	TCONS_00013728.p1
OG0002965	OFUSG00878.1.p1	TCONS_00030551.p1
OG0002966	OFUSG08150.1.p1, OFUSG08150.2.p1	TCONS_00016414.p1
OG0002967	OFUSG21907.1.p1	TCONS_00034167.p1, TCONS_00034173.p1
OG0002968	OFUSG13570.1.p1	TCONS_00000180.p1
OG0002971	OFUSG17150.1.p1	TCONS_00045604.p1, TCONS_00046877.p1
OG0002973	OFUSG05919.3.p1, OFUSG05919.2.p1, OFUSG05919.1.p1	TCONS_00048192.p1
OG0002974	OFUSG04989.1.p1	TCONS_00009337.p1
OG0002975	OFUSG21917.1.p1	TCONS_00010555.p1, TCONS_00016004.p1, TCONS_00010554.p1, TCONS_00016006.p1
OG0002976	OFUSG20137.1.p1, OFUSG20137.2.p1	TCONS_00028969.p1
OG0002977	OFUSG15728.1.p1, OFUSG06351.1.p1, OFUSG06351.2.p1	TCONS_00004747.p1
OG0002978	OFUSG12256.1.p1	TCONS_00010996.p1
OG0002979	OFUSG00218.2.p1, OFUSG00218.1.p1	TCONS_00000115.p1
OG0002980	OFUSG05550.1.p1	TCONS_00038889.p1, TCONS_00032391.p1, TCONS_00053572.p1, TCONS_00005683.p1, TCONS_00048033.p1, TCONS_00045947.p1, TCONS_00033613.p1, TCONS_00009495.p1
OG0002981	OFUSG20265.3.p1, OFUSG20265.2.p1, OFUSG20265.1.p1, OFUSG20265.4.p1	TCONS_00009178.p1
OG0002982	OFUSG01882.1.p1, OFUSG01880.1.p1	TCONS_00002363.p1, TCONS_00002375.p1
OG0002983	OFUSG00158.2.p1, OFUSG00158.1.p1	TCONS_00002109.p1, TCONS_00002101.p1
OG0002984	OFUSG04262.1.p1	TCONS_00014608.p1
OG0002985	OFUSG03673.2.p1, OFUSG03673.1.p1	TCONS_00042833.p1
OG0002986	OFUSG05495.2.p1, OFUSG05495.1.p1	TCONS_00049664.p1
OG0002987	OFUSG18861.2.p1, OFUSG18861.1.p1	TCONS_00026946.p1
OG0002988	OFUSG04569.2.p1, OFUSG04569.1.p1	TCONS_00056009.p1
OG0002989	OFUSG10836.1.p1, OFUSG21255.1.p1, OFUSG05462.1.p1, OFUSG10292.1.p1, OFUSG10292.2.p1	TCONS_00049575.p1
OG0002990	OFUSG06081.2.p1, OFUSG06081.1.p1	TCONS_00027688.p1
OG0002991	OFUSG11187.1.p1, OFUSG11187.2.p1	TCONS_00030348.p1
OG0002992	OFUSG12615.1.p1	TCONS_00020442.p1
OG0002994	OFUSG04802.1.p1, OFUSG04806.1.p1	TCONS_00008963.p1, TCONS_00038154.p1, TCONS_00008401.p1
OG0002995	OFUSG25101.2.p1, OFUSG25101.1.p1	TCONS_00010900.p1, TCONS_00010896.p1
OG0002996	OFUSG06256.1.p1	TCONS_00049228.p1
OG0002997	OFUSG23413.1.p1	TCONS_00053213.p1
OG0002998	OFUSG14182.1.p1	TCONS_00022351.p1
OG0003000	OFUSG20510.1.p1, OFUSG05401.1.p1, OFUSG04050.2.p1, OFUSG04050.1.p1, OFUSG04051.1.p1	TCONS_00039107.p1, TCONS_00039126.p1
OG0003001	OFUSG15796.1.p1	TCONS_00002698.p1
OG0003002	OFUSG16733.1.p1	TCONS_00056726.p1
OG0003003	OFUSG17638.1.p1, OFUSG17638.2.p1	TCONS_00046653.p1
OG0003005	OFUSG11245.1.p1	TCONS_00003466.p1
OG0003006	OFUSG17958.1.p1	TCONS_00014322.p1
OG0003008	OFUSG25480.1.p1, OFUSG25480.2.p1	TCONS_00014834.p1
OG0003010	OFUSG00054.1.p1	TCONS_00036755.p1
OG0003011	OFUSG02280.1.p1, OFUSG02280.2.p1	TCONS_00044235.p1
OG0003012	OFUSG06422.1.p1	TCONS_00048089.p1
OG0003013	OFUSG03957.1.p1, OFUSG03957.2.p1, OFUSG24391.1.p1	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1
OG0003014	OFUSG15945.1.p1	TCONS_00018508.p1
OG0003016	OFUSG03152.1.p1	TCONS_00041684.p1
OG0003018	OFUSG03127.1.p1	TCONS_00042596.p1
OG0003019	OFUSG17110.1.p1	TCONS_00051034.p1
OG0003019	OFUSG22087.2.p2, OFUSG22087.3.p1, OFUSG22087.1.p1	TCONS_00011573.p1
OG0003020	OFUSG05105.1.p1	TCONS_00052089.p1, TCONS_00052085.p1, TCONS_00052088.p1
OG0003021	OFUSG12843.1.p1	TCONS_00050470.p1
OG0003022	OFUSG14229.1.p1	TCONS_00021935.p1
OG0003023	OFUSG15695.1.p1, OFUSG15693.1.p1	TCONS_00042741.p1
OG0003024	OFUSG12479.1.p1	TCONS_00014173.p1
OG0003025	OFUSG17289.1.p1	TCONS_00044903.p1
OG0003026	OFUSG08234.1.p1	TCONS_00014720.p1, TCONS_00015662.p1
OG0003027	OFUSG21402.1.p1	TCONS_00018446.p1
OG0003028	OFUSG13558.1.p1	TCONS_00044915.p1
OG0003029	OFUSG20710.1.p1	TCONS_00008363.p1
OG0003030	OFUSG25379.1.p1	TCONS_00055499.p1
OG0003031	OFUSG16648.1.p1	TCONS_00004052.p1
OG0003032	OFUSG18983.2.p1, OFUSG18983.3.p1, OFUSG18983.1.p1	TCONS_00027563.p1
OG0003033	OFUSG01453.1.p1	TCONS_00000889.p1
OG0003034	OFUSG02654.1.p1	TCONS_00042530.p1
OG0003035	OFUSG01253.1.p1	TCONS_00019341.p1
OG0003036	OFUSG08199.1.p1, OFUSG08199.2.p1, OFUSG08199.3.p1	TCONS_00014973.p1
OG0003037	OFUSG12491.1.p1	TCONS_00012033.p1
OG0003038	OFUSG09156.1.p1	TCONS_00039831.p1
OG0003039	OFUSG09451.1.p1	TCONS_00029796.p1
OG0003040	OFUSG24704.1.p1	TCONS_00021633.p1, TCONS_00021160.p1
OG0003041	OFUSG26411.1.p1	TCONS_00017725.p1, TCONS_00044813.p1
OG0003042	OFUSG04534.1.p1	TCONS_00054889.p1
OG0003043	OFUSG18158.1.p1	TCONS_00042430.p1
OG0003044	OFUSG22295.1.p1	TCONS_00004867.p1
OG0003045	OFUSG04172.1.p1	TCONS_00056867.p1
OG0003045	OFUSG24692.1.p1, OFUSG24692.2.p1	TCONS_00021219.p1
OG0003046	OFUSG21357.1.p1	TCONS_00018079.p1
OG0003048	OFUSG20691.1.p1, OFUSG20691.2.p1	TCONS_00009304.p1
OG0003049	OFUSG26252.1.p1	TCONS_00054626.p1, TCONS_00054702.p1
OG0003050	OFUSG09796.1.p1	TCONS_00029314.p1
OG0003051	OFUSG07901.1.p1, OFUSG07901.2.p1	TCONS_00026476.p1, TCONS_00022396.p1
OG0003052	OFUSG06790.1.p1	TCONS_00027167.p1
OG0003053	OFUSG19169.1.p1	TCONS_00054310.p1
OG0003054	OFUSG25793.1.p1	TCONS_00021522.p1
OG0003055	OFUSG21161.1.p1	TCONS_00054282.p1
OG0003056	OFUSG13218.1.p1	TCONS_00000638.p1
OG0003057	OFUSG01472.1.p1	TCONS_00000589.p1
OG0003058	OFUSG09761.1.p1	TCONS_00017801.p1
OG0003059	OFUSG21766.1.p1, OFUSG21766.2.p1	TCONS_00010866.p1
OG0003060	OFUSG21496.1.p1	TCONS_00053579.p1, TCONS_00053576.p1
OG0003061	OFUSG22038.1.p1, OFUSG22039.1.p1	TCONS_00010070.p1
OG0003062	OFUSG22987.1.p1	TCONS_00009277.p1
OG0003063	OFUSG19137.3.p1, OFUSG19137.2.p1, OFUSG19137.4.p1, OFUSG19137.1.p1	TCONS_00047299.p1
OG0003064	OFUSG16596.1.p1	TCONS_00032013.p2
OG0003065	OFUSG09629.1.p1	TCONS_00040405.p1
OG0003066	OFUSG01613.1.p1	TCONS_00037980.p1
OG0003067	OFUSG05476.1.p1	TCONS_00027360.p1
OG0003069	OFUSG24012.1.p1, OFUSG01954.1.p1	TCONS_00036468.p1
OG0003071	OFUSG02538.1.p1	TCONS_00043297.p1, TCONS_00045257.p1
OG0003072	OFUSG19220.1.p1	TCONS_00048899.p1
OG0003074	OFUSG22963.1.p1	TCONS_00008081.p1
OG0003075	OFUSG03295.1.p1	TCONS_00042477.p1
OG0003077	OFUSG10101.1.p1	TCONS_00012670.p1
OG0003078	OFUSG11722.1.p1	TCONS_00011470.p1
OG0003079	OFUSG19620.1.p1	TCONS_00029793.p1
OG0003081	OFUSG13296.1.p1, OFUSG10054.1.p1, OFUSG01598.1.p1, OFUSG10350.1.p1, OFUSG08944.1.p1	TCONS_00013814.p1, TCONS_00012600.p1, TCONS_00013816.p1, TCONS_00013815.p1
OG0003084	OFUSG03409.1.p1, OFUSG03411.1.p1, OFUSG03410.1.p1, OFUSG03412.1.p1, OFUSG02633.1.p1	TCONS_00042337.p1, TCONS_00042338.p1
OG0003086	OFUSG20429.1.p1	TCONS_00026260.p1, TCONS_00026114.p1, TCONS_00029205.p1
OG0003089	OFUSG15303.1.p1, OFUSG15302.1.p1	TCONS_00026730.p1, TCONS_00030845.p1
OG0003101	OFUSG26512.1.p1	TCONS_00017184.p1
OG0003103	OFUSG26724.1.p1, OFUSG03657.1.p1	TCONS_00013562.p1, TCONS_00012395.p1
OG0003104	OFUSG25660.1.p1	TCONS_00055183.p1, TCONS_00055155.p1
OG0003105	OFUSG19655.1.p1	TCONS_00028837.p1
OG0003107	OFUSG05270.1.p1, OFUSG05271.1.p1	TCONS_00007437.p1
OG0003108	OFUSG01270.1.p1, OFUSG01270.2.p1	TCONS_00035993.p1
OG0003110	OFUSG25812.1.p1	TCONS_00021811.p1
OG0003111	OFUSG12678.1.p1	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1
OG0003112	OFUSG18595.1.p1	TCONS_00030053.p1, TCONS_00030052.p1
OG0003113	OFUSG17339.1.p1	TCONS_00045475.p1
OG0003114	OFUSG12552.1.p1, OFUSG12552.2.p1	TCONS_00011587.p1
OG0003115	OFUSG09196.1.p1	TCONS_00028290.p1
OG0003116	OFUSG11676.1.p1, OFUSG03494.1.p1, OFUSG03504.1.p1	TCONS_00043730.p1
OG0003118	OFUSG13259.2.p1, OFUSG13259.1.p1	TCONS_00020273.p1
OG0003119	OFUSG19562.1.p1	TCONS_00041056.p1
OG0003120	OFUSG17588.1.p1	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1
OG0003121	OFUSG19684.1.p1	TCONS_00028552.p1
OG0003122	OFUSG11284.1.p1	TCONS_00009581.p1
OG0003122	OFUSG05488.1.p1	TCONS_00048359.p1
OG0003124	OFUSG24113.1.p1	TCONS_00005423.p1
OG0003125	OFUSG09603.1.p1	TCONS_00039975.p1
OG0003127	OFUSG12113.1.p1	TCONS_00010397.p1
OG0003128	OFUSG22958.1.p1	TCONS_00006238.p1
OG0003129	OFUSG06580.1.p1	TCONS_00018005.p1
OG0003129	OFUSG25634.1.p1	TCONS_00017999.p1, TCONS_00018004.p1, TCONS_00018000.p1, TCONS_00018001.p1
OG0003130	OFUSG24116.1.p1	TCONS_00006397.p1
OG0003131	OFUSG24004.1.p1	TCONS_00005152.p1
OG0003132	OFUSG13365.1.p1, OFUSG13365.2.p1	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1
OG0003133	OFUSG04998.1.p1	TCONS_00007944.p1
OG0003135	OFUSG22017.1.p1	TCONS_00011843.p1
OG0003136	OFUSG11408.1.p1	TCONS_00010930.p1
OG0003137	OFUSG20631.1.p1	TCONS_00007039.p1
OG0003138	OFUSG26552.1.p1	TCONS_00050755.p1
OG0003140	OFUSG09635.1.p1	TCONS_00028144.p1
OG0003141	OFUSG17507.1.p1	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1
OG0003142	OFUSG20057.1.p1	TCONS_00029198.p1
OG0003143	OFUSG09019.1.p1	TCONS_00028047.p1
OG0003144	OFUSG00084.1.p1	TCONS_00000595.p1
OG0003145	OFUSG07280.1.p1	TCONS_00014971.p1
OG0003146	OFUSG17076.2.p1, OFUSG17076.1.p1	TCONS_00018409.p1, TCONS_00018423.p1
OG0003147	OFUSG05907.1.p1	TCONS_00026561.p1
OG0003148	OFUSG12277.1.p1	TCONS_00011185.p1
OG0003149	OFUSG20155.1.p1, OFUSG20155.2.p1	TCONS_00029158.p1
OG0003150	OFUSG24838.1.p1	TCONS_00021955.p1
OG0003151	OFUSG05073.1.p1	TCONS_00020486.p1
OG0003152	OFUSG18463.1.p1	TCONS_00013455.p1
OG0003153	OFUSG04951.1.p1	TCONS_00007590.p1
OG0003154	OFUSG17694.1.p1	TCONS_00052774.p1, TCONS_00052813.p1
OG0003155	OFUSG10120.1.p1	TCONS_00014244.p1
OG0003155	OFUSG10039.1.p1	TCONS_00014093.p1
OG0003156	OFUSG00543.1.p1	TCONS_00002246.p1
OG0003157	OFUSG02291.1.p1	TCONS_00043932.p1
OG0003158	OFUSG04551.1.p1	TCONS_00002576.p1
OG0003159	OFUSG05248.1.p1, OFUSG15803.1.p1	TCONS_00055457.p1
OG0003160	OFUSG19116.1.p1	TCONS_00026054.p1
OG0003161	OFUSG12513.1.p1	TCONS_00011327.p1
OG0003162	OFUSG12213.1.p1	TCONS_00011068.p1, TCONS_00011067.p1, TCONS_00011066.p1
OG0003164	OFUSG03455.1.p1	TCONS_00044053.p1
OG0003165	OFUSG01448.1.p1	TCONS_00002241.p1
OG0003167	OFUSG15741.1.p1	TCONS_00006140.p1, TCONS_00006160.p1
OG0003169	OFUSG16524.1.p1	TCONS_00053814.p1
OG0003170	OFUSG18215.1.p1	TCONS_00036987.p1
OG0003170	OFUSG17356.1.p1, OFUSG19706.1.p1	TCONS_00016034.p1
OG0003171	OFUSG07971.1.p1	TCONS_00037765.p1
OG0003172	OFUSG04307.1.p1	TCONS_00004769.p1, TCONS_00057202.p1
OG0003173	OFUSG20390.1.p1	TCONS_00005896.p1
OG0003174	OFUSG03000.1.p1	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1
OG0003175	OFUSG16466.1.p1	TCONS_00003127.p1
OG0003176	OFUSG20448.1.p1	TCONS_00030621.p1, TCONS_00030620.p1
OG0003177	OFUSG19290.1.p1	TCONS_00026401.p1
OG0003178	OFUSG25106.1.p1	TCONS_00012175.p1
OG0003179	OFUSG18054.1.p1	TCONS_00031402.p1
OG0003180	OFUSG15647.1.p1	TCONS_00006051.p1
OG0003181	OFUSG10646.1.p1	TCONS_00012251.p1
OG0003182	OFUSG23178.1.p1	TCONS_00007597.p1
OG0003183	OFUSG23715.1.p1	TCONS_00020630.p1
OG0003184	OFUSG09950.1.p1, OFUSG09950.2.p1, OFUSG09949.2.p1, OFUSG09949.1.p1, OFUSG09949.3.p1	TCONS_00031430.p1
OG0003185	OFUSG01650.1.p1	TCONS_00036463.p1
OG0003187	OFUSG26287.1.p1	TCONS_00054634.p1
OG0003188	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1	TCONS_00027939.p1
OG0003189	OFUSG02491.1.p1	TCONS_00001707.p1
OG0003191	OFUSG12992.1.p1	TCONS_00003984.p1
OG0003192	OFUSG16446.1.p1	TCONS_00003034.p1
OG0003193	OFUSG24759.1.p1	TCONS_00022403.p1
OG0003194	OFUSG07240.1.p1, OFUSG07677.1.p1	TCONS_00016610.p1, TCONS_00016612.p1, TCONS_00051910.p1
OG0003194	OFUSG08196.1.p1	TCONS_00015839.p1
OG0003195	OFUSG10102.1.p1	TCONS_00012666.p1
OG0003196	OFUSG05394.1.p1	TCONS_00007011.p1
OG0003197	OFUSG14583.1.p1	TCONS_00021731.p1
OG0003198	OFUSG20751.1.p1, OFUSG20751.2.p1, OFUSG24283.1.p1, OFUSG13457.1.p1, OFUSG06727.2.p1, OFUSG06727.1.p1, OFUSG06726.1.p1, OFUSG06726.2.p1, OFUSG18799.1.p1	TCONS_00052157.p1, TCONS_00052173.p1
OG0003199	OFUSG06190.1.p1	TCONS_00054864.p1, TCONS_00054865.p1
OG0003200	OFUSG20992.1.p1	TCONS_00045357.p1
OG0003202	OFUSG10285.1.p1, OFUSG10285.2.p1	TCONS_00030468.p1
OG0003203	OFUSG17108.1.p1	TCONS_00033348.p1
OG0003204	OFUSG02698.1.p1	TCONS_00041693.p1
OG0003205	OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1	TCONS_00028178.p1
OG0003206	OFUSG02911.1.p1	TCONS_00042722.p1
OG0003207	OFUSG19091.1.p1	TCONS_00043267.p1, TCONS_00030185.p1
OG0003208	OFUSG19343.1.p1	TCONS_00048913.p1
OG0003210	OFUSG00428.1.p1	TCONS_00014945.p1
OG0003212	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1	TCONS_00038921.p1, TCONS_00005698.p1
OG0003213	OFUSG08561.1.p1, OFUSG03503.1.p1	TCONS_00029459.p1
OG0003214	OFUSG03898.1.p1	TCONS_00056343.p1, TCONS_00056311.p1
OG0003215	OFUSG12275.1.p1, OFUSG12275.2.p1	TCONS_00004511.p1
OG0003217	OFUSG23691.2.p1, OFUSG23691.1.p1	TCONS_00053417.p1
OG0003218	OFUSG14315.1.p1	TCONS_00022948.p1
OG0003220	OFUSG00185.2.p1, OFUSG00185.1.p1	TCONS_00000598.p1
OG0003222	OFUSG20299.1.p1	TCONS_00008423.p1
OG0003223	OFUSG22793.1.p1	TCONS_00008858.p1
OG0003224	OFUSG23256.2.p1, OFUSG23256.1.p1	TCONS_00019205.p1
OG0003225	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1	TCONS_00034983.p1
