Orthogroup	OWEFU	SCHMD
OG0003808	OFUSG17077.1.p1	SCHMD27875, SCHMD11284, SCHMD25011
OG0003811	OFUSG03655.1.p1	SCHMD22928, SCHMD13669
OG0003812	OFUSG21387.1.p1	SCHMD04985
OG0003813	OFUSG18113.2.p1, OFUSG18113.3.p1, OFUSG18113.1.p1	SCHMD01244
OG0003817	OFUSG09065.1.p1	SCHMD04758
OG0003818	OFUSG03705.1.p1	SCHMD10822, SCHMD17278
OG0003821	OFUSG19123.1.p1	SCHMD10138
OG0003825	OFUSG06668.1.p1	SCHMD05990
OG0003826	OFUSG22650.1.p1	SCHMD20348
OG0003827	OFUSG17366.1.p1	SCHMD03936
OG0003828	OFUSG05118.1.p1	SCHMD01189, SCHMD27415
OG0003834	OFUSG05404.1.p1	SCHMD01451
OG0003837	OFUSG05284.1.p1, OFUSG11129.1.p1	SCHMD17615, SCHMD14383, SCHMD10163
OG0003838	OFUSG02211.1.p1	SCHMD05207
OG0003839	OFUSG14221.1.p1	SCHMD05702, SCHMD10139
OG0003840	OFUSG26167.1.p1	SCHMD12844, SCHMD26426
OG0003841	OFUSG25707.1.p1	SCHMD14946
OG0003843	OFUSG25141.1.p1	SCHMD16158, SCHMD03988, SCHMD16160
OG0003844	OFUSG19682.1.p1	SCHMD09963
OG0003845	OFUSG11473.1.p1	SCHMD00835
OG0003846	OFUSG06704.1.p1	SCHMD06517
OG0003849	OFUSG02757.1.p1, OFUSG08843.1.p1	SCHMD10843
OG0003850	OFUSG01254.1.p1	SCHMD24952, SCHMD16801
OG0003851	OFUSG13241.1.p1	SCHMD05218
OG0003853	OFUSG11282.1.p1	SCHMD14514, SCHMD07343
OG0003856	OFUSG18199.1.p1	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891
OG0003857	OFUSG18520.1.p1	SCHMD05301
OG0003860	OFUSG03969.1.p1	SCHMD09480, SCHMD27052, SCHMD27051
OG0003863	OFUSG06768.1.p1	SCHMD02612
OG0003865	OFUSG04670.1.p1, OFUSG04670.3.p1, OFUSG04670.2.p1	SCHMD10111
OG0003866	OFUSG01635.2.p1, OFUSG01635.1.p1	SCHMD07937, SCHMD00211
OG0003868	OFUSG25488.1.p1	SCHMD15677
OG0003869	OFUSG04233.1.p1	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661
OG0003871	OFUSG14206.1.p1	SCHMD01262, SCHMD01263
OG0003872	OFUSG00219.1.p1	SCHMD13742, SCHMD13511
OG0003875	OFUSG26181.1.p1	SCHMD07244, SCHMD00813, SCHMD07245, SCHMD07243
OG0003876	OFUSG23627.1.p1	SCHMD06770
OG0003877	OFUSG14257.1.p1	SCHMD08239
OG0003878	OFUSG19403.1.p1	SCHMD04321
OG0003879	OFUSG20056.1.p1	SCHMD18366
OG0003881	OFUSG18789.1.p1	SCHMD06054, SCHMD03369
OG0003882	OFUSG23207.1.p1, OFUSG23207.2.p1	SCHMD13622
OG0003883	OFUSG06274.1.p1	SCHMD24582
OG0003884	OFUSG16361.1.p1	SCHMD04417
OG0003885	OFUSG23663.1.p1	SCHMD09959
OG0003886	OFUSG04059.1.p1	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171
OG0003887	OFUSG17832.1.p1	SCHMD20058, SCHMD18207
OG0003888	OFUSG00031.1.p1	SCHMD05192
OG0003889	OFUSG17908.2.p1, OFUSG17908.1.p1, OFUSG24139.1.p1, OFUSG21925.1.p1, OFUSG11313.1.p1	SCHMD21799
OG0003892	OFUSG05645.1.p1	SCHMD07588
OG0003894	OFUSG07444.1.p1	SCHMD11863
OG0003896	OFUSG17816.1.p1, OFUSG17816.2.p1	SCHMD28716
OG0003897	OFUSG17722.1.p1	SCHMD20071
OG0003904	OFUSG15953.1.p1	SCHMD00688
OG0003906	OFUSG09780.1.p1	SCHMD03168
OG0003909	OFUSG05066.1.p1	SCHMD13157, SCHMD18038, SCHMD13156, SCHMD13155, SCHMD19547, SCHMD15096
OG0003910	OFUSG00367.1.p1	SCHMD16210, SCHMD14670
OG0003911	OFUSG12915.1.p1	SCHMD20892
OG0003912	OFUSG22772.1.p1	SCHMD04955
OG0003914	OFUSG03858.1.p1, OFUSG03858.2.p1	SCHMD00070
OG0003916	OFUSG20296.1.p1	SCHMD05573
OG0003917	OFUSG02661.1.p1, OFUSG02661.2.p1	SCHMD02873
OG0003918	OFUSG18006.1.p1	SCHMD00222
OG0003919	OFUSG14973.1.p1	SCHMD24561
OG0003920	OFUSG00473.1.p1	SCHMD03027
OG0003921	OFUSG21463.2.p1, OFUSG21463.1.p1	SCHMD06689
OG0003923	OFUSG04254.1.p1	SCHMD25596, SCHMD09715
OG0003925	OFUSG16954.1.p1	SCHMD25912, SCHMD09602
OG0003926	OFUSG21486.1.p1, OFUSG12876.1.p1	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606
OG0003928	OFUSG00021.1.p1	SCHMD11506, SCHMD06431
OG0003929	OFUSG20846.1.p1	SCHMD28887, SCHMD11401, SCHMD06539
OG0003930	OFUSG01262.1.p1	SCHMD03275
OG0003931	OFUSG10879.1.p1	SCHMD03615
OG0003933	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1	SCHMD23983
OG0003934	OFUSG21104.1.p1	SCHMD00793
OG0003936	OFUSG05427.1.p1	SCHMD01877
OG0003938	OFUSG01428.1.p1	SCHMD19197
OG0003939	OFUSG23620.1.p1	SCHMD05579
OG0003940	OFUSG17406.1.p1	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407
OG0003942	OFUSG01622.1.p1	SCHMD04134
OG0003944	OFUSG25022.1.p1	SCHMD10666
OG0003945	OFUSG25387.2.p1, OFUSG25387.1.p1	SCHMD04737
OG0003946	OFUSG05456.1.p1	SCHMD19360, SCHMD00465
OG0003947	OFUSG06825.1.p1	SCHMD06484
OG0003950	OFUSG18005.1.p1, OFUSG00160.1.p1	SCHMD13868, SCHMD23437, SCHMD13869
OG0003951	OFUSG18740.1.p1	SCHMD04397
OG0003953	OFUSG02993.1.p1	SCHMD16924
OG0003954	OFUSG21108.1.p1	SCHMD06088
OG0003955	OFUSG02744.1.p1	SCHMD06589
OG0003956	OFUSG26537.2.p1, OFUSG26537.1.p1	SCHMD07488
OG0003961	OFUSG13571.1.p1	SCHMD04675
OG0003965	OFUSG13482.2.p1, OFUSG13482.1.p1	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031
OG0003968	OFUSG19570.1.p1	SCHMD20971, SCHMD24367
OG0003969	OFUSG11226.1.p1	SCHMD08592
OG0003972	OFUSG05144.1.p1	SCHMD13668
OG0003973	OFUSG11220.1.p1	SCHMD06454
OG0003978	OFUSG18906.1.p1	SCHMD29717, SCHMD28667, SCHMD05632
OG0003998	OFUSG22075.1.p1	SCHMD17536, SCHMD17537
OG0004000	OFUSG16319.1.p1, OFUSG16318.1.p1	SCHMD05012
OG0004002	OFUSG26830.1.p1	SCHMD02849
OG0004004	OFUSG25436.1.p1	SCHMD03887, SCHMD03888
OG0004007	OFUSG13400.1.p1	SCHMD27653
OG0004009	OFUSG18112.1.p1	SCHMD12539
OG0004010	OFUSG13189.1.p1	SCHMD11857
OG0004012	OFUSG05810.1.p1	SCHMD08012, SCHMD16333
OG0004014	OFUSG16971.1.p1	SCHMD17730, SCHMD16988, SCHMD25573
OG0004015	OFUSG23645.1.p1, OFUSG23645.2.p1	SCHMD06396
OG0004016	OFUSG05700.1.p1	SCHMD26981
OG0004017	OFUSG22331.1.p1	SCHMD27630
OG0004018	OFUSG05631.2.p1, OFUSG05631.1.p1	SCHMD09657
OG0004020	OFUSG13879.1.p1	SCHMD29535, SCHMD26610
OG0004021	OFUSG15028.1.p1	SCHMD12686
OG0004023	OFUSG20348.1.p1	SCHMD07791
OG0004025	OFUSG11341.1.p1	SCHMD25773
OG0004027	OFUSG16592.1.p1	SCHMD07935
OG0004028	OFUSG11042.2.p1, OFUSG11042.1.p1	SCHMD03770
OG0004029	OFUSG16671.1.p1, OFUSG16671.2.p1	SCHMD25820
OG0004030	OFUSG18316.1.p1	SCHMD13881
OG0004030	OFUSG18320.1.p1, OFUSG18321.1.p1, OFUSG18318.1.p1, OFUSG18313.1.p1	SCHMD13880, SCHMD26900
OG0004032	OFUSG24694.1.p1	SCHMD08571
OG0004033	OFUSG12090.1.p1	SCHMD06585
OG0004035	OFUSG04760.1.p1	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000
OG0004036	OFUSG01682.1.p1	SCHMD07559, SCHMD09846
OG0004037	OFUSG14252.1.p1, OFUSG14252.2.p1	SCHMD06653
OG0004038	OFUSG23417.1.p1	SCHMD08999, SCHMD03883
OG0004039	OFUSG01900.1.p1	SCHMD22311
OG0004040	OFUSG02275.1.p1, OFUSG02275.2.p1	SCHMD09208
OG0004041	OFUSG11618.1.p1	SCHMD29278, SCHMD13539, SCHMD13540
OG0004042	OFUSG09669.1.p1	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836
OG0004043	OFUSG01859.1.p1	SCHMD00046
OG0004044	OFUSG00446.1.p1	SCHMD16907
OG0004047	OFUSG18610.1.p1	SCHMD07813
OG0004048	OFUSG19554.1.p1	SCHMD05765
OG0004051	OFUSG26463.1.p1	SCHMD05269, SCHMD18831
OG0004052	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1	SCHMD01378
OG0004053	OFUSG09713.1.p1	SCHMD09663
OG0004054	OFUSG25074.1.p1	SCHMD03170
OG0004056	OFUSG04179.1.p1, OFUSG04179.2.p1, OFUSG04146.1.p1	SCHMD06405
OG0004059	OFUSG25150.1.p1	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349
OG0004060	OFUSG16459.1.p1	SCHMD16682, SCHMD21120, SCHMD16351
OG0004064	OFUSG24453.1.p1, OFUSG24453.2.p1	SCHMD03370
OG0004065	OFUSG16929.1.p1	SCHMD04935
OG0004066	OFUSG07452.2.p1, OFUSG07452.1.p1	SCHMD01420
OG0004067	OFUSG11070.1.p1	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879
OG0004069	OFUSG24301.1.p1	SCHMD07928
OG0004071	OFUSG25471.1.p1	SCHMD06667
OG0004072	OFUSG16756.1.p1	SCHMD07982
OG0004076	OFUSG17470.1.p1, OFUSG17470.2.p1	SCHMD19802
OG0004079	OFUSG02739.1.p1	SCHMD22313, SCHMD19146
OG0004080	OFUSG04397.1.p1	SCHMD18517
OG0004081	OFUSG14219.1.p1	SCHMD03804
OG0004083	OFUSG12099.1.p1	SCHMD05538
OG0004084	OFUSG13172.1.p1	SCHMD13360
OG0004085	OFUSG24648.1.p1	SCHMD20233
OG0004087	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1	SCHMD13153, SCHMD13154
OG0004090	OFUSG16668.1.p1	SCHMD19142
OG0004091	OFUSG17304.1.p1	SCHMD20986, SCHMD10374
OG0004092	OFUSG16191.1.p1	SCHMD01973
OG0004094	OFUSG07270.1.p1	SCHMD10011
OG0004096	OFUSG25572.1.p1	SCHMD01632
OG0004099	OFUSG10944.1.p1	SCHMD07433
OG0004100	OFUSG19371.2.p1, OFUSG19371.1.p1	SCHMD16101, SCHMD17395, SCHMD01145
OG0004101	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1	SCHMD01669
OG0004102	OFUSG19005.1.p1	SCHMD16352, SCHMD13995
OG0004105	OFUSG23643.2.p1, OFUSG23643.1.p1	SCHMD08794, SCHMD16310
OG0004106	OFUSG26433.1.p1	SCHMD07276, SCHMD19640
OG0004107	OFUSG08885.1.p1	SCHMD01035, SCHMD18686, SCHMD18424, SCHMD04486
OG0004108	OFUSG21004.1.p1	SCHMD06834
OG0004110	OFUSG08891.1.p1	SCHMD03573
OG0004112	OFUSG17318.2.p1, OFUSG17318.1.p1, OFUSG09769.1.p1	SCHMD04301
OG0004113	OFUSG18704.1.p1	SCHMD09954, SCHMD11157
OG0004114	OFUSG21821.1.p1	SCHMD11428
OG0004115	OFUSG12847.1.p1	SCHMD08639
OG0004116	OFUSG09323.1.p1	SCHMD22991, SCHMD19169
OG0004119	OFUSG20234.1.p1	SCHMD24339, SCHMD11856
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	SCHMD02931
OG0004121	OFUSG13719.1.p1	SCHMD00644
OG0004122	OFUSG07267.2.p1, OFUSG07267.1.p1	SCHMD09920
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	SCHMD24840
OG0004124	OFUSG17737.1.p1	SCHMD09788
OG0004125	OFUSG04663.1.p1	SCHMD03017
OG0004126	OFUSG19824.1.p1	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126
OG0004128	OFUSG05290.1.p1, OFUSG11678.1.p1	SCHMD29366
OG0004133	OFUSG14516.1.p1	SCHMD08788
OG0004134	OFUSG06800.1.p1	SCHMD18880, SCHMD19479, SCHMD15281, SCHMD12962
OG0004136	OFUSG26327.1.p1	SCHMD21074, SCHMD14863
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	SCHMD09676
OG0004138	OFUSG00273.1.p1	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252, SCHMD22517, SCHMD19285, SCHMD22519, SCHMD21342
OG0004139	OFUSG21378.1.p1	SCHMD27028, SCHMD23843
OG0004140	OFUSG00701.1.p1	SCHMD01399
OG0004142	OFUSG19191.1.p1	SCHMD08558
OG0004144	OFUSG24310.1.p1	SCHMD02257, SCHMD25096, SCHMD15057
OG0004145	OFUSG25041.1.p1	SCHMD20449, SCHMD23522, SCHMD01552
OG0004147	OFUSG21150.1.p1	SCHMD09010
OG0004148	OFUSG24269.1.p1	SCHMD06808
OG0004150	OFUSG04655.1.p1	SCHMD13649
OG0004151	OFUSG20857.1.p1	SCHMD05147, SCHMD20113
OG0004153	OFUSG10672.1.p1	SCHMD07819, SCHMD03631
OG0004154	OFUSG17126.2.p1, OFUSG17126.1.p1	SCHMD06235
OG0004155	OFUSG02458.1.p1	SCHMD25209
OG0004155	OFUSG04339.1.p1, OFUSG19790.2.p1, OFUSG19790.1.p1, OFUSG09477.2.p1, OFUSG09477.1.p1	SCHMD21190
OG0004157	OFUSG19454.1.p1	SCHMD05878
OG0004158	OFUSG04504.1.p1	SCHMD07419
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	SCHMD08136
OG0004164	OFUSG17859.1.p1	SCHMD24669, SCHMD09145
OG0004166	OFUSG05575.1.p1	SCHMD16044
OG0004167	OFUSG11703.1.p1	SCHMD10205
OG0004168	OFUSG15102.1.p1	SCHMD09579
OG0004169	OFUSG10640.1.p1	SCHMD20780
OG0004170	OFUSG08006.1.p1	SCHMD11411, SCHMD12172
OG0004171	OFUSG07032.1.p1, OFUSG07032.2.p1	SCHMD02047, SCHMD02605, SCHMD02048
OG0004176	OFUSG02603.1.p1	SCHMD15010
OG0004178	OFUSG19368.1.p1	SCHMD09644, SCHMD15102
OG0004179	OFUSG11027.2.p1, OFUSG11027.1.p1	SCHMD00790
OG0004181	OFUSG03257.1.p1	SCHMD09842
OG0004186	OFUSG11737.1.p1	SCHMD22129
OG0004188	OFUSG25107.1.p1	SCHMD11027
OG0004190	OFUSG09999.1.p1	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153
OG0004198	OFUSG15844.1.p1	SCHMD18242
OG0004203	OFUSG12285.1.p1, OFUSG10228.1.p1	SCHMD13632, SCHMD17872, SCHMD19711, SCHMD12672
OG0004203	OFUSG26375.1.p1, OFUSG07163.1.p1, OFUSG18513.1.p1	SCHMD23579
OG0004203	OFUSG00655.1.p1, OFUSG06398.1.p1	SCHMD22669
OG0004203	OFUSG22778.1.p1, OFUSG23422.1.p1, OFUSG08761.1.p1	SCHMD15715, SCHMD19454, SCHMD22555
OG0004215	OFUSG15336.1.p1, OFUSG23687.1.p1	SCHMD23456, SCHMD09930
OG0004216	OFUSG23107.1.p1	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045
OG0004217	OFUSG02696.2.p1, OFUSG02696.1.p1	SCHMD15443
OG0004218	OFUSG21692.1.p1	SCHMD25832
OG0004218	OFUSG22260.1.p1	SCHMD17732, SCHMD16990
OG0004219	OFUSG04405.1.p1	SCHMD02021
OG0004220	OFUSG19674.1.p1, OFUSG19674.2.p1	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	SCHMD02604
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	SCHMD04451
OG0004227	OFUSG13655.1.p1	SCHMD11794, SCHMD14206
OG0004228	OFUSG23701.1.p1	SCHMD22945
OG0004229	OFUSG18108.1.p1	SCHMD20367, SCHMD19492
OG0004230	OFUSG08871.1.p1	SCHMD12329, SCHMD13516
OG0004231	OFUSG09197.1.p1	SCHMD18343, SCHMD20951
OG0004232	OFUSG19109.1.p1	SCHMD02245
OG0004233	OFUSG09599.1.p1, OFUSG23247.1.p1	SCHMD23521
OG0004235	OFUSG17809.1.p1	SCHMD00900
OG0004236	OFUSG12590.1.p1	SCHMD13419, SCHMD19318
OG0004239	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1	SCHMD04162
OG0004239	OFUSG26090.1.p1	SCHMD06094
OG0004241	OFUSG14483.1.p1	SCHMD20634, SCHMD15365
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	SCHMD02806
OG0004244	OFUSG23262.1.p1	SCHMD04165
OG0004246	OFUSG26279.1.p1	SCHMD25240, SCHMD27704
OG0004247	OFUSG08927.1.p1	SCHMD10596
OG0004249	OFUSG02524.1.p1	SCHMD22417, SCHMD22418, SCHMD16976
OG0004250	OFUSG12266.1.p1	SCHMD12623
OG0004251	OFUSG22911.1.p1	SCHMD08633
OG0004252	OFUSG24821.1.p1	SCHMD02811
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	SCHMD09205
OG0004254	OFUSG10303.1.p1	SCHMD07480
OG0004255	OFUSG21308.1.p1	SCHMD00865
OG0004257	OFUSG22307.1.p1	SCHMD08129
OG0004258	OFUSG03080.1.p1	SCHMD13120, SCHMD23840, SCHMD13122
OG0004259	OFUSG20013.1.p1	SCHMD18232
OG0004260	OFUSG04270.1.p1	SCHMD23376
OG0004261	OFUSG20642.1.p1	SCHMD16623
OG0004262	OFUSG12557.1.p1	SCHMD16537
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529
OG0004265	OFUSG22437.1.p1	SCHMD14398
OG0004267	OFUSG00346.1.p1	SCHMD14468
OG0004268	OFUSG20277.1.p1	SCHMD24258, SCHMD19847
OG0004269	OFUSG06518.1.p1	SCHMD06048
OG0004270	OFUSG09567.1.p1	SCHMD06231
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	SCHMD15470
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	SCHMD07052, SCHMD07053, SCHMD07051
OG0004278	OFUSG19618.1.p1	SCHMD07808
OG0004279	OFUSG26158.2.p1, OFUSG26158.1.p1	SCHMD09109
OG0004280	OFUSG08248.1.p1	SCHMD24977
OG0004281	OFUSG09512.2.p1, OFUSG09512.1.p1	SCHMD15072
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	SCHMD08317, SCHMD00052
OG0004287	OFUSG12510.1.p1	SCHMD02791
OG0004288	OFUSG23204.1.p1	SCHMD04750
OG0004289	OFUSG11522.1.p1	SCHMD10655
OG0004291	OFUSG11291.1.p1, OFUSG11293.1.p1	SCHMD11768, SCHMD11769
OG0004292	OFUSG12754.1.p1	SCHMD02072
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	SCHMD06402
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	SCHMD05169
OG0004296	OFUSG10157.1.p1	SCHMD13298
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236
OG0004299	OFUSG03171.1.p1	SCHMD15087, SCHMD15086
OG0004301	OFUSG15532.1.p1	SCHMD11559, SCHMD11558, SCHMD21370
OG0004302	OFUSG14824.1.p1	SCHMD10637, SCHMD22462
OG0004303	OFUSG14746.1.p1	SCHMD17944, SCHMD18972
OG0004304	OFUSG19501.1.p1	SCHMD17338
OG0004307	OFUSG10009.1.p1	SCHMD20615
OG0004308	OFUSG00660.1.p1	SCHMD08570
OG0004309	OFUSG10951.1.p1	SCHMD11977, SCHMD17117
OG0004310	OFUSG24234.1.p1	SCHMD15088
OG0004312	OFUSG20320.1.p1	SCHMD10505
OG0004316	OFUSG25561.1.p1	SCHMD07217
OG0004317	OFUSG15608.1.p1	SCHMD03544
OG0004318	OFUSG10081.1.p1	SCHMD07900
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	SCHMD00773, SCHMD22413
OG0004322	OFUSG21097.1.p1	SCHMD06269, SCHMD13954
OG0004324	OFUSG23537.1.p1	SCHMD07700
OG0004327	OFUSG03372.1.p1	SCHMD11268
OG0004328	OFUSG21216.1.p1	SCHMD18966, SCHMD09751
OG0004329	OFUSG06444.1.p1	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963
OG0004330	OFUSG21944.1.p1, OFUSG21944.2.p1	SCHMD03763
OG0004331	OFUSG12334.1.p1	SCHMD28298, SCHMD09132
OG0004332	OFUSG09843.1.p1, OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1	SCHMD00454
OG0004334	OFUSG12737.1.p1	SCHMD10101
OG0004335	OFUSG03846.1.p1	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	OFUSG03491.1.p1	SCHMD11859, SCHMD21650, SCHMD20028
OG0004341	OFUSG11142.1.p1	SCHMD09660, SCHMD01095
OG0004344	OFUSG12551.1.p1	SCHMD12044
OG0004347	OFUSG15122.1.p1	SCHMD25637, SCHMD11463
OG0004348	OFUSG01419.1.p1	SCHMD00729
OG0004350	OFUSG00516.1.p1	SCHMD16920, SCHMD07665
OG0004351	OFUSG16980.1.p1	SCHMD12829
OG0004352	OFUSG12778.1.p1	SCHMD11224
OG0004353	OFUSG21237.1.p1	SCHMD21824, SCHMD16507
OG0004354	OFUSG09569.1.p1	SCHMD15589
OG0004356	OFUSG07938.1.p1	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	OFUSG05940.1.p1	SCHMD26102, SCHMD07557
OG0004359	OFUSG19521.1.p1	SCHMD05503
OG0004360	OFUSG16040.1.p1	SCHMD05210
OG0004362	OFUSG26828.1.p1	SCHMD14598, SCHMD12685
OG0004364	OFUSG12581.1.p1	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	OFUSG04532.1.p1	SCHMD14299
OG0004367	OFUSG11817.1.p1	SCHMD09384
OG0004368	OFUSG07493.1.p1	SCHMD06787, SCHMD28933
OG0004369	OFUSG08176.1.p1	SCHMD13900
OG0004370	OFUSG09597.1.p1	SCHMD05486
OG0004373	OFUSG21375.1.p1	SCHMD15692
OG0004374	OFUSG23996.1.p1	SCHMD08647
OG0004376	OFUSG15296.1.p1	SCHMD24005, SCHMD12717
OG0004377	OFUSG04513.1.p1	SCHMD00654, SCHMD00288
OG0004378	OFUSG15382.1.p1	SCHMD13186, SCHMD15248
OG0004379	OFUSG08124.1.p1	SCHMD09241
OG0004380	OFUSG07867.1.p1	SCHMD09830
OG0004381	OFUSG20032.1.p1	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	OFUSG21856.1.p1	SCHMD20602, SCHMD02352
OG0004389	OFUSG17299.1.p1	SCHMD12486
OG0004390	OFUSG26694.1.p1	SCHMD22900
OG0004392	OFUSG17805.1.p1	SCHMD01600
OG0004393	OFUSG19024.1.p1	SCHMD23967, SCHMD19706
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	SCHMD15505, SCHMD12711, SCHMD15506
OG0004395	OFUSG06695.1.p1	SCHMD13387, SCHMD13388
OG0004396	OFUSG21440.1.p1	SCHMD06052
OG0004397	OFUSG20729.1.p1	SCHMD22336
OG0004398	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	SCHMD04230
OG0004401	OFUSG17102.1.p1	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004403	OFUSG16597.1.p1	SCHMD15173, SCHMD28843
OG0004404	OFUSG13040.1.p1	SCHMD02644, SCHMD04995
OG0004405	OFUSG10510.1.p1	SCHMD05548, SCHMD03220
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	SCHMD00293
OG0004409	OFUSG19201.1.p1	SCHMD04463
OG0004410	OFUSG00834.1.p1	SCHMD13553
OG0004415	OFUSG04373.1.p1, OFUSG04373.2.p1	SCHMD23101, SCHMD14463
OG0004417	OFUSG21036.1.p1	SCHMD11303
OG0004418	OFUSG21318.1.p1, OFUSG08241.1.p1	SCHMD18151, SCHMD12683
OG0004420	OFUSG10004.1.p1	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	OFUSG09765.1.p1	SCHMD29095, SCHMD18163, SCHMD28625, SCHMD20900
OG0004422	OFUSG08631.1.p1	SCHMD03253, SCHMD12874
OG0004423	OFUSG12675.1.p1	SCHMD06625, SCHMD29397
OG0004424	OFUSG18745.1.p1	SCHMD16178, SCHMD07772
OG0004425	OFUSG04544.1.p1	SCHMD11792, SCHMD05073, SCHMD12434
OG0004426	OFUSG14933.1.p1	SCHMD14134, SCHMD13488
OG0004427	OFUSG24556.1.p1, OFUSG09349.1.p1, OFUSG09349.2.p1	SCHMD23421, SCHMD22702, SCHMD16585
OG0004457	OFUSG20676.1.p1	SCHMD21666
OG0004459	OFUSG05552.1.p1, OFUSG05552.2.p1	SCHMD11611
OG0004460	OFUSG04747.1.p1	SCHMD02836
OG0004462	OFUSG14517.1.p1	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866
OG0004465	OFUSG21289.1.p1	SCHMD05636
OG0004467	OFUSG24126.1.p1	SCHMD25583
OG0004472	OFUSG19542.1.p1	SCHMD10150
OG0004474	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1	SCHMD16777
OG0004479	OFUSG05226.1.p1	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	OFUSG08523.2.p1, OFUSG08523.1.p1	SCHMD08179
OG0004484	OFUSG23258.1.p1	SCHMD05719, SCHMD12798
OG0004486	OFUSG20259.1.p1	SCHMD01167
OG0004487	OFUSG03509.1.p1	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	OFUSG08603.1.p1	SCHMD26474
OG0004489	OFUSG19255.1.p1	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	OFUSG01069.1.p1	SCHMD17389, SCHMD11597
OG0004492	OFUSG22257.1.p1	SCHMD04733
OG0004493	OFUSG00611.1.p1	SCHMD17846, SCHMD13358
