Orthogroup	OWEFU	AENJA_ok
OG0004114	OFUSG21821.1.p1	AENJA_18362
OG0004115	OFUSG12847.1.p1	AENJA_18384
OG0004116	OFUSG09323.1.p1	AENJA_18624
OG0004117	OFUSG25444.1.p1	AENJA_18937
OG0004119	OFUSG20234.1.p1	AENJA_19319
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	AENJA_19470
OG0004121	OFUSG13719.1.p1	AENJA_19585
OG0004122	OFUSG07267.2.p1, OFUSG07267.1.p1	AENJA_19610
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	AENJA_19882
OG0004124	OFUSG17737.1.p1	AENJA_20051
OG0004125	OFUSG04663.1.p1	AENJA_20094
OG0004126	OFUSG19824.1.p1	AENJA_20213
OG0004128	OFUSG05290.1.p1, OFUSG11678.1.p1	AENJA_20435
OG0004129	OFUSG05872.1.p1, OFUSG05877.1.p1, OFUSG05875.1.p1, OFUSG05882.1.p1	AENJA_20438
OG0004131	OFUSG23809.1.p1, OFUSG23809.2.p1	AENJA_20546
OG0004132	OFUSG20258.1.p1	AENJA_20581
OG0004133	OFUSG14516.1.p1	AENJA_20684
OG0004134	OFUSG06800.1.p1	AENJA_20800
OG0004135	OFUSG18236.1.p1	AENJA_21037
OG0004136	OFUSG26327.1.p1	AENJA_21121
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	AENJA_21136
OG0004138	OFUSG00273.1.p1	AENJA_21636, AENJA_21637, AENJA_21638
OG0004139	OFUSG21376.2.p1, OFUSG21376.1.p1	AENJA_22066
OG0004140	OFUSG00701.1.p1	AENJA_22122
OG0004142	OFUSG19191.1.p1	AENJA_22247
OG0004143	OFUSG09777.1.p1, OFUSG09777.2.p1	AENJA_22570
OG0004144	OFUSG24310.1.p1	AENJA_22601
OG0004145	OFUSG25041.1.p1	AENJA_22813
OG0004146	OFUSG22678.1.p1	AENJA_22878
OG0004147	OFUSG21150.1.p1	AENJA_22980
OG0004148	OFUSG24269.1.p1	AENJA_23349
OG0004149	OFUSG24993.1.p1	AENJA_23391
OG0004150	OFUSG04655.1.p1	AENJA_23752
OG0004151	OFUSG20857.1.p1	AENJA_23954
OG0004153	OFUSG10672.1.p1	AENJA_24230
OG0004154	OFUSG17126.2.p1, OFUSG17126.1.p1	AENJA_24263
OG0004156	OFUSG05939.1.p1	AENJA_24369, AENJA_24722
OG0004157	OFUSG19454.1.p1	AENJA_24370
OG0004158	OFUSG04504.1.p1	AENJA_24429
OG0004160	OFUSG23353.1.p1	AENJA_25025
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	AENJA_25182
OG0004162	OFUSG09942.2.p1, OFUSG09942.3.p1, OFUSG09942.1.p1	AENJA_25282
OG0004164	OFUSG17859.1.p1	AENJA_25479
OG0004166	OFUSG05575.1.p1	AENJA_25748
OG0004168	OFUSG15102.1.p1	AENJA_26286
OG0004169	OFUSG10640.1.p1	AENJA_26454
OG0004170	OFUSG08006.1.p1	AENJA_26593
OG0004214	OFUSG13516.1.p1	AENJA_00165
OG0004215	OFUSG15336.1.p1	AENJA_00310
OG0004216	OFUSG23107.1.p1	AENJA_00516
OG0004218	OFUSG21692.1.p1	AENJA_00935
OG0004219	OFUSG04405.1.p1	AENJA_01020
OG0004220	OFUSG19674.1.p1, OFUSG19674.2.p1	AENJA_10199, AENJA_01203
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	AENJA_01486
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	AENJA_01506
OG0004225	OFUSG20907.1.p1	AENJA_01633
OG0004226	OFUSG15931.1.p1	AENJA_01684
OG0004227	OFUSG13655.1.p1	AENJA_01705
OG0004228	OFUSG23701.1.p1	AENJA_01729
OG0004229	OFUSG18108.1.p1	AENJA_02064
OG0004231	OFUSG09197.1.p1	AENJA_02278
OG0004232	OFUSG19109.1.p1	AENJA_02302
OG0004233	OFUSG23247.1.p1	AENJA_02374
OG0004234	OFUSG13238.1.p1	AENJA_02411
OG0004235	OFUSG17809.1.p1	AENJA_02425
OG0004236	OFUSG12590.1.p1	AENJA_02429
OG0004237	OFUSG02738.1.p1	AENJA_07147
OG0004238	OFUSG21302.1.p1	AENJA_02591
OG0004239	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1	AENJA_02668
OG0004241	OFUSG14483.1.p1	AENJA_03118
OG0004242	OFUSG19649.1.p1	AENJA_03219
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	AENJA_03297
OG0004244	OFUSG23262.1.p1	AENJA_03379
OG0004245	OFUSG19143.1.p1, OFUSG19143.2.p1	AENJA_03416
OG0004246	OFUSG26279.1.p1	AENJA_08975, AENJA_03476
OG0004247	OFUSG08927.1.p1	AENJA_03521, AENJA_03518
OG0004248	OFUSG13174.1.p1	AENJA_03763
OG0004249	OFUSG02524.1.p1	AENJA_03888
OG0004250	OFUSG12266.1.p1	AENJA_04014
OG0004251	OFUSG22911.1.p1	AENJA_20691
OG0004252	OFUSG24821.1.p1	AENJA_04057
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	AENJA_04321
OG0004254	OFUSG10303.1.p1	AENJA_04427, AENJA_09254
OG0004255	OFUSG21308.1.p1	AENJA_21176, AENJA_04555
OG0004257	OFUSG22307.1.p1	AENJA_04594
OG0004258	OFUSG03080.1.p1	AENJA_15676, AENJA_04921
OG0004259	OFUSG20013.1.p1	AENJA_05091
OG0004260	OFUSG04270.1.p1	AENJA_05573
OG0004261	OFUSG20642.1.p1	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609
OG0004262	OFUSG12557.1.p1	AENJA_05767
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	AENJA_05819
OG0004264	OFUSG10442.1.p1	AENJA_05851
OG0004265	OFUSG22437.1.p1	AENJA_06209
OG0004267	OFUSG00346.1.p1	AENJA_06337
OG0004268	OFUSG20277.1.p1	AENJA_06438
OG0004269	OFUSG06518.1.p1	AENJA_06472
OG0004270	OFUSG09567.1.p1	AENJA_06731
OG0004271	OFUSG19458.1.p1	AENJA_06979
OG0004272	OFUSG19656.1.p1	AENJA_06984
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	AENJA_07053
OG0004274	OFUSG12672.1.p1	AENJA_07138
OG0004275	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1	AENJA_07307
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	AENJA_07382
OG0004277	OFUSG00740.1.p1	AENJA_07626
OG0004278	OFUSG19618.1.p1	AENJA_07644, AENJA_08435
OG0004279	OFUSG26158.2.p1, OFUSG26158.1.p1	AENJA_17815
OG0004280	OFUSG08248.1.p1	AENJA_07853
OG0004281	OFUSG09512.2.p1, OFUSG09512.1.p1	AENJA_07872, AENJA_20214, AENJA_13461
OG0004282	OFUSG23553.1.p1	AENJA_07918
OG0004283	OFUSG02236.1.p1	AENJA_19675
OG0004284	OFUSG19166.1.p1	AENJA_07958
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	AENJA_08157
OG0004286	OFUSG08115.1.p1	AENJA_08421
OG0004287	OFUSG12510.1.p1	AENJA_10688, AENJA_10695, AENJA_08479
OG0004288	OFUSG23204.1.p1	AENJA_08494, AENJA_09224
OG0004289	OFUSG11522.1.p1	AENJA_08571
OG0004290	OFUSG20422.1.p1	AENJA_08634
OG0004291	OFUSG11291.1.p1	AENJA_08666
OG0004292	OFUSG12754.1.p1	AENJA_08709, AENJA_21597
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	AENJA_08948
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	AENJA_08995
OG0004296	OFUSG10157.1.p1	AENJA_22026, AENJA_09137
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	AENJA_09281
OG0004298	OFUSG09630.1.p1	AENJA_09310
OG0004299	OFUSG03171.1.p1	AENJA_09313, AENJA_25545
OG0004300	OFUSG06251.1.p1	AENJA_09414
OG0004301	OFUSG15532.1.p1	AENJA_09948, AENJA_09950, AENJA_11810
OG0004302	OFUSG14824.1.p1	AENJA_11814
OG0004303	OFUSG14746.1.p1	AENJA_10102
OG0004304	OFUSG19501.1.p1	AENJA_10126
OG0004305	OFUSG21306.1.p1	AENJA_10671
OG0004306	OFUSG26453.1.p1	AENJA_10728
OG0004307	OFUSG10009.1.p1	AENJA_10811
OG0004308	OFUSG00660.1.p1	AENJA_10896
OG0004309	OFUSG10951.1.p1	AENJA_10914
OG0004310	OFUSG24234.1.p1	AENJA_11180, AENJA_23448
OG0004311	OFUSG24363.1.p1, OFUSG09545.1.p1	AENJA_14028, AENJA_11212
OG0004312	OFUSG20320.1.p1	AENJA_11219
OG0004314	OFUSG07970.1.p1	AENJA_11558
OG0004315	OFUSG19262.1.p1	AENJA_11716
OG0004316	OFUSG25561.1.p1	AENJA_11759
OG0004317	OFUSG15608.1.p1	AENJA_11806
OG0004318	OFUSG10081.1.p1	AENJA_11868
OG0004319	OFUSG01252.1.p1	AENJA_12058
OG0004320	OFUSG14079.1.p1, OFUSG18185.1.p1	AENJA_12116
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	AENJA_12158
OG0004322	OFUSG21097.1.p1	AENJA_12404, AENJA_12403
OG0004324	OFUSG23537.1.p1	AENJA_12557
OG0004325	OFUSG18623.1.p1	AENJA_12596
OG0004326	OFUSG17446.1.p1	AENJA_12664
OG0004327	OFUSG03372.1.p1	AENJA_12793, AENJA_24731
OG0004328	OFUSG21216.1.p1	AENJA_12798
OG0004329	OFUSG06444.1.p1	AENJA_13104, AENJA_13109
OG0004330	OFUSG21944.1.p1, OFUSG21944.2.p1	AENJA_13252
OG0004331	OFUSG12334.1.p1	AENJA_13331
OG0004332	OFUSG09843.1.p1	AENJA_13463
OG0004333	OFUSG13517.2.p1, OFUSG13517.1.p1	AENJA_13634
OG0004334	OFUSG12737.1.p1	AENJA_13654, AENJA_26354
OG0004335	OFUSG03846.1.p1	AENJA_13686
OG0004337	OFUSG19298.1.p1	AENJA_13913
OG0004338	OFUSG03491.1.p1	AENJA_14330
OG0004339	OFUSG15590.1.p1	AENJA_14443
OG0004340	OFUSG10038.2.p1, OFUSG10038.1.p1	AENJA_14856
OG0004341	OFUSG11142.1.p1	AENJA_15048
OG0004342	OFUSG03471.1.p1	AENJA_15096
OG0004343	OFUSG18774.1.p1	AENJA_15517
OG0004344	OFUSG12551.1.p1	AENJA_15963
OG0004345	OFUSG26912.1.p1, OFUSG22749.1.p1	AENJA_16155
OG0004346	OFUSG03046.1.p1, OFUSG05680.1.p1	AENJA_16250, AENJA_16249
OG0004347	OFUSG15122.1.p1	AENJA_16598
OG0004348	OFUSG01419.1.p1	AENJA_16800
OG0004349	OFUSG06694.1.p1	AENJA_16835
OG0004350	OFUSG00516.1.p1	AENJA_16841
OG0004351	OFUSG16980.1.p1	AENJA_16867
OG0004352	OFUSG12778.1.p1	AENJA_16982
OG0004353	OFUSG21237.1.p1	AENJA_17017
OG0004354	OFUSG09569.1.p1	AENJA_17022
OG0004355	OFUSG13727.1.p1	AENJA_17231
OG0004356	OFUSG07938.1.p1	AENJA_17320
OG0004357	OFUSG17647.1.p1	AENJA_17547
OG0004358	OFUSG05940.1.p1	AENJA_18672, AENJA_18047
OG0004359	OFUSG19521.1.p1	AENJA_18134
OG0004360	OFUSG16040.1.p1	AENJA_18596
OG0004361	OFUSG08299.1.p1	AENJA_18689
OG0004362	OFUSG26828.1.p1	AENJA_19062
OG0004363	OFUSG00806.1.p1	AENJA_19075
OG0004364	OFUSG12581.1.p1	AENJA_19146
OG0004365	OFUSG04532.1.p1	AENJA_19212
OG0004366	OFUSG20392.1.p1, OFUSG20392.2.p1	AENJA_19317
OG0004367	OFUSG11817.1.p1	AENJA_19374
OG0004368	OFUSG07493.1.p1	AENJA_19702
OG0004369	OFUSG08176.1.p1	AENJA_19753
OG0004370	OFUSG09597.1.p1	AENJA_19903
OG0004371	OFUSG17117.2.p1, OFUSG17117.1.p1, OFUSG17117.3.p1	AENJA_19958
OG0004372	OFUSG17293.1.p1	AENJA_23132
OG0004373	OFUSG21375.1.p1	AENJA_20328
OG0004374	OFUSG23996.1.p1	AENJA_20422
OG0004375	OFUSG12091.1.p1	AENJA_20974
OG0004376	OFUSG15296.1.p1	AENJA_21249
OG0004377	OFUSG04513.1.p1	AENJA_21485
OG0004378	OFUSG15382.1.p1	AENJA_21608
OG0004379	OFUSG08124.1.p1	AENJA_21681
OG0004380	OFUSG07867.1.p1	AENJA_21685
OG0004381	OFUSG20032.1.p1	AENJA_21950
OG0004382	OFUSG21856.1.p1	AENJA_22037
OG0004383	OFUSG11903.1.p1	AENJA_22354
OG0004384	OFUSG12014.1.p1	AENJA_22523
OG0004385	OFUSG25604.1.p1	AENJA_22615
OG0004386	OFUSG04530.1.p1	AENJA_22871
OG0004387	OFUSG10840.2.p1, OFUSG10840.1.p1, OFUSG26873.1.p1, OFUSG00550.1.p1, OFUSG04863.1.p1, OFUSG04860.1.p1, OFUSG20316.1.p1, OFUSG20317.1.p1	AENJA_23176
OG0004389	OFUSG17299.1.p1	AENJA_23497
OG0004390	OFUSG26694.1.p1	AENJA_23655
OG0004391	OFUSG18030.1.p1	AENJA_23704
OG0004392	OFUSG17805.1.p1	AENJA_23712
OG0004393	OFUSG19024.1.p1	AENJA_23907
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	AENJA_23929
OG0004395	OFUSG06695.1.p1	AENJA_24372
OG0004396	OFUSG21440.1.p1	AENJA_24530
OG0004397	OFUSG20729.1.p1	AENJA_25166
OG0004398	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1	AENJA_25317
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	AENJA_25524
OG0004400	OFUSG13116.1.p1	AENJA_25584
OG0004401	OFUSG17102.1.p1	AENJA_25597
OG0004402	OFUSG03686.1.p1	AENJA_25980
OG0004403	OFUSG16597.1.p1	AENJA_26375
OG0004404	OFUSG13040.1.p1	AENJA_26407
OG0004405	OFUSG10510.1.p1	AENJA_26485
OG0004406	OFUSG11750.1.p1	AENJA_26544
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	AENJA_26601
OG0004408	OFUSG24615.1.p1	AENJA_26831
OG0004457	OFUSG20337.1.p1	AENJA_00005
OG0004457	OFUSG20676.1.p1	AENJA_08497
OG0004459	OFUSG05552.1.p1, OFUSG05552.2.p1	AENJA_00105
OG0004460	OFUSG04747.1.p1	AENJA_10602, AENJA_00174
OG0004461	OFUSG07105.1.p1	AENJA_00187
OG0004462	OFUSG14517.1.p1	AENJA_00195
OG0004463	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1	AENJA_00263
OG0004465	OFUSG21289.1.p1	AENJA_00361
OG0004467	OFUSG24126.1.p1	AENJA_00451
OG0004468	OFUSG15364.1.p1	AENJA_00461
OG0004471	OFUSG12708.2.p1, OFUSG12708.1.p1	AENJA_00776
OG0004472	OFUSG19542.1.p1	AENJA_00868
OG0004473	OFUSG06716.1.p1	AENJA_00870
OG0004474	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1	AENJA_00922
OG0004475	OFUSG10497.1.p1	AENJA_03139, AENJA_01045
OG0004476	OFUSG03473.1.p1	AENJA_01930
OG0004477	OFUSG09375.1.p1	AENJA_01958
OG0004478	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1	AENJA_02085
OG0004479	OFUSG05226.1.p1	AENJA_02206
OG0004480	OFUSG08523.2.p1, OFUSG08523.1.p1	AENJA_02219
OG0004482	OFUSG17711.2.p1, OFUSG17711.1.p1	AENJA_26663
OG0004483	OFUSG17696.1.p1	AENJA_02340
OG0004484	OFUSG23258.1.p1	AENJA_02375
OG0004485	OFUSG19643.1.p1	AENJA_02522, AENJA_23178
OG0004486	OFUSG20259.1.p1	AENJA_02721
OG0004487	OFUSG03509.1.p1	AENJA_02764
OG0004488	OFUSG08603.1.p1	AENJA_03056
OG0004489	OFUSG19255.1.p1	AENJA_03089
OG0004490	OFUSG01069.1.p1	AENJA_03148
OG0004491	OFUSG26923.1.p1	AENJA_03169, AENJA_03168
OG0004493	OFUSG00611.1.p1	AENJA_03367
OG0004494	OFUSG10248.1.p1	AENJA_03427
OG0004495	OFUSG08418.1.p1	AENJA_03794
OG0004496	OFUSG07230.1.p1	AENJA_03798
OG0004497	OFUSG20901.1.p1, OFUSG20901.2.p1	AENJA_03976
OG0004498	OFUSG20779.1.p1	AENJA_04040
OG0004499	OFUSG25056.1.p1, OFUSG25056.2.p1	AENJA_04167
OG0004500	OFUSG17190.1.p1	AENJA_04178
OG0004501	OFUSG00301.1.p1	AENJA_11831, AENJA_04286
OG0004502	OFUSG09554.1.p1, OFUSG25788.1.p1	AENJA_04449
OG0004503	OFUSG03545.1.p1	AENJA_04529, AENJA_23467
OG0004505	OFUSG24304.1.p1	AENJA_22550
OG0004506	OFUSG10629.1.p1	AENJA_04842
OG0004507	OFUSG09055.1.p1	AENJA_04865
OG0004508	OFUSG08408.1.p1	AENJA_05015
OG0004509	OFUSG04151.1.p1	AENJA_05239
OG0004510	OFUSG02328.1.p1	AENJA_05329
OG0004511	OFUSG08755.1.p1	AENJA_05552
OG0004512	OFUSG12440.1.p1	AENJA_05863
OG0004513	OFUSG26259.1.p1	AENJA_06212
OG0004514	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1	AENJA_06216
OG0004515	OFUSG06070.1.p1	AENJA_06345
OG0004516	OFUSG22450.1.p1	AENJA_06493
OG0004517	OFUSG09941.1.p1, OFUSG09941.2.p1	AENJA_06724
OG0004518	OFUSG26235.1.p1	AENJA_06827
OG0004519	OFUSG19459.1.p1, OFUSG19459.2.p1	AENJA_06969
OG0004520	OFUSG14215.1.p1	AENJA_07201
OG0004521	OFUSG07989.1.p1	AENJA_07309
OG0004523	OFUSG09566.1.p1	AENJA_07641
OG0004524	OFUSG21076.1.p1	AENJA_07752
OG0004525	OFUSG21962.1.p1	AENJA_07831
OG0004526	OFUSG25412.1.p1	AENJA_23914, AENJA_07835
OG0004527	OFUSG00322.1.p1	AENJA_07903
OG0004528	OFUSG10332.1.p1	AENJA_10818
OG0004529	OFUSG13290.1.p1	AENJA_07944
OG0004530	OFUSG03014.1.p1	AENJA_07969
OG0004532	OFUSG17819.1.p1	AENJA_08236
OG0004533	OFUSG16086.1.p1	AENJA_08347
OG0004534	OFUSG03583.1.p1	AENJA_08393
OG0004535	OFUSG11409.1.p1	AENJA_08570
OG0004536	OFUSG13349.2.p1, OFUSG13349.1.p1	AENJA_08588
OG0004537	OFUSG19069.1.p1	AENJA_08657
OG0004538	OFUSG25281.1.p1	AENJA_08665
OG0004539	OFUSG12073.1.p1	AENJA_08729
OG0004540	OFUSG16071.1.p1	AENJA_08799
OG0004542	OFUSG25591.2.p1, OFUSG25591.1.p1	AENJA_09105
OG0004543	OFUSG17197.1.p1	AENJA_09120
OG0004544	OFUSG06245.1.p1, OFUSG05691.1.p1	AENJA_09219
OG0004545	OFUSG23646.1.p1, OFUSG23649.1.p1	AENJA_09222, AENJA_25205, AENJA_22344
OG0004546	OFUSG26604.1.p1	AENJA_09271
OG0004547	OFUSG06133.1.p1	AENJA_17725
OG0004548	OFUSG08416.1.p1	AENJA_09557
OG0004549	OFUSG08340.1.p1	AENJA_10884
OG0004550	OFUSG00208.1.p1	AENJA_10990
OG0004551	OFUSG16193.2.p1, OFUSG16193.1.p1, OFUSG16195.1.p1, OFUSG16195.2.p1	AENJA_14630
OG0004552	OFUSG24698.1.p1	AENJA_11123
OG0004553	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1	AENJA_11290
OG0004554	OFUSG07017.1.p1	AENJA_11434
OG0004555	OFUSG20338.1.p1	AENJA_11497
OG0004556	OFUSG24005.2.p1, OFUSG24005.1.p1	AENJA_11553
OG0004557	OFUSG04722.1.p1	AENJA_11598
OG0004558	OFUSG26445.1.p1	AENJA_11692
OG0004559	OFUSG09948.1.p1	AENJA_11902
OG0004560	OFUSG24827.1.p1	AENJA_11928
OG0004561	OFUSG24869.1.p1	AENJA_12022
OG0004563	OFUSG01035.1.p1	AENJA_12215
OG0004564	OFUSG11372.1.p1	AENJA_12530
OG0004565	OFUSG25212.1.p1	AENJA_12612
OG0004566	OFUSG17189.1.p1	AENJA_12676
OG0004567	OFUSG13070.1.p1	AENJA_12797
OG0004568	OFUSG11671.1.p1	AENJA_12890
OG0004569	OFUSG15462.1.p1	AENJA_12953
OG0004570	OFUSG21943.1.p1	AENJA_13253
OG0004571	OFUSG26032.1.p1, OFUSG26032.2.p1	AENJA_13264
OG0004573	OFUSG14867.1.p1	AENJA_13416
OG0004574	OFUSG01611.1.p1	AENJA_13790
OG0004575	OFUSG08859.1.p1, OFUSG06745.1.p1	AENJA_20717, AENJA_13882, AENJA_18997
OG0004576	OFUSG06493.1.p1	AENJA_13910
OG0004577	OFUSG05229.1.p1	AENJA_13927
OG0004578	OFUSG08031.1.p1	AENJA_13961
OG0004579	OFUSG19362.1.p1	AENJA_14039
OG0004580	OFUSG13429.2.p1, OFUSG13429.1.p1	AENJA_14065
OG0004581	OFUSG26863.1.p1, OFUSG26863.2.p1	AENJA_14240
OG0004582	OFUSG21277.1.p1	AENJA_14257
OG0004583	OFUSG12908.1.p1	AENJA_14685
OG0004584	OFUSG16312.1.p1	AENJA_14870
OG0004585	OFUSG20357.1.p1	AENJA_14884
OG0004586	OFUSG11575.1.p1, OFUSG05868.1.p1, OFUSG11576.1.p1	AENJA_14926, AENJA_14905
OG0004587	OFUSG02164.1.p1	AENJA_15222, AENJA_17865
OG0004588	OFUSG22313.1.p1	AENJA_15364
OG0004589	OFUSG24193.1.p1	AENJA_15580
OG0004590	OFUSG14930.2.p1, OFUSG14930.1.p1	AENJA_15587
OG0004591	OFUSG17812.1.p1	AENJA_15650
OG0004592	OFUSG21433.1.p1	AENJA_16014
OG0004593	OFUSG04892.1.p1	AENJA_16066
OG0004594	OFUSG00833.1.p1	AENJA_16146
OG0004595	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1	AENJA_16184
OG0004596	OFUSG07539.1.p1	AENJA_16300
OG0004599	OFUSG26506.1.p1	AENJA_16431
OG0004600	OFUSG14651.1.p1	AENJA_16453
OG0004601	OFUSG25669.1.p1	AENJA_16456
OG0004602	OFUSG18345.1.p1	AENJA_16684
OG0004603	OFUSG18121.1.p1	AENJA_16691
OG0004605	OFUSG10056.1.p1	AENJA_16792
OG0004608	OFUSG11818.1.p1	AENJA_17422
OG0004609	OFUSG07084.1.p1	AENJA_17443
OG0004610	OFUSG09759.1.p1	AENJA_17485
OG0004611	OFUSG13143.1.p1	AENJA_17567
OG0004612	OFUSG16853.2.p1, OFUSG16853.1.p1	AENJA_17697
OG0004613	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1	AENJA_17756
OG0004614	OFUSG11608.1.p1	AENJA_17767
OG0004616	OFUSG03912.1.p1	AENJA_17897
OG0004617	OFUSG01614.1.p1	AENJA_17898
OG0004618	OFUSG03094.1.p1, OFUSG03134.1.p1	AENJA_17899
OG0004619	OFUSG16672.1.p1	AENJA_18030
OG0004621	OFUSG19375.1.p1, OFUSG19375.2.p1	AENJA_18130
OG0004622	OFUSG04709.2.p1, OFUSG04709.1.p1	AENJA_18238
OG0004624	OFUSG04529.1.p1	AENJA_18455
OG0004625	OFUSG15027.1.p1	AENJA_18748
OG0004627	OFUSG14785.1.p1, OFUSG14785.2.p1	AENJA_19058
OG0004628	OFUSG17226.1.p1	AENJA_19220
OG0004629	OFUSG14690.1.p1	AENJA_19229
OG0004631	OFUSG09085.1.p1, OFUSG09085.2.p1	AENJA_19307
OG0004632	OFUSG12694.1.p1	AENJA_19345
OG0004633	OFUSG13692.1.p1	AENJA_19396
OG0004634	OFUSG13542.1.p1	AENJA_19399
OG0004635	OFUSG19569.1.p1	AENJA_19421
OG0004637	OFUSG05044.1.p1	AENJA_19514
OG0004638	OFUSG08345.2.p1, OFUSG08345.1.p1	AENJA_19695
OG0004639	OFUSG25724.1.p1	AENJA_19701
OG0004640	OFUSG16860.1.p1	AENJA_20049
OG0004641	OFUSG08286.1.p1	AENJA_20072
OG0004642	OFUSG05078.1.p1	AENJA_20253
OG0004643	OFUSG14661.1.p1	AENJA_20590
OG0004644	OFUSG11984.1.p1, OFUSG11984.2.p1	AENJA_20785
OG0004646	OFUSG08555.1.p1	AENJA_20935
OG0004647	OFUSG20121.1.p1, OFUSG20121.2.p1, OFUSG20121.5.p1, OFUSG20121.4.p1, OFUSG20121.3.p1	AENJA_21162
OG0004648	OFUSG25016.1.p1	AENJA_21464
OG0004649	OFUSG22259.1.p1	AENJA_21530
OG0004650	OFUSG18552.1.p1	AENJA_21566
OG0004651	OFUSG07034.1.p1, OFUSG07034.3.p1, OFUSG07034.2.p1	AENJA_21665
OG0004652	OFUSG14432.1.p1	AENJA_21741
OG0004653	OFUSG04384.1.p1, OFUSG04154.1.p1	AENJA_21780
OG0004654	OFUSG07791.1.p1	AENJA_21881
OG0004655	OFUSG07897.1.p1	AENJA_21945
OG0004656	OFUSG13180.1.p1	AENJA_22399
OG0004657	OFUSG20946.1.p1	AENJA_22627
OG0004658	OFUSG00003.2.p1, OFUSG00003.1.p1	AENJA_22666
OG0004659	OFUSG05707.2.p1, OFUSG05707.1.p1	AENJA_22731
OG0004660	OFUSG00440.1.p1	AENJA_22903
OG0004661	OFUSG08935.1.p1	AENJA_23009
OG0004662	OFUSG12267.1.p1	AENJA_23022
OG0004663	OFUSG15708.1.p1	AENJA_23128
OG0004664	OFUSG14191.1.p1	AENJA_23247
OG0004665	OFUSG03945.1.p1	AENJA_23350
OG0004666	OFUSG23197.1.p1, OFUSG23197.2.p1, OFUSG23197.3.p1	AENJA_23667
OG0004667	OFUSG05624.1.p1	AENJA_23857
OG0004668	OFUSG21754.1.p1	AENJA_23876
OG0004669	OFUSG09155.1.p1	AENJA_23970
OG0004670	OFUSG16156.1.p1	AENJA_23983
OG0004671	OFUSG15323.1.p1, OFUSG15323.2.p1	AENJA_24032
OG0004672	OFUSG20622.1.p1, OFUSG20623.1.p1	AENJA_24195
OG0004673	OFUSG04159.1.p1	AENJA_24385
OG0004674	OFUSG21156.1.p1	AENJA_24465
OG0004675	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1	AENJA_24642
OG0004676	OFUSG22032.1.p1, OFUSG22032.2.p1	AENJA_24878
OG0004677	OFUSG11726.1.p1	AENJA_24896
OG0004678	OFUSG08155.1.p1, OFUSG08156.1.p1	AENJA_25081
OG0004679	OFUSG24186.1.p1	AENJA_25314
OG0004683	OFUSG25029.1.p1	AENJA_25906
OG0004684	OFUSG11714.1.p1	AENJA_25907
OG0004685	OFUSG15144.1.p1	AENJA_26252
OG0004686	OFUSG15875.1.p1	AENJA_26610
OG0004687	OFUSG18909.1.p1	AENJA_26633
OG0004688	OFUSG22565.1.p1	AENJA_26638
OG0004689	OFUSG22250.1.p1, OFUSG22250.2.p1	AENJA_26700
OG0004690	OFUSG15804.1.p1	AENJA_26765
OG0004691	OFUSG11227.1.p1	AENJA_26781
OG0004692	OFUSG04470.1.p1, OFUSG25025.1.p1	AENJA_26783
OG0004728	OFUSG19340.1.p1	AENJA_00010
