Orthogroup	OWEFU	LYTVA_ok
OG0003051	OFUSG07901.1.p1, OFUSG07901.2.p1	LYTVA_21429, LYTVA_08441, LYTVA_12265, LYTVA_06150
OG0003052	OFUSG06790.1.p1	LYTVA_22607
OG0003053	OFUSG19169.1.p1	LYTVA_03274
OG0003054	OFUSG25793.1.p1	LYTVA_02503
OG0003055	OFUSG21161.1.p1	LYTVA_01129
OG0003056	OFUSG13218.1.p1	LYTVA_27575, LYTVA_15255
OG0003057	OFUSG01472.1.p1	LYTVA_02197, LYTVA_15955
OG0003058	OFUSG09761.1.p1	LYTVA_15514
OG0003059	OFUSG21766.1.p1, OFUSG21766.2.p1	LYTVA_28530
OG0003060	OFUSG21496.1.p1	LYTVA_15832
OG0003061	OFUSG22038.1.p1, OFUSG22039.1.p1	LYTVA_13436
OG0003062	OFUSG22987.1.p1	LYTVA_16197
OG0003063	OFUSG19137.3.p1, OFUSG19137.2.p1, OFUSG19137.4.p1, OFUSG19137.1.p1	LYTVA_13937
OG0003064	OFUSG16596.1.p1	LYTVA_26915
OG0003065	OFUSG09629.1.p1	LYTVA_18370
OG0003066	OFUSG01613.1.p1	LYTVA_18475, LYTVA_18168
OG0003069	OFUSG24012.1.p1, OFUSG01954.1.p1	LYTVA_27795, LYTVA_28627, LYTVA_28626, LYTVA_04639, LYTVA_23060, LYTVA_09626, LYTVA_22123
OG0003072	OFUSG19220.1.p1	LYTVA_05083
OG0003073	OFUSG22208.1.p1	LYTVA_10379
OG0003073	OFUSG23369.1.p1	LYTVA_23184
OG0003074	OFUSG22963.1.p1	LYTVA_22595
OG0003075	OFUSG03295.1.p1	LYTVA_08096, LYTVA_08095
OG0003077	OFUSG10101.1.p1	LYTVA_01212
OG0003079	OFUSG19620.1.p1	LYTVA_18034
OG0003081	OFUSG15389.2.p1, OFUSG15389.1.p1, OFUSG21783.1.p1, OFUSG04069.1.p1, OFUSG07806.1.p1, OFUSG25676.1.p1, OFUSG07651.1.p1, OFUSG07653.1.p1, OFUSG13296.1.p1, OFUSG10054.1.p1, OFUSG01598.1.p1, OFUSG10350.1.p1, OFUSG08944.1.p1	LYTVA_24288, LYTVA_24287, LYTVA_24290, LYTVA_01441
OG0003084	OFUSG03409.1.p1, OFUSG03411.1.p1, OFUSG03410.1.p1, OFUSG03412.1.p1, OFUSG02633.1.p1	LYTVA_20372, LYTVA_22301, LYTVA_20373
OG0003103	OFUSG26724.1.p1, OFUSG03657.1.p1	LYTVA_02396
OG0003105	OFUSG19655.1.p1	LYTVA_11036, LYTVA_19535
OG0003107	OFUSG05270.1.p1, OFUSG05271.1.p1	LYTVA_08803
OG0003108	OFUSG01270.1.p1, OFUSG01270.2.p1	LYTVA_01209
OG0003111	OFUSG12678.1.p1	LYTVA_10117, LYTVA_13563
OG0003112	OFUSG18595.1.p1	LYTVA_12015, LYTVA_15965
OG0003114	OFUSG12552.1.p1, OFUSG12552.2.p1	LYTVA_24574
OG0003115	OFUSG09196.1.p1	LYTVA_09781
OG0003118	OFUSG13259.2.p1, OFUSG13259.1.p1	LYTVA_24532
OG0003119	OFUSG19562.1.p1	LYTVA_04583
OG0003120	OFUSG17588.1.p1	LYTVA_05733
OG0003121	OFUSG19684.1.p1	LYTVA_26398
OG0003122	OFUSG11284.1.p1	LYTVA_29592
OG0003123	OFUSG05095.2.p1, OFUSG05095.1.p1, OFUSG20727.1.p1	LYTVA_18041
OG0003124	OFUSG24113.1.p1	LYTVA_26612, LYTVA_10083
OG0003125	OFUSG09603.1.p1	LYTVA_18948
OG0003128	OFUSG22958.1.p1	LYTVA_12794
OG0003130	OFUSG24116.1.p1	LYTVA_13846
OG0003131	OFUSG24004.1.p1	LYTVA_22393, LYTVA_00785, LYTVA_19188
OG0003132	OFUSG13365.1.p1, OFUSG13365.2.p1	LYTVA_24862
OG0003133	OFUSG04998.1.p1	LYTVA_08385
OG0003135	OFUSG22017.1.p1	LYTVA_25688, LYTVA_09090
OG0003136	OFUSG11408.1.p1	LYTVA_01323
OG0003137	OFUSG20631.1.p1	LYTVA_03327
OG0003138	OFUSG26552.1.p1	LYTVA_08319
OG0003140	OFUSG09635.1.p1	LYTVA_04869
OG0003142	OFUSG20057.1.p1	LYTVA_07778
OG0003143	OFUSG09019.1.p1	LYTVA_17565
OG0003144	OFUSG00084.1.p1	LYTVA_27951, LYTVA_27950
OG0003145	OFUSG07280.1.p1	LYTVA_18564
OG0003146	OFUSG17076.2.p1, OFUSG17076.1.p1	LYTVA_09272
OG0003147	OFUSG05907.1.p1	LYTVA_29462
OG0003148	OFUSG12277.1.p1	LYTVA_08624
OG0003149	OFUSG20155.1.p1, OFUSG20155.2.p1	LYTVA_01219, LYTVA_07714, LYTVA_07713, LYTVA_01791
OG0003150	OFUSG24838.1.p1	LYTVA_19654
OG0003151	OFUSG05073.1.p1	LYTVA_15917
OG0003153	OFUSG04951.1.p1	LYTVA_03003
OG0003154	OFUSG17694.1.p1	LYTVA_02322
OG0003155	OFUSG10120.1.p1, OFUSG10039.1.p1	LYTVA_10136
OG0003156	OFUSG00543.1.p1	LYTVA_09137
OG0003157	OFUSG02291.1.p1	LYTVA_21022
OG0003158	OFUSG04551.1.p1	LYTVA_11944
OG0003159	OFUSG00694.1.p1, OFUSG10284.1.p1	LYTVA_17654
OG0003160	OFUSG19116.1.p1	LYTVA_16473
OG0003161	OFUSG12513.1.p1	LYTVA_24026
OG0003162	OFUSG12213.1.p1	LYTVA_18182
OG0003166	OFUSG13956.1.p1	LYTVA_11208
OG0003167	OFUSG15741.1.p1	LYTVA_21658, LYTVA_06673
OG0003168	OFUSG10969.1.p1, OFUSG17285.1.p1, OFUSG16380.1.p1, OFUSG07441.1.p1	LYTVA_21725
OG0003169	OFUSG16524.1.p1	LYTVA_23879
OG0003171	OFUSG07971.1.p1	LYTVA_02028
OG0003172	OFUSG04307.1.p1	LYTVA_20354, LYTVA_07071
OG0003174	OFUSG03000.1.p1	LYTVA_25932
OG0003176	OFUSG20448.1.p1	LYTVA_24549
OG0003177	OFUSG19290.1.p1	LYTVA_18012, LYTVA_27860
OG0003178	OFUSG25106.1.p1	LYTVA_19101
OG0003179	OFUSG18054.1.p1	LYTVA_04455
OG0003181	OFUSG10646.1.p1	LYTVA_18551
OG0003183	OFUSG23715.1.p1	LYTVA_01171
OG0003184	OFUSG09950.1.p1, OFUSG09950.2.p1	LYTVA_06204
OG0003185	OFUSG01650.1.p1	LYTVA_04498
OG0003187	OFUSG26287.1.p1	LYTVA_17204, LYTVA_14632
OG0003188	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1	LYTVA_11357
OG0003189	OFUSG02491.1.p1	LYTVA_15037, LYTVA_03261
OG0003191	OFUSG12992.1.p1	LYTVA_04471, LYTVA_10768
OG0003192	OFUSG16446.1.p1	LYTVA_21359
OG0003193	OFUSG24759.1.p1	LYTVA_19147
OG0003194	OFUSG07240.1.p1, OFUSG07677.1.p1	LYTVA_17057, LYTVA_08696, LYTVA_12324
OG0003194	OFUSG08196.1.p1	LYTVA_19921
OG0003195	OFUSG10102.1.p1	LYTVA_13150
OG0003196	OFUSG05394.1.p1	LYTVA_00345
OG0003198	OFUSG20751.1.p1, OFUSG20751.2.p1, OFUSG24283.1.p1, OFUSG13457.1.p1, OFUSG06727.2.p1, OFUSG06727.1.p1, OFUSG06726.1.p1, OFUSG06726.2.p1, OFUSG18799.1.p1	LYTVA_05453
OG0003199	OFUSG06190.1.p1	LYTVA_14841
OG0003202	OFUSG10285.1.p1, OFUSG10285.2.p1	LYTVA_17714
OG0003203	OFUSG17108.1.p1	LYTVA_08240
OG0003204	OFUSG02698.1.p1	LYTVA_11673
OG0003205	OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1	LYTVA_08249
OG0003206	OFUSG02911.1.p1	LYTVA_07286
OG0003207	OFUSG19091.1.p1	LYTVA_15862
OG0003208	OFUSG19343.1.p1	LYTVA_12511
OG0003210	OFUSG00428.1.p1	LYTVA_15515
OG0003212	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1	LYTVA_21928
OG0003213	OFUSG08561.1.p1, OFUSG03503.1.p1	LYTVA_09064
OG0003214	OFUSG03898.1.p1	LYTVA_25327, LYTVA_22874
OG0003215	OFUSG12275.1.p1, OFUSG12275.2.p1	LYTVA_05541
OG0003217	OFUSG23691.2.p1, OFUSG23691.1.p1	LYTVA_00325
OG0003218	OFUSG14315.1.p1	LYTVA_24470, LYTVA_25657
OG0003219	OFUSG03547.1.p1	LYTVA_03705
OG0003220	OFUSG00185.2.p1, OFUSG00185.1.p1	LYTVA_16356
OG0003221	OFUSG23484.1.p1	LYTVA_24463
OG0003222	OFUSG20299.1.p1	LYTVA_24360
OG0003223	OFUSG22793.1.p1	LYTVA_01295
OG0003224	OFUSG23256.2.p1, OFUSG23256.1.p1	LYTVA_06526
OG0003225	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1	LYTVA_27283
OG0003226	OFUSG01013.1.p1	LYTVA_06660
OG0003227	OFUSG18839.1.p1	LYTVA_27439
OG0003228	OFUSG25095.1.p1	LYTVA_12062
OG0003229	OFUSG25738.1.p1	LYTVA_27662, LYTVA_26664
OG0003230	OFUSG06967.1.p1	LYTVA_17038
OG0003231	OFUSG26350.1.p1	LYTVA_10960
OG0003232	OFUSG12007.1.p1, OFUSG21807.1.p1, OFUSG21808.1.p1, OFUSG21809.1.p1	LYTVA_13440, LYTVA_24668
OG0003234	OFUSG20307.1.p1	LYTVA_29645, LYTVA_00303, LYTVA_07989, LYTVA_16996, LYTVA_07481, LYTVA_24015, LYTVA_15403, LYTVA_05454, LYTVA_17107, LYTVA_02073, LYTVA_12901, LYTVA_07700, LYTVA_28681, LYTVA_29461, LYTVA_29992, LYTVA_09022, LYTVA_12924, LYTVA_18391, LYTVA_21485
OG0003239	OFUSG04724.1.p1, OFUSG08604.1.p1	LYTVA_22224, LYTVA_02164
OG0003250	OFUSG13114.1.p1	LYTVA_08992
OG0003251	OFUSG20624.2.p1, OFUSG20624.1.p1	LYTVA_05050
OG0003252	OFUSG11927.1.p1	LYTVA_06155, LYTVA_01361
OG0003254	OFUSG21699.1.p1	LYTVA_09955, LYTVA_19250
OG0003257	OFUSG11699.1.p1	LYTVA_21941
OG0003258	OFUSG13654.2.p1, OFUSG13654.1.p1	LYTVA_15192
OG0003259	OFUSG10754.1.p1	LYTVA_04256
OG0003260	OFUSG26572.1.p1	LYTVA_17207, LYTVA_00231
OG0003261	OFUSG12773.1.p1	LYTVA_29093
OG0003262	OFUSG15140.1.p1	LYTVA_15602
OG0003265	OFUSG06294.1.p1	LYTVA_26361
OG0003266	OFUSG08987.1.p1	LYTVA_04525
OG0003267	OFUSG17971.1.p1	LYTVA_15112
OG0003268	OFUSG05362.1.p1	LYTVA_05049
OG0003269	OFUSG10348.1.p1	LYTVA_23633, LYTVA_11040
OG0003270	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1	LYTVA_13699
OG0003271	OFUSG09083.1.p1	LYTVA_30159, LYTVA_30163
OG0003275	OFUSG04938.1.p1	LYTVA_01946
OG0003276	OFUSG12445.1.p1, OFUSG12445.2.p1	LYTVA_19515
OG0003277	OFUSG06456.1.p1	LYTVA_01672
OG0003278	OFUSG11816.1.p1	LYTVA_30138, LYTVA_15067, LYTVA_03970, LYTVA_30141
OG0003279	OFUSG02810.1.p1	LYTVA_22067
OG0003280	OFUSG09273.2.p1, OFUSG09273.1.p1, OFUSG16871.1.p1	LYTVA_00225
OG0003282	OFUSG05974.1.p1	LYTVA_26660
OG0003283	OFUSG06061.1.p1	LYTVA_19055
OG0003287	OFUSG08017.2.p1, OFUSG08017.1.p1	LYTVA_04035
OG0003288	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1	LYTVA_05759
OG0003289	OFUSG23131.4.p1, OFUSG23131.1.p1, OFUSG23131.3.p1, OFUSG23131.2.p1	LYTVA_23134
OG0003291	OFUSG15651.1.p1	LYTVA_16947
OG0003292	OFUSG23823.1.p2	LYTVA_27484
OG0003293	OFUSG13182.1.p1	LYTVA_23172
OG0003295	OFUSG06646.1.p1	LYTVA_27062
OG0003297	OFUSG10878.1.p1	LYTVA_19286
OG0003298	OFUSG02626.1.p1	LYTVA_06668
OG0003299	OFUSG21117.1.p1	LYTVA_27409
OG0003300	OFUSG01781.1.p1, OFUSG01780.1.p1	LYTVA_08691, LYTVA_06659, LYTVA_18142
OG0003301	OFUSG25751.1.p1	LYTVA_23817
OG0003302	OFUSG18361.1.p1	LYTVA_14810
OG0003303	OFUSG21718.1.p1	LYTVA_24993
OG0003304	OFUSG03932.1.p1, OFUSG06143.1.p1	LYTVA_14305
OG0003306	OFUSG06595.1.p1	LYTVA_12285
OG0003307	OFUSG10367.1.p1	LYTVA_19258
OG0003309	OFUSG16198.1.p1, OFUSG16198.2.p1	LYTVA_24870
OG0003311	OFUSG23497.1.p1	LYTVA_19481
OG0003312	OFUSG00748.1.p1	LYTVA_19611, LYTVA_27013
OG0003313	OFUSG12829.1.p1	LYTVA_18110, LYTVA_27941, LYTVA_03201, LYTVA_29008, LYTVA_29969, LYTVA_29968
OG0003314	OFUSG02743.1.p1	LYTVA_03704
OG0003315	OFUSG13575.1.p1	LYTVA_23855
OG0003316	OFUSG21407.1.p1	LYTVA_10053
OG0003317	OFUSG18101.1.p1, OFUSG18101.2.p1	LYTVA_16088
OG0003318	OFUSG19315.1.p1	LYTVA_12509
OG0003319	OFUSG13392.1.p1	LYTVA_03878
OG0003320	OFUSG19300.1.p1	LYTVA_27746
OG0003321	OFUSG23122.2.p1, OFUSG23122.1.p1, OFUSG23122.3.p1	LYTVA_12209
OG0003323	OFUSG07429.1.p1	LYTVA_21921, LYTVA_29457
OG0003324	OFUSG18420.1.p1	LYTVA_19291
OG0003326	OFUSG19006.1.p1	LYTVA_27915
OG0003327	OFUSG26592.1.p1	LYTVA_17271
OG0003329	OFUSG08957.1.p1	LYTVA_23352
OG0003330	OFUSG09367.1.p1	LYTVA_11365
OG0003331	OFUSG15115.1.p1	LYTVA_27609
OG0003332	OFUSG17337.1.p1	LYTVA_18115
OG0003333	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1	LYTVA_07549, LYTVA_15167
OG0003334	OFUSG03903.1.p1	LYTVA_07048, LYTVA_05755, LYTVA_06269
OG0003335	OFUSG11713.1.p1	LYTVA_09092
OG0003336	OFUSG07211.1.p1	LYTVA_09250
OG0003337	OFUSG17483.1.p1	LYTVA_18787, LYTVA_03331, LYTVA_10706
OG0003338	OFUSG13455.1.p1	LYTVA_18538
OG0003340	OFUSG13694.1.p1	LYTVA_13141
OG0003341	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1	LYTVA_16037
OG0003343	OFUSG22665.1.p1	LYTVA_11177
OG0003345	OFUSG19858.1.p1	LYTVA_15485
OG0003347	OFUSG24290.1.p1	LYTVA_23337
OG0003348	OFUSG13744.1.p1	LYTVA_06310
OG0003349	OFUSG10388.1.p1	LYTVA_10341, LYTVA_20619
OG0003350	OFUSG13782.1.p1	LYTVA_01036, LYTVA_27211
OG0003351	OFUSG12548.1.p1	LYTVA_18815
OG0003352	OFUSG13425.1.p1	LYTVA_05218
OG0003353	OFUSG07023.1.p1	LYTVA_01424
OG0003354	OFUSG23240.2.p1, OFUSG23240.1.p1	LYTVA_25191, LYTVA_01307
OG0003355	OFUSG10561.1.p1, OFUSG10561.2.p1	LYTVA_27910
OG0003356	OFUSG10104.1.p1	LYTVA_06879
OG0003358	OFUSG06917.2.p1, OFUSG06917.1.p1, OFUSG06917.4.p1, OFUSG06917.3.p1	LYTVA_12289
OG0003359	OFUSG07857.1.p1, OFUSG07857.2.p1	LYTVA_06032
OG0003360	OFUSG22028.1.p1	LYTVA_13266, LYTVA_19199
OG0003361	OFUSG11224.2.p1, OFUSG11224.1.p1	LYTVA_03232, LYTVA_03231
OG0003362	OFUSG03496.1.p1	LYTVA_05394
OG0003364	OFUSG01690.1.p1	LYTVA_03516, LYTVA_25779
OG0003365	OFUSG20980.1.p1	LYTVA_23475
OG0003366	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1	LYTVA_15074
OG0003368	OFUSG05859.1.p1	LYTVA_18642
OG0003369	OFUSG10684.1.p1	LYTVA_14942
OG0003371	OFUSG20508.1.p1	LYTVA_20522, LYTVA_24363
OG0003372	OFUSG13267.1.p1	LYTVA_14495, LYTVA_14497
OG0003373	OFUSG01669.1.p1	LYTVA_27185, LYTVA_10709, LYTVA_17994, LYTVA_22268, LYTVA_11970
OG0003374	OFUSG26002.1.p1	LYTVA_08104
OG0003375	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1	LYTVA_28328, LYTVA_27365
OG0003376	OFUSG18728.1.p1	LYTVA_05006, LYTVA_26307
OG0003378	OFUSG07334.2.p1	LYTVA_13045
OG0003379	OFUSG17212.1.p1	LYTVA_06980
OG0003380	OFUSG22136.1.p1	LYTVA_05440
OG0003381	OFUSG25596.1.p1	LYTVA_07008, LYTVA_17658
OG0003382	OFUSG07899.2.p1, OFUSG07899.1.p1, OFUSG07899.3.p1	LYTVA_16589
OG0003383	OFUSG13207.1.p1	LYTVA_14856
OG0003384	OFUSG18647.1.p1	LYTVA_07291, LYTVA_28006
OG0003385	OFUSG17259.1.p1, OFUSG17258.2.p1, OFUSG17258.1.p1	LYTVA_13084
OG0003386	OFUSG23636.1.p1	LYTVA_26042
OG0003387	OFUSG06341.1.p1	LYTVA_04937, LYTVA_25432, LYTVA_25430
OG0003388	OFUSG05574.1.p1, OFUSG12062.1.p1	LYTVA_28705
OG0003391	OFUSG22091.1.p1	LYTVA_14803, LYTVA_04532
OG0003392	OFUSG10509.1.p1, OFUSG22637.1.p1	LYTVA_24826
OG0003394	OFUSG17238.1.p1	LYTVA_20704
OG0003396	OFUSG01792.1.p1	LYTVA_17916
OG0003419	OFUSG08581.1.p1	LYTVA_11665
OG0003420	OFUSG07245.1.p1	LYTVA_04070
OG0003424	OFUSG11149.1.p1	LYTVA_05782
OG0003425	OFUSG08435.1.p1, OFUSG08435.2.p1	LYTVA_04392
OG0003426	OFUSG05883.1.p1	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520
OG0003428	OFUSG02045.2.p1, OFUSG02045.1.p1, OFUSG02045.3.p1	LYTVA_15286
OG0003429	OFUSG00245.1.p1	LYTVA_20604, LYTVA_26105
OG0003431	OFUSG04536.1.p1	LYTVA_13731
OG0003432	OFUSG21006.1.p1	LYTVA_26428
OG0003433	OFUSG14095.1.p1	LYTVA_27210
OG0003434	OFUSG21297.1.p1	LYTVA_01169
OG0003436	OFUSG19899.1.p1	LYTVA_17896, LYTVA_12651, LYTVA_05474, LYTVA_00768, LYTVA_18621
OG0003437	OFUSG26497.1.p1	LYTVA_12469, LYTVA_28041
OG0003438	OFUSG22455.1.p1	LYTVA_23556
OG0003438	OFUSG22452.1.p1	LYTVA_12357
OG0003439	OFUSG25767.1.p1	LYTVA_23528
OG0003440	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1	LYTVA_15023
OG0003441	OFUSG06295.1.p1	LYTVA_19056
OG0003442	OFUSG02754.1.p1, OFUSG02753.1.p1	LYTVA_15608
OG0003443	OFUSG21541.1.p1	LYTVA_22146
OG0003444	OFUSG01048.1.p1	LYTVA_19198
OG0003445	OFUSG08071.1.p1	LYTVA_29001
OG0003447	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1	LYTVA_21925
OG0003450	OFUSG07443.2.p1, OFUSG07443.1.p1	LYTVA_13056, LYTVA_24553
OG0003451	OFUSG00773.1.p1	LYTVA_22097
OG0003453	OFUSG15317.1.p1	LYTVA_02587
OG0003454	OFUSG03914.1.p1	LYTVA_02948
OG0003455	OFUSG08118.1.p1	LYTVA_25388, LYTVA_24850
OG0003457	OFUSG13164.1.p1, OFUSG13164.2.p1	LYTVA_19871, LYTVA_20572, LYTVA_14447
OG0003458	OFUSG16862.2.p1, OFUSG16862.1.p1	LYTVA_03618
OG0003459	OFUSG26819.1.p1	LYTVA_10994
OG0003461	OFUSG09875.1.p1	LYTVA_14255
OG0003462	OFUSG25414.1.p1	LYTVA_03993
OG0003463	OFUSG12535.1.p1	LYTVA_30127
OG0003464	OFUSG18296.1.p1	LYTVA_06647
OG0003465	OFUSG07312.1.p1	LYTVA_23986, LYTVA_07116
OG0003467	OFUSG23205.1.p1	LYTVA_25547
OG0003467	OFUSG23203.1.p1	LYTVA_21585
OG0003468	OFUSG11635.2.p1, OFUSG11635.1.p1	LYTVA_20724
OG0003469	OFUSG20501.1.p1	LYTVA_13186
OG0003470	OFUSG08818.2.p1, OFUSG08818.1.p1	LYTVA_19648
OG0003471	OFUSG21826.1.p1	LYTVA_12384
OG0003473	OFUSG09701.1.p1	LYTVA_07208
OG0003474	OFUSG17217.1.p1	LYTVA_16739
OG0003475	OFUSG01118.2.p1, OFUSG01118.1.p1	LYTVA_22320, LYTVA_27992, LYTVA_00238
OG0003477	OFUSG16889.1.p1	LYTVA_09865
OG0003478	OFUSG11376.1.p1, OFUSG11376.2.p1	LYTVA_27751
OG0003480	OFUSG05021.1.p1	LYTVA_03416
OG0003481	OFUSG05255.1.p1	LYTVA_02712, LYTVA_04645
OG0003482	OFUSG07809.1.p1	LYTVA_22655
OG0003483	OFUSG10301.1.p1	LYTVA_09501
OG0003484	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1	LYTVA_02918
OG0003485	OFUSG17960.1.p1	LYTVA_23499, LYTVA_23051
OG0003486	OFUSG00463.1.p1	LYTVA_21614
OG0003487	OFUSG19263.1.p1	LYTVA_22813
OG0003488	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1	LYTVA_26066
OG0003489	OFUSG16880.2.p1, OFUSG16880.1.p1	LYTVA_07007
OG0003490	OFUSG22551.1.p1	LYTVA_01641
OG0003491	OFUSG14265.1.p1, OFUSG14263.1.p1	LYTVA_18975
OG0003492	OFUSG10309.1.p1	LYTVA_17125
OG0003493	OFUSG16867.1.p1	LYTVA_03266
OG0003494	OFUSG07481.1.p1, OFUSG07480.2.p1, OFUSG07480.1.p1, OFUSG05901.1.p1, OFUSG10651.1.p1, OFUSG03889.1.p1	LYTVA_09073, LYTVA_09067, LYTVA_09066, LYTVA_26698, LYTVA_23228, LYTVA_28509, LYTVA_18397
OG0003495	OFUSG17060.1.p1	LYTVA_07410
OG0003496	OFUSG02218.1.p1	LYTVA_15612
OG0003497	OFUSG09698.1.p1	LYTVA_24897
OG0003498	OFUSG16874.1.p1	LYTVA_06432
OG0003500	OFUSG22059.1.p1	LYTVA_25392
OG0003502	OFUSG24055.1.p1	LYTVA_01228, LYTVA_20788
OG0003503	OFUSG18080.1.p1	LYTVA_13641
OG0003505	OFUSG05340.1.p1	LYTVA_28433
OG0003506	OFUSG02297.1.p1, OFUSG02297.2.p1	LYTVA_23421
OG0003507	OFUSG26289.1.p1	LYTVA_06440
OG0003508	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1	LYTVA_19543
OG0003509	OFUSG17524.1.p1	LYTVA_02422
OG0003510	OFUSG20850.1.p1	LYTVA_23412
OG0003511	OFUSG19651.1.p1	LYTVA_08783
OG0003512	OFUSG15649.1.p1	LYTVA_25060, LYTVA_26135, LYTVA_26133, LYTVA_14562
OG0003513	OFUSG16489.1.p1, OFUSG16489.2.p1	LYTVA_21954, LYTVA_16304
OG0003514	OFUSG06882.1.p1, OFUSG06882.3.p1, OFUSG06882.2.p1	LYTVA_04108
OG0003515	OFUSG03772.1.p1	LYTVA_04862
OG0003516	OFUSG05769.1.p1	LYTVA_26603, LYTVA_25611
OG0003517	OFUSG00110.1.p1	LYTVA_09370
OG0003518	OFUSG20266.1.p1	LYTVA_18666
OG0003519	OFUSG16099.1.p1	LYTVA_19352
OG0003520	OFUSG25302.1.p1	LYTVA_04131, LYTVA_12643
OG0003521	OFUSG03096.1.p1	LYTVA_23666, LYTVA_05011
OG0003522	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1	LYTVA_09959
OG0003523	OFUSG12732.1.p1	LYTVA_11260
OG0003524	OFUSG17157.1.p1	LYTVA_24165
OG0003525	OFUSG06719.1.p1	LYTVA_16398, LYTVA_14455
OG0003526	OFUSG21956.1.p1	LYTVA_18770
OG0003528	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1	LYTVA_25429, LYTVA_25427
OG0003529	OFUSG03865.1.p1	LYTVA_00111, LYTVA_23188, LYTVA_24750
OG0003530	OFUSG07887.1.p1	LYTVA_11540
OG0003531	OFUSG12011.1.p1	LYTVA_03603
OG0003532	OFUSG18965.1.p1	LYTVA_14462
OG0003533	OFUSG18691.1.p1	LYTVA_23225
OG0003534	OFUSG21581.1.p1, OFUSG21581.2.p1	LYTVA_18805
OG0003535	OFUSG05602.1.p1	LYTVA_10298
OG0003536	OFUSG13226.1.p1	LYTVA_11600
OG0003538	OFUSG03109.1.p1	LYTVA_28211
OG0003539	OFUSG03901.1.p1	LYTVA_02480
OG0003540	OFUSG09310.5.p1, OFUSG09310.1.p1, OFUSG09310.2.p1, OFUSG09310.4.p1, OFUSG09310.3.p1	LYTVA_22461
OG0003541	OFUSG05329.2.p1, OFUSG05329.1.p1	LYTVA_21300
OG0003542	OFUSG10628.1.p1	LYTVA_27005, LYTVA_14809, LYTVA_14807, LYTVA_08819, LYTVA_03196, LYTVA_07486
OG0003543	OFUSG08206.1.p1	LYTVA_04479
OG0003544	OFUSG00118.1.p1	LYTVA_29003, LYTVA_27728
OG0003545	OFUSG10958.1.p1	LYTVA_26703
OG0003546	OFUSG18888.1.p1	LYTVA_09882
OG0003547	OFUSG08232.1.p1	LYTVA_02953
OG0003548	OFUSG18862.1.p1	LYTVA_19416
OG0003549	OFUSG00426.1.p1, OFUSG00426.2.p1	LYTVA_16587, LYTVA_02536
OG0003550	OFUSG26575.1.p1	LYTVA_30065
OG0003552	OFUSG09931.1.p1	LYTVA_11397
OG0003553	OFUSG06674.1.p1	LYTVA_20105
OG0003554	OFUSG06869.1.p1	LYTVA_26313
OG0003555	OFUSG11192.1.p1	LYTVA_22182
OG0003557	OFUSG07715.2.p1, OFUSG07715.1.p1	LYTVA_20994, LYTVA_29355
OG0003558	OFUSG09260.1.p1	LYTVA_28864
OG0003562	OFUSG12910.2.p1, OFUSG12910.1.p1	LYTVA_15863
OG0003563	OFUSG10547.1.p1, OFUSG10547.2.p1	LYTVA_28497
OG0003565	OFUSG20630.1.p1	LYTVA_17701, LYTVA_23177, LYTVA_15392
OG0003566	OFUSG01327.1.p1	LYTVA_12411
OG0003567	OFUSG10595.1.p1	LYTVA_13855
OG0003568	OFUSG22628.1.p1	LYTVA_25025
OG0003569	OFUSG06908.1.p1	LYTVA_07436
OG0003570	OFUSG09014.1.p1, OFUSG09014.2.p1	LYTVA_16300
OG0003571	OFUSG20726.1.p1	LYTVA_08422
