Orthogroup	OWEFU	DANRE
OG0003882	OFUSG23207.1.p1, OFUSG23207.2.p1	DANRE12769, DANRE12770, DANRE12768
OG0003883	OFUSG06274.1.p1	DANRE04828, DANRE02957, DANRE39402
OG0003884	OFUSG16361.1.p1	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540
OG0003885	OFUSG23663.1.p1	DANRE23957, DANRE23956
OG0003886	OFUSG04059.1.p1	DANRE03464, DANRE03465
OG0003887	OFUSG17832.1.p1	DANRE10423
OG0003888	OFUSG00031.1.p1	DANRE03003, DANRE03004, DANRE03002, DANRE03001
OG0003889	OFUSG17908.2.p1, OFUSG17908.1.p1	DANRE29440
OG0003890	OFUSG25556.1.p1	DANRE00279, DANRE20425, DANRE20424
OG0003892	OFUSG05645.1.p1	DANRE31548, DANRE31549
OG0003893	OFUSG11743.1.p1	DANRE05885, DANRE05887, DANRE05886
OG0003894	OFUSG07444.1.p1	DANRE34284
OG0003896	OFUSG17816.1.p1, OFUSG17816.2.p1	DANRE29376, DANRE29375, DANRE35458
OG0003897	OFUSG17722.1.p1	DANRE26467
OG0003898	OFUSG14490.1.p1	DANRE01941, DANRE01939, DANRE01940
OG0003899	OFUSG03698.1.p1	DANRE15788
OG0003900	OFUSG11237.1.p1	DANRE00881
OG0003901	OFUSG13044.1.p1	DANRE18344, DANRE18343
OG0003903	OFUSG19115.1.p1	DANRE15774
OG0003904	OFUSG15953.1.p1	DANRE12918
OG0003906	OFUSG09780.1.p1	DANRE21318, DANRE21317, DANRE21319
OG0003907	OFUSG02408.1.p1	DANRE37504
OG0003909	OFUSG05066.1.p1	DANRE18212, DANRE18213
OG0003910	OFUSG00367.1.p1	DANRE14816
OG0003911	OFUSG12915.1.p1	DANRE36887, DANRE36885, DANRE36886
OG0003912	OFUSG22772.1.p1	DANRE22780, DANRE24504, DANRE12988
OG0003913	OFUSG16854.1.p1, OFUSG16854.2.p1	DANRE06162
OG0003914	OFUSG03858.1.p1, OFUSG03858.2.p1	DANRE37573
OG0003915	OFUSG24695.1.p1	DANRE15235, DANRE06997, DANRE06996
OG0003916	OFUSG20296.1.p1	DANRE15537, DANRE27984, DANRE14683
OG0003917	OFUSG02661.1.p1, OFUSG02661.2.p1	DANRE36320, DANRE36318, DANRE36319
OG0003918	OFUSG18006.1.p1	DANRE20155, DANRE07336, DANRE34528
OG0003919	OFUSG14973.1.p1	DANRE34144
OG0003920	OFUSG00473.1.p1	DANRE13507, DANRE13508, DANRE13506
OG0003921	OFUSG21463.2.p1, OFUSG21463.1.p1	DANRE27254, DANRE27256
OG0003922	OFUSG24757.1.p1	DANRE41706
OG0003923	OFUSG04254.1.p1	DANRE41776, DANRE41774, DANRE41775
OG0003925	OFUSG16954.1.p1	DANRE14197, DANRE10649, DANRE10648
OG0003926	OFUSG21486.1.p1	DANRE01778
OG0003927	OFUSG24115.1.p1	DANRE34037
OG0003928	OFUSG00021.1.p1	DANRE27301, DANRE27303, DANRE27302
OG0003929	OFUSG20846.1.p1	DANRE39127, DANRE39126
OG0003930	OFUSG01262.1.p1	DANRE25628, DANRE25629
OG0003931	OFUSG10879.1.p1	DANRE03642, DANRE29896, DANRE29894, DANRE29895
OG0003932	OFUSG23661.1.p1	DANRE41855
OG0003933	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1	DANRE36065, DANRE30948
OG0003934	OFUSG21104.1.p1	DANRE13278
OG0003935	OFUSG12376.1.p1	DANRE05444
OG0003936	OFUSG05427.1.p1	DANRE12822, DANRE12821, DANRE12820
OG0003937	OFUSG06517.1.p1	DANRE04177, DANRE00588, DANRE39693, DANRE11183, DANRE11182, DANRE33380
OG0003938	OFUSG01428.1.p1	DANRE11347
OG0003939	OFUSG23620.1.p1	DANRE03346
OG0003940	OFUSG06736.1.p1, OFUSG17406.1.p1	DANRE39442
OG0003941	OFUSG06614.1.p1	DANRE21275, DANRE31025, DANRE31024, DANRE31023
OG0003942	OFUSG01619.1.p1	DANRE17325, DANRE17324, DANRE17327, DANRE17326
OG0003944	OFUSG25022.1.p1	DANRE26350
OG0003945	OFUSG25387.2.p1, OFUSG25387.1.p1	DANRE12335, DANRE12334, DANRE36681
OG0003946	OFUSG05456.1.p1	DANRE16868, DANRE15691
OG0003947	OFUSG06825.1.p1	DANRE04867, DANRE04866, DANRE04865, DANRE00638
OG0003948	OFUSG19164.1.p1	DANRE39685, DANRE39684
OG0003949	OFUSG01552.1.p1	DANRE22446, DANRE37005
OG0003950	OFUSG00160.1.p1	DANRE25270
OG0003951	OFUSG18740.1.p1	DANRE40463, DANRE40462
OG0003954	OFUSG21108.1.p1	DANRE10352, DANRE10351, DANRE18648, DANRE18649, DANRE18647
OG0003955	OFUSG02744.1.p1	DANRE16285, DANRE16284, DANRE16283
OG0003956	OFUSG26537.2.p1, OFUSG26537.1.p1	DANRE02182, DANRE02183
OG0003957	OFUSG15145.1.p1, OFUSG06261.1.p1, OFUSG12020.1.p1, OFUSG15146.1.p1, OFUSG05948.2.p1, OFUSG05948.1.p1	DANRE17276, DANRE27155
OG0003959	OFUSG08034.1.p1	DANRE35120, DANRE43205
OG0003960	OFUSG01617.1.p1	DANRE31202, DANRE31201, DANRE24968, DANRE24967
OG0003961	OFUSG13571.1.p1	DANRE27124, DANRE40065
OG0003962	OFUSG02999.1.p1	DANRE15346, DANRE06009, DANRE20526
OG0003964	OFUSG03151.1.p1, OFUSG03150.1.p1, OFUSG06602.1.p1	DANRE21534
OG0003965	OFUSG13482.2.p1, OFUSG13482.1.p1	DANRE11346
OG0003966	OFUSG00814.1.p1	DANRE16607, DANRE16606
OG0003967	OFUSG17824.1.p1	DANRE21964
OG0003968	OFUSG19570.1.p1	DANRE42393, DANRE37375
OG0003969	OFUSG11226.1.p1	DANRE11066, DANRE11065
OG0003970	OFUSG14929.1.p1	DANRE35241, DANRE35240, DANRE35239
OG0003971	OFUSG09521.1.p1	DANRE33922
OG0003972	OFUSG05144.1.p1	DANRE22865, DANRE22866
OG0003973	OFUSG11220.1.p1	DANRE10902, DANRE35576, DANRE35578, DANRE35577
OG0003974	OFUSG00134.1.p1	DANRE43296, DANRE20637, DANRE20638, DANRE25001, DANRE31366, DANRE25187, DANRE38924
OG0003976	OFUSG05977.1.p1	DANRE15778
OG0003978	OFUSG18906.1.p1	DANRE25666, DANRE05433, DANRE16866, DANRE19589
OG0003980	OFUSG25900.1.p1	DANRE36826, DANRE36827, DANRE36828
OG0003981	OFUSG09908.1.p1, OFUSG09909.1.p1, OFUSG24833.1.p1, OFUSG09911.1.p1	DANRE09708, DANRE09407, DANRE12641, DANRE12643, DANRE12642
OG0003997	OFUSG02634.3.p1, OFUSG02634.4.p1, OFUSG02634.1.p1, OFUSG02634.2.p1	DANRE16277, DANRE16275, DANRE16276
OG0003998	OFUSG22075.1.p1	DANRE16820
OG0003999	OFUSG13249.1.p1, OFUSG26421.1.p1	DANRE24171, DANRE24172
OG0004000	OFUSG16319.1.p1, OFUSG16318.1.p1	DANRE14303, DANRE10250, DANRE10249
OG0004002	OFUSG26830.1.p1	DANRE05932, DANRE05928, DANRE05930, DANRE05933, DANRE05931, DANRE05929
OG0004004	OFUSG25436.1.p1	DANRE20285, DANRE20284, DANRE12698, DANRE12699
OG0004005	OFUSG08227.1.p1	DANRE23393, DANRE23392
OG0004007	OFUSG13400.1.p1	DANRE17531, DANRE34274
OG0004009	OFUSG18112.1.p1	DANRE04572
OG0004010	OFUSG13189.1.p1	DANRE00257
OG0004011	OFUSG10690.1.p1	DANRE04959, DANRE33896
OG0004012	OFUSG05810.1.p1	DANRE20086
OG0004014	OFUSG16971.1.p1	DANRE42841, DANRE42839, DANRE42840, DANRE42838
OG0004015	OFUSG23645.1.p1, OFUSG23645.2.p1	DANRE36484, DANRE36483
OG0004016	OFUSG09938.1.p1	DANRE23411, DANRE23410, DANRE23409
OG0004017	OFUSG22331.1.p1	DANRE29671, DANRE29669, DANRE29670
OG0004018	OFUSG05631.2.p1, OFUSG05631.1.p1	DANRE10809, DANRE10810, DANRE10811
OG0004019	OFUSG25454.1.p1	DANRE26375
OG0004020	OFUSG13879.1.p1	DANRE13395, DANRE13394
OG0004021	OFUSG15028.1.p1	DANRE34176
OG0004022	OFUSG16401.2.p1, OFUSG16401.1.p1	DANRE19882, DANRE19881
OG0004024	OFUSG24239.1.p1	DANRE23979, DANRE23981, DANRE23980
OG0004025	OFUSG11341.1.p1	DANRE35212
OG0004027	OFUSG16592.1.p1	DANRE22477, DANRE23101, DANRE03257
OG0004028	OFUSG11042.2.p1, OFUSG11042.1.p1	DANRE05053, DANRE05054, DANRE05056, DANRE05055
OG0004029	OFUSG16671.1.p1, OFUSG16671.2.p1	DANRE05899
OG0004030	OFUSG18316.1.p1	DANRE24757, DANRE24758
OG0004031	OFUSG21709.1.p1	DANRE11151, DANRE13424
OG0004032	OFUSG24694.1.p1	DANRE06973, DANRE42488, DANRE42487, DANRE42486, DANRE42489
OG0004033	OFUSG12090.1.p1	DANRE02951, DANRE02950, DANRE05920
OG0004035	OFUSG04760.1.p1	DANRE21263, DANRE13578
OG0004036	OFUSG01682.1.p1	DANRE20096, DANRE38034, DANRE14234
OG0004037	OFUSG14252.1.p1, OFUSG14252.2.p1	DANRE36247, DANRE36246
OG0004038	OFUSG23417.1.p1	DANRE21930
OG0004039	OFUSG01899.1.p1	DANRE10161, DANRE10162
OG0004041	OFUSG11618.1.p1	DANRE16723
OG0004042	OFUSG09669.1.p1	DANRE38657, DANRE38655
OG0004043	OFUSG01859.1.p1	DANRE23254
OG0004044	OFUSG00446.1.p1	DANRE43375, DANRE24878, DANRE28162, DANRE24880, DANRE24879
OG0004045	OFUSG19170.5.p1, OFUSG19170.1.p1, OFUSG19170.4.p1, OFUSG19170.2.p1, OFUSG19170.3.p1	DANRE22126
OG0004046	OFUSG06348.1.p1	DANRE35326
OG0004047	OFUSG18610.1.p1	DANRE21333, DANRE21332
OG0004048	OFUSG19554.1.p1	DANRE20080, DANRE06433, DANRE06434
OG0004050	OFUSG06161.1.p1	DANRE25137
OG0004051	OFUSG26463.1.p1	DANRE29233, DANRE41445, DANRE35765
OG0004052	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1	DANRE20998, DANRE20999
OG0004053	OFUSG09713.1.p1	DANRE10451, DANRE10452, DANRE10453
OG0004054	OFUSG25074.1.p1	DANRE23307, DANRE07839, DANRE07837
OG0004055	OFUSG00658.3.p1, OFUSG00658.2.p1, OFUSG00658.1.p1, OFUSG00658.4.p1	DANRE18129, DANRE18130, DANRE18128, DANRE18127
OG0004056	OFUSG04179.1.p1, OFUSG04179.2.p1	DANRE12558
OG0004057	OFUSG00824.1.p1	DANRE31161, DANRE31160
OG0004058	OFUSG09035.2.p1, OFUSG09035.1.p1	DANRE18210, DANRE18209, DANRE18208
OG0004059	OFUSG25150.1.p1	DANRE35070, DANRE35069
OG0004060	OFUSG16459.1.p1	DANRE10030, DANRE10031
OG0004061	OFUSG13064.1.p1	DANRE27391
OG0004062	OFUSG05949.1.p1, OFUSG06583.1.p1	DANRE06186, DANRE06185, DANRE05295, DANRE00700, DANRE43148
OG0004064	OFUSG24453.1.p1, OFUSG24453.2.p1	DANRE35866, DANRE41678, DANRE41677
OG0004065	OFUSG16929.1.p1	DANRE23201, DANRE23200, DANRE23198, DANRE23202, DANRE23199
OG0004066	OFUSG07959.1.p1	DANRE35641
OG0004067	OFUSG11070.1.p1	DANRE06632
OG0004068	OFUSG00723.1.p1	DANRE39005
OG0004069	OFUSG24301.1.p1	DANRE35213, DANRE35214
OG0004070	OFUSG10593.1.p1	DANRE15504, DANRE15501, DANRE15503
OG0004071	OFUSG25471.1.p1	DANRE34963
OG0004072	OFUSG16756.1.p1	DANRE03361
OG0004073	OFUSG00778.1.p1	DANRE26024, DANRE30705, DANRE36632
OG0004074	OFUSG13092.1.p1	DANRE22339
OG0004075	OFUSG10667.1.p1	DANRE03376, DANRE03377, DANRE03378
OG0004076	OFUSG17470.1.p1, OFUSG17470.2.p1	DANRE15069
OG0004079	OFUSG02739.1.p1	DANRE07274, DANRE15648, DANRE15649, DANRE15650
OG0004080	OFUSG04397.1.p1	DANRE35778, DANRE24628
OG0004081	OFUSG14219.1.p1	DANRE28019, DANRE23662
OG0004083	OFUSG12099.1.p1	DANRE05501, DANRE05502
OG0004084	OFUSG13172.1.p1	DANRE11402, DANRE17733, DANRE17734, DANRE17736, DANRE17735, DANRE17732
OG0004085	OFUSG24648.1.p1	DANRE15264, DANRE15263
OG0004086	OFUSG25026.2.p1, OFUSG25026.1.p1	DANRE05573
OG0004087	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1	DANRE24876, DANRE24874, DANRE24875, DANRE42789, DANRE42788
OG0004088	OFUSG13315.1.p1	DANRE40011, DANRE43235
OG0004089	OFUSG26253.5.p1, OFUSG26253.1.p1, OFUSG26253.3.p1, OFUSG26253.2.p1, OFUSG26253.4.p1, OFUSG09130.1.p1	DANRE08809, DANRE08808
OG0004090	OFUSG16668.1.p1	DANRE36859, DANRE23136, DANRE23135
OG0004091	OFUSG17304.1.p1	DANRE35209, DANRE35210
OG0004092	OFUSG16191.1.p1	DANRE23794, DANRE13755
OG0004093	OFUSG06669.1.p1	DANRE19022, DANRE19023
OG0004094	OFUSG07270.1.p1	DANRE34257, DANRE34256, DANRE34258, DANRE34259, DANRE41241, DANRE41242, DANRE41240, DANRE41239, DANRE41238
OG0004095	OFUSG07584.1.p1	DANRE25028, DANRE43192, DANRE25029
OG0004096	OFUSG25572.1.p1	DANRE17669
OG0004098	OFUSG21100.1.p1	DANRE00179, DANRE36368, DANRE36369
OG0004099	OFUSG10944.1.p1	DANRE09350, DANRE03606
OG0004100	OFUSG19371.2.p1, OFUSG19371.1.p1	DANRE25221, DANRE25220
OG0004101	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1	DANRE02022
OG0004102	OFUSG19005.1.p1	DANRE03959
OG0004104	OFUSG24702.1.p1	DANRE35218, DANRE35217, DANRE35219, DANRE21466, DANRE12910
OG0004105	OFUSG23643.2.p1, OFUSG23643.1.p1	DANRE14169, DANRE10477, DANRE14170
OG0004106	OFUSG26433.1.p1	DANRE02860, DANRE02861, DANRE23233
OG0004107	OFUSG08885.1.p1	DANRE13122, DANRE13121
OG0004108	OFUSG21004.1.p1	DANRE04976, DANRE04975, DANRE04973, DANRE04974
OG0004110	OFUSG08891.1.p1	DANRE05249
OG0004111	OFUSG13311.1.p1	DANRE14732, DANRE18626
OG0004112	OFUSG09769.1.p1	DANRE13978, DANRE13976, DANRE13977
OG0004113	OFUSG18704.1.p1	DANRE40461
OG0004114	OFUSG21821.1.p1	DANRE34872
OG0004115	OFUSG12847.1.p1	DANRE10141, DANRE10142
OG0004116	OFUSG09323.1.p1	DANRE34155
OG0004117	OFUSG25444.1.p1	DANRE27850, DANRE27849
OG0004119	OFUSG20234.1.p1	DANRE12211
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	DANRE05375, DANRE05376, DANRE05377
OG0004121	OFUSG13719.1.p1	DANRE22939, DANRE27805, DANRE08793, DANRE08792
OG0004122	OFUSG07267.2.p1, OFUSG07267.1.p1	DANRE34074, DANRE34075, DANRE19444
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	DANRE00959
OG0004124	OFUSG17737.1.p1	DANRE22782, DANRE22783, DANRE24184
OG0004126	OFUSG19824.1.p1	DANRE07400, DANRE07729, DANRE07730
OG0004128	OFUSG05290.1.p1	DANRE36059, DANRE36062, DANRE36061, DANRE36060, DANRE36057, DANRE36058
OG0004128	OFUSG11678.1.p1	DANRE11350
OG0004129	OFUSG05882.1.p1	DANRE25065, DANRE25063, DANRE25064, DANRE25062
OG0004130	OFUSG08210.1.p1, OFUSG00974.1.p1	DANRE09375, DANRE09376, DANRE09377
OG0004131	OFUSG23809.1.p1, OFUSG23809.2.p1	DANRE40593
OG0004132	OFUSG20258.1.p1	DANRE24923, DANRE24922
OG0004133	OFUSG14516.1.p1	DANRE08845, DANRE42087
OG0004134	OFUSG06800.1.p1	DANRE07379, DANRE07380, DANRE07381, DANRE43376
OG0004135	OFUSG18236.1.p1	DANRE30043, DANRE03672, DANRE29872
OG0004136	OFUSG26327.1.p1	DANRE40774
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	DANRE34718
OG0004139	OFUSG21376.2.p1, OFUSG21376.1.p1, OFUSG21378.1.p1	DANRE00188, DANRE27643, DANRE01906
OG0004140	OFUSG00701.1.p1	DANRE26029
OG0004142	OFUSG19191.1.p1	DANRE30629
OG0004143	OFUSG09777.1.p1, OFUSG09777.2.p1	DANRE19387, DANRE19388, DANRE25179, DANRE37632, DANRE37633
OG0004144	OFUSG24310.1.p1	DANRE09126, DANRE09125, DANRE42052
OG0004145	OFUSG25041.1.p1	DANRE10998, DANRE11779, DANRE18791, DANRE18790
OG0004146	OFUSG22678.1.p1	DANRE34606, DANRE34605
OG0004147	OFUSG21150.1.p1	DANRE42081, DANRE35930
OG0004148	OFUSG24269.1.p1	DANRE29829, DANRE03866, DANRE03865, DANRE29828
OG0004149	OFUSG24993.1.p1	DANRE41833, DANRE41832, DANRE06625, DANRE06626
OG0004150	OFUSG04655.1.p1	DANRE05792
OG0004151	OFUSG20857.1.p1	DANRE25545, DANRE25544, DANRE25543
OG0004153	OFUSG10672.1.p1	DANRE20163
OG0004154	OFUSG17126.2.p1, OFUSG17126.1.p1	DANRE11687
OG0004156	OFUSG05939.1.p1	DANRE31241, DANRE31240, DANRE31242, DANRE23377, DANRE23376, DANRE35483
OG0004157	OFUSG19454.1.p1	DANRE40282, DANRE40281, DANRE40215, DANRE40214
OG0004158	OFUSG04504.1.p1	DANRE42931, DANRE42938, DANRE23921, DANRE23922
OG0004160	OFUSG23353.1.p1	DANRE26485, DANRE18770
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	DANRE35464
OG0004162	OFUSG09942.2.p1, OFUSG09942.3.p1, OFUSG09942.1.p1	DANRE15596, DANRE15595, DANRE30052, DANRE30053
OG0004164	OFUSG17859.1.p1	DANRE20575, DANRE05368
OG0004166	OFUSG05575.1.p1	DANRE23367
OG0004167	OFUSG11703.1.p1	DANRE19957, DANRE19956, DANRE06196, DANRE06197
OG0004168	OFUSG15102.1.p1	DANRE08328, DANRE08330, DANRE08329
OG0004169	OFUSG10640.1.p1	DANRE30096
OG0004170	OFUSG08006.1.p1	DANRE34168
OG0004171	OFUSG07032.1.p1, OFUSG07032.2.p1	DANRE08068, DANRE08069
OG0004176	OFUSG02603.1.p1	DANRE07215, DANRE07216
OG0004178	OFUSG19368.1.p1	DANRE22426, DANRE23062
OG0004179	OFUSG11027.2.p1, OFUSG11027.1.p1	DANRE30370, DANRE04292
OG0004180	OFUSG16755.1.p1	DANRE38816, DANRE41685, DANRE35870, DANRE35871
OG0004181	OFUSG03257.1.p1	DANRE17827, DANRE17828, DANRE17829, DANRE15664
OG0004182	OFUSG01146.2.p1, OFUSG01146.1.p1	DANRE07705, DANRE07706
OG0004183	OFUSG25418.1.p1	DANRE40848, DANRE40849
OG0004184	OFUSG12556.1.p1	DANRE05779
OG0004186	OFUSG11737.1.p1	DANRE10675, DANRE10674, DANRE19945, DANRE04804
OG0004187	OFUSG20862.1.p1	DANRE12987, DANRE12986, DANRE03435
OG0004188	OFUSG25107.1.p1	DANRE03766, DANRE11056, DANRE11057
OG0004189	OFUSG24213.1.p1	DANRE40922, DANRE08091, DANRE40920, DANRE40921, DANRE19475
OG0004190	OFUSG09999.1.p1	DANRE30538
OG0004191	OFUSG14418.1.p1	DANRE18752
OG0004194	OFUSG09328.1.p1, OFUSG09329.1.p1	DANRE13561
OG0004197	OFUSG24264.1.p1	DANRE35786, DANRE09551, DANRE09552, DANRE14345
OG0004198	OFUSG15844.1.p1	DANRE09641
OG0004214	OFUSG13516.1.p1	DANRE10156, DANRE10155
OG0004215	OFUSG15336.1.p1	DANRE08211, DANRE01210
OG0004216	OFUSG23107.1.p1	DANRE31388, DANRE31392
OG0004217	OFUSG02696.2.p1, OFUSG02696.1.p1	DANRE15764, DANRE15763, DANRE15762
OG0004219	OFUSG04405.1.p1	DANRE35534
OG0004220	OFUSG19674.1.p1, OFUSG19674.2.p1	DANRE19559, DANRE19555, DANRE19557, DANRE19546, DANRE19545
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	DANRE10943
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	DANRE13990
OG0004225	OFUSG20907.1.p1	DANRE01728, DANRE27204, DANRE27205
OG0004226	OFUSG15931.1.p1	DANRE05686, DANRE17765, DANRE17766
OG0004227	OFUSG13655.1.p1	DANRE41048, DANRE41049, DANRE41047, DANRE41050
OG0004228	OFUSG23701.1.p1	DANRE11401, DANRE17731
OG0004229	OFUSG18108.1.p1	DANRE03287, DANRE03286, DANRE11209, DANRE06138, DANRE06139
OG0004230	OFUSG08871.1.p1	DANRE07988, DANRE07987, DANRE34148
OG0004231	OFUSG09197.1.p1	DANRE29877, DANRE29878
OG0004232	OFUSG19109.1.p1	DANRE06060
OG0004233	OFUSG23247.1.p1	DANRE08640, DANRE08639, DANRE08638, DANRE02838
OG0004234	OFUSG13238.1.p1, OFUSG13233.1.p1	DANRE08774, DANRE08775
OG0004235	OFUSG17809.1.p1	DANRE03089
OG0004236	OFUSG12590.1.p1	DANRE35563
OG0004237	OFUSG02738.1.p1	DANRE15924
OG0004239	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1	DANRE41351
OG0004240	OFUSG11405.2.p1, OFUSG11405.1.p1	DANRE05545, DANRE05544, DANRE07266, DANRE07267
OG0004241	OFUSG14483.1.p1	DANRE42257, DANRE16587
OG0004242	OFUSG19649.1.p1	DANRE15158, DANRE15159
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	DANRE03711, DANRE03710, DANRE29826, DANRE29827
OG0004244	OFUSG23262.1.p1	DANRE01630
OG0004245	OFUSG19143.1.p1, OFUSG19143.2.p1	DANRE05322
OG0004246	OFUSG26279.1.p1	DANRE03879
OG0004247	OFUSG08927.1.p1	DANRE19864, DANRE19863, DANRE19865, DANRE19866, DANRE19867
OG0004248	OFUSG13174.1.p1	DANRE23609
OG0004249	OFUSG02524.1.p1	DANRE19293
OG0004250	OFUSG12266.1.p1	DANRE05878
OG0004251	OFUSG22911.1.p1	DANRE36303, DANRE26629
OG0004252	OFUSG24821.1.p1	DANRE30850
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	DANRE03888, DANRE19905, DANRE07707
OG0004254	OFUSG10303.1.p1	DANRE00107, DANRE00106
OG0004255	OFUSG21308.1.p1	DANRE02663
OG0004257	OFUSG22307.1.p1	DANRE19570, DANRE19569, DANRE19572
OG0004258	OFUSG03080.1.p1	DANRE16049, DANRE16050
OG0004259	OFUSG20013.1.p1	DANRE37622, DANRE12712
OG0004260	OFUSG04270.1.p1	DANRE25975, DANRE25976
OG0004261	OFUSG20642.1.p1	DANRE13599, DANRE13600
OG0004262	OFUSG12557.1.p1	DANRE18725, DANRE18724
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	DANRE42560, DANRE42559
OG0004264	OFUSG10442.1.p1	DANRE05218, DANRE39594
OG0004265	OFUSG22437.1.p1	DANRE18237
OG0004266	OFUSG22098.1.p1	DANRE39452, DANRE39453
OG0004268	OFUSG20277.1.p1	DANRE38884
OG0004269	OFUSG06518.1.p1	DANRE16641, DANRE16642
OG0004270	OFUSG09567.1.p1	DANRE13963, DANRE09634
OG0004271	OFUSG19458.1.p1	DANRE31170, DANRE31169, DANRE24936
OG0004272	OFUSG19656.1.p1	DANRE34773, DANRE01493, DANRE34772, DANRE34771
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	DANRE09358, DANRE09357
OG0004274	OFUSG12672.1.p1	DANRE13346, DANRE13345, DANRE13342, DANRE09425
OG0004275	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1	DANRE31178, DANRE24956, DANRE36764
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	DANRE09737
OG0004277	OFUSG00740.1.p1	DANRE16329, DANRE16330, DANRE38084
OG0004278	OFUSG19618.1.p1	DANRE00447, DANRE00446, DANRE00445
OG0004279	OFUSG26158.2.p1, OFUSG26158.1.p1	DANRE34813
OG0004280	OFUSG08248.1.p1	DANRE29566
OG0004282	OFUSG23553.1.p1	DANRE15036
OG0004283	OFUSG02236.1.p1	DANRE06175
OG0004284	OFUSG19168.1.p1, OFUSG19166.1.p1	DANRE17856, DANRE17855, DANRE17854
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	DANRE43135, DANRE07213
OG0004286	OFUSG08115.1.p1	DANRE13281, DANRE13282, DANRE13280
OG0004287	OFUSG12510.1.p1	DANRE10684
OG0004288	OFUSG23204.1.p1	DANRE19335
OG0004289	OFUSG11522.1.p1	DANRE17569
OG0004290	OFUSG20422.1.p1	DANRE12679, DANRE12675, DANRE12677, DANRE12676, DANRE10315
OG0004291	OFUSG11291.1.p1	DANRE05724, DANRE05722, DANRE05723
OG0004292	OFUSG12754.1.p1	DANRE15377
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	DANRE38266, DANRE38267, DANRE40449, DANRE40450
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	DANRE21758, DANRE21759
OG0004296	OFUSG10157.1.p1	DANRE34538, DANRE00368
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	DANRE14286
OG0004298	OFUSG09630.1.p1	DANRE08935
OG0004299	OFUSG03171.1.p1	DANRE15522, DANRE15521, DANRE20529
OG0004300	OFUSG06251.1.p1	DANRE21278, DANRE21279
OG0004301	OFUSG15532.1.p1	DANRE06468
OG0004302	OFUSG14824.1.p1	DANRE03425, DANRE03424
OG0004303	OFUSG14746.1.p1	DANRE07545, DANRE28080, DANRE07544
OG0004304	OFUSG19501.1.p1	DANRE19474, DANRE19473
OG0004306	OFUSG26453.1.p1	DANRE10245, DANRE10244, DANRE10246
OG0004307	OFUSG10009.1.p1	DANRE30227, DANRE30226
OG0004308	OFUSG00660.1.p1	DANRE06355
OG0004309	OFUSG10951.1.p1	DANRE03911, DANRE03912, DANRE03913
OG0004310	OFUSG24234.1.p1	DANRE21587
OG0004311	OFUSG24363.1.p1, OFUSG09545.1.p1	DANRE28357, DANRE21566
OG0004312	OFUSG20320.1.p1	DANRE24921
OG0004314	OFUSG07970.1.p1	DANRE18288, DANRE34249
OG0004315	OFUSG19262.1.p1	DANRE43202
OG0004316	OFUSG25561.1.p1	DANRE23666, DANRE23667, DANRE36322, DANRE36321
OG0004317	OFUSG15608.1.p1	DANRE08327
OG0004318	OFUSG10081.1.p1	DANRE04132, DANRE04133
OG0004319	OFUSG01252.1.p1	DANRE12625, DANRE12773, DANRE12772, DANRE12774
OG0004320	OFUSG18185.1.p1	DANRE42284, DANRE42288, DANRE42285, DANRE42287, DANRE42286
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	DANRE05768, DANRE05769, DANRE03282, DANRE03281
OG0004322	OFUSG21097.1.p1	DANRE15076, DANRE15074
OG0004323	OFUSG01104.1.p1	DANRE17273, DANRE17274
OG0004324	OFUSG23537.1.p1	DANRE22537, DANRE22536, DANRE22534, DANRE22535
OG0004325	OFUSG18623.1.p1	DANRE00284, DANRE00282
