Orthogroup	OWEFU	ORYLA
OG0004052	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1	ORYLA13663
OG0004053	OFUSG09713.1.p1	ORYLA02143
OG0004054	OFUSG25074.1.p1	ORYLA20246
OG0004055	OFUSG00658.3.p1, OFUSG00658.2.p1, OFUSG00658.1.p1, OFUSG00658.4.p1	ORYLA11987
OG0004056	OFUSG04179.1.p1, OFUSG04179.2.p1	ORYLA15361
OG0004057	OFUSG00824.1.p1	ORYLA18803
OG0004058	OFUSG09035.2.p1, OFUSG09035.1.p1	ORYLA11743
OG0004059	OFUSG25150.1.p1	ORYLA09700
OG0004060	OFUSG16459.1.p1	ORYLA05319
OG0004061	OFUSG13064.1.p1	ORYLA06758
OG0004062	OFUSG05949.1.p1, OFUSG06583.1.p1	ORYLA04662, ORYLA01143
OG0004064	OFUSG24453.1.p1, OFUSG24453.2.p1	ORYLA20087
OG0004065	OFUSG16929.1.p1	ORYLA15637
OG0004067	OFUSG11070.1.p1	ORYLA00948
OG0004068	OFUSG00723.1.p1	ORYLA07587
OG0004069	OFUSG24301.1.p1	ORYLA17225
OG0004070	OFUSG10593.1.p1	ORYLA00593
OG0004071	OFUSG25471.1.p1	ORYLA19319
OG0004072	OFUSG16756.1.p1	ORYLA07888
OG0004073	OFUSG00778.1.p1	ORYLA20307, ORYLA13758
OG0004074	OFUSG13092.1.p1	ORYLA13537, ORYLA07852
OG0004076	OFUSG17470.1.p1, OFUSG17470.2.p1	ORYLA01649, ORYLA01648
OG0004079	OFUSG02739.1.p1	ORYLA20439, ORYLA00169
OG0004080	OFUSG04397.1.p1	ORYLA10289, ORYLA07044
OG0004081	OFUSG14219.1.p1	ORYLA06891
OG0004082	OFUSG16877.1.p1	ORYLA06902
OG0004083	OFUSG12099.1.p1	ORYLA10118
OG0004084	OFUSG13172.1.p1	ORYLA10620, ORYLA11716
OG0004085	OFUSG24648.1.p1	ORYLA12276
OG0004086	OFUSG25026.2.p1, OFUSG25026.1.p1	ORYLA05224
OG0004087	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1	ORYLA09831
OG0004088	OFUSG13315.1.p1	ORYLA13309, ORYLA20375
OG0004089	OFUSG26253.5.p1, OFUSG26253.1.p1, OFUSG26253.3.p1, OFUSG26253.2.p1, OFUSG26253.4.p1, OFUSG09130.1.p1	ORYLA03508
OG0004090	OFUSG16668.1.p1	ORYLA13744
OG0004091	OFUSG17304.1.p1	ORYLA17298
OG0004092	OFUSG16191.1.p1	ORYLA16447
OG0004093	OFUSG06671.1.p1	ORYLA19122
OG0004093	OFUSG06669.1.p1	ORYLA19123
OG0004094	OFUSG07270.1.p1	ORYLA18005
OG0004095	OFUSG07584.1.p1	ORYLA14848
OG0004096	OFUSG25572.1.p1	ORYLA06633, ORYLA13446
OG0004098	OFUSG21100.1.p1	ORYLA13241
OG0004099	OFUSG10944.1.p1	ORYLA05808, ORYLA07729
OG0004100	OFUSG19371.2.p1, OFUSG19371.1.p1	ORYLA14757
OG0004101	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1	ORYLA00034
OG0004102	OFUSG19005.1.p1	ORYLA08051, ORYLA05259
OG0004104	OFUSG24702.1.p1	ORYLA17223, ORYLA13619
OG0004105	OFUSG23643.2.p1, OFUSG23643.1.p1	ORYLA05328
OG0004106	OFUSG26433.1.p1	ORYLA14443, ORYLA16021
OG0004107	OFUSG08885.1.p1	ORYLA03667
OG0004108	OFUSG21004.1.p1	ORYLA05030
OG0004110	OFUSG08891.1.p1	ORYLA03874, ORYLA05290
OG0004111	OFUSG13311.1.p1	ORYLA02203, ORYLA05362, ORYLA11476
OG0004112	OFUSG09769.1.p1	ORYLA01550
OG0004113	OFUSG18704.1.p1	ORYLA15528
OG0004114	OFUSG21821.1.p1	ORYLA04348
OG0004115	OFUSG12847.1.p1	ORYLA06190
OG0004116	OFUSG09323.1.p1	ORYLA04207
OG0004117	OFUSG25444.1.p1	ORYLA06456
OG0004119	OFUSG20234.1.p1	ORYLA12671
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	ORYLA04987
OG0004121	OFUSG13719.1.p1	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	ORYLA19290
OG0004124	OFUSG17737.1.p1	ORYLA15467, ORYLA09082
OG0004125	OFUSG04663.1.p1	ORYLA00144
OG0004126	OFUSG19824.1.p1	ORYLA03650
OG0004128	OFUSG05290.1.p1	ORYLA13697
OG0004128	OFUSG11678.1.p1	ORYLA04740
OG0004129	OFUSG05882.1.p1	ORYLA04726
OG0004130	OFUSG08210.1.p1, OFUSG00974.1.p1	ORYLA05755, ORYLA05756
OG0004131	OFUSG23809.1.p1, OFUSG23809.2.p1	ORYLA17963
OG0004132	OFUSG20258.1.p1	ORYLA08928
OG0004133	OFUSG14516.1.p1	ORYLA03520, ORYLA09449
OG0004134	OFUSG06800.1.p1	ORYLA20471
OG0004135	OFUSG18236.1.p1	ORYLA00556, ORYLA19702, ORYLA17201
OG0004136	OFUSG26327.1.p1	ORYLA15892
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	ORYLA19715
OG0004138	OFUSG00273.1.p1	ORYLA08801
OG0004139	OFUSG21376.2.p1, OFUSG21376.1.p1, OFUSG21378.1.p1	ORYLA10225, ORYLA13368
OG0004140	OFUSG00701.1.p1	ORYLA15266
OG0004142	OFUSG19191.1.p1	ORYLA19228
OG0004143	OFUSG09777.1.p1, OFUSG09777.2.p1	ORYLA14097, ORYLA12079
OG0004144	OFUSG24310.1.p1	ORYLA06031, ORYLA09444
OG0004146	OFUSG22678.1.p1	ORYLA17537
OG0004147	OFUSG21150.1.p1	ORYLA09999, ORYLA08535
OG0004148	OFUSG24269.1.p1	ORYLA08231, ORYLA19465
OG0004149	OFUSG24993.1.p1	ORYLA09652, ORYLA00944
OG0004151	OFUSG20857.1.p1	ORYLA16600
OG0004153	OFUSG10672.1.p1	ORYLA01191
OG0004154	OFUSG17126.2.p1, OFUSG17126.1.p1	ORYLA10398
OG0004156	OFUSG05939.1.p1	ORYLA14744, ORYLA14745, ORYLA14464
OG0004157	OFUSG19454.1.p1	ORYLA20243, ORYLA16041
OG0004158	OFUSG04504.1.p1	ORYLA08591, ORYLA09357, ORYLA08876
OG0004160	OFUSG23353.1.p1	ORYLA06641, ORYLA13459
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	ORYLA08743
OG0004162	OFUSG09942.2.p1, OFUSG09942.3.p1, OFUSG09942.1.p1	ORYLA16508
OG0004164	OFUSG17859.1.p1	ORYLA03880, ORYLA08087, ORYLA04989
OG0004166	OFUSG05575.1.p1	ORYLA15487
OG0004167	OFUSG11703.1.p1	ORYLA15371, ORYLA01065
OG0004168	OFUSG15102.1.p1	ORYLA03465
OG0004169	OFUSG10640.1.p1	ORYLA16635
OG0004170	OFUSG08006.1.p1	ORYLA04409
OG0004171	OFUSG07032.1.p1, OFUSG07032.2.p1	ORYLA03005
OG0004175	OFUSG17098.1.p1	ORYLA02638
OG0004176	OFUSG02603.1.p1	ORYLA20490
OG0004178	OFUSG19368.1.p1	ORYLA20267, ORYLA16161
OG0004179	OFUSG11027.2.p1, OFUSG11027.1.p1	ORYLA15111, ORYLA16660, ORYLA08320
OG0004180	OFUSG16755.1.p1	ORYLA09252, ORYLA20090
OG0004181	OFUSG03257.1.p1	ORYLA00305
OG0004182	OFUSG01146.2.p1, OFUSG01146.1.p1	ORYLA03175, ORYLA03174
OG0004183	OFUSG25418.1.p1	ORYLA17883
OG0004184	OFUSG12556.1.p1	ORYLA04652, ORYLA04653
OG0004186	OFUSG11737.1.p1	ORYLA10541, ORYLA04337, ORYLA04880
OG0004187	OFUSG20862.1.p1	ORYLA12466, ORYLA09321
OG0004188	OFUSG25107.1.p1	ORYLA18782
OG0004189	OFUSG24213.1.p1	ORYLA03747, ORYLA17861, ORYLA02777
OG0004190	OFUSG09999.1.p1	ORYLA16767
OG0004194	OFUSG09328.1.p1, OFUSG09329.1.p1	ORYLA18404, ORYLA02231, ORYLA08478
OG0004197	OFUSG24264.1.p1	ORYLA08401, ORYLA05626, ORYLA01838
OG0004214	OFUSG13516.1.p1	ORYLA06043
OG0004215	OFUSG15336.1.p1	ORYLA03688
OG0004216	OFUSG23107.1.p1	ORYLA11137
OG0004217	OFUSG02696.2.p1, OFUSG02696.1.p1	ORYLA00162
OG0004219	OFUSG04405.1.p1	ORYLA09856
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	ORYLA10143
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	ORYLA01529
OG0004225	OFUSG20907.1.p1	ORYLA14375, ORYLA06540
OG0004226	OFUSG15931.1.p1	ORYLA10741, ORYLA01488
OG0004227	OFUSG13655.1.p1	ORYLA15581
OG0004228	OFUSG23701.1.p1	ORYLA10619, ORYLA11717
OG0004229	OFUSG18108.1.p1	ORYLA04904, ORYLA01162
OG0004230	OFUSG08871.1.p1	ORYLA03779
OG0004231	OFUSG09197.1.p1	ORYLA17203
OG0004232	OFUSG19109.1.p1	ORYLA18836
OG0004233	OFUSG23247.1.p1	ORYLA13892, ORYLA03624
OG0004235	OFUSG17809.1.p1	ORYLA18461, ORYLA18460
OG0004236	OFUSG12590.1.p1	ORYLA18284
OG0004237	OFUSG02738.1.p1	ORYLA00477
OG0004239	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1	ORYLA15565
OG0004240	OFUSG11405.2.p1, OFUSG11405.1.p1	ORYLA05216
OG0004241	OFUSG14483.1.p1	ORYLA09540, ORYLA09541
OG0004242	OFUSG19649.1.p1	ORYLA13103
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	ORYLA08230, ORYLA19467
OG0004245	OFUSG19143.1.p1, OFUSG19143.2.p1	ORYLA05193
OG0004246	OFUSG26279.1.p1	ORYLA08241
OG0004247	OFUSG08927.1.p1	ORYLA04151
OG0004248	OFUSG13174.1.p1	ORYLA15416
OG0004249	OFUSG02524.1.p1	ORYLA02545
OG0004250	OFUSG12266.1.p1	ORYLA05194
OG0004251	OFUSG22911.1.p1	ORYLA13407, ORYLA06357
OG0004252	OFUSG24821.1.p1	ORYLA11763
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	ORYLA08024, ORYLA03451
OG0004254	OFUSG10303.1.p1	ORYLA02332
OG0004255	OFUSG21308.1.p1	ORYLA14321
OG0004257	OFUSG22307.1.p1	ORYLA13796
OG0004258	OFUSG03080.1.p1	ORYLA08400
OG0004259	OFUSG20013.1.p1	ORYLA14900, ORYLA14901
OG0004260	OFUSG04270.1.p1	ORYLA14804
OG0004261	OFUSG20642.1.p1	ORYLA02160
OG0004262	OFUSG12557.1.p1	ORYLA11314
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	ORYLA19672
OG0004264	OFUSG10442.1.p1	ORYLA05100, ORYLA08266, ORYLA17356
OG0004265	OFUSG22437.1.p1	ORYLA13288
OG0004266	OFUSG22098.1.p1	ORYLA17776, ORYLA17778
OG0004268	OFUSG20277.1.p1	ORYLA18618
OG0004269	OFUSG06518.1.p1	ORYLA00762
OG0004270	OFUSG09567.1.p1	ORYLA01546, ORYLA05748
OG0004271	OFUSG19458.1.p1	ORYLA10889, ORYLA14724
OG0004272	OFUSG19656.1.p1	ORYLA17688
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	ORYLA05805
OG0004274	OFUSG12672.1.p1	ORYLA19950, ORYLA05643
OG0004275	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1	ORYLA11016, ORYLA14720, ORYLA14202
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	ORYLA05549
OG0004277	OFUSG00740.1.p1	ORYLA07503
OG0004278	OFUSG19618.1.p1	ORYLA02821
OG0004280	OFUSG08248.1.p1	ORYLA16385
OG0004281	OFUSG09512.2.p1, OFUSG09512.1.p1	ORYLA02976
OG0004282	OFUSG23553.1.p1	ORYLA01943
OG0004283	OFUSG02236.1.p1	ORYLA01415
OG0004284	OFUSG19168.1.p1, OFUSG19166.1.p1	ORYLA12786
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	ORYLA01291
OG0004286	OFUSG08115.1.p1	ORYLA03608
OG0004287	OFUSG12510.1.p1	ORYLA10346
OG0004289	OFUSG11522.1.p1	ORYLA11614
OG0004290	OFUSG20422.1.p1	ORYLA14551, ORYLA06167, ORYLA01685
OG0004291	OFUSG11291.1.p1	ORYLA05148
OG0004292	OFUSG12754.1.p1	ORYLA04782
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	ORYLA12360, ORYLA15730
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	ORYLA13614
OG0004296	OFUSG10157.1.p1	ORYLA18165, ORYLA02795
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	ORYLA01594
OG0004299	OFUSG03171.1.p1	ORYLA07203, ORYLA04240
OG0004300	OFUSG06251.1.p1	ORYLA20173
OG0004301	OFUSG15532.1.p1	ORYLA01175
OG0004302	OFUSG14824.1.p1	ORYLA07918
OG0004303	OFUSG14746.1.p1	ORYLA06906, ORYLA03599
OG0004304	OFUSG19501.1.p1	ORYLA02764
OG0004305	OFUSG21306.1.p1	ORYLA12983
OG0004306	OFUSG26453.1.p1	ORYLA19624, ORYLA19623
OG0004307	OFUSG10009.1.p1	ORYLA16647
OG0004308	OFUSG00660.1.p1	ORYLA01248
OG0004309	OFUSG10951.1.p1	ORYLA08360
OG0004310	OFUSG24234.1.p1	ORYLA12810
OG0004311	OFUSG24363.1.p1, OFUSG09545.1.p1	ORYLA06878, ORYLA12820, ORYLA12821, ORYLA12822, ORYLA12213
OG0004312	OFUSG20320.1.p1	ORYLA08934
OG0004314	OFUSG07970.1.p1	ORYLA13384
OG0004315	OFUSG19262.1.p1	ORYLA08110
OG0004316	OFUSG25561.1.p1	ORYLA13055
OG0004317	OFUSG15608.1.p1	ORYLA02343, ORYLA17544, ORYLA03466
OG0004318	OFUSG10081.1.p1	ORYLA08308
OG0004319	OFUSG01252.1.p1	ORYLA14604, ORYLA15324
OG0004320	OFUSG18185.1.p1	ORYLA09519
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	ORYLA08343
OG0004322	OFUSG21097.1.p1	ORYLA02168
OG0004323	OFUSG01104.1.p1	ORYLA11937
OG0004324	OFUSG23537.1.p1	ORYLA16074, ORYLA20239
OG0004325	OFUSG18623.1.p1	ORYLA02699
OG0004326	OFUSG17446.1.p1	ORYLA05846
OG0004327	OFUSG03372.1.p1	ORYLA03590
OG0004328	OFUSG21216.1.p1	ORYLA14212
OG0004329	OFUSG06444.1.p1	ORYLA17380
OG0004330	OFUSG21944.1.p1, OFUSG21944.2.p1	ORYLA19620
OG0004331	OFUSG12334.1.p1	ORYLA10128
OG0004333	OFUSG13517.2.p1, OFUSG13517.1.p1	ORYLA02208
OG0004334	OFUSG12737.1.p1	ORYLA13634
OG0004335	OFUSG03846.1.p1	ORYLA07228
OG0004337	OFUSG19298.1.p1	ORYLA09589
OG0004338	OFUSG03491.1.p1	ORYLA03022
OG0004342	OFUSG03471.1.p1	ORYLA07522
OG0004343	OFUSG18774.1.p1	ORYLA04934
OG0004345	OFUSG26912.1.p1, OFUSG22749.1.p1	ORYLA02462
OG0004346	OFUSG03046.1.p1, OFUSG05680.1.p1	ORYLA13068
OG0004347	OFUSG15122.1.p1	ORYLA03450, ORYLA03449
OG0004348	OFUSG01419.1.p1	ORYLA09480
OG0004349	OFUSG06694.1.p1	ORYLA10657
OG0004350	OFUSG00516.1.p1	ORYLA19055
OG0004351	OFUSG16980.1.p1	ORYLA05855
OG0004352	OFUSG12778.1.p1	ORYLA05883
OG0004353	OFUSG21237.1.p1	ORYLA05853
OG0004354	OFUSG09569.1.p1	ORYLA19813
OG0004355	OFUSG13727.1.p1	ORYLA11295
OG0004356	OFUSG07938.1.p1	ORYLA03524
OG0004357	OFUSG17647.1.p1	ORYLA05275, ORYLA18598
OG0004358	OFUSG05940.1.p1	ORYLA15910
OG0004359	OFUSG19521.1.p1	ORYLA14312
OG0004360	OFUSG16040.1.p1	ORYLA07053
OG0004361	OFUSG08301.1.p1	ORYLA13310
OG0004362	OFUSG26828.1.p1	ORYLA16460
OG0004364	OFUSG12581.1.p1	ORYLA10803
OG0004365	OFUSG04532.1.p1	ORYLA14910
OG0004366	OFUSG20392.1.p1, OFUSG20392.2.p1	ORYLA19961
OG0004367	OFUSG11817.1.p1	ORYLA05252
OG0004368	OFUSG07493.1.p1	ORYLA13581, ORYLA13582, ORYLA01592
OG0004369	OFUSG08176.1.p1	ORYLA16298
OG0004370	OFUSG09597.1.p1	ORYLA04218
OG0004371	OFUSG17117.2.p1, OFUSG17117.1.p1, OFUSG17117.3.p1	ORYLA02250, ORYLA10632, ORYLA10633, ORYLA11711, ORYLA11712
OG0004372	OFUSG17293.1.p1	ORYLA12931
OG0004373	OFUSG21375.1.p1	ORYLA13428
OG0004374	OFUSG23996.1.p1	ORYLA13060
OG0004375	OFUSG12091.1.p1	ORYLA14822
OG0004376	OFUSG15296.1.p1	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265
OG0004378	OFUSG15382.1.p1	ORYLA03486
OG0004379	OFUSG08124.1.p1	ORYLA16844, ORYLA11000
OG0004380	OFUSG07867.1.p1	ORYLA14741, ORYLA14742, ORYLA11001
OG0004381	OFUSG20032.1.p1	ORYLA01629
OG0004382	OFUSG21856.1.p1	ORYLA02422
OG0004383	OFUSG11903.1.p1	ORYLA10414
OG0004384	OFUSG12014.1.p1	ORYLA11849
OG0004385	OFUSG25604.1.p1	ORYLA02949
OG0004386	OFUSG04530.1.p1	ORYLA17577
OG0004388	OFUSG15853.1.p1	ORYLA11788
OG0004389	OFUSG17299.1.p1	ORYLA06660, ORYLA13273
OG0004390	OFUSG26694.1.p1	ORYLA06508
OG0004392	OFUSG17805.1.p1	ORYLA05276
OG0004393	OFUSG19024.1.p1	ORYLA00736, ORYLA05065, ORYLA07310
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	ORYLA04507
OG0004395	OFUSG06695.1.p1	ORYLA11237, ORYLA11236
OG0004396	OFUSG21440.1.p1	ORYLA13670, ORYLA13671
OG0004397	OFUSG20729.1.p1	ORYLA12670, ORYLA06982, ORYLA12927
OG0004398	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1	ORYLA19042
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	ORYLA15917, ORYLA10934
OG0004400	OFUSG13116.1.p1	ORYLA12834, ORYLA06976
OG0004401	OFUSG17102.1.p1	ORYLA16391
OG0004402	OFUSG03686.1.p1	ORYLA00359
OG0004403	OFUSG16597.1.p1	ORYLA12131
OG0004404	OFUSG13040.1.p1	ORYLA18290, ORYLA18289
OG0004405	OFUSG10510.1.p1	ORYLA00290
OG0004406	OFUSG11750.1.p1	ORYLA07369, ORYLA10660, ORYLA11663
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	ORYLA10493
OG0004408	OFUSG24615.1.p1	ORYLA04575
OG0004409	OFUSG19201.1.p1	ORYLA11017, ORYLA14719
OG0004413	OFUSG19215.1.p1	ORYLA13706
OG0004414	OFUSG17204.1.p1	ORYLA04213, ORYLA03766
OG0004415	OFUSG04373.1.p1, OFUSG04373.2.p1	ORYLA02106
OG0004417	OFUSG21036.1.p1	ORYLA06644
OG0004418	OFUSG21318.1.p1, OFUSG08241.1.p1	ORYLA14094, ORYLA17533
OG0004419	OFUSG06760.1.p1	ORYLA17812
OG0004420	OFUSG10004.1.p1	ORYLA15597, ORYLA13498
OG0004421	OFUSG09765.1.p1	ORYLA13703
OG0004422	OFUSG08631.1.p1	ORYLA17669
OG0004423	OFUSG12675.1.p1	ORYLA02181
OG0004424	OFUSG18745.1.p1	ORYLA14156
OG0004425	OFUSG04544.1.p1	ORYLA16312
OG0004426	OFUSG14933.1.p1	ORYLA03269
OG0004427	OFUSG23963.1.p1, OFUSG24556.1.p1, OFUSG09349.1.p1, OFUSG09349.2.p1, OFUSG13533.1.p1	ORYLA12454, ORYLA14582, ORYLA05172
OG0004430	OFUSG15914.1.p1, OFUSG15914.2.p1	ORYLA19515
OG0004459	OFUSG05552.1.p1, OFUSG05552.2.p1	ORYLA07864
OG0004460	OFUSG04747.1.p1	ORYLA14340
OG0004461	OFUSG07105.1.p1	ORYLA11220, ORYLA13678
OG0004462	OFUSG14517.1.p1	ORYLA08525
OG0004467	OFUSG24126.1.p1	ORYLA17825, ORYLA04362
OG0004468	OFUSG15364.1.p1	ORYLA01117
OG0004471	OFUSG12708.2.p1, OFUSG12708.1.p1	ORYLA09668
OG0004472	OFUSG19542.1.p1	ORYLA11083
OG0004474	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1	ORYLA15384
OG0004475	OFUSG10497.1.p1	ORYLA00288
OG0004476	OFUSG03473.1.p1	ORYLA17923
OG0004477	OFUSG09375.1.p1	ORYLA17327, ORYLA02798, ORYLA14659
OG0004478	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1	ORYLA15190
OG0004479	OFUSG05226.1.p1	ORYLA01642
OG0004480	OFUSG08523.2.p1, OFUSG08523.1.p1	ORYLA08284
OG0004481	OFUSG09639.1.p1	ORYLA12038, ORYLA12039
OG0004483	OFUSG17696.1.p1	ORYLA08606
OG0004484	OFUSG23258.1.p1	ORYLA14440
OG0004485	OFUSG19643.1.p1	ORYLA03123
OG0004486	OFUSG20259.1.p1	ORYLA09214
OG0004487	OFUSG03509.1.p1	ORYLA12882
OG0004488	OFUSG08603.1.p1	ORYLA01537
OG0004489	OFUSG19255.1.p1	ORYLA13724, ORYLA14275
OG0004490	OFUSG01069.1.p1	ORYLA17142
OG0004491	OFUSG26923.1.p1	ORYLA12722
OG0004493	OFUSG00611.1.p1	ORYLA05968, ORYLA02037
OG0004494	OFUSG10248.1.p1	ORYLA08165
OG0004495	OFUSG08418.1.p1	ORYLA06356
OG0004496	OFUSG07230.1.p1	ORYLA09129
OG0004497	OFUSG20901.1.p1, OFUSG20901.2.p1	ORYLA15163
OG0004498	OFUSG20779.1.p1	ORYLA01757
OG0004499	OFUSG25056.1.p1, OFUSG25056.2.p1	ORYLA10507
OG0004500	OFUSG17190.1.p1	ORYLA18253
OG0004501	OFUSG00301.1.p1	ORYLA10621
OG0004502	OFUSG09554.1.p1, OFUSG25788.1.p1	ORYLA16140
OG0004503	OFUSG03545.1.p1	ORYLA00434, ORYLA00435
OG0004505	OFUSG24304.1.p1	ORYLA09612
OG0004506	OFUSG10629.1.p1	ORYLA16269
OG0004507	OFUSG09055.1.p1	ORYLA17649
OG0004508	OFUSG08408.1.p1	ORYLA14170
OG0004509	OFUSG04151.1.p1	ORYLA06656, ORYLA13427
OG0004510	OFUSG02328.1.p1	ORYLA09938
OG0004511	OFUSG08755.1.p1	ORYLA18087, ORYLA04001
OG0004512	OFUSG12440.1.p1	ORYLA10399
OG0004513	OFUSG26259.1.p1	ORYLA14120
OG0004514	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1, OFUSG14833.1.p1	ORYLA20179
OG0004515	OFUSG06070.1.p1	ORYLA08127
OG0004516	OFUSG22450.1.p1	ORYLA03742
OG0004517	OFUSG09941.1.p1, OFUSG09941.2.p1	ORYLA16270
OG0004518	OFUSG26235.1.p1	ORYLA00616
OG0004519	OFUSG19459.1.p1, OFUSG19459.2.p1	ORYLA14200
OG0004520	OFUSG14215.1.p1	ORYLA18565
OG0004522	OFUSG26371.1.p1	ORYLA20117
OG0004523	OFUSG09566.1.p1	ORYLA05758
OG0004524	OFUSG21076.1.p1	ORYLA17065
OG0004525	OFUSG21962.1.p1	ORYLA13633
OG0004526	OFUSG25412.1.p1	ORYLA02450
OG0004527	OFUSG00322.1.p1	ORYLA13249
OG0004529	OFUSG13290.1.p1	ORYLA05119
OG0004530	OFUSG03014.1.p1	ORYLA01274, ORYLA08814, ORYLA09936
OG0004531	OFUSG03844.2.p1, OFUSG03844.1.p1, OFUSG12734.2.p1, OFUSG12734.1.p1	ORYLA19003
OG0004532	OFUSG17819.1.p1	ORYLA16544
OG0004533	OFUSG16086.1.p1	ORYLA13166, ORYLA06373
OG0004534	OFUSG03583.1.p1	ORYLA04040, ORYLA04039
OG0004535	OFUSG11409.1.p1	ORYLA03117
OG0004536	OFUSG13349.2.p1, OFUSG13349.1.p1	ORYLA09084, ORYLA09083
OG0004537	OFUSG19069.1.p1	ORYLA05587, ORYLA02440
OG0004538	OFUSG25281.1.p1	ORYLA10469
OG0004539	OFUSG12073.1.p1	ORYLA05162
OG0004540	OFUSG16071.1.p1	ORYLA08872
OG0004542	OFUSG25591.2.p1, OFUSG25591.1.p1	ORYLA07728
OG0004543	OFUSG17197.1.p1	ORYLA00033, ORYLA00032
OG0004544	OFUSG05691.1.p1	ORYLA16006, ORYLA17168
OG0004545	OFUSG23646.1.p1, OFUSG23649.1.p1	ORYLA18092
OG0004546	OFUSG26604.1.p1	ORYLA01595
OG0004547	OFUSG06133.1.p1	ORYLA14704, ORYLA14524
OG0004548	OFUSG08416.1.p1	ORYLA13313
OG0004549	OFUSG08340.1.p1	ORYLA15379
OG0004550	OFUSG00208.1.p1	ORYLA11206
OG0004551	OFUSG16195.1.p1, OFUSG16195.2.p1	ORYLA08011
OG0004552	OFUSG24698.1.p1	ORYLA07639
OG0004553	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1	ORYLA12734
OG0004554	OFUSG07017.1.p1	ORYLA18534
OG0004555	OFUSG20338.1.p1	ORYLA09267
OG0004556	OFUSG24005.2.p1, OFUSG24005.1.p1	ORYLA05892
OG0004557	OFUSG04722.1.p1	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004
OG0004558	OFUSG26445.1.p1	ORYLA14164
OG0004559	OFUSG09948.1.p1	ORYLA17180
OG0004560	OFUSG24827.1.p1	ORYLA13492
OG0004561	OFUSG24869.1.p1	ORYLA13301
OG0004563	OFUSG01035.1.p1	ORYLA17640
OG0004564	OFUSG11372.1.p1	ORYLA10092, ORYLA04840
OG0004565	OFUSG25212.1.p1, OFUSG25214.1.p1	ORYLA10682
OG0004566	OFUSG17189.1.p1	ORYLA09242
OG0004567	OFUSG13070.1.p1	ORYLA11483
OG0004568	OFUSG11671.1.p1	ORYLA10428
OG0004569	OFUSG15462.1.p1	ORYLA18519
OG0004570	OFUSG21943.1.p1	ORYLA04690
OG0004571	OFUSG26032.1.p1, OFUSG26032.2.p1	ORYLA09287
OG0004572	OFUSG20446.1.p1	ORYLA06536
OG0004573	OFUSG14867.1.p1	ORYLA04092
OG0004574	OFUSG01611.1.p1	ORYLA10967, ORYLA12086
OG0004576	OFUSG06493.1.p1	ORYLA01212, ORYLA04929, ORYLA08121
OG0004577	OFUSG05229.1.p1	ORYLA07568
OG0004578	OFUSG08031.1.p1	ORYLA02844
OG0004579	OFUSG19362.1.p1	ORYLA11222, ORYLA11221
OG0004581	OFUSG26863.1.p1, OFUSG26863.2.p1	ORYLA04196
OG0004582	OFUSG21277.1.p1	ORYLA02882
OG0004583	OFUSG12908.1.p1	ORYLA11726
OG0004584	OFUSG16312.1.p1	ORYLA05309
OG0004585	OFUSG20357.1.p1	ORYLA06291
