Orthogroup	OWEFU	DROME
OG0003125	OFUSG09603.1.p1	DROME08841, DROME08840
OG0003126	OFUSG17303.1.p1	DROME07155, DROME07156, DROME07159, DROME07160, DROME07161, DROME07158, DROME07157, DROME05531, DROME05529, DROME05530, DROME05534, DROME05533, DROME05532, DROME07164, DROME07165, DROME07163, DROME07162
OG0003128	OFUSG22958.1.p1	DROME20310, DROME20309
OG0003130	OFUSG24116.1.p1	DROME20301, DROME20300
OG0003131	OFUSG24004.1.p1	DROME18130, DROME18131
OG0003132	OFUSG13365.1.p1, OFUSG13365.2.p1	DROME12375
OG0003135	OFUSG22017.1.p1	DROME07491
OG0003136	OFUSG11408.1.p1	DROME17171
OG0003137	OFUSG20631.1.p1	DROME01904, DROME12782
OG0003138	OFUSG26552.1.p1	DROME18809
OG0003140	OFUSG09635.1.p1	DROME06905, DROME06907, DROME06906, DROME06909, DROME06908
OG0003141	OFUSG17507.1.p1	DROME21226, DROME21227
OG0003142	OFUSG20057.1.p1	DROME11840
OG0003143	OFUSG09017.1.p1	DROME06605, DROME06604
OG0003144	OFUSG00084.1.p1	DROME13433
OG0003145	OFUSG07280.1.p1	DROME03862
OG0003146	OFUSG17076.2.p1, OFUSG17076.1.p1	DROME01929
OG0003147	OFUSG05907.1.p1	DROME16290, DROME16289
OG0003148	OFUSG12277.1.p1	DROME18800, DROME18799
OG0003149	OFUSG20155.1.p1, OFUSG20155.2.p1	DROME16606, DROME16608
OG0003150	OFUSG24838.1.p1	DROME19300
OG0003151	OFUSG05073.1.p1	DROME04792
OG0003152	OFUSG18463.1.p1	DROME17760
OG0003153	OFUSG04951.1.p1	DROME21845
OG0003154	OFUSG17694.1.p1	DROME05761
OG0003156	OFUSG00543.1.p1	DROME13943
OG0003157	OFUSG02293.1.p1, OFUSG02291.1.p1	DROME06121, DROME06123, DROME06124, DROME06122, DROME06125, DROME06126
OG0003158	OFUSG04551.1.p1	DROME02271
OG0003159	OFUSG00694.1.p1, OFUSG10284.1.p1	DROME05071
OG0003160	OFUSG19116.1.p1	DROME17382
OG0003161	OFUSG12513.1.p1	DROME12081
OG0003164	OFUSG03455.1.p1	DROME01606
OG0003165	OFUSG01448.1.p1	DROME00374, DROME00377, DROME00375, DROME00376
OG0003169	OFUSG16524.1.p1	DROME03939
OG0003171	OFUSG07971.1.p1	DROME20192, DROME20189, DROME20190, DROME20191, DROME20193
OG0003172	OFUSG04307.1.p1	DROME02195
OG0003173	OFUSG20390.1.p1	DROME03095, DROME15988
OG0003174	OFUSG03000.1.p1	DROME21527, DROME21526, DROME21528
OG0003175	OFUSG16466.1.p1	DROME02106
OG0003176	OFUSG20448.1.p1	DROME19128
OG0003178	OFUSG25106.1.p1	DROME10286, DROME10285
OG0003179	OFUSG18054.1.p1	DROME19635
OG0003180	OFUSG15647.1.p1	DROME11167, DROME11166
OG0003181	OFUSG10646.1.p1	DROME02965, DROME02966, DROME02967, DROME02968, DROME02969
OG0003182	OFUSG23178.1.p1	DROME01632
OG0003183	OFUSG23715.1.p1	DROME05040, DROME05042, DROME05041
OG0003184	OFUSG09950.1.p1, OFUSG09950.2.p1, OFUSG09949.2.p1, OFUSG09949.1.p1, OFUSG09949.3.p1	DROME11152
OG0003185	OFUSG01650.1.p1	DROME08767, DROME08766
OG0003187	OFUSG26287.1.p1	DROME11796, DROME11795, DROME11794
OG0003188	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1	DROME03250, DROME03249
OG0003189	OFUSG02491.1.p1	DROME13140, DROME13139, DROME13141, DROME13138
OG0003191	OFUSG12992.1.p1	DROME09590
OG0003192	OFUSG16446.1.p1, OFUSG17260.1.p1	DROME12610
OG0003193	OFUSG24759.1.p1	DROME14192
OG0003194	OFUSG07240.1.p1, OFUSG07677.1.p1, OFUSG08196.1.p1	DROME19483
OG0003197	OFUSG14583.1.p1	DROME21048
OG0003198	OFUSG20751.1.p1, OFUSG20751.2.p1, OFUSG24283.1.p1, OFUSG13457.1.p1, OFUSG06727.2.p1, OFUSG06727.1.p1, OFUSG06726.1.p1, OFUSG06726.2.p1, OFUSG18799.1.p1	DROME07357
OG0003199	OFUSG06190.1.p1	DROME12668, DROME21725, DROME21726
OG0003202	OFUSG10285.1.p1, OFUSG10285.2.p1	DROME05838, DROME05839
OG0003203	OFUSG17108.1.p1	DROME05382, DROME05385, DROME05386, DROME05383, DROME05384
OG0003205	OFUSG12336.1.p1, OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1	DROME06205, DROME06206
OG0003206	OFUSG02911.1.p1	DROME21836, DROME21837
OG0003207	OFUSG19091.1.p1	DROME14952
OG0003208	OFUSG19343.1.p1	DROME13935, DROME13936, DROME12249
OG0003210	OFUSG00428.1.p1	DROME16773, DROME16774
OG0003212	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1	DROME16100
OG0003214	OFUSG03898.1.p1	DROME00548
OG0003215	OFUSG12275.1.p1, OFUSG12275.2.p1	DROME09352
OG0003217	OFUSG23691.2.p1, OFUSG23691.1.p1	DROME21077
OG0003218	OFUSG14315.1.p1	DROME08231, DROME08230
OG0003219	OFUSG03547.1.p1	DROME09373
OG0003220	OFUSG00185.2.p1, OFUSG00185.1.p1	DROME11342, DROME11341
OG0003222	OFUSG20299.1.p1	DROME18303, DROME18302, DROME18304
OG0003223	OFUSG22793.1.p1	DROME09209
OG0003224	OFUSG23256.2.p1, OFUSG23256.1.p1	DROME09348, DROME09349, DROME09347
OG0003225	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1	DROME18849
OG0003226	OFUSG01013.1.p1	DROME19617, DROME08490
OG0003228	OFUSG25095.1.p1	DROME21008
OG0003229	OFUSG25738.1.p1	DROME01144
OG0003230	OFUSG06967.1.p1	DROME17741
OG0003231	OFUSG26350.1.p1	DROME19301
OG0003238	OFUSG24258.2.p1, OFUSG24258.1.p1, OFUSG17529.1.p1	DROME10776
OG0003251	OFUSG20624.2.p1, OFUSG20624.1.p1	DROME19769, DROME19768, DROME16949
OG0003252	OFUSG11927.1.p1	DROME18445
OG0003254	OFUSG21699.1.p1	DROME02901
OG0003255	OFUSG04049.1.p1	DROME06336
OG0003257	OFUSG11699.1.p1	DROME15418
OG0003261	OFUSG12773.1.p1	DROME07634, DROME07633
OG0003262	OFUSG15140.1.p1	DROME21043, DROME21045, DROME21044
OG0003263	OFUSG09944.1.p1	DROME09851
OG0003264	OFUSG17329.1.p1	DROME08076
OG0003267	OFUSG17971.1.p1	DROME01973, DROME01974, DROME02727
OG0003268	OFUSG05362.1.p1	DROME20306
OG0003269	OFUSG10348.1.p1	DROME11682
OG0003272	OFUSG02979.5.p1	DROME19754, DROME19755, DROME00829
OG0003275	OFUSG04938.1.p1	DROME11988, DROME11987
OG0003277	OFUSG06456.1.p1	DROME07456
OG0003279	OFUSG02810.1.p1	DROME01016, DROME01017, DROME01018
OG0003280	OFUSG09273.2.p1, OFUSG09273.1.p1	DROME06169, DROME06168, DROME04670, DROME04668, DROME04669
OG0003281	OFUSG26961.1.p1	DROME07833, DROME07834, DROME07829, DROME07830, DROME07831, DROME07832
OG0003282	OFUSG05974.1.p1	DROME17686
OG0003283	OFUSG06061.1.p1	DROME12472
OG0003284	OFUSG16072.1.p1, OFUSG16072.2.p1	DROME06818
OG0003286	OFUSG10209.1.p1	DROME09199, DROME09198
OG0003287	OFUSG08017.2.p1, OFUSG08017.1.p1	DROME04328, DROME08276
OG0003288	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1	DROME00366, DROME00364, DROME00365
OG0003289	OFUSG23131.4.p1, OFUSG23131.1.p1, OFUSG23131.3.p1, OFUSG23131.2.p1	DROME20541, DROME20542
OG0003290	OFUSG07475.1.p1, OFUSG07475.2.p1	DROME00517
OG0003291	OFUSG15651.1.p1	DROME20523
OG0003293	OFUSG13182.1.p1	DROME14676
OG0003296	OFUSG22700.1.p1	DROME06822, DROME13531
OG0003297	OFUSG10878.1.p1	DROME19465
OG0003298	OFUSG02626.1.p1	DROME08089
OG0003300	OFUSG01781.1.p1, OFUSG01780.1.p1	DROME16959
OG0003301	OFUSG25751.1.p1	DROME18741
OG0003302	OFUSG18361.1.p1	DROME01480
OG0003303	OFUSG21718.1.p1	DROME19468, DROME19469, DROME10718, DROME01925, DROME19470
OG0003304	OFUSG03932.1.p1, OFUSG06143.1.p1	DROME02914, DROME02913
OG0003305	OFUSG00233.1.p1	DROME13149
OG0003306	OFUSG06595.1.p1	DROME10136
OG0003307	OFUSG10367.1.p1	DROME17313
OG0003309	OFUSG16198.1.p1, OFUSG16198.2.p1	DROME19043, DROME19042
OG0003311	OFUSG23497.1.p1	DROME15213
OG0003314	OFUSG02743.1.p1	DROME09986, DROME09988, DROME09987, DROME09985
OG0003316	OFUSG21407.1.p1	DROME13200
OG0003317	OFUSG18101.1.p1, OFUSG18101.2.p1	DROME19362
OG0003318	OFUSG19315.1.p1	DROME16706
OG0003320	OFUSG19300.1.p1	DROME12326
OG0003327	OFUSG26592.1.p1	DROME19734
OG0003329	OFUSG08957.1.p1	DROME10094, DROME10095
OG0003330	OFUSG09367.1.p1	DROME03252, DROME03251
OG0003331	OFUSG15115.1.p1	DROME12208, DROME12210, DROME12207, DROME12209
OG0003332	OFUSG17337.1.p1	DROME00791
OG0003333	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1	DROME10886, DROME10885, DROME10884
OG0003335	OFUSG11713.1.p1	DROME18113, DROME18112
OG0003336	OFUSG07211.1.p1	DROME10919, DROME10920, DROME10917
OG0003337	OFUSG17483.1.p1	DROME15232
OG0003340	OFUSG13694.1.p1	DROME16534, DROME16533
OG0003341	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1	DROME01797
OG0003343	OFUSG22665.1.p1	DROME09151
OG0003345	OFUSG19858.1.p1	DROME17585, DROME17584, DROME17586, DROME17581, DROME17582, DROME17583, DROME17240, DROME17239, DROME01046
OG0003346	OFUSG26342.1.p1	DROME13869
OG0003347	OFUSG24290.1.p1	DROME11879, DROME11880
OG0003348	OFUSG13744.1.p1	DROME02128
OG0003349	OFUSG10388.1.p1	DROME08306, DROME08305, DROME08304
OG0003350	OFUSG13782.1.p1	DROME00177, DROME00176
OG0003352	OFUSG13425.1.p1	DROME13172
OG0003353	OFUSG07023.1.p1	DROME11820, DROME11822, DROME11821
OG0003354	OFUSG23240.2.p1, OFUSG23240.1.p1	DROME19858
OG0003356	OFUSG10104.1.p1	DROME15849
OG0003358	OFUSG06917.2.p1, OFUSG06917.1.p1, OFUSG06917.4.p1, OFUSG06917.3.p1	DROME16921
OG0003359	OFUSG07857.1.p1, OFUSG07857.2.p1	DROME18758
OG0003360	OFUSG22028.1.p1	DROME20878, DROME20879
OG0003361	OFUSG11224.2.p1, OFUSG11224.1.p1	DROME13197
OG0003362	OFUSG03496.1.p1	DROME08296
OG0003363	OFUSG03974.1.p1	DROME10311, DROME10310, DROME10313, DROME10312
OG0003364	OFUSG01690.1.p1	DROME00064
OG0003365	OFUSG20980.1.p1	DROME04108
OG0003366	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1	DROME12603, DROME20629, DROME02253, DROME12602, DROME09664
OG0003368	OFUSG05859.1.p1	DROME16106, DROME16107
OG0003370	OFUSG26414.1.p1	DROME12377, DROME12378
OG0003371	OFUSG20508.1.p1	DROME09945, DROME09943, DROME09944, DROME09946
OG0003372	OFUSG13267.1.p1	DROME18186, DROME18187, DROME18189, DROME18182, DROME18183, DROME18184, DROME18185, DROME18188
OG0003374	OFUSG26002.1.p1	DROME06476, DROME06475, DROME06474
OG0003375	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1	DROME21029
OG0003376	OFUSG18728.1.p1	DROME16130, DROME16131, DROME16129
OG0003378	OFUSG07334.2.p1	DROME18533
OG0003380	OFUSG22136.1.p1	DROME14333
OG0003381	OFUSG25596.1.p1	DROME10051
OG0003384	OFUSG18647.1.p1	DROME17249, DROME17250
OG0003386	OFUSG23636.1.p1	DROME07039, DROME07040, DROME07041
OG0003388	OFUSG12062.1.p1	DROME11674, DROME19363
OG0003392	OFUSG10509.1.p1, OFUSG22637.1.p1	DROME11355
OG0003394	OFUSG17238.1.p1	DROME14094
OG0003396	OFUSG01792.1.p1	DROME21609
OG0003401	OFUSG25539.1.p1	DROME10424
OG0003408	OFUSG08528.2.p1, OFUSG08528.1.p1, OFUSG08528.3.p1, OFUSG08528.4.p1, OFUSG08528.5.p1, OFUSG16876.1.p1	DROME19639, DROME08637, DROME21015, DROME14479, DROME14475, DROME14476, DROME13053, DROME13052, DROME13364, DROME06851, DROME06850, DROME02005, DROME20706, DROME03924, DROME14964, DROME10547, DROME10548, DROME10540, DROME10539, DROME10538, DROME10537, DROME10541, DROME04009, DROME04008, DROME04010, DROME14328, DROME14329, DROME14330, DROME18259, DROME18258, DROME02134, DROME00359, DROME07383
OG0003419	OFUSG08581.1.p1	DROME18310
OG0003421	OFUSG02002.1.p1, OFUSG03502.1.p1	DROME04908, DROME07137, DROME07651
OG0003422	OFUSG07879.1.p1	DROME04814
OG0003424	OFUSG11153.1.p1	DROME18480, DROME18479, DROME18478
OG0003425	OFUSG08435.1.p1, OFUSG08435.2.p1	DROME11464, DROME11465, DROME11463
OG0003426	OFUSG05883.1.p1	DROME12495
OG0003429	OFUSG00245.1.p1	DROME10811, DROME14963, DROME10812
OG0003430	OFUSG08825.1.p1	DROME19610, DROME04057
OG0003431	OFUSG04536.1.p1	DROME13747
OG0003433	OFUSG14095.1.p1	DROME02216, DROME02219, DROME02218, DROME02217
OG0003434	OFUSG21297.1.p1	DROME00166, DROME15353
OG0003437	OFUSG26497.1.p1	DROME09807
OG0003439	OFUSG25767.1.p1	DROME16821
OG0003442	OFUSG02753.1.p1	DROME06015, DROME06013, DROME06014
OG0003443	OFUSG21541.1.p1	DROME18500
OG0003444	OFUSG01048.1.p1	DROME05516, DROME05517, DROME05515, DROME06639
OG0003445	OFUSG08071.1.p1	DROME01285
OG0003448	OFUSG05291.1.p1	DROME02828, DROME02829, DROME02830
OG0003450	OFUSG07443.2.p1, OFUSG07443.1.p1	DROME03280
OG0003452	OFUSG05896.1.p1	DROME16213, DROME16214, DROME16217, DROME16216, DROME16215
OG0003454	OFUSG03914.1.p1	DROME10067
OG0003456	OFUSG10937.1.p1	DROME19556
OG0003457	OFUSG13164.1.p1, OFUSG13164.2.p1	DROME06510, DROME06508, DROME06509
OG0003458	OFUSG16862.2.p1, OFUSG16862.1.p1	DROME04148
OG0003458	OFUSG08431.1.p1	DROME16139
OG0003459	OFUSG26819.1.p1	DROME18560, DROME18559, DROME18562, DROME18558, DROME18564, DROME18561, DROME18557, DROME18563, DROME18556
OG0003460	OFUSG11662.1.p1	DROME14130, DROME14131, DROME14132, DROME14133, DROME14134
OG0003461	OFUSG09875.1.p1	DROME17474, DROME21694
OG0003462	OFUSG25414.1.p1	DROME00239
OG0003463	OFUSG12535.1.p1	DROME20444
OG0003464	OFUSG18296.1.p1	DROME06231
OG0003465	OFUSG07312.1.p1	DROME04464
OG0003466	OFUSG05792.1.p1	DROME16278
OG0003467	OFUSG23205.1.p1, OFUSG23203.1.p1	DROME06043, DROME06042
OG0003468	OFUSG11635.2.p1, OFUSG11635.1.p1	DROME01968
OG0003470	OFUSG08818.2.p1, OFUSG08818.1.p1	DROME13653
OG0003472	OFUSG17116.2.p1, OFUSG17116.3.p1, OFUSG17116.1.p1, OFUSG26527.1.p1, OFUSG21265.1.p1, OFUSG05902.1.p1, OFUSG05902.2.p1, OFUSG03602.1.p1, OFUSG03602.2.p1	DROME09631, DROME09633
OG0003473	OFUSG09701.1.p1	DROME00049
OG0003475	OFUSG01118.2.p1, OFUSG01118.1.p1	DROME02190
OG0003477	OFUSG16889.1.p1	DROME12317
OG0003478	OFUSG11376.1.p1, OFUSG11376.2.p1	DROME13904, DROME13905, DROME13903, DROME13902
OG0003479	OFUSG18679.1.p1	DROME13645
OG0003481	OFUSG05255.1.p1	DROME01114
OG0003482	OFUSG07809.1.p1	DROME08487
OG0003483	OFUSG10301.1.p1	DROME09876, DROME09877
OG0003484	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1	DROME18666, DROME18665
OG0003485	OFUSG17960.1.p1	DROME19488, DROME19487, DROME19486, DROME19489
OG0003487	OFUSG19263.1.p1	DROME12571
OG0003489	OFUSG16880.2.p1, OFUSG16880.1.p1	DROME01312
OG0003490	OFUSG22551.1.p1	DROME13468
OG0003491	OFUSG14265.1.p1, OFUSG14263.1.p1	DROME11698
OG0003492	OFUSG10309.1.p1	DROME17943
OG0003493	OFUSG16867.1.p1	DROME09294
OG0003496	OFUSG02218.1.p1	DROME03124
OG0003497	OFUSG09698.1.p1	DROME08732
OG0003498	OFUSG16874.1.p1	DROME13034, DROME13035
OG0003502	OFUSG24055.1.p1	DROME19567, DROME14375
OG0003503	OFUSG18080.1.p1	DROME17101, DROME17102
OG0003504	OFUSG11194.1.p1	DROME06794
OG0003505	OFUSG05340.1.p1	DROME04896, DROME04894, DROME04898, DROME04897, DROME04895
OG0003506	OFUSG02297.1.p1, OFUSG02297.2.p1	DROME18707
OG0003507	OFUSG26289.1.p1	DROME14387, DROME14388
OG0003508	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1	DROME15658
OG0003509	OFUSG17524.1.p1	DROME21960, DROME21962, DROME21961
OG0003510	OFUSG20850.1.p1	DROME19505
OG0003513	OFUSG16489.1.p1, OFUSG16489.2.p1	DROME08556
OG0003515	OFUSG03772.1.p1	DROME21652
OG0003518	OFUSG20266.1.p1	DROME08309
OG0003519	OFUSG16099.1.p1	DROME06802
OG0003520	OFUSG25302.1.p1	DROME21807, DROME02028
OG0003523	OFUSG12732.1.p1	DROME16368
OG0003524	OFUSG17157.1.p1	DROME09643, DROME09639, DROME09640
OG0003526	OFUSG21956.1.p1	DROME05107
OG0003528	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1	DROME21047, DROME06070
OG0003531	OFUSG12011.1.p1	DROME21993
OG0003532	OFUSG18965.1.p1	DROME08605
OG0003533	OFUSG18691.1.p1	DROME04480, DROME04479, DROME04481
OG0003535	OFUSG05602.1.p1	DROME12323, DROME12324, DROME12325
OG0003536	OFUSG13226.1.p1	DROME06045, DROME06046, DROME06044, DROME06047
OG0003538	OFUSG03109.1.p1	DROME20330
OG0003539	OFUSG03901.1.p1	DROME09387, DROME09386
OG0003541	OFUSG05329.2.p1, OFUSG05329.1.p1	DROME10049, DROME10048
OG0003543	OFUSG08206.1.p1	DROME18669
OG0003544	OFUSG00118.1.p1	DROME05896
OG0003545	OFUSG10958.1.p1	DROME08949
OG0003547	OFUSG08232.1.p1	DROME10735, DROME10734, DROME10733, DROME10732
OG0003548	OFUSG18862.1.p1	DROME15072
OG0003550	OFUSG26575.1.p1	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939
OG0003551	OFUSG20908.1.p1	DROME18271, DROME18270, DROME16713
OG0003552	OFUSG09931.1.p1	DROME18554, DROME18555
OG0003553	OFUSG06674.1.p1	DROME17708
OG0003554	OFUSG06869.1.p1	DROME19011, DROME19012, DROME17407, DROME12945
OG0003556	OFUSG23492.1.p1	DROME06703, DROME06702
OG0003557	OFUSG07715.2.p1, OFUSG07715.1.p1	DROME19532
OG0003558	OFUSG09260.1.p1	DROME06037
OG0003561	OFUSG00906.1.p1	DROME10510
OG0003562	OFUSG12910.2.p1, OFUSG12910.1.p1	DROME12847, DROME12848
OG0003564	OFUSG18905.1.p1	DROME16736
OG0003566	OFUSG01327.1.p1	DROME08493, DROME08492
OG0003567	OFUSG10595.1.p1	DROME20360, DROME20359
OG0003568	OFUSG22628.1.p1	DROME08773
OG0003569	OFUSG06908.1.p1	DROME14126, DROME14122, DROME14123, DROME14127, DROME14124, DROME14125, DROME14128
OG0003570	OFUSG09014.1.p1, OFUSG09014.2.p1	DROME14267, DROME14246
OG0003571	OFUSG20726.1.p1	DROME19608
OG0003573	OFUSG24084.1.p1	DROME07521
OG0003577	OFUSG26536.2.p1, OFUSG26536.1.p1	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611
OG0003578	OFUSG22248.1.p1	DROME16703
OG0003579	OFUSG10676.1.p1	DROME17312
OG0003581	OFUSG15076.2.p1, OFUSG15076.1.p1	DROME08243, DROME08242, DROME08244, DROME08245
OG0003581	OFUSG13771.3.p1, OFUSG13771.2.p1, OFUSG13771.1.p1	DROME17935, DROME17934
OG0003582	OFUSG18764.1.p1	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104
OG0003584	OFUSG17484.2.p1, OFUSG17484.1.p1	DROME18930
OG0003597	OFUSG19568.2.p1, OFUSG19568.3.p1, OFUSG19568.1.p1	DROME16622, DROME16621
OG0003599	OFUSG19669.1.p1	DROME08018
OG0003603	OFUSG10841.1.p1, OFUSG10841.2.p1	DROME05424
OG0003604	OFUSG15335.1.p1	DROME19568
OG0003606	OFUSG00045.1.p1	DROME07484, DROME07483, DROME07482
OG0003610	OFUSG17078.1.p1	DROME07982, DROME07983
OG0003611	OFUSG05675.1.p1	DROME17638
OG0003613	OFUSG06331.1.p1	DROME00856
OG0003615	OFUSG23707.1.p1, OFUSG23707.2.p1	DROME16618, DROME16617
OG0003617	OFUSG09939.1.p1, OFUSG13257.1.p1	DROME16095
OG0003619	OFUSG02086.1.p1	DROME13589, DROME13590
OG0003620	OFUSG16976.2.p1, OFUSG16976.1.p1	DROME17770
OG0003621	OFUSG01532.2.p1, OFUSG01532.3.p1, OFUSG01532.4.p1, OFUSG01532.1.p1	DROME13714, DROME13715, DROME13713
OG0003623	OFUSG26432.1.p1	DROME01675
OG0003624	OFUSG06588.1.p1, OFUSG06588.2.p1	DROME12696
OG0003629	OFUSG24613.1.p1	DROME03564
OG0003630	OFUSG24001.2.p1, OFUSG24001.1.p1	DROME06784
OG0003631	OFUSG03026.1.p1	DROME07363
OG0003632	OFUSG12731.1.p1	DROME18545
OG0003634	OFUSG23671.1.p1	DROME03378
OG0003635	OFUSG10052.1.p1, OFUSG03012.1.p1	DROME04946
OG0003638	OFUSG08839.1.p1	DROME16659
OG0003639	OFUSG15339.1.p1	DROME16964
OG0003641	OFUSG04999.1.p1	DROME01116
OG0003642	OFUSG19621.1.p1	DROME19937, DROME19935, DROME19939, DROME19940, DROME19936, DROME19938
OG0003644	OFUSG08254.1.p1	DROME00616
OG0003645	OFUSG02977.1.p1, OFUSG02977.2.p1	DROME12178
OG0003646	OFUSG13054.2.p1, OFUSG13054.1.p1	DROME09249, DROME09250
OG0003647	OFUSG09021.1.p1	DROME16616
OG0003649	OFUSG09804.1.p1	DROME12148, DROME12149
OG0003650	OFUSG17294.1.p1	DROME10934, DROME10933
OG0003655	OFUSG01510.2.p1, OFUSG01510.1.p1	DROME13069, DROME13070
OG0003656	OFUSG04633.1.p1	DROME14867, DROME14868
OG0003657	OFUSG13329.1.p1, OFUSG13329.2.p1	DROME04619
OG0003658	OFUSG13331.1.p1	DROME07032
OG0003659	OFUSG16187.1.p1	DROME09855
OG0003660	OFUSG18031.1.p1	DROME02231, DROME02233, DROME02232
OG0003661	OFUSG21299.1.p1	DROME07051
OG0003664	OFUSG09947.1.p1	DROME05104
OG0003666	OFUSG06309.1.p1	DROME11426
OG0003667	OFUSG22163.1.p1	DROME18793, DROME18792, DROME03291
OG0003668	OFUSG20064.1.p1	DROME15022, DROME15023
OG0003669	OFUSG17201.1.p1	DROME05487
OG0003671	OFUSG06897.2.p1, OFUSG06897.1.p1	DROME13120
OG0003672	OFUSG10902.1.p1	DROME03649
OG0003673	OFUSG00664.1.p1, OFUSG00664.2.p1	DROME11788
OG0003676	OFUSG25502.1.p1	DROME05478
OG0003677	OFUSG16450.1.p1	DROME10098
OG0003678	OFUSG26385.1.p1, OFUSG26385.2.p1	DROME20450
OG0003679	OFUSG13359.1.p1	DROME02313
OG0003680	OFUSG15795.1.p1, OFUSG15795.2.p1	DROME01384
OG0003681	OFUSG01429.2.p1, OFUSG01429.3.p1, OFUSG01429.1.p1	DROME08680, DROME08681
OG0003682	OFUSG11924.1.p1	DROME12564
OG0003685	OFUSG04005.1.p1	DROME05381
OG0003686	OFUSG20794.1.p1	DROME06762
OG0003687	OFUSG03946.1.p1	DROME12601
OG0003690	OFUSG11565.1.p1	DROME00439
OG0003692	OFUSG05600.1.p1	DROME11124
OG0003693	OFUSG06103.1.p1	DROME08115
OG0003694	OFUSG16805.1.p1	DROME12215, DROME12216
OG0003695	OFUSG25573.1.p1	DROME01947
OG0003696	OFUSG05739.1.p1	DROME10156
OG0003697	OFUSG20990.1.p1	DROME03932, DROME03930, DROME03929, DROME03931
OG0003698	OFUSG06501.1.p1	DROME17520
OG0003700	OFUSG10293.1.p1	DROME01181, DROME01182
OG0003701	OFUSG23496.1.p1	DROME18636, DROME18637
OG0003703	OFUSG00686.1.p1	DROME15370
OG0003704	OFUSG13029.1.p1	DROME02181, DROME02180
OG0003708	OFUSG01108.1.p1	DROME12282, DROME12281
OG0003710	OFUSG00436.1.p1, OFUSG00436.2.p1	DROME19166, DROME19168, DROME19167, DROME19169
OG0003712	OFUSG10374.1.p1	DROME10970
OG0003713	OFUSG13204.1.p1	DROME05410
OG0003714	OFUSG23674.1.p1	DROME02517
OG0003716	OFUSG23366.1.p1	DROME18657
OG0003717	OFUSG12896.3.p1, OFUSG12896.2.p1, OFUSG12896.1.p1, OFUSG12896.4.p1	DROME10046
OG0003718	OFUSG16508.1.p1	DROME01297
OG0003719	OFUSG08809.1.p1	DROME14563
OG0003720	OFUSG17956.1.p1	DROME17484
OG0003721	OFUSG25364.1.p1	DROME09052
OG0003722	OFUSG08157.1.p1	DROME05995
OG0003729	OFUSG16645.2.p1, OFUSG16645.1.p1	DROME04356, DROME06341
OG0003730	OFUSG20230.1.p1	DROME12908
OG0003731	OFUSG12284.1.p1	DROME02907
OG0003732	OFUSG14808.2.p1, OFUSG14808.1.p1	DROME10070
OG0003733	OFUSG23436.1.p1	DROME00230
OG0003734	OFUSG07747.1.p1	DROME19430
OG0003735	OFUSG07143.1.p1	DROME19631
OG0003737	OFUSG09928.1.p1	DROME05769, DROME16282, DROME16607, DROME16283
OG0003738	OFUSG18301.1.p1, OFUSG18301.2.p1	DROME11561, DROME11562
OG0003740	OFUSG07576.1.p1	DROME01620
OG0003741	OFUSG12262.1.p1	DROME20156
OG0003742	OFUSG17127.2.p1, OFUSG17127.1.p1	DROME17331, DROME17332
OG0003743	OFUSG01059.1.p1	DROME13785
OG0003744	OFUSG18835.3.p1, OFUSG18835.2.p1, OFUSG18835.1.p1	DROME08150
OG0003745	OFUSG23746.1.p1, OFUSG23969.1.p1	DROME20574, DROME20575
OG0003746	OFUSG03863.1.p1	DROME01977
OG0003747	OFUSG12626.1.p1	DROME00997, DROME00995, DROME00994, DROME00996
OG0003748	OFUSG18694.1.p1	DROME01784
OG0003749	OFUSG07087.2.p1, OFUSG07087.1.p1	DROME18502, DROME18501
OG0003750	OFUSG09220.1.p1	DROME15590
OG0003753	OFUSG10261.1.p1	DROME12522, DROME12521, DROME12523
OG0003754	OFUSG07080.1.p1	DROME08228, DROME08227
OG0003755	OFUSG15040.1.p1	DROME10789, DROME20093, DROME20094
OG0003756	OFUSG22980.1.p1	DROME21916, DROME21915, DROME03180, DROME21917
OG0003758	OFUSG17693.1.p1	DROME11710, DROME11712, DROME11711
