Orthogroup	OWEFU	HUMAN
OG0003486	OFUSG00463.1.p1	HUMAN25368
OG0003487	OFUSG19263.1.p1	HUMAN01641, HUMAN01639
OG0003488	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1	HUMAN27887
OG0003489	OFUSG16880.2.p1, OFUSG16880.1.p1	HUMAN00472, HUMAN25219
OG0003490	OFUSG22551.1.p1	HUMAN07486
OG0003491	OFUSG14265.1.p1, OFUSG14263.1.p1	HUMAN18345, HUMAN07660
OG0003492	OFUSG10309.1.p1	HUMAN17154, HUMAN03405
OG0003493	OFUSG16867.1.p1	HUMAN01078
OG0003495	OFUSG12797.1.p1	HUMAN19550
OG0003495	OFUSG17060.1.p1	HUMAN18833, HUMAN27823, HUMAN25685
OG0003496	OFUSG02218.1.p1	HUMAN05409
OG0003497	OFUSG09698.1.p1	HUMAN05604
OG0003498	OFUSG16874.1.p1	HUMAN22332, HUMAN22333
OG0003500	OFUSG22059.1.p1	HUMAN09263
OG0003502	OFUSG24055.1.p1	HUMAN26410, HUMAN26411
OG0003503	OFUSG18080.1.p1	HUMAN13541
OG0003504	OFUSG11194.1.p1	HUMAN13209, HUMAN13210
OG0003505	OFUSG05340.1.p1	HUMAN11145
OG0003506	OFUSG02297.1.p1, OFUSG02297.2.p1	HUMAN24134, HUMAN24135, HUMAN07475, HUMAN27460
OG0003507	OFUSG26289.1.p1	HUMAN14251, HUMAN00947
OG0003508	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1	HUMAN20681, HUMAN17821
OG0003509	OFUSG17524.1.p1	HUMAN11891
OG0003511	OFUSG19651.1.p1	HUMAN23502
OG0003512	OFUSG15649.1.p1	HUMAN07246, HUMAN07245
OG0003513	OFUSG16489.1.p1, OFUSG16489.2.p1	HUMAN17574, HUMAN17572, HUMAN29015
OG0003514	OFUSG06882.1.p1, OFUSG06882.3.p1, OFUSG06882.2.p1	HUMAN20926, HUMAN26859
OG0003515	OFUSG03772.1.p1	HUMAN07599, HUMAN22879
OG0003516	OFUSG05769.1.p1	HUMAN03685
OG0003517	OFUSG00110.1.p1	HUMAN04692, HUMAN04691, HUMAN04694, HUMAN06798, HUMAN06796
OG0003518	OFUSG20266.1.p1	HUMAN14108
OG0003519	OFUSG16099.1.p1	HUMAN20557, HUMAN20556, HUMAN20554
OG0003520	OFUSG25302.1.p1	HUMAN21004, HUMAN08252
OG0003521	OFUSG03096.1.p1	HUMAN05179
OG0003522	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1	HUMAN25338
OG0003523	OFUSG12732.1.p1	HUMAN21871, HUMAN21873
OG0003524	OFUSG17157.1.p1	HUMAN00423, HUMAN00422
OG0003525	OFUSG06719.1.p1	HUMAN07937
OG0003526	OFUSG21956.1.p1	HUMAN02679, HUMAN08399
OG0003528	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1	HUMAN07458
OG0003529	OFUSG03865.1.p1	HUMAN18247, HUMAN12697, HUMAN12696
OG0003530	OFUSG07887.1.p1	HUMAN18072
OG0003531	OFUSG12011.1.p1	HUMAN09342, HUMAN04724
OG0003532	OFUSG18965.1.p1	HUMAN17410
OG0003533	OFUSG18691.1.p1	HUMAN21080, HUMAN21079
OG0003534	OFUSG21581.1.p1, OFUSG21581.2.p1	HUMAN16987, HUMAN08770
OG0003535	OFUSG05602.1.p1	HUMAN27564, HUMAN03170
OG0003536	OFUSG13226.1.p1	HUMAN13845, HUMAN13847, HUMAN18837, HUMAN18836, HUMAN16704, HUMAN13846
OG0003538	OFUSG03109.1.p1	HUMAN03691
OG0003539	OFUSG03901.1.p1	HUMAN27654
OG0003541	OFUSG05329.2.p1, OFUSG05329.1.p1	HUMAN11651, HUMAN11648
OG0003542	OFUSG10628.1.p1	HUMAN10755, HUMAN10756
OG0003543	OFUSG08206.1.p1	HUMAN28052
OG0003544	OFUSG00118.1.p1	HUMAN00617, HUMAN00616
OG0003545	OFUSG10958.1.p1	HUMAN12962, HUMAN10596, HUMAN12961
OG0003546	OFUSG18888.1.p1	HUMAN29089, HUMAN02169
OG0003547	OFUSG08232.1.p1	HUMAN03917
OG0003548	OFUSG18862.1.p1	HUMAN22282
OG0003549	OFUSG00426.1.p1, OFUSG00426.2.p1	HUMAN25712, HUMAN29713
OG0003550	OFUSG26575.1.p1	HUMAN26578, HUMAN17867
OG0003551	OFUSG20908.1.p1	HUMAN14799, HUMAN29003
OG0003552	OFUSG09931.1.p1	HUMAN01497
OG0003553	OFUSG06674.1.p1	HUMAN17100
OG0003554	OFUSG06869.1.p1	HUMAN03429
OG0003555	OFUSG11192.1.p1, OFUSG11190.1.p1	HUMAN13236, HUMAN13235, HUMAN13238, HUMAN13237, HUMAN13240, HUMAN13241
OG0003556	OFUSG23492.1.p1	HUMAN19312
OG0003557	OFUSG07715.2.p1, OFUSG07715.1.p1	HUMAN27746, HUMAN27748, HUMAN03307
OG0003558	OFUSG09260.1.p1	HUMAN09720
OG0003561	OFUSG00906.1.p1	HUMAN25470, HUMAN07496
OG0003562	OFUSG12910.2.p1, OFUSG12910.1.p1	HUMAN18584, HUMAN18585, HUMAN28168
OG0003563	OFUSG10547.1.p1, OFUSG10547.2.p1	HUMAN10685
OG0003564	OFUSG18905.1.p1	HUMAN17366, HUMAN24302
OG0003565	OFUSG20630.1.p1	HUMAN27729, HUMAN27728
OG0003566	OFUSG01327.1.p1	HUMAN04196, HUMAN24973
OG0003567	OFUSG10595.1.p1	HUMAN10488
OG0003568	OFUSG22628.1.p1	HUMAN07272
OG0003569	OFUSG06908.1.p1	HUMAN07054, HUMAN02397
OG0003570	OFUSG09014.1.p1, OFUSG09014.2.p1	HUMAN02024, HUMAN02025, HUMAN02026
OG0003571	OFUSG20726.1.p1	HUMAN28033, HUMAN11183
OG0003573	OFUSG24084.1.p1	HUMAN10871, HUMAN10813, HUMAN10775
OG0003576	OFUSG04770.2.p1, OFUSG04770.1.p1	HUMAN13837, HUMAN13836, HUMAN19144, HUMAN19146, HUMAN11580, HUMAN11579, HUMAN11577
OG0003577	OFUSG26536.2.p1, OFUSG26536.1.p1	HUMAN29012
OG0003578	OFUSG22248.1.p1	HUMAN20028, HUMAN20029
OG0003579	OFUSG10676.1.p1	HUMAN26278, HUMAN22725, HUMAN26279
OG0003581	OFUSG15076.2.p1, OFUSG15076.1.p1, OFUSG13771.3.p1, OFUSG13771.2.p1, OFUSG13771.1.p1	HUMAN04085
OG0003582	OFUSG18764.1.p1	HUMAN29836, HUMAN02330
OG0003584	OFUSG17484.2.p1, OFUSG17484.1.p1	HUMAN11984, HUMAN11985, HUMAN11983, HUMAN18471, HUMAN00178
OG0003597	OFUSG19568.2.p1, OFUSG19568.3.p1, OFUSG19568.1.p1	HUMAN04460
OG0003598	OFUSG08278.1.p1	HUMAN29147
OG0003600	OFUSG20892.1.p1, OFUSG20892.2.p1	HUMAN15217
OG0003601	OFUSG04554.1.p1, OFUSG04554.2.p1	HUMAN26533, HUMAN26534
OG0003603	OFUSG10841.1.p1, OFUSG10841.2.p1	HUMAN13251, HUMAN13246
OG0003604	OFUSG15335.1.p1	HUMAN12260, HUMAN12259, HUMAN07277
OG0003606	OFUSG00045.1.p1	HUMAN00503
OG0003607	OFUSG21698.1.p1	HUMAN02686
OG0003608	OFUSG07112.1.p1	HUMAN02187
OG0003610	OFUSG17078.1.p1	HUMAN16758, HUMAN16759
OG0003611	OFUSG05675.1.p1	HUMAN24173
OG0003612	OFUSG13568.1.p1, OFUSG13568.2.p1	HUMAN24816
OG0003613	OFUSG06331.1.p1	HUMAN20927, HUMAN11439
OG0003615	OFUSG23707.1.p1, OFUSG23707.2.p1	HUMAN14433, HUMAN23272
OG0003616	OFUSG05484.2.p1, OFUSG05484.1.p1	HUMAN20505, HUMAN20506, HUMAN20504
OG0003617	OFUSG09939.1.p1, OFUSG13257.1.p1	HUMAN21414
OG0003619	OFUSG02086.1.p1	HUMAN30124, HUMAN23959
OG0003620	OFUSG16976.2.p1, OFUSG16976.1.p1	HUMAN00037
OG0003621	OFUSG01532.2.p1, OFUSG01532.3.p1, OFUSG01532.4.p1, OFUSG01532.1.p1	HUMAN05310, HUMAN05311
OG0003622	OFUSG23767.1.p1, OFUSG21558.1.p1, OFUSG21558.2.p1	HUMAN18690
OG0003623	OFUSG26432.1.p1	HUMAN05857
OG0003624	OFUSG06588.1.p1, OFUSG06588.2.p1	HUMAN28864
OG0003627	OFUSG03441.1.p1	HUMAN17655, HUMAN17656, HUMAN05166, HUMAN05165
OG0003628	OFUSG08759.1.p1	HUMAN09742, HUMAN09740
OG0003629	OFUSG24613.1.p1	HUMAN21741, HUMAN21740
OG0003630	OFUSG24001.2.p1, OFUSG24001.1.p1	HUMAN10764, HUMAN10786
OG0003632	OFUSG12731.1.p1	HUMAN00144, HUMAN00145, HUMAN21796
OG0003633	OFUSG23275.2.p1, OFUSG23275.1.p1	HUMAN05293
OG0003634	OFUSG23671.1.p1	HUMAN00128, HUMAN00127
OG0003635	OFUSG03012.1.p1	HUMAN30608, HUMAN30607
OG0003638	OFUSG08839.1.p1	HUMAN08782
OG0003640	OFUSG04490.1.p1	HUMAN13431, HUMAN17671
OG0003641	OFUSG04999.1.p1	HUMAN13743, HUMAN13746, HUMAN13744, HUMAN19226
OG0003642	OFUSG19621.1.p1	HUMAN09836
OG0003643	OFUSG06611.1.p1	HUMAN02410
OG0003644	OFUSG08254.1.p1	HUMAN29286, HUMAN29287, HUMAN29285, HUMAN29284
OG0003645	OFUSG02977.1.p1, OFUSG02977.2.p1	HUMAN20257, HUMAN20256, HUMAN12129, HUMAN12128
OG0003646	OFUSG13054.2.p1, OFUSG13054.1.p1	HUMAN09524
OG0003647	OFUSG09021.1.p1	HUMAN23500
OG0003648	OFUSG12169.1.p1	HUMAN16787
OG0003649	OFUSG09804.1.p1	HUMAN14411
OG0003650	OFUSG17294.1.p1	HUMAN19279, HUMAN19278, HUMAN19276, HUMAN19277
OG0003651	OFUSG20951.1.p1	HUMAN18587, HUMAN27840
OG0003652	OFUSG01151.1.p1	HUMAN05434, HUMAN25517
OG0003653	OFUSG05169.1.p1	HUMAN28128, HUMAN15232, HUMAN08130
OG0003654	OFUSG12938.1.p1	HUMAN27868, HUMAN25633, HUMAN25634
OG0003655	OFUSG01510.2.p1, OFUSG01510.1.p1	HUMAN25720, HUMAN07525
OG0003656	OFUSG04633.1.p1	HUMAN09498, HUMAN09499, HUMAN01632
OG0003657	OFUSG13329.1.p1, OFUSG13329.2.p1	HUMAN17897
OG0003658	OFUSG13331.1.p1	HUMAN26110, HUMAN26109
OG0003659	OFUSG16187.1.p1	HUMAN12849, HUMAN12851
OG0003660	OFUSG18031.1.p1	HUMAN03330
OG0003662	OFUSG19280.1.p1, OFUSG19280.2.p1	HUMAN03175, HUMAN03176, HUMAN17173
OG0003664	OFUSG09947.1.p1	HUMAN12052
OG0003665	OFUSG11634.1.p1	HUMAN08464
OG0003666	OFUSG06309.1.p1	HUMAN29133, HUMAN02252
OG0003667	OFUSG22163.1.p1	HUMAN19771
OG0003668	OFUSG20064.1.p1	HUMAN30167, HUMAN09900, HUMAN09899
OG0003669	OFUSG17201.1.p1	HUMAN29028
OG0003671	OFUSG06897.2.p1, OFUSG06897.1.p1	HUMAN03501, HUMAN24226
OG0003672	OFUSG10902.1.p1	HUMAN12138
OG0003673	OFUSG00664.1.p1, OFUSG00664.2.p1	HUMAN19535
OG0003674	OFUSG10012.1.p1	HUMAN12022
OG0003675	OFUSG16158.1.p1	HUMAN20720
OG0003676	OFUSG25502.1.p1	HUMAN29262
OG0003676	OFUSG02343.1.p1	HUMAN20688
OG0003677	OFUSG16450.1.p1	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514
OG0003678	OFUSG26385.1.p1, OFUSG26385.2.p1	HUMAN01033, HUMAN14660
OG0003679	OFUSG13359.1.p1	HUMAN21403, HUMAN02922
OG0003680	OFUSG15795.1.p1, OFUSG15795.2.p1	HUMAN06616, HUMAN18004, HUMAN18005
OG0003681	OFUSG01429.2.p1, OFUSG01429.3.p1, OFUSG01429.1.p1	HUMAN20399, HUMAN04398
OG0003682	OFUSG11924.1.p1	HUMAN02554
OG0003684	OFUSG20469.1.p1	HUMAN14029, HUMAN14028
OG0003685	OFUSG04005.1.p1	HUMAN28658, HUMAN09512
OG0003686	OFUSG20794.1.p1	HUMAN11096
OG0003687	OFUSG03946.1.p1	HUMAN06582, HUMAN12545, HUMAN17984
OG0003688	OFUSG13593.1.p1	HUMAN00391, HUMAN00390
OG0003689	OFUSG04570.1.p1	HUMAN17888
OG0003690	OFUSG11565.1.p1	HUMAN08255, HUMAN08254, HUMAN08253
OG0003691	OFUSG02029.1.p1	HUMAN27486
OG0003692	OFUSG05600.1.p1	HUMAN26245
OG0003693	OFUSG06103.1.p1	HUMAN05789, HUMAN05791, HUMAN05790, HUMAN21038
OG0003694	OFUSG16805.1.p1	HUMAN01597
OG0003695	OFUSG25573.1.p1	HUMAN29320, HUMAN28471
OG0003696	OFUSG05739.1.p1	HUMAN26795
OG0003697	OFUSG20990.1.p1	HUMAN10210, HUMAN10208, HUMAN13631
OG0003698	OFUSG06501.1.p1	HUMAN03524, HUMAN27578
OG0003700	OFUSG10293.1.p1	HUMAN10461, HUMAN13432, HUMAN13433
OG0003701	OFUSG23496.1.p1	HUMAN21420
OG0003702	OFUSG11457.1.p1, OFUSG11457.2.p1	HUMAN18794, HUMAN08385
OG0003703	OFUSG00686.1.p1	HUMAN04604, HUMAN09417, HUMAN09419
OG0003704	OFUSG13029.1.p1	HUMAN14829, HUMAN01005
OG0003705	OFUSG16726.1.p1	HUMAN26525
OG0003706	OFUSG26114.2.p1, OFUSG26114.1.p1, OFUSG26117.1.p1	HUMAN24793
OG0003707	OFUSG07911.1.p1	HUMAN28827, HUMAN10024
OG0003708	OFUSG01108.1.p1	HUMAN00455
OG0003710	OFUSG00436.1.p1, OFUSG00436.2.p1	HUMAN29654, HUMAN22687
OG0003711	OFUSG16117.1.p1, OFUSG16117.2.p1	HUMAN09536
OG0003712	OFUSG10374.1.p1	HUMAN20248, HUMAN10482
OG0003713	OFUSG13204.1.p1	HUMAN02247, HUMAN02248
OG0003714	OFUSG23674.1.p1	HUMAN00129, HUMAN00131, HUMAN00130
OG0003716	OFUSG23366.1.p1	HUMAN21975
OG0003717	OFUSG12896.3.p1, OFUSG12896.2.p1, OFUSG12896.1.p1, OFUSG12896.4.p1	HUMAN00711, HUMAN24583
OG0003718	OFUSG16508.1.p1	HUMAN18082
OG0003719	OFUSG08809.1.p1	HUMAN01524
OG0003720	OFUSG17956.1.p1	HUMAN02239, HUMAN24894
OG0003721	OFUSG25364.1.p1	HUMAN04841
OG0003722	OFUSG08157.1.p1	HUMAN01183, HUMAN29299
OG0003724	OFUSG13589.1.p1	HUMAN00259
OG0003725	OFUSG23512.1.p1	HUMAN28512, HUMAN00988, HUMAN00987, HUMAN28511
OG0003726	OFUSG17464.2.p1, OFUSG17464.3.p1, OFUSG17464.1.p1	HUMAN00634, HUMAN25217
OG0003727	OFUSG08827.1.p1	HUMAN15652
OG0003728	OFUSG08100.1.p1	HUMAN01158
OG0003729	OFUSG16645.2.p1, OFUSG16645.1.p1	HUMAN17750
OG0003730	OFUSG06924.1.p1	HUMAN03774
OG0003731	OFUSG12284.1.p1	HUMAN14612, HUMAN14611
OG0003732	OFUSG14808.2.p1, OFUSG14808.1.p1	HUMAN17458
OG0003733	OFUSG23436.1.p1	HUMAN28575
OG0003734	OFUSG07747.1.p1	HUMAN29356, HUMAN29355
OG0003735	OFUSG07143.1.p1	HUMAN05437
OG0003736	OFUSG07991.1.p1	HUMAN11064
OG0003737	OFUSG09928.1.p1	HUMAN29411, HUMAN02196
OG0003738	OFUSG18301.1.p1, OFUSG18301.2.p1	HUMAN12341
OG0003739	OFUSG15848.1.p1	HUMAN17673
OG0003740	OFUSG07576.1.p1	HUMAN04216, HUMAN04217
OG0003741	OFUSG12262.1.p1	HUMAN15538
OG0003742	OFUSG17127.2.p1, OFUSG17127.1.p1	HUMAN26023, HUMAN06690, HUMAN06689
OG0003743	OFUSG01059.1.p1	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085
OG0003744	OFUSG18835.3.p1, OFUSG18835.2.p1, OFUSG18835.1.p1	HUMAN29944, HUMAN20993, HUMAN20992
OG0003745	OFUSG23746.1.p1, OFUSG23969.1.p1	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744
OG0003746	OFUSG03863.1.p1	HUMAN18235, HUMAN12379
OG0003748	OFUSG18694.1.p1	HUMAN06965, HUMAN06967, HUMAN06966
OG0003749	OFUSG07087.2.p1, OFUSG07087.1.p1	HUMAN06179
OG0003750	OFUSG09220.1.p1	HUMAN18942, HUMAN18943
OG0003751	OFUSG09214.1.p1	HUMAN02217, HUMAN02218, HUMAN02216
OG0003752	OFUSG17066.1.p1	HUMAN28947, HUMAN09871
OG0003753	OFUSG10261.1.p1	HUMAN13277, HUMAN13278, HUMAN13279
OG0003754	OFUSG07080.1.p1	HUMAN04680, HUMAN06799
OG0003755	OFUSG15040.1.p1	HUMAN13092
OG0003756	OFUSG22980.1.p1	HUMAN11263
OG0003758	OFUSG17693.1.p1	HUMAN12883, HUMAN12882, HUMAN06530, HUMAN06529, HUMAN06528
OG0003759	OFUSG12849.1.p1	HUMAN11801, HUMAN24876
OG0003761	OFUSG16012.1.p1, OFUSG16012.2.p1	HUMAN09889, HUMAN28585
OG0003763	OFUSG00488.1.p1	HUMAN25652
OG0003764	OFUSG18151.3.p1, OFUSG18151.1.p1, OFUSG18151.2.p1	HUMAN13587, HUMAN13588
OG0003765	OFUSG19192.1.p1	HUMAN30574, HUMAN30573, HUMAN02880, HUMAN02881, HUMAN02878, HUMAN02879
OG0003766	OFUSG22315.1.p1, OFUSG20610.1.p1, OFUSG00014.1.p1	HUMAN19093
OG0003767	OFUSG13414.1.p1	HUMAN28071, HUMAN28072
OG0003769	OFUSG20297.1.p1	HUMAN08202
OG0003770	OFUSG20677.1.p1	HUMAN05134
OG0003771	OFUSG11060.1.p1	HUMAN13368, HUMAN13367, HUMAN20264
OG0003772	OFUSG23284.1.p1	HUMAN11534, HUMAN11536, HUMAN11535, HUMAN11537
OG0003773	OFUSG09985.1.p1	HUMAN10264, HUMAN12965
OG0003776	OFUSG09068.1.p1	HUMAN19372, HUMAN19371
OG0003778	OFUSG01438.1.p1	HUMAN16925, HUMAN19684, HUMAN19685
OG0003779	OFUSG13787.1.p1, OFUSG13787.2.p1	HUMAN11974
OG0003780	OFUSG24721.1.p1	HUMAN18353, HUMAN30243, HUMAN07642, HUMAN07641
OG0003781	OFUSG05514.1.p1, OFUSG05514.2.p1	HUMAN22177, HUMAN03631, HUMAN03630, HUMAN03632
OG0003794	OFUSG04954.1.p1	HUMAN19171, HUMAN14083, HUMAN15210
OG0003795	OFUSG06423.1.p1	HUMAN29845
OG0003798	OFUSG25667.1.p1	HUMAN17950, HUMAN06536
OG0003803	OFUSG06983.1.p1	HUMAN02236
OG0003806	OFUSG10861.1.p1	HUMAN10280
OG0003807	OFUSG10356.1.p1	HUMAN10606, HUMAN10605
OG0003808	OFUSG17077.1.p1	HUMAN00688, HUMAN00686
OG0003809	OFUSG10992.1.p1	HUMAN22691
OG0003811	OFUSG03655.1.p1	HUMAN22421, HUMAN22419
OG0003812	OFUSG21387.1.p1	HUMAN29819
OG0003813	OFUSG18113.2.p1, OFUSG18113.3.p1, OFUSG18113.1.p1	HUMAN22627, HUMAN18665
OG0003816	OFUSG10850.1.p1, OFUSG10850.2.p1	HUMAN03485, HUMAN03484
OG0003817	OFUSG09065.1.p1	HUMAN21262
OG0003818	OFUSG03705.1.p1	HUMAN07697
OG0003820	OFUSG08762.1.p1	HUMAN28538, HUMAN28537
OG0003821	OFUSG19123.1.p1	HUMAN01393, HUMAN20961
OG0003823	OFUSG23560.1.p1	HUMAN16630, HUMAN16629
OG0003824	OFUSG05766.1.p1	HUMAN27737
OG0003825	OFUSG06668.1.p1	HUMAN25524, HUMAN25522
OG0003826	OFUSG22650.1.p1	HUMAN11781
OG0003827	OFUSG17366.1.p1	HUMAN01147
OG0003828	OFUSG05118.1.p1	HUMAN29062
OG0003829	OFUSG07448.1.p1	HUMAN01266
OG0003830	OFUSG01217.1.p1, OFUSG01216.1.p1	HUMAN25373, HUMAN25370, HUMAN25371
OG0003831	OFUSG05930.2.p1, OFUSG05930.1.p1	HUMAN22335
OG0003832	OFUSG06066.1.p1	HUMAN01432, HUMAN01433, HUMAN01434, HUMAN06725, HUMAN20997
OG0003834	OFUSG05404.1.p1	HUMAN14036, HUMAN11315
OG0003835	OFUSG13762.1.p1	HUMAN16694
OG0003836	OFUSG03236.1.p1	HUMAN22326, HUMAN24116
OG0003837	OFUSG05284.1.p1, OFUSG11129.1.p1	HUMAN13331
OG0003838	OFUSG02211.1.p1	HUMAN07732, HUMAN07731, HUMAN22348
OG0003839	OFUSG14221.1.p1	HUMAN02039
OG0003840	OFUSG26167.1.p1	HUMAN09600, HUMAN01591, HUMAN09601
OG0003841	OFUSG25707.1.p1	HUMAN24738
OG0003843	OFUSG25141.1.p1	HUMAN17036
OG0003844	OFUSG19682.1.p1	HUMAN28532
OG0003845	OFUSG11473.1.p1	HUMAN13124
OG0003846	OFUSG06704.1.p1	HUMAN27511, HUMAN17115, HUMAN27512, HUMAN17116
OG0003847	OFUSG24334.1.p1	HUMAN12497
OG0003848	OFUSG07600.1.p1	HUMAN02199
OG0003849	OFUSG02757.1.p1, OFUSG08843.1.p1	HUMAN09691, HUMAN09692, HUMAN13933
OG0003850	OFUSG01254.1.p1	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535
OG0003851	OFUSG13241.1.p1	HUMAN02980, HUMAN02979
OG0003852	OFUSG04274.2.p1, OFUSG04274.1.p1	HUMAN10038, HUMAN10035, HUMAN23688
OG0003853	OFUSG11282.1.p1	HUMAN25110, HUMAN25109
OG0003854	OFUSG09820.1.p1	HUMAN15023, HUMAN10092, HUMAN10091
OG0003855	OFUSG13289.1.p1	HUMAN01643
OG0003856	OFUSG18199.1.p1	HUMAN20705
OG0003857	OFUSG18520.1.p1	HUMAN10555
OG0003858	OFUSG11682.1.p1	HUMAN25115
OG0003859	OFUSG18306.1.p1	HUMAN16757, HUMAN16755
OG0003860	OFUSG03969.1.p1	HUMAN02815, HUMAN02817, HUMAN02816, HUMAN02814
OG0003861	OFUSG01289.1.p1, OFUSG01289.2.p1	HUMAN19469
OG0003862	OFUSG26482.2.p1, OFUSG26482.1.p1	HUMAN17772
OG0003863	OFUSG06768.1.p1	HUMAN03803, HUMAN03804
OG0003864	OFUSG21533.1.p1, OFUSG21530.1.p1	HUMAN15578, HUMAN15577
OG0003865	OFUSG04670.1.p1, OFUSG04670.3.p1, OFUSG04670.2.p1	HUMAN21906, HUMAN06498
OG0003866	OFUSG01635.2.p1, OFUSG01635.1.p1	HUMAN29685, HUMAN05999, HUMAN29686
OG0003867	OFUSG26425.1.p1	HUMAN26780
OG0003868	OFUSG25488.1.p1	HUMAN14809, HUMAN02201
OG0003869	OFUSG04233.1.p1	HUMAN12692
OG0003870	OFUSG26220.1.p1, OFUSG26220.2.p1	HUMAN16083, HUMAN16082
OG0003871	OFUSG14206.1.p1	HUMAN07601
OG0003872	OFUSG00219.1.p1	HUMAN19735
OG0003873	OFUSG12835.1.p1	HUMAN02732
OG0003874	OFUSG08683.1.p1	HUMAN01763
OG0003875	OFUSG26181.1.p1	HUMAN04342
OG0003876	OFUSG23627.1.p1	HUMAN28953, HUMAN28954
OG0003878	OFUSG19403.1.p1	HUMAN01357
OG0003879	OFUSG20056.1.p1	HUMAN09653
OG0003880	OFUSG24988.1.p1	HUMAN05339, HUMAN21532, HUMAN21531
OG0003881	OFUSG18789.1.p1	HUMAN00160
OG0003882	OFUSG23207.1.p1, OFUSG23207.2.p1	HUMAN27065
OG0003883	OFUSG06274.1.p1	HUMAN22279, HUMAN22278
OG0003884	OFUSG16361.1.p1	HUMAN09697
OG0003885	OFUSG23663.1.p1	HUMAN25203, HUMAN24509
OG0003886	OFUSG04059.1.p1	HUMAN12711, HUMAN02704
OG0003887	OFUSG17832.1.p1	HUMAN01579
OG0003888	OFUSG00031.1.p1	HUMAN19589, HUMAN19338
OG0003889	OFUSG17908.2.p1, OFUSG17908.1.p1	HUMAN10468, HUMAN10467
OG0003890	OFUSG25556.1.p1	HUMAN17103, HUMAN24051
OG0003892	OFUSG05645.1.p1	HUMAN02849, HUMAN02848
OG0003893	OFUSG11743.1.p1	HUMAN17502
OG0003894	OFUSG07444.1.p1	HUMAN29298
OG0003896	OFUSG17816.1.p1, OFUSG17816.2.p1	HUMAN12343, HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889
OG0003897	OFUSG17722.1.p1	HUMAN18373, HUMAN18372
OG0003898	OFUSG14490.1.p1	HUMAN21809, HUMAN21810
OG0003899	OFUSG03698.1.p1	HUMAN28708, HUMAN28709
OG0003900	OFUSG11237.1.p1	HUMAN04893, HUMAN04894, HUMAN04892
OG0003901	OFUSG13044.1.p1	HUMAN25158, HUMAN00514
OG0003903	OFUSG19115.1.p1	HUMAN22257
OG0003904	OFUSG15953.1.p1	HUMAN09983, HUMAN09982, HUMAN09984
OG0003906	OFUSG09780.1.p1	HUMAN14951
OG0003907	OFUSG02408.1.p1	HUMAN23046
OG0003909	OFUSG05066.1.p1	HUMAN16634
OG0003910	OFUSG00367.1.p1	HUMAN00725
OG0003911	OFUSG12915.1.p1	HUMAN18913
OG0003912	OFUSG22772.1.p1	HUMAN18812, HUMAN11530, HUMAN11531
OG0003913	OFUSG16854.1.p1, OFUSG16854.2.p1	HUMAN22057
OG0003914	OFUSG03858.1.p1, OFUSG03858.2.p1	HUMAN09921, HUMAN09922
OG0003915	OFUSG24695.1.p1	HUMAN07885, HUMAN30288
OG0003916	OFUSG20296.1.p1	HUMAN07943, HUMAN28011
OG0003917	OFUSG02661.1.p1, OFUSG02661.2.p1	HUMAN17384
OG0003918	OFUSG18006.1.p1	HUMAN24389, HUMAN22575
OG0003919	OFUSG14973.1.p1	HUMAN18229
OG0003920	OFUSG00473.1.p1	HUMAN00591, HUMAN00592
OG0003921	OFUSG21463.2.p1, OFUSG21463.1.p1	HUMAN27803
OG0003922	OFUSG24757.1.p1	HUMAN21903, HUMAN21904
OG0003923	OFUSG04254.1.p1	HUMAN18230
OG0003925	OFUSG16954.1.p1	HUMAN00566, HUMAN00563, HUMAN00564, HUMAN00565
OG0003926	OFUSG21486.1.p1	HUMAN00418
OG0003927	OFUSG24115.1.p1	HUMAN07340, HUMAN07339
OG0003928	OFUSG00021.1.p1	HUMAN27971
OG0003929	OFUSG20846.1.p1	HUMAN11590, HUMAN11588, HUMAN11589, HUMAN11587
OG0003930	OFUSG01262.1.p1	HUMAN06982, HUMAN06981, HUMAN06983
OG0003931	OFUSG10879.1.p1	HUMAN10525, HUMAN10524, HUMAN29902
OG0003933	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1	HUMAN21430, HUMAN07048
OG0003934	OFUSG21104.1.p1	HUMAN16284
OG0003935	OFUSG12376.1.p1	HUMAN08472, HUMAN08471
OG0003936	OFUSG05427.1.p1	HUMAN11264
OG0003937	OFUSG06517.1.p1	HUMAN03795, HUMAN27601
OG0003938	OFUSG01428.1.p1	HUMAN16018
OG0003939	OFUSG23620.1.p1	HUMAN02684
OG0003940	OFUSG06736.1.p1, OFUSG17406.1.p1	HUMAN04396
OG0003941	OFUSG06614.1.p1	HUMAN07026
