Orthogroup	OWEFU	APOSC_ok
OG0004364	OFUSG12581.1.p1	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	OFUSG04532.1.p1	APOSC_18479
OG0004366	OFUSG20392.1.p1, OFUSG20392.2.p1	APOSC_22180
OG0004367	OFUSG11817.1.p1	APOSC_20905
OG0004368	OFUSG07493.1.p1	APOSC_24515
OG0004369	OFUSG08176.1.p1	APOSC_11140, APOSC_23833
OG0004370	OFUSG09597.1.p1	APOSC_05468
OG0004372	OFUSG17293.1.p1	APOSC_15921
OG0004373	OFUSG21375.1.p1	APOSC_08079
OG0004374	OFUSG23996.1.p1	APOSC_28161
OG0004375	OFUSG12091.1.p1	APOSC_22061, APOSC_22062
OG0004376	OFUSG15296.1.p1	APOSC_03057
OG0004377	OFUSG04513.1.p1	APOSC_18261
OG0004378	OFUSG15382.1.p1	APOSC_06765
OG0004379	OFUSG08124.1.p1	APOSC_24408
OG0004380	OFUSG07867.1.p1	APOSC_24668
OG0004381	OFUSG20032.1.p1	APOSC_01881
OG0004382	OFUSG21856.1.p1	APOSC_05467
OG0004383	OFUSG11903.1.p1	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	OFUSG12014.1.p1	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	OFUSG25604.1.p1	APOSC_06653
OG0004386	OFUSG04530.1.p1	APOSC_22820, APOSC_22819, APOSC_22818
OG0004387	OFUSG10840.2.p1, OFUSG10840.1.p1, OFUSG26873.1.p1, OFUSG00550.1.p1, OFUSG04863.1.p1, OFUSG04860.1.p1, OFUSG20316.1.p1, OFUSG20317.1.p1	APOSC_02114, APOSC_22723
OG0004388	OFUSG15853.1.p1	APOSC_03123
OG0004389	OFUSG17299.1.p1	APOSC_06156, APOSC_06157, APOSC_01459
OG0004390	OFUSG26694.1.p1	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	OFUSG18030.1.p1	APOSC_28521
OG0004392	OFUSG17805.1.p1	APOSC_05231
OG0004393	OFUSG19024.1.p1	APOSC_03433
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	APOSC_28384, APOSC_10596
OG0004395	OFUSG06695.1.p1	APOSC_07133
OG0004396	OFUSG21440.1.p1	APOSC_03257
OG0004397	OFUSG20729.1.p1	APOSC_23744
OG0004398	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1	APOSC_17705
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	APOSC_22477, APOSC_22476
OG0004400	OFUSG13116.1.p1	APOSC_15952
OG0004401	OFUSG17102.1.p1	APOSC_05845
OG0004402	OFUSG03686.1.p1	APOSC_21198, APOSC_21197
OG0004403	OFUSG16597.1.p1	APOSC_09622
OG0004404	OFUSG13040.1.p1	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821
OG0004405	OFUSG10510.1.p1	APOSC_14805, APOSC_14804
OG0004406	OFUSG11750.1.p1	APOSC_00075, APOSC_00074
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	APOSC_00103, APOSC_00104
OG0004408	OFUSG24615.1.p1	APOSC_25104, APOSC_25103
OG0004409	OFUSG19201.1.p1	APOSC_24925
OG0004413	OFUSG19215.1.p1	APOSC_00838, APOSC_00839
OG0004414	OFUSG17204.1.p1	APOSC_23058
OG0004415	OFUSG04373.1.p1, OFUSG04373.2.p1	APOSC_04509
OG0004417	OFUSG21036.1.p1	APOSC_07939
OG0004418	OFUSG21318.1.p1, OFUSG08241.1.p1	APOSC_06342
OG0004419	OFUSG06760.1.p1	APOSC_27089
OG0004420	OFUSG10004.1.p1	APOSC_01938
OG0004421	OFUSG09765.1.p1	APOSC_27707
OG0004422	OFUSG08631.1.p1	APOSC_23964
OG0004423	OFUSG12675.1.p1	APOSC_27132
OG0004424	OFUSG18745.1.p1	APOSC_22699
OG0004425	OFUSG04544.1.p1	APOSC_27479
OG0004426	OFUSG14933.1.p1	APOSC_18555
OG0004430	OFUSG15906.1.p1, OFUSG15905.1.p1, OFUSG15904.1.p1, OFUSG15909.1.p1, OFUSG15908.1.p1, OFUSG15907.1.p1	APOSC_26087
OG0004457	OFUSG20337.1.p1	APOSC_09054
OG0004459	OFUSG05552.1.p1, OFUSG05552.2.p1	APOSC_02057
OG0004460	OFUSG04747.1.p1	APOSC_11378
OG0004461	OFUSG07105.1.p1	APOSC_09578
OG0004462	OFUSG14517.1.p1	APOSC_03810
OG0004463	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1	APOSC_13610
OG0004465	OFUSG21289.1.p1	APOSC_27612, APOSC_07492
OG0004467	OFUSG24126.1.p1	APOSC_08131, APOSC_08130
OG0004468	OFUSG15364.1.p1	APOSC_04083
OG0004471	OFUSG12708.2.p1, OFUSG12708.1.p1	APOSC_23990
OG0004472	OFUSG19542.1.p1	APOSC_24611
OG0004474	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1	APOSC_14066
OG0004475	OFUSG10497.1.p1	APOSC_14655, APOSC_14656
OG0004476	OFUSG03473.1.p1	APOSC_28912
OG0004477	OFUSG09375.1.p1	APOSC_09595, APOSC_19809
OG0004478	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1	APOSC_09228
OG0004479	OFUSG05226.1.p1	APOSC_27243
OG0004480	OFUSG08523.2.p1, OFUSG08523.1.p1	APOSC_09626
OG0004481	OFUSG09639.1.p1	APOSC_01303, APOSC_01304
OG0004483	OFUSG17696.1.p1	APOSC_10427
OG0004484	OFUSG23258.1.p1	APOSC_26538
OG0004485	OFUSG19643.1.p1	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	OFUSG20259.1.p1	APOSC_10573
OG0004487	OFUSG03509.1.p1	APOSC_13922, APOSC_16521
OG0004488	OFUSG08603.1.p1	APOSC_14403
OG0004489	OFUSG19255.1.p1	APOSC_02546
OG0004490	OFUSG01069.1.p1	APOSC_26766
OG0004491	OFUSG26923.1.p1	APOSC_23302, APOSC_23300
OG0004492	OFUSG22257.1.p1	APOSC_15415, APOSC_10060, APOSC_04007
OG0004493	OFUSG00611.1.p1	APOSC_16878
OG0004494	OFUSG10248.1.p1	APOSC_17707
OG0004495	OFUSG08418.1.p1	APOSC_02433
OG0004496	OFUSG07230.1.p1	APOSC_01447
OG0004497	OFUSG20901.1.p1, OFUSG20901.2.p1	APOSC_14596
OG0004498	OFUSG20779.1.p1	APOSC_17715
OG0004499	OFUSG25056.1.p1, OFUSG25056.2.p1	APOSC_17019, APOSC_17018
OG0004500	OFUSG17190.1.p1	APOSC_22983
OG0004501	OFUSG00301.1.p1	APOSC_04951, APOSC_04952
OG0004502	OFUSG09554.1.p1, OFUSG25788.1.p1	APOSC_25796
OG0004503	OFUSG03545.1.p1	APOSC_02535
OG0004505	OFUSG24304.1.p1	APOSC_11357
OG0004506	OFUSG10629.1.p1	APOSC_05112
OG0004507	OFUSG09055.1.p1	APOSC_10102
OG0004508	OFUSG08408.1.p1	APOSC_21272
OG0004509	OFUSG04151.1.p1	APOSC_20036
OG0004510	OFUSG02328.1.p1	APOSC_14424
OG0004511	OFUSG08755.1.p1	APOSC_18981
OG0004512	OFUSG12440.1.p1	APOSC_16199
OG0004513	OFUSG26259.1.p1	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1	APOSC_02680
OG0004515	OFUSG06070.1.p1	APOSC_19569
OG0004516	OFUSG22450.1.p1	APOSC_04046
OG0004517	OFUSG09941.1.p1, OFUSG09941.2.p1	APOSC_24629
OG0004518	OFUSG26235.1.p1	APOSC_08232
OG0004519	OFUSG19459.1.p1, OFUSG19459.2.p1	APOSC_06794
OG0004520	OFUSG14215.1.p1	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580
OG0004521	OFUSG07989.1.p1	APOSC_13532
OG0004523	OFUSG09566.1.p1	APOSC_28480
OG0004524	OFUSG21076.1.p1	APOSC_27372
OG0004525	OFUSG21962.1.p1	APOSC_21081
OG0004526	OFUSG25412.1.p1	APOSC_08516
OG0004527	OFUSG00322.1.p1	APOSC_19190
OG0004528	OFUSG10332.1.p1	APOSC_05298
OG0004529	OFUSG13290.1.p1	APOSC_09056, APOSC_09055
OG0004530	OFUSG03014.1.p1	APOSC_18566
OG0004531	OFUSG03844.2.p1, OFUSG03844.1.p1	APOSC_00170
OG0004532	OFUSG17819.1.p1	APOSC_19189
OG0004533	OFUSG16086.1.p1	APOSC_11139
OG0004534	OFUSG03583.1.p1	APOSC_18797
OG0004535	OFUSG11409.1.p1	APOSC_09549
OG0004536	OFUSG13349.2.p1, OFUSG13349.1.p1	APOSC_16143, APOSC_16144
OG0004537	OFUSG19069.1.p1	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004538	OFUSG25281.1.p1	APOSC_06047
OG0004539	OFUSG12073.1.p1	APOSC_15371, APOSC_28990
OG0004540	OFUSG16071.1.p1	APOSC_09272
OG0004542	OFUSG25591.2.p1, OFUSG25591.1.p1	APOSC_22755
OG0004543	OFUSG17197.1.p1	APOSC_00139
OG0004544	OFUSG05691.1.p1	APOSC_07199
OG0004545	OFUSG23646.1.p1, OFUSG23649.1.p1	APOSC_24266, APOSC_24267
OG0004546	OFUSG26604.1.p1	APOSC_00630, APOSC_22280, APOSC_16773, APOSC_02200
OG0004547	OFUSG06133.1.p1	APOSC_09902
OG0004548	OFUSG08416.1.p1	APOSC_25627, APOSC_25626
OG0004549	OFUSG08340.1.p1	APOSC_14284, APOSC_14285
OG0004550	OFUSG00208.1.p1	APOSC_28929
OG0004551	OFUSG16195.1.p1, OFUSG16195.2.p1	APOSC_02915
OG0004552	OFUSG24698.1.p1	APOSC_21731
OG0004553	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1	APOSC_12207
OG0004554	OFUSG07017.1.p1	APOSC_13446
OG0004555	OFUSG20338.1.p1	APOSC_15225
OG0004556	OFUSG24005.2.p1, OFUSG24005.1.p1	APOSC_22315
OG0004557	OFUSG04722.1.p1	APOSC_28749
OG0004558	OFUSG26445.1.p1	APOSC_19379
OG0004559	OFUSG09948.1.p1	APOSC_23773
OG0004560	OFUSG24827.1.p1	APOSC_20985
OG0004561	OFUSG24869.1.p1	APOSC_25438, APOSC_25439
OG0004563	OFUSG01035.1.p1	APOSC_14680
OG0004564	OFUSG11372.1.p1	APOSC_25145
OG0004565	OFUSG25212.1.p1	APOSC_10903
OG0004566	OFUSG17189.1.p1	APOSC_19237
OG0004567	OFUSG13070.1.p1	APOSC_19708, APOSC_19707
OG0004568	OFUSG11671.1.p1	APOSC_07206, APOSC_07207
OG0004569	OFUSG15462.1.p1	APOSC_28318, APOSC_28317
OG0004570	OFUSG21943.1.p1	APOSC_06974
OG0004571	OFUSG26032.1.p1, OFUSG26032.2.p1	APOSC_01633
OG0004572	OFUSG20446.1.p1	APOSC_28774
OG0004573	OFUSG14867.1.p1	APOSC_22038
OG0004574	OFUSG01611.1.p1	APOSC_18978
OG0004576	OFUSG06493.1.p1	APOSC_12457
OG0004577	OFUSG05229.1.p1	APOSC_00393
OG0004578	OFUSG08031.1.p1	APOSC_03074
OG0004579	OFUSG19362.1.p1	APOSC_17666
OG0004581	OFUSG26863.1.p1, OFUSG26863.2.p1	APOSC_09764, APOSC_09765
OG0004582	OFUSG21277.1.p1	APOSC_05848
OG0004583	OFUSG12908.1.p1	APOSC_25925, APOSC_23947
OG0004584	OFUSG16312.1.p1	APOSC_11244
OG0004585	OFUSG20357.1.p1	APOSC_08928, APOSC_08929
OG0004587	OFUSG02164.1.p1	APOSC_03006
OG0004588	OFUSG22313.1.p1	APOSC_07823, APOSC_00734
OG0004589	OFUSG24193.1.p1	APOSC_06495
OG0004590	OFUSG14930.2.p1, OFUSG14930.1.p1	APOSC_13381
OG0004591	OFUSG17812.1.p1	APOSC_28057, APOSC_27452
OG0004592	OFUSG21433.1.p1	APOSC_05155
OG0004593	OFUSG04892.1.p1	APOSC_02700
OG0004594	OFUSG00833.1.p1	APOSC_25000
OG0004595	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1	APOSC_02806
OG0004599	OFUSG26506.1.p1	APOSC_16698
OG0004601	OFUSG25669.1.p1	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	OFUSG18345.1.p1	APOSC_25001
OG0004603	OFUSG18121.1.p1	APOSC_27918
OG0004605	OFUSG10056.1.p1	APOSC_16868, APOSC_16867
OG0004608	OFUSG11818.1.p1	APOSC_10320
OG0004609	OFUSG07084.1.p1	APOSC_18308, APOSC_13911, APOSC_14861
OG0004610	OFUSG09759.1.p1	APOSC_03915
OG0004611	OFUSG13143.1.p1	APOSC_04318, APOSC_04319
OG0004612	OFUSG16853.2.p1, OFUSG16853.1.p1	APOSC_01071, APOSC_01073
OG0004613	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1	APOSC_04879, APOSC_08973
OG0004614	OFUSG11608.1.p1	APOSC_01798
OG0004616	OFUSG03912.1.p1	APOSC_12974, APOSC_12975
OG0004617	OFUSG01614.1.p1	APOSC_18294
OG0004619	OFUSG16672.1.p1	APOSC_17300
OG0004620	OFUSG20269.1.p1	APOSC_09421
OG0004621	OFUSG19375.1.p1, OFUSG19375.2.p1	APOSC_27624
OG0004622	OFUSG04709.2.p1, OFUSG04709.1.p1	APOSC_04139
OG0004624	OFUSG04529.1.p1	APOSC_08023
OG0004625	OFUSG15027.1.p1	APOSC_05518, APOSC_22603
OG0004626	OFUSG20569.1.p1	APOSC_12611
OG0004627	OFUSG14785.1.p1, OFUSG14785.2.p1	APOSC_15400
OG0004628	OFUSG17226.1.p1	APOSC_06246, APOSC_06247
OG0004629	OFUSG14690.1.p1	APOSC_27869
OG0004630	OFUSG20291.1.p1, OFUSG20291.2.p1	APOSC_15915
OG0004631	OFUSG09085.1.p1, OFUSG09085.2.p1	APOSC_27725
OG0004632	OFUSG12694.1.p1	APOSC_27014
OG0004633	OFUSG13692.1.p1	APOSC_09565, APOSC_09566
OG0004634	OFUSG13542.1.p1	APOSC_28548
OG0004635	OFUSG19569.1.p1	APOSC_14663
OG0004637	OFUSG05044.1.p1	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042
OG0004638	OFUSG08345.2.p1, OFUSG08345.1.p1	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084
OG0004639	OFUSG25724.1.p1	APOSC_13364
OG0004640	OFUSG16860.1.p1	APOSC_23775
OG0004641	OFUSG08286.1.p1	APOSC_28019
OG0004642	OFUSG05078.1.p1	APOSC_22463
OG0004643	OFUSG14661.1.p1	APOSC_22738
OG0004644	OFUSG11984.1.p1, OFUSG11984.2.p1	APOSC_28437
OG0004645	OFUSG25275.1.p1	APOSC_19329
OG0004646	OFUSG08555.1.p1	APOSC_12361
OG0004647	OFUSG20121.1.p1, OFUSG20121.2.p1, OFUSG20121.5.p1, OFUSG20121.4.p1, OFUSG20121.3.p1	APOSC_23966, APOSC_13087
OG0004648	OFUSG25016.1.p1	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767
OG0004649	OFUSG22259.1.p1	APOSC_06462
OG0004651	OFUSG07034.1.p1, OFUSG07034.3.p1, OFUSG07034.2.p1	APOSC_27283
OG0004652	OFUSG14432.1.p1	APOSC_27302, APOSC_27303, APOSC_27301
OG0004653	OFUSG04384.1.p1, OFUSG04154.1.p1	APOSC_13432, APOSC_13431
OG0004654	OFUSG07791.1.p1	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004655	OFUSG07897.1.p1	APOSC_14379, APOSC_14378
OG0004656	OFUSG13180.1.p1	APOSC_26188
OG0004657	OFUSG20946.1.p1	APOSC_19831
OG0004658	OFUSG00003.2.p1, OFUSG00003.1.p1	APOSC_21482, APOSC_21483
OG0004659	OFUSG05707.2.p1, OFUSG05707.1.p1	APOSC_07030
OG0004660	OFUSG00440.1.p1	APOSC_07764
OG0004661	OFUSG08935.1.p1	APOSC_27211, APOSC_05134
OG0004662	OFUSG12267.1.p1	APOSC_20920
OG0004663	OFUSG15708.1.p1	APOSC_26347
OG0004664	OFUSG14191.1.p1	APOSC_07353
OG0004665	OFUSG03945.1.p1	APOSC_16342
OG0004666	OFUSG23197.1.p1, OFUSG23197.2.p1, OFUSG23197.3.p1	APOSC_13360
OG0004667	OFUSG05624.1.p1	APOSC_11065
OG0004668	OFUSG21754.1.p1	APOSC_16668
OG0004669	OFUSG09155.1.p1	APOSC_19747
OG0004670	OFUSG16156.1.p1	APOSC_01653
OG0004671	OFUSG15323.1.p1, OFUSG15323.2.p1	APOSC_26066, APOSC_26065
OG0004672	OFUSG20622.1.p1, OFUSG20623.1.p1	APOSC_12045
OG0004673	OFUSG04159.1.p1	APOSC_04782
OG0004674	OFUSG21156.1.p1	APOSC_09218
OG0004675	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1	APOSC_16056
OG0004676	OFUSG22032.1.p1, OFUSG22032.2.p1	APOSC_10008
OG0004677	OFUSG11726.1.p1	APOSC_26883
OG0004678	OFUSG08156.1.p1	APOSC_07378
OG0004679	OFUSG24186.1.p1	APOSC_01980
OG0004681	OFUSG15267.1.p1	APOSC_18164, APOSC_17288
OG0004682	OFUSG12863.1.p1	APOSC_07398
OG0004683	OFUSG25029.1.p1	APOSC_17054
OG0004684	OFUSG11714.1.p1	APOSC_09429
OG0004685	OFUSG15144.1.p1	APOSC_22489
OG0004686	OFUSG15875.1.p1	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968
OG0004687	OFUSG18909.1.p1	APOSC_26487
OG0004688	OFUSG22565.1.p1	APOSC_11316
OG0004689	OFUSG22250.1.p1, OFUSG22250.2.p1	APOSC_17413
OG0004690	OFUSG15804.1.p1	APOSC_10397, APOSC_10398
OG0004691	OFUSG11227.1.p1	APOSC_22501
OG0004692	OFUSG04470.1.p1, OFUSG25025.1.p1	APOSC_04838, APOSC_25537, APOSC_09130
OG0004694	OFUSG10511.1.p1, OFUSG10511.2.p1	APOSC_27421
OG0004696	OFUSG09958.1.p1	APOSC_26053
OG0004698	OFUSG10898.1.p1	APOSC_25233, APOSC_25232
OG0004699	OFUSG23870.1.p1	APOSC_02077
OG0004700	OFUSG11053.1.p1	APOSC_02967
OG0004702	OFUSG00072.1.p1, OFUSG00087.1.p1	APOSC_27749
OG0004703	OFUSG14821.1.p1	APOSC_21024
OG0004704	OFUSG17192.1.p1	APOSC_24975, APOSC_18165
OG0004705	OFUSG02327.1.p1	APOSC_15897
OG0004706	OFUSG16861.1.p1	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790
OG0004707	OFUSG02834.1.p1, OFUSG17783.1.p1	APOSC_26732
OG0004708	OFUSG24203.1.p1	APOSC_00517
OG0004709	OFUSG15939.1.p1	APOSC_19738, APOSC_24539, APOSC_09548, APOSC_21943, APOSC_10938, APOSC_10939, APOSC_17444, APOSC_12824, APOSC_12825, APOSC_18798, APOSC_18799, APOSC_06391, APOSC_06454, APOSC_09851, APOSC_02124, APOSC_21553
OG0004711	OFUSG26677.1.p1	APOSC_01617
OG0004728	OFUSG19340.1.p1	APOSC_10742
OG0004729	OFUSG14953.1.p1, OFUSG14953.2.p1	APOSC_27649
OG0004730	OFUSG20134.2.p1, OFUSG20134.1.p1	APOSC_27787
OG0004731	OFUSG20985.1.p1, OFUSG20985.2.p1	APOSC_28248, APOSC_28249
OG0004732	OFUSG14904.1.p1	APOSC_09450
OG0004733	OFUSG09435.1.p1	APOSC_12459
OG0004735	OFUSG08126.1.p1	APOSC_29162
OG0004736	OFUSG02971.1.p1, OFUSG02971.3.p1, OFUSG02971.2.p1	APOSC_05937, APOSC_05939
OG0004738	OFUSG10899.1.p1	APOSC_26463
OG0004739	OFUSG11195.1.p1	APOSC_05760
OG0004740	OFUSG25163.1.p1	APOSC_28993
OG0004743	OFUSG04679.1.p1	APOSC_01602
OG0004744	OFUSG09993.1.p1	APOSC_02645, APOSC_24072
OG0004746	OFUSG00207.1.p1	APOSC_04479
OG0004747	OFUSG23171.1.p1	APOSC_21069
OG0004748	OFUSG08583.1.p1	APOSC_08268, APOSC_06622
OG0004749	OFUSG05430.1.p1	APOSC_14536, APOSC_28362
OG0004750	OFUSG16339.1.p1, OFUSG16339.2.p1	APOSC_01272
OG0004751	OFUSG21705.1.p1, OFUSG21706.1.p1	APOSC_24651
OG0004752	OFUSG07848.1.p1	APOSC_15513
OG0004753	OFUSG13691.1.p1	APOSC_21783
OG0004754	OFUSG17881.2.p1, OFUSG17881.1.p1	APOSC_27236
OG0004755	OFUSG16567.1.p1	APOSC_11712
OG0004756	OFUSG23403.1.p1	APOSC_19091
OG0004757	OFUSG06894.1.p1	APOSC_28719
OG0004758	OFUSG05254.1.p1, OFUSG05254.2.p1	APOSC_12327
OG0004759	OFUSG11568.1.p1	APOSC_17104
OG0004760	OFUSG17160.2.p1, OFUSG17160.1.p1	APOSC_14625
OG0004761	OFUSG16790.1.p1	APOSC_24459
OG0004762	OFUSG22137.1.p1, OFUSG22137.2.p1	APOSC_01279
OG0004763	OFUSG08982.1.p1	APOSC_08514
OG0004764	OFUSG13324.1.p1	APOSC_02720
OG0004765	OFUSG26546.1.p1	APOSC_21254
OG0004766	OFUSG20178.1.p1	APOSC_00741
OG0004767	OFUSG17853.1.p1	APOSC_13011
OG0004768	OFUSG03609.2.p1, OFUSG03609.1.p1	APOSC_27912
OG0004769	OFUSG25501.1.p1	APOSC_17402, APOSC_17401
OG0004770	OFUSG00866.1.p1	APOSC_02747, APOSC_02748
OG0004771	OFUSG07800.1.p1	APOSC_01808, APOSC_21897
OG0004772	OFUSG10371.1.p1	APOSC_17024
OG0004774	OFUSG10040.1.p1	APOSC_03484
OG0004775	OFUSG16316.1.p1	APOSC_20383
OG0004776	OFUSG15174.1.p1	APOSC_15592
OG0004777	OFUSG12752.1.p1	APOSC_00088
OG0004779	OFUSG14353.1.p1	APOSC_14844
OG0004782	OFUSG20600.1.p1, OFUSG20600.2.p1	APOSC_24684, APOSC_17537
OG0004783	OFUSG08888.1.p1, OFUSG08888.2.p1	APOSC_18072
OG0004784	OFUSG11398.1.p1	APOSC_06666, APOSC_06665, APOSC_06720
OG0004785	OFUSG15812.1.p1	APOSC_06497
OG0004786	OFUSG04628.1.p1	APOSC_17038
OG0004787	OFUSG21388.1.p1	APOSC_12775
OG0004788	OFUSG22491.1.p1	APOSC_03758, APOSC_03759
OG0004789	OFUSG21579.2.p1, OFUSG21579.1.p1, OFUSG15292.1.p1	APOSC_11003
OG0004791	OFUSG19701.1.p1	APOSC_08822
OG0004792	OFUSG15044.1.p1	APOSC_11949, APOSC_02819, APOSC_02820
OG0004793	OFUSG19030.1.p1, OFUSG06876.1.p1	APOSC_16471
OG0004794	OFUSG13389.1.p1	APOSC_22694
OG0004795	OFUSG15100.1.p1, OFUSG15100.2.p1	APOSC_11957
OG0004796	OFUSG21179.2.p1, OFUSG21179.1.p1, OFUSG21179.3.p1	APOSC_02799
OG0004797	OFUSG12917.1.p1	APOSC_18656
OG0004798	OFUSG20795.1.p1	APOSC_15756, APOSC_06645, APOSC_06644
OG0004799	OFUSG00163.1.p1	APOSC_08801
OG0004800	OFUSG16098.1.p1	APOSC_11151
OG0004801	OFUSG10453.1.p1	APOSC_03930
OG0004802	OFUSG04837.1.p1	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079
OG0004803	OFUSG24825.1.p1	APOSC_18918
OG0004804	OFUSG10885.1.p1	APOSC_03800
OG0004805	OFUSG24637.1.p1, OFUSG24637.2.p1, OFUSG24637.3.p1	APOSC_23984
OG0004806	OFUSG11605.2.p1, OFUSG11605.1.p1	APOSC_07755, APOSC_07756
OG0004807	OFUSG15589.1.p1	APOSC_11389
OG0004808	OFUSG23681.1.p1	APOSC_00809
OG0004809	OFUSG12354.1.p1	APOSC_11829
OG0004810	OFUSG19265.1.p1	APOSC_22512
OG0004811	OFUSG04813.1.p1	APOSC_12677
OG0004812	OFUSG12662.1.p1	APOSC_00894
OG0004813	OFUSG17469.1.p1	APOSC_12785
OG0004814	OFUSG16286.1.p1	APOSC_17303
OG0004815	OFUSG05513.1.p1	APOSC_02479
OG0004816	OFUSG26076.1.p1	APOSC_14528, APOSC_19782, APOSC_07651
OG0004817	OFUSG13720.1.p1	APOSC_18531
OG0004818	OFUSG09386.1.p1	APOSC_06929
OG0004820	OFUSG00419.1.p1	APOSC_25668
OG0004821	OFUSG06860.1.p1	APOSC_17026, APOSC_08963
OG0004822	OFUSG12693.1.p1	APOSC_11012
OG0004823	OFUSG00324.1.p1	APOSC_14310
OG0004824	OFUSG07500.1.p1	APOSC_08837
OG0004825	OFUSG09935.2.p1, OFUSG09935.1.p1	APOSC_07995
OG0004826	OFUSG12257.1.p1	APOSC_00805
OG0004827	OFUSG25294.1.p1, OFUSG01791.1.p1	APOSC_18708, APOSC_18707
OG0004828	OFUSG10685.1.p1	APOSC_04869
OG0004829	OFUSG04480.1.p1	APOSC_18638
OG0004830	OFUSG19559.1.p2	APOSC_21849, APOSC_12125
OG0004831	OFUSG00901.1.p1	APOSC_10208
OG0004832	OFUSG00282.1.p1	APOSC_19491, APOSC_24739
OG0004834	OFUSG13864.1.p1	APOSC_21225
OG0004835	OFUSG22629.1.p1	APOSC_05804
OG0004836	OFUSG22338.1.p1	APOSC_28404, APOSC_28405
OG0004837	OFUSG06806.1.p1	APOSC_15814
OG0004838	OFUSG17247.2.p1, OFUSG17247.1.p1	APOSC_04205
OG0004839	OFUSG25809.1.p1, OFUSG25806.1.p1, OFUSG25806.2.p1, OFUSG20964.1.p1	APOSC_07813
OG0004840	OFUSG08308.1.p1	APOSC_26796
OG0004841	OFUSG05085.1.p1	APOSC_24766
OG0004842	OFUSG20852.2.p1, OFUSG20852.1.p1	APOSC_13259
OG0004843	OFUSG22774.1.p1	APOSC_12626, APOSC_12625
OG0004844	OFUSG06898.1.p1	APOSC_28841
OG0004845	OFUSG07494.1.p1	APOSC_00036, APOSC_00035
OG0004846	OFUSG09097.1.p1	APOSC_05197
OG0004848	OFUSG07019.1.p1	APOSC_23427, APOSC_09099
OG0004849	OFUSG01632.1.p1	APOSC_10424
OG0004850	OFUSG08815.1.p1	APOSC_27814
OG0004851	OFUSG08767.1.p1	APOSC_20688, APOSC_12080
OG0004852	OFUSG07249.1.p1	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457
OG0004853	OFUSG07165.1.p1	APOSC_18187, APOSC_18186
OG0004854	OFUSG02448.1.p1	APOSC_11248, APOSC_11247
OG0004855	OFUSG03426.1.p1	APOSC_29149
OG0004856	OFUSG01983.1.p1	APOSC_05989
OG0004857	OFUSG08188.1.p1	APOSC_02357, APOSC_03487
OG0004858	OFUSG24022.1.p1	APOSC_00651, APOSC_00652
OG0004859	OFUSG24360.1.p1, OFUSG24360.2.p1	APOSC_28347
OG0004860	OFUSG13245.1.p1	APOSC_14466
OG0004861	OFUSG12039.1.p1	APOSC_25887, APOSC_25885
OG0004862	OFUSG24024.1.p1, OFUSG24024.2.p1	APOSC_24605
OG0004863	OFUSG07011.1.p1	APOSC_19314
OG0004864	OFUSG19405.1.p1	APOSC_21183, APOSC_11985
OG0004865	OFUSG15043.1.p1	APOSC_15126
OG0004867	OFUSG12018.1.p1	APOSC_20974, APOSC_20973
OG0004868	OFUSG12184.1.p1	APOSC_10014
OG0004869	OFUSG24277.1.p1	APOSC_13350
OG0004870	OFUSG06513.1.p1	APOSC_00247
