Orthogroup	OWEFU	BRALA
OG0003896	OFUSG17816.1.p1, OFUSG17816.2.p1	BRALA13108
OG0003897	OFUSG17722.1.p1	BRALA24446
OG0003898	OFUSG14490.1.p1	BRALA06113
OG0003899	OFUSG03698.1.p1	BRALA08278
OG0003900	OFUSG11237.1.p1	BRALA17436
OG0003901	OFUSG13044.1.p1	BRALA14426, BRALA08560, BRALA08561
OG0003903	OFUSG19115.1.p1	BRALA12337
OG0003904	OFUSG15953.1.p1	BRALA04278
OG0003905	OFUSG00192.1.p1	BRALA08898
OG0003906	OFUSG09780.1.p1	BRALA18512
OG0003907	OFUSG02430.1.p1	BRALA22735
OG0003909	OFUSG05066.1.p1	BRALA29427
OG0003910	OFUSG00367.1.p1	BRALA23005
OG0003911	OFUSG12915.1.p1	BRALA13724
OG0003912	OFUSG22772.1.p1	BRALA26575
OG0003913	OFUSG16854.1.p1, OFUSG16854.2.p1	BRALA05130
OG0003914	OFUSG03858.1.p1, OFUSG03858.2.p1	BRALA04182
OG0003915	OFUSG24695.1.p1	BRALA12140
OG0003916	OFUSG20296.1.p1	BRALA19092
OG0003917	OFUSG02661.1.p1, OFUSG02661.2.p1	BRALA18730
OG0003918	OFUSG18006.1.p1	BRALA03733
OG0003919	OFUSG14972.2.p1, OFUSG14972.1.p1	BRALA27666
OG0003920	OFUSG00473.1.p1	BRALA23721
OG0003921	OFUSG21463.2.p1, OFUSG21463.1.p1	BRALA09641
OG0003922	OFUSG24757.1.p1	BRALA25868, BRALA02161
OG0003923	OFUSG04254.1.p1	BRALA14453
OG0003925	OFUSG16954.1.p1	BRALA05610
OG0003926	OFUSG21486.1.p1	BRALA05443
OG0003928	OFUSG00021.1.p1	BRALA03296
OG0003930	OFUSG01262.1.p1	BRALA02295
OG0003931	OFUSG10879.1.p1	BRALA25275
OG0003932	OFUSG23661.1.p1	BRALA01444
OG0003932	OFUSG26009.1.p1	BRALA02585
OG0003933	OFUSG18990.1.p1, OFUSG18990.2.p1, OFUSG17884.1.p1	BRALA28039
OG0003934	OFUSG21104.1.p1	BRALA01058
OG0003935	OFUSG12376.1.p1	BRALA13280, BRALA03846, BRALA20864
OG0003936	OFUSG05427.1.p1	BRALA34488, BRALA03060
OG0003937	OFUSG06517.1.p1	BRALA25602
OG0003938	OFUSG01428.1.p1	BRALA24502
OG0003939	OFUSG23620.1.p1	BRALA05196
OG0003940	OFUSG06736.1.p1, OFUSG17406.1.p1	BRALA15373
OG0003941	OFUSG06614.1.p1	BRALA20467
OG0003942	OFUSG01619.1.p1	BRALA34122
OG0003942	OFUSG01622.1.p1	BRALA01293
OG0003944	OFUSG25022.1.p1	BRALA12422
OG0003945	OFUSG25387.2.p1, OFUSG25387.1.p1	BRALA25345
OG0003946	OFUSG05456.1.p1	BRALA21665
OG0003947	OFUSG06825.1.p1	BRALA29298
OG0003948	OFUSG19164.1.p1	BRALA14249
OG0003949	OFUSG01552.1.p1	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	OFUSG00160.1.p1	BRALA02049
OG0003951	OFUSG18740.1.p1	BRALA15284
OG0003953	OFUSG02993.1.p1	BRALA30111
OG0003954	OFUSG21108.1.p1	BRALA16702
OG0003955	OFUSG02744.1.p1	BRALA20185
OG0003956	OFUSG26537.2.p1, OFUSG26537.1.p1	BRALA05102
OG0003957	OFUSG15145.1.p1, OFUSG06261.1.p1, OFUSG12020.1.p1, OFUSG15146.1.p1, OFUSG05948.2.p1, OFUSG05948.1.p1	BRALA03349
OG0003959	OFUSG08034.1.p1	BRALA02632
OG0003960	OFUSG01617.1.p1	BRALA02491
OG0003961	OFUSG13571.1.p1	BRALA09640
OG0003962	OFUSG02999.1.p1	BRALA34272
OG0003964	OFUSG03151.1.p1, OFUSG03150.1.p1, OFUSG06602.1.p1	BRALA23648
OG0003964	OFUSG05524.1.p1	BRALA12174, BRALA12173, BRALA12175
OG0003965	OFUSG13482.2.p1, OFUSG13482.1.p1	BRALA31971
OG0003966	OFUSG00814.1.p1	BRALA24386
OG0003967	OFUSG17824.1.p1	BRALA26387
OG0003968	OFUSG19570.1.p1	BRALA12045
OG0003969	OFUSG11226.1.p1	BRALA31035
OG0003970	OFUSG14929.1.p1	BRALA04290
OG0003971	OFUSG09521.1.p1	BRALA17785
OG0003972	OFUSG05144.1.p1	BRALA03399
OG0003973	OFUSG11220.1.p1	BRALA22301
OG0003974	OFUSG00134.1.p1	BRALA09542, BRALA02422
OG0003976	OFUSG05977.1.p1	BRALA25838
OG0003980	OFUSG25900.1.p1	BRALA19128, BRALA10372, BRALA18555
OG0003981	OFUSG09908.1.p1, OFUSG09909.1.p1, OFUSG24833.1.p1, OFUSG09911.1.p1	BRALA16165, BRALA16166, BRALA12076, BRALA01818, BRALA01817
OG0003984	OFUSG20573.1.p1	BRALA10459, BRALA01176, BRALA32184, BRALA04743, BRALA04742, BRALA01175, BRALA30206, BRALA11103, BRALA32185, BRALA26510, BRALA24329, BRALA29645, BRALA10500, BRALA29649, BRALA29647
OG0003985	OFUSG00216.1.p1	BRALA05336
OG0003997	OFUSG02634.3.p1, OFUSG02634.4.p1, OFUSG02634.1.p1, OFUSG02634.2.p1	BRALA16956
OG0003998	OFUSG22075.1.p1	BRALA31907
OG0003999	OFUSG13249.1.p1, OFUSG26421.1.p1	BRALA00082
OG0004000	OFUSG16319.1.p1	BRALA28671
OG0004002	OFUSG26830.1.p1	BRALA24418
OG0004003	OFUSG03987.1.p1, OFUSG16776.1.p1, OFUSG20087.1.p1	BRALA21373, BRALA12150, BRALA24682, BRALA24653, BRALA33294, BRALA12151
OG0004004	OFUSG25436.1.p1	BRALA00327
OG0004005	OFUSG08227.1.p1	BRALA14573
OG0004006	OFUSG11482.1.p1, OFUSG11482.2.p1	BRALA31286, BRALA35212, BRALA31287
OG0004007	OFUSG13400.1.p1	BRALA01057
OG0004009	OFUSG18112.1.p1	BRALA28666
OG0004010	OFUSG13189.1.p1	BRALA00694, BRALA29812
OG0004011	OFUSG10690.1.p1	BRALA06852
OG0004012	OFUSG05810.1.p1	BRALA21712
OG0004014	OFUSG16971.1.p1	BRALA12884
OG0004015	OFUSG23645.1.p1, OFUSG23645.2.p1	BRALA28855
OG0004016	OFUSG05700.1.p1	BRALA09309
OG0004016	OFUSG09938.1.p1	BRALA07122
OG0004017	OFUSG22331.1.p1	BRALA15067
OG0004018	OFUSG05631.2.p1, OFUSG05631.1.p1	BRALA25652, BRALA25651
OG0004019	OFUSG25454.1.p1	BRALA02398
OG0004020	OFUSG13879.1.p1	BRALA33134
OG0004021	OFUSG15028.1.p1	BRALA27677, BRALA23566
OG0004022	OFUSG16401.2.p1, OFUSG16401.1.p1	BRALA09008, BRALA15698
OG0004023	OFUSG20348.1.p1	BRALA27308
OG0004024	OFUSG24239.1.p1	BRALA19457
OG0004025	OFUSG11341.1.p1	BRALA24484
OG0004027	OFUSG16592.1.p1	BRALA35222
OG0004028	OFUSG11042.2.p1, OFUSG11042.1.p1	BRALA06730
OG0004029	OFUSG16671.1.p1, OFUSG16671.2.p1	BRALA09063, BRALA09061
OG0004030	OFUSG18315.1.p1	BRALA10430
OG0004031	OFUSG21709.1.p1	BRALA30314
OG0004032	OFUSG24694.1.p1	BRALA12147
OG0004033	OFUSG12090.1.p1	BRALA13287
OG0004034	OFUSG09199.1.p1	BRALA08468, BRALA08467
OG0004035	OFUSG04760.1.p1	BRALA20551
OG0004036	OFUSG01682.1.p1	BRALA19286
OG0004037	OFUSG14252.1.p1, OFUSG14252.2.p1	BRALA29961
OG0004038	OFUSG23417.1.p1	BRALA05335
OG0004039	OFUSG01899.1.p1, OFUSG01900.1.p1	BRALA14564, BRALA14563
OG0004040	OFUSG02275.1.p1, OFUSG02275.2.p1	BRALA29252
OG0004041	OFUSG11618.1.p1	BRALA26134
OG0004042	OFUSG09669.1.p1	BRALA14677
OG0004043	OFUSG01859.1.p1	BRALA19274
OG0004044	OFUSG00446.1.p1	BRALA10276
OG0004045	OFUSG19170.5.p1, OFUSG19170.1.p1, OFUSG19170.4.p1, OFUSG19170.2.p1, OFUSG19170.3.p1	BRALA11417, BRALA32867
OG0004046	OFUSG06348.1.p1	BRALA12739
OG0004047	OFUSG18610.1.p1	BRALA04429, BRALA18670, BRALA08115
OG0004048	OFUSG19554.1.p1	BRALA24410
OG0004050	OFUSG06161.1.p1	BRALA35170
OG0004051	OFUSG26463.1.p1	BRALA10732
OG0004052	OFUSG15852.1.p1, OFUSG15852.2.p1, OFUSG15852.3.p1, OFUSG15852.4.p1	BRALA07966
OG0004053	OFUSG09713.1.p1	BRALA15092
OG0004054	OFUSG25074.1.p1	BRALA28842
OG0004055	OFUSG00658.3.p1, OFUSG00658.2.p1, OFUSG00658.1.p1, OFUSG00658.4.p1	BRALA16890
OG0004056	OFUSG04179.1.p1, OFUSG04179.2.p1, OFUSG04146.1.p1	BRALA04140
OG0004057	OFUSG00824.1.p1	BRALA08841
OG0004058	OFUSG09035.2.p1, OFUSG09035.1.p1	BRALA14652
OG0004059	OFUSG25150.1.p1	BRALA22286
OG0004060	OFUSG16459.1.p1	BRALA22527
OG0004061	OFUSG13064.1.p1	BRALA00733
OG0004062	OFUSG05949.1.p1, OFUSG06583.1.p1	BRALA16266
OG0004064	OFUSG24453.1.p1, OFUSG24453.2.p1	BRALA01479
OG0004065	OFUSG16929.1.p1	BRALA17282
OG0004066	OFUSG07959.1.p1	BRALA27555
OG0004066	OFUSG07452.2.p1, OFUSG07452.1.p1	BRALA27550
OG0004067	OFUSG11070.1.p1	BRALA11637
OG0004068	OFUSG00723.1.p1	BRALA34877
OG0004069	OFUSG24301.1.p1	BRALA04243
OG0004070	OFUSG10593.1.p1	BRALA10466
OG0004071	OFUSG25471.1.p1	BRALA18327
OG0004072	OFUSG16756.1.p1	BRALA17054
OG0004073	OFUSG00778.1.p1	BRALA24719
OG0004075	OFUSG10667.1.p1	BRALA26090
OG0004076	OFUSG17470.1.p1, OFUSG17470.2.p1	BRALA15154
OG0004078	OFUSG06016.1.p1	BRALA29301
OG0004079	OFUSG02739.1.p1	BRALA08294
OG0004080	OFUSG04397.1.p1	BRALA20296
OG0004081	OFUSG14219.1.p1	BRALA31261
OG0004082	OFUSG16877.1.p1	BRALA01474
OG0004083	OFUSG12099.1.p1	BRALA25007
OG0004084	OFUSG13172.1.p1	BRALA28518
OG0004085	OFUSG24648.1.p1	BRALA24215
OG0004086	OFUSG25026.2.p1, OFUSG25026.1.p1	BRALA17474
OG0004087	OFUSG26281.1.p1, OFUSG26281.2.p1, OFUSG26281.3.p1	BRALA10704
OG0004088	OFUSG13315.1.p1	BRALA35514, BRALA21666
OG0004089	OFUSG26253.5.p1, OFUSG26253.1.p1, OFUSG26253.3.p1, OFUSG26253.2.p1, OFUSG26253.4.p1, OFUSG09130.1.p1	BRALA08677, BRALA08678
OG0004090	OFUSG16668.1.p1	BRALA11298
OG0004091	OFUSG17304.1.p1	BRALA00652
OG0004092	OFUSG16191.1.p1	BRALA07368
OG0004093	OFUSG06671.1.p1	BRALA33199
OG0004093	OFUSG06669.1.p1	BRALA30875
OG0004094	OFUSG07270.1.p1	BRALA20617
OG0004095	OFUSG07584.1.p1	BRALA07608
OG0004096	OFUSG25572.1.p1	BRALA21352
OG0004098	OFUSG21100.1.p1	BRALA00651, BRALA22068
OG0004099	OFUSG10944.1.p1	BRALA10432
OG0004100	OFUSG19371.2.p1, OFUSG19371.1.p1	BRALA17153
OG0004101	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1	BRALA04835
OG0004102	OFUSG19005.1.p1	BRALA34474
OG0004104	OFUSG24702.1.p1	BRALA01671
OG0004105	OFUSG23643.2.p1, OFUSG23643.1.p1	BRALA13768
OG0004106	OFUSG26433.1.p1	BRALA18745
OG0004107	OFUSG08885.1.p1	BRALA03118, BRALA03117, BRALA22370
OG0004108	OFUSG21004.1.p1	BRALA18855
OG0004110	OFUSG08891.1.p1	BRALA23943
OG0004111	OFUSG13311.1.p1	BRALA01428
OG0004112	OFUSG09769.1.p1	BRALA23194, BRALA23191
OG0004113	OFUSG18704.1.p1	BRALA20061
OG0004114	OFUSG21821.1.p1	BRALA25904, BRALA21514
OG0004115	OFUSG12847.1.p1	BRALA19617
OG0004116	OFUSG09323.1.p1	BRALA25003
OG0004117	OFUSG25444.1.p1	BRALA17850
OG0004119	OFUSG20234.1.p1	BRALA11157, BRALA08493
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	BRALA23954
OG0004121	OFUSG13719.1.p1	BRALA08686
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	BRALA14695
OG0004124	OFUSG17737.1.p1	BRALA30068
OG0004125	OFUSG04663.1.p1	BRALA04625
OG0004126	OFUSG19824.1.p1	BRALA25788
OG0004128	OFUSG05290.1.p1	BRALA15362
OG0004129	OFUSG05882.1.p1	BRALA09427
OG0004130	OFUSG08210.1.p1, OFUSG00974.1.p1	BRALA09545
OG0004132	OFUSG20258.1.p1	BRALA03252, BRALA03249
OG0004133	OFUSG14516.1.p1	BRALA12128
OG0004134	OFUSG06800.1.p1	BRALA16353
OG0004135	OFUSG18236.1.p1	BRALA06179
OG0004136	OFUSG26327.1.p1	BRALA00698, BRALA29816
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004138	OFUSG00273.1.p1	BRALA24513
OG0004139	OFUSG21376.2.p1, OFUSG21376.1.p1	BRALA00917
OG0004139	OFUSG21378.1.p1	BRALA11936
OG0004140	OFUSG00701.1.p1	BRALA19957
OG0004142	OFUSG19191.1.p1	BRALA19738
OG0004143	OFUSG09777.1.p1, OFUSG09777.2.p1	BRALA09465
OG0004144	OFUSG24310.1.p1	BRALA07433
OG0004145	OFUSG25041.1.p1	BRALA26159
OG0004146	OFUSG22678.1.p1	BRALA17718, BRALA17719
OG0004147	OFUSG21150.1.p1	BRALA00106
OG0004148	OFUSG24269.1.p1	BRALA18127
OG0004149	OFUSG24993.1.p1	BRALA12146
OG0004150	OFUSG04655.1.p1	BRALA21716
OG0004151	OFUSG20857.1.p1	BRALA19064
OG0004153	OFUSG10672.1.p1	BRALA03854
OG0004154	OFUSG17126.2.p1, OFUSG17126.1.p1	BRALA10484, BRALA09813
OG0004155	OFUSG04339.1.p1, OFUSG19790.2.p1, OFUSG19790.1.p1, OFUSG09477.2.p1, OFUSG09477.1.p1	BRALA02319
OG0004156	OFUSG05939.1.p1	BRALA26080
OG0004157	OFUSG19454.1.p1	BRALA20324
OG0004158	OFUSG04504.1.p1	BRALA04798
OG0004160	OFUSG23353.1.p1	BRALA00725
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	BRALA34496, BRALA03572
OG0004162	OFUSG09942.2.p1, OFUSG09942.3.p1, OFUSG09942.1.p1	BRALA23043
OG0004164	OFUSG17859.1.p1	BRALA03976, BRALA31557, BRALA03977
OG0004166	OFUSG05575.1.p1	BRALA16339
OG0004167	OFUSG11703.1.p1	BRALA26238
OG0004169	OFUSG10640.1.p1	BRALA13050
OG0004170	OFUSG08006.1.p1	BRALA34920, BRALA22914
OG0004171	OFUSG07032.1.p1, OFUSG07032.2.p1	BRALA08003
OG0004175	OFUSG17098.1.p1	BRALA16129
OG0004176	OFUSG02603.1.p1	BRALA03590
OG0004178	OFUSG19368.1.p1	BRALA20094
OG0004179	OFUSG11027.2.p1, OFUSG11027.1.p1	BRALA16718
OG0004180	OFUSG16755.1.p1	BRALA17055
OG0004181	OFUSG03257.1.p1	BRALA15876
OG0004182	OFUSG01146.2.p1, OFUSG01146.1.p1	BRALA19314
OG0004183	OFUSG25418.1.p1	BRALA25934, BRALA25935
OG0004184	OFUSG12556.1.p1	BRALA33857
OG0004186	OFUSG11737.1.p1	BRALA20859
OG0004187	OFUSG20862.1.p1	BRALA03251
OG0004188	OFUSG25107.1.p1	BRALA30311
OG0004189	OFUSG24213.1.p1	BRALA28411
OG0004190	OFUSG09999.1.p1	BRALA25028
OG0004194	OFUSG09328.1.p1, OFUSG09329.1.p1	BRALA19939, BRALA19941, BRALA19942
OG0004194	OFUSG05309.1.p1	BRALA07428, BRALA19954, BRALA19956, BRALA19953
OG0004197	OFUSG24264.1.p1	BRALA05742
OG0004214	OFUSG13516.1.p1	BRALA01455, BRALA01456
OG0004215	OFUSG15336.1.p1	BRALA22830
OG0004216	OFUSG23107.1.p1	BRALA03093
OG0004217	OFUSG02696.2.p1, OFUSG02696.1.p1	BRALA11886
OG0004219	OFUSG04405.1.p1	BRALA29983, BRALA33234
OG0004220	OFUSG19674.1.p1, OFUSG19674.2.p1	BRALA17127
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	BRALA26148
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	BRALA09691
OG0004225	OFUSG20907.1.p1	BRALA18596
OG0004226	OFUSG15931.1.p1	BRALA09090
OG0004227	OFUSG13655.1.p1	BRALA26674
OG0004228	OFUSG23701.1.p1	BRALA15960
OG0004229	OFUSG18108.1.p1	BRALA03705
OG0004230	OFUSG08871.1.p1	BRALA25002
OG0004231	OFUSG09197.1.p1	BRALA18489
OG0004232	OFUSG19109.1.p1	BRALA34160
OG0004233	OFUSG09599.1.p1	BRALA10180
OG0004233	OFUSG23247.1.p1	BRALA18749
OG0004234	OFUSG13233.1.p1	BRALA15853
OG0004235	OFUSG17809.1.p1	BRALA11235
OG0004236	OFUSG12590.1.p1	BRALA21571
OG0004237	OFUSG02738.1.p1	BRALA11898
OG0004238	OFUSG21302.1.p1	BRALA10204
OG0004239	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1	BRALA02912
OG0004240	OFUSG11405.2.p1, OFUSG11405.1.p1	BRALA22623
OG0004241	OFUSG14483.1.p1	BRALA14197
OG0004242	OFUSG19649.1.p1	BRALA15050, BRALA15049
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	BRALA11315
OG0004244	OFUSG23262.1.p1	BRALA22724
OG0004245	OFUSG19143.1.p1, OFUSG19143.2.p1	BRALA35301
OG0004246	OFUSG26279.1.p1	BRALA25785
OG0004247	OFUSG08927.1.p1	BRALA24657
OG0004248	OFUSG13174.1.p1	BRALA05741
OG0004249	OFUSG02524.1.p1	BRALA08296
OG0004250	OFUSG12266.1.p1	BRALA29141
OG0004251	OFUSG22911.1.p1	BRALA10118
OG0004252	OFUSG24821.1.p1	BRALA02512
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	BRALA14983
OG0004254	OFUSG10303.1.p1	BRALA03749
OG0004255	OFUSG21308.1.p1	BRALA26683
OG0004257	OFUSG22307.1.p1	BRALA10361
OG0004258	OFUSG03080.1.p1	BRALA19445
OG0004259	OFUSG20013.1.p1	BRALA09457
OG0004260	OFUSG04270.1.p1	BRALA04444
OG0004261	OFUSG20642.1.p1	BRALA19111
OG0004262	OFUSG12557.1.p1	BRALA34766, BRALA21467
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	BRALA07416
OG0004264	OFUSG10442.1.p1	BRALA03608
OG0004265	OFUSG22437.1.p1	BRALA31423
OG0004267	OFUSG00346.1.p1	BRALA01991
OG0004268	OFUSG20277.1.p1	BRALA12493
OG0004269	OFUSG06518.1.p1	BRALA05544
OG0004270	OFUSG09567.1.p1	BRALA18525
OG0004271	OFUSG19458.1.p1	BRALA09426
OG0004272	OFUSG19656.1.p1	BRALA01934
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	BRALA06404
OG0004274	OFUSG12672.1.p1	BRALA20006
OG0004275	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1	BRALA29519
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	BRALA19990
OG0004277	OFUSG00740.1.p1	BRALA30535
OG0004278	OFUSG19618.1.p1	BRALA14565
OG0004279	OFUSG26158.2.p1, OFUSG26158.1.p1	BRALA20647
OG0004280	OFUSG08248.1.p1	BRALA23682, BRALA18212
OG0004281	OFUSG09512.2.p1, OFUSG09512.1.p1	BRALA31689, BRALA31688, BRALA35548
OG0004282	OFUSG23553.1.p1	BRALA14728
OG0004284	OFUSG19168.1.p1, OFUSG19166.1.p1	BRALA11418
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	BRALA29530
OG0004286	OFUSG08115.1.p1	BRALA14966
OG0004287	OFUSG12510.1.p1	BRALA17769
OG0004288	OFUSG23204.1.p1	BRALA03278
OG0004289	OFUSG11522.1.p1	BRALA15160
OG0004290	OFUSG20422.1.p1	BRALA03150
OG0004291	OFUSG11291.1.p1	BRALA31457
OG0004292	OFUSG12754.1.p1	BRALA05406
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	BRALA29283
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	BRALA01000
OG0004296	OFUSG10157.1.p1	BRALA03748
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	BRALA10358
OG0004298	OFUSG09630.1.p1	BRALA08303
OG0004299	OFUSG03171.1.p1	BRALA18722
OG0004300	OFUSG06251.1.p1	BRALA32511
OG0004301	OFUSG15532.1.p1	BRALA32145
OG0004303	OFUSG14746.1.p1	BRALA05979
OG0004304	OFUSG19501.1.p1	BRALA29843
OG0004305	OFUSG21306.1.p1	BRALA14639
OG0004306	OFUSG26453.1.p1	BRALA16636
OG0004307	OFUSG10009.1.p1	BRALA11162
OG0004308	OFUSG00660.1.p1	BRALA23893
OG0004309	OFUSG10951.1.p1	BRALA03711
OG0004310	OFUSG24234.1.p1	BRALA07958
OG0004311	OFUSG24363.1.p1, OFUSG09545.1.p1	BRALA18222
OG0004312	OFUSG20320.1.p1	BRALA16894
OG0004314	OFUSG07970.1.p1	BRALA02958
OG0004315	OFUSG19262.1.p1	BRALA16278
OG0004316	OFUSG25561.1.p1	BRALA27284
OG0004317	OFUSG15608.1.p1	BRALA31137, BRALA31136
OG0004318	OFUSG10081.1.p1	BRALA11243
OG0004319	OFUSG01252.1.p1	BRALA02487
OG0004320	OFUSG14079.1.p1, OFUSG18185.1.p1	BRALA05866
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	BRALA03831
OG0004322	OFUSG21097.1.p1	BRALA16694
OG0004323	OFUSG01104.1.p1	BRALA34818
OG0004324	OFUSG23537.1.p1	BRALA09811
OG0004325	OFUSG18623.1.p1	BRALA17672
OG0004326	OFUSG17446.1.p1	BRALA05683, BRALA05687
OG0004327	OFUSG03372.1.p1	BRALA28777
OG0004328	OFUSG21216.1.p1	BRALA13776
OG0004329	OFUSG06444.1.p1	BRALA11460
OG0004330	OFUSG21944.1.p1, OFUSG21944.2.p1	BRALA10844
OG0004331	OFUSG12334.1.p1	BRALA25017
OG0004332	OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1	BRALA05495
OG0004333	OFUSG13517.2.p1, OFUSG13517.1.p1	BRALA14711
OG0004334	OFUSG12737.1.p1	BRALA05133
OG0004335	OFUSG03846.1.p1	BRALA11786
OG0004337	OFUSG19298.1.p1	BRALA11506
OG0004338	OFUSG03491.1.p1	BRALA22739
OG0004339	OFUSG15590.1.p1	BRALA14976
OG0004341	OFUSG11142.1.p1	BRALA18640
OG0004342	OFUSG03471.1.p1	BRALA28668
OG0004343	OFUSG18774.1.p1	BRALA34896, BRALA33692, BRALA34328
OG0004344	OFUSG12551.1.p1	BRALA04177
OG0004345	OFUSG26912.1.p1, OFUSG22749.1.p1	BRALA10189
OG0004346	OFUSG03046.1.p1, OFUSG05680.1.p1	BRALA15506
OG0004347	OFUSG15122.1.p1	BRALA23589
OG0004348	OFUSG01419.1.p1	BRALA12127
OG0004349	OFUSG06694.1.p1	BRALA26083
OG0004350	OFUSG00516.1.p1	BRALA12360
OG0004351	OFUSG16980.1.p1	BRALA18778
OG0004352	OFUSG12778.1.p1	BRALA14329
OG0004353	OFUSG21237.1.p1	BRALA26681
OG0004354	OFUSG09569.1.p1	BRALA33463, BRALA33588
OG0004355	OFUSG13727.1.p1	BRALA02915
OG0004356	OFUSG07938.1.p1	BRALA18746
OG0004357	OFUSG17647.1.p1	BRALA09608
OG0004358	OFUSG05940.1.p1	BRALA15298
OG0004359	OFUSG19521.1.p1	BRALA22732
OG0004360	OFUSG16040.1.p1	BRALA27825
OG0004361	OFUSG08301.1.p1	BRALA19546, BRALA19547
OG0004362	OFUSG26828.1.p1	BRALA01978
OG0004364	OFUSG12581.1.p1	BRALA23445
OG0004365	OFUSG04532.1.p1	BRALA24172
OG0004366	OFUSG20392.1.p1, OFUSG20392.2.p1	BRALA20010
OG0004367	OFUSG11817.1.p1	BRALA15183
OG0004368	OFUSG07493.1.p1	BRALA23102
OG0004369	OFUSG08176.1.p1	BRALA02910
OG0004370	OFUSG09597.1.p1	BRALA13645
OG0004371	OFUSG17117.2.p1, OFUSG17117.1.p1, OFUSG17117.3.p1	BRALA14311
OG0004372	OFUSG17293.1.p1	BRALA02065, BRALA02064
OG0004373	OFUSG21375.1.p1	BRALA16557
OG0004374	OFUSG23996.1.p1	BRALA29279
OG0004375	OFUSG12091.1.p1	BRALA07819
OG0004376	OFUSG15296.1.p1	BRALA26859
OG0004377	OFUSG04513.1.p1	BRALA22650, BRALA22649
OG0004378	OFUSG15382.1.p1	BRALA29460
OG0004380	OFUSG07867.1.p1	BRALA31059
OG0004381	OFUSG20032.1.p1	BRALA31166
OG0004382	OFUSG21856.1.p1	BRALA01390
OG0004383	OFUSG11903.1.p1	BRALA33094, BRALA23070
OG0004384	OFUSG12014.1.p1	BRALA21477
OG0004385	OFUSG25604.1.p1	BRALA02586
OG0004386	OFUSG04530.1.p1	BRALA27106, BRALA22199
OG0004387	OFUSG10840.2.p1, OFUSG10840.1.p1, OFUSG26873.1.p1, OFUSG00550.1.p1, OFUSG04863.1.p1, OFUSG04860.1.p1, OFUSG20316.1.p1, OFUSG20317.1.p1	BRALA13877, BRALA13878
OG0004388	OFUSG15853.1.p1	BRALA01537
OG0004389	OFUSG17299.1.p1	BRALA01195
OG0004390	OFUSG26694.1.p1	BRALA20609
OG0004391	OFUSG18030.1.p1	BRALA06733
OG0004392	OFUSG17805.1.p1	BRALA03731
OG0004393	OFUSG19024.1.p1	BRALA25078
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	BRALA31576
OG0004395	OFUSG06695.1.p1	BRALA26081
OG0004396	OFUSG21440.1.p1	BRALA05724
OG0004397	OFUSG20729.1.p1	BRALA21225
OG0004398	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1	BRALA33935
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	BRALA09277
OG0004400	OFUSG13116.1.p1	BRALA09786
OG0004401	OFUSG17102.1.p1	BRALA00557
OG0004402	OFUSG03686.1.p1	BRALA22916
OG0004403	OFUSG16597.1.p1	BRALA04354
OG0004404	OFUSG13040.1.p1	BRALA12217
OG0004405	OFUSG10510.1.p1	BRALA31963, BRALA06302
OG0004406	OFUSG11750.1.p1	BRALA29567
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	BRALA13375, BRALA13376
OG0004408	OFUSG24615.1.p1	BRALA31060, BRALA13700
OG0004409	OFUSG19201.1.p1	BRALA27206
OG0004413	OFUSG19215.1.p1	BRALA27203
OG0004414	OFUSG17204.1.p1	BRALA13744
OG0004415	OFUSG04373.1.p1, OFUSG04373.2.p1	BRALA14040
OG0004417	OFUSG21036.1.p1	BRALA00783
OG0004418	OFUSG08241.1.p1	BRALA18257
