Orthogroup	OWEFU	STRPU_ok
OG0004672	OFUSG20622.1.p1, OFUSG20623.1.p1	STRPU_25247
OG0004673	OFUSG04159.1.p1	STRPU_13830
OG0004674	OFUSG21156.1.p1	STRPU_19075
OG0004675	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1	STRPU_08042
OG0004676	OFUSG22032.1.p1, OFUSG22032.2.p1	STRPU_21235
OG0004677	OFUSG11726.1.p1	STRPU_21463
OG0004678	OFUSG08156.1.p1	STRPU_19781, STRPU_00789
OG0004679	OFUSG24186.1.p1	STRPU_14727
OG0004681	OFUSG15267.1.p1	STRPU_15387
OG0004683	OFUSG25029.1.p1	STRPU_21453
OG0004684	OFUSG11714.1.p1	STRPU_20897, STRPU_20861
OG0004685	OFUSG15144.1.p1	STRPU_14434, STRPU_14451
OG0004686	OFUSG15875.1.p1	STRPU_13483
OG0004687	OFUSG18909.1.p1	STRPU_23891
OG0004688	OFUSG22565.1.p1	STRPU_23968, STRPU_23943
OG0004689	OFUSG22250.1.p1, OFUSG22250.2.p1	STRPU_15579, STRPU_02224
OG0004690	OFUSG15804.1.p1	STRPU_22103
OG0004691	OFUSG11227.1.p1	STRPU_21357
OG0004692	OFUSG04470.1.p1, OFUSG25025.1.p1	STRPU_21508
OG0004694	OFUSG10511.1.p1, OFUSG10511.2.p1	STRPU_08867, STRPU_00954
OG0004696	OFUSG09958.1.p1	STRPU_04321, STRPU_04291
OG0004698	OFUSG10898.1.p1	STRPU_08348
OG0004699	OFUSG23870.1.p1	STRPU_14477
OG0004700	OFUSG11053.1.p1	STRPU_08419
OG0004702	OFUSG00072.1.p1, OFUSG00087.1.p1	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034
OG0004703	OFUSG14821.1.p1	STRPU_14615, STRPU_14633
OG0004704	OFUSG17192.1.p1	STRPU_18171
OG0004705	OFUSG02327.1.p1	STRPU_04948
OG0004706	OFUSG16861.1.p1	STRPU_22080
OG0004707	OFUSG02834.1.p1, OFUSG17783.1.p1	STRPU_05595, STRPU_05535
OG0004708	OFUSG24203.1.p1	STRPU_14404
OG0004711	OFUSG26677.1.p1	STRPU_15942, STRPU_00504
OG0004728	OFUSG19340.1.p1	STRPU_25586
OG0004729	OFUSG14953.1.p1, OFUSG14953.2.p1	STRPU_14752
OG0004730	OFUSG20134.2.p1, OFUSG20134.1.p1	STRPU_27294
OG0004731	OFUSG20985.1.p1, OFUSG20985.2.p1	STRPU_08026, STRPU_02031
OG0004732	OFUSG14904.1.p1	STRPU_15291, STRPU_15304
OG0004733	OFUSG09435.1.p1	STRPU_26994
OG0004735	OFUSG08126.1.p1	STRPU_15708
OG0004736	OFUSG02971.1.p1, OFUSG02971.3.p1, OFUSG02971.2.p1	STRPU_05869
OG0004738	OFUSG10899.1.p1	STRPU_09010
OG0004739	OFUSG11195.1.p1	STRPU_08689
OG0004740	OFUSG25163.1.p1	STRPU_20673
OG0004743	OFUSG04679.1.p1	STRPU_13380, STRPU_13403
OG0004744	OFUSG09993.1.p1	STRPU_00309, STRPU_08592
OG0004746	OFUSG00207.1.p1	STRPU_12221
OG0004747	OFUSG23171.1.p1	STRPU_26212
OG0004748	OFUSG08583.1.p1	STRPU_26332
OG0004749	OFUSG05430.1.p1	STRPU_26258
OG0004750	OFUSG16339.1.p1, OFUSG16339.2.p1	STRPU_24143
OG0004751	OFUSG21705.1.p1, OFUSG21706.1.p1	STRPU_21709, STRPU_21645
OG0004752	OFUSG07848.1.p1	STRPU_12476
OG0004753	OFUSG13691.1.p1	STRPU_10592
OG0004754	OFUSG17881.2.p1, OFUSG17881.1.p1	STRPU_08649
OG0004755	OFUSG16567.1.p1	STRPU_05953
OG0004756	OFUSG23403.1.p1	STRPU_24829
OG0004757	OFUSG06894.1.p1	STRPU_24845
OG0004758	OFUSG05254.1.p1, OFUSG05254.2.p1	STRPU_25553, STRPU_00818
OG0004759	OFUSG11568.1.p1	STRPU_21118
OG0004760	OFUSG17160.2.p1, OFUSG17160.1.p1	STRPU_09566
OG0004761	OFUSG16790.1.p1	STRPU_21976
OG0004762	OFUSG17449.1.p1	STRPU_11440
OG0004762	OFUSG22137.1.p1, OFUSG22137.2.p1	STRPU_14746
OG0004763	OFUSG08982.1.p1	STRPU_03310
OG0004764	OFUSG13324.1.p1	STRPU_00681, STRPU_18946
OG0004765	OFUSG26546.1.p1	STRPU_19109
OG0004766	OFUSG20178.1.p1	STRPU_03594, STRPU_03529
OG0004767	OFUSG17853.1.p1	STRPU_08127
OG0004768	OFUSG03609.2.p1, OFUSG03609.1.p1	STRPU_05242
OG0004769	OFUSG25501.1.p1	STRPU_20357
OG0004770	OFUSG00866.1.p1	STRPU_17911
OG0004771	OFUSG19474.1.p1, OFUSG21747.1.p1	STRPU_12549
OG0004771	OFUSG07800.1.p1	STRPU_12956, STRPU_12940
OG0004772	OFUSG10371.1.p1	STRPU_02086, STRPU_09117
OG0004774	OFUSG10040.1.p1	STRPU_08367
OG0004775	OFUSG16316.1.p1	STRPU_13816
OG0004776	OFUSG15174.1.p1	STRPU_14818
OG0004777	OFUSG12752.1.p1	STRPU_06447
OG0004779	OFUSG14353.1.p1	STRPU_06354
OG0004782	OFUSG20600.1.p1, OFUSG20600.2.p1	STRPU_25238
OG0004783	OFUSG08888.1.p1, OFUSG08888.2.p1	STRPU_22195
OG0004784	OFUSG11398.1.p1	STRPU_08821
OG0004785	OFUSG15812.1.p1	STRPU_13970
OG0004786	OFUSG04628.1.p1	STRPU_13760, STRPU_01488
OG0004787	OFUSG21388.1.p1	STRPU_11506
OG0004788	OFUSG22491.1.p1	STRPU_05187
OG0004789	OFUSG21579.2.p1, OFUSG21579.1.p1, OFUSG15292.1.p1	STRPU_23243
OG0004791	OFUSG19701.1.p1	STRPU_03487
OG0004792	OFUSG15044.1.p1	STRPU_00418, STRPU_14208
OG0004793	OFUSG19030.1.p1, OFUSG06876.1.p1	STRPU_09856
OG0004794	OFUSG13389.1.p1	STRPU_07548, STRPU_00580
OG0004795	OFUSG15100.1.p1, OFUSG15100.2.p1	STRPU_15105, STRPU_02482
OG0004796	OFUSG21179.2.p1, OFUSG21179.1.p1, OFUSG21179.3.p1	STRPU_07533
OG0004797	OFUSG12917.1.p1	STRPU_07568, STRPU_07565
OG0004798	OFUSG20795.1.p1	STRPU_20998
OG0004799	OFUSG00163.1.p1	STRPU_01628, STRPU_11967
OG0004800	OFUSG16098.1.p1	STRPU_13486
OG0004801	OFUSG10453.1.p1	STRPU_08247
OG0004802	OFUSG04837.1.p1	STRPU_00811, STRPU_25545
OG0004803	OFUSG24825.1.p1	STRPU_06802
OG0004804	OFUSG10885.1.p1	STRPU_09186, STRPU_02155
OG0004805	OFUSG24637.1.p1, OFUSG24637.2.p1, OFUSG24637.3.p1	STRPU_06445, STRPU_06446
OG0004806	OFUSG11605.2.p1, OFUSG11605.1.p1	STRPU_21794
OG0004807	OFUSG15589.1.p1	STRPU_10776
OG0004808	OFUSG23681.1.p1	STRPU_10771
OG0004809	OFUSG12354.1.p1	STRPU_20191
OG0004810	OFUSG19265.1.p1	STRPU_23365
OG0004811	OFUSG04813.1.p1	STRPU_26197
OG0004812	OFUSG12662.1.p1	STRPU_25055
OG0004813	OFUSG17469.1.p1	STRPU_07605
OG0004814	OFUSG16286.1.p1	STRPU_13183
OG0004815	OFUSG05513.1.p1	STRPU_10030
OG0004816	OFUSG26076.1.p1	STRPU_12652
OG0004817	OFUSG13720.1.p1	STRPU_23099
OG0004818	OFUSG09386.1.p1	STRPU_03489
OG0004820	OFUSG00419.1.p1	STRPU_18016
OG0004821	OFUSG06860.1.p1	STRPU_22372
OG0004822	OFUSG12693.1.p1	STRPU_21965
OG0004823	OFUSG00324.1.p1	STRPU_23656, STRPU_23680
OG0004824	OFUSG07500.1.p1	STRPU_12598
OG0004825	OFUSG09935.2.p1, OFUSG09935.1.p1	STRPU_20038
OG0004826	OFUSG12257.1.p1	STRPU_20907
OG0004827	OFUSG25294.1.p1, OFUSG01791.1.p1	STRPU_21294
OG0004828	OFUSG10685.1.p1	STRPU_04477
OG0004829	OFUSG04480.1.p1	STRPU_22610
OG0004830	OFUSG19559.1.p2	STRPU_26860
OG0004831	OFUSG00901.1.p1	STRPU_17723
OG0004832	OFUSG00282.1.p1	STRPU_02261, STRPU_17659
OG0004834	OFUSG13864.1.p1	STRPU_07000, STRPU_06983
OG0004835	OFUSG22629.1.p1	STRPU_14491
OG0004836	OFUSG22338.1.p1	STRPU_14324
OG0004837	OFUSG06806.1.p1	STRPU_23151
OG0004838	OFUSG17247.2.p1, OFUSG17247.1.p1	STRPU_07707
OG0004839	OFUSG25809.1.p1, OFUSG25806.1.p1, OFUSG25806.2.p1, OFUSG20964.1.p1	STRPU_18899, STRPU_07667
OG0004840	OFUSG08308.1.p1	STRPU_19684, STRPU_19632
OG0004841	OFUSG05085.1.p1	STRPU_26329
OG0004842	OFUSG20852.2.p1, OFUSG20852.1.p1	STRPU_26129
OG0004843	OFUSG22774.1.p1	STRPU_26133
OG0004844	OFUSG06898.1.p1	STRPU_09908
OG0004845	OFUSG07494.1.p1	STRPU_16339, STRPU_16370
OG0004846	OFUSG09097.1.p1	STRPU_26677
OG0004848	OFUSG07019.1.p1	STRPU_12927
OG0004849	OFUSG01632.1.p1	STRPU_17746
OG0004850	OFUSG08815.1.p1	STRPU_03694
OG0004851	OFUSG08767.1.p1	STRPU_27358
OG0004852	OFUSG07249.1.p1	STRPU_20129
OG0004853	OFUSG07165.1.p1	STRPU_19996
OG0004854	OFUSG02448.1.p1	STRPU_05257, STRPU_05273
OG0004855	OFUSG03426.1.p1	STRPU_05316
OG0004856	OFUSG01983.1.p1	STRPU_05076, STRPU_05153
OG0004857	OFUSG08188.1.p1	STRPU_15270, STRPU_15272
OG0004859	OFUSG24360.1.p1, OFUSG24360.2.p1	STRPU_14015
OG0004860	OFUSG13245.1.p1	STRPU_18523
OG0004861	OFUSG12039.1.p1	STRPU_20601
OG0004862	OFUSG24024.1.p1, OFUSG24024.2.p1	STRPU_02221, STRPU_15584
OG0004863	OFUSG07011.1.p1	STRPU_12571
OG0004864	OFUSG19405.1.p1	STRPU_22370
OG0004865	OFUSG15043.1.p1	STRPU_15150, STRPU_02532
OG0004867	OFUSG12018.1.p1	STRPU_21286
OG0004868	OFUSG12184.1.p1	STRPU_21525
OG0004869	OFUSG24277.1.p1	STRPU_13410
OG0004870	OFUSG06513.1.p1	STRPU_09707, STRPU_09751
OG0004871	OFUSG15737.2.p1, OFUSG15737.1.p1	STRPU_14906
OG0004872	OFUSG23224.1.p1, OFUSG23224.2.p1	STRPU_25588
OG0004873	OFUSG23300.1.p1	STRPU_10601
OG0004874	OFUSG20579.1.p1	STRPU_25254
OG0004875	OFUSG21354.1.p1	STRPU_19031, STRPU_00459
OG0004877	OFUSG03033.1.p1	STRPU_05767
OG0004879	OFUSG25000.1.p1	STRPU_06939, STRPU_06958
OG0004880	OFUSG10324.2.p1, OFUSG10324.1.p1, OFUSG10324.3.p1	STRPU_08112, STRPU_08125
OG0004881	OFUSG13219.1.p1	STRPU_11343
OG0004882	OFUSG20302.1.p1	STRPU_25298
OG0004883	OFUSG10396.1.p1	STRPU_09064, STRPU_02040
OG0004884	OFUSG11374.1.p1	STRPU_20904, STRPU_20867
OG0004885	OFUSG17906.1.p1	STRPU_04612
OG0004886	OFUSG05529.1.p1	STRPU_06167
OG0004887	OFUSG12649.1.p1, OFUSG12649.2.p1	STRPU_07672
OG0004888	OFUSG03915.1.p1, OFUSG03915.2.p1	STRPU_14045
OG0004889	OFUSG25415.1.p1	STRPU_00794, STRPU_19775, STRPU_00795
OG0004890	OFUSG24212.1.p1, OFUSG24212.2.p1	STRPU_15402
OG0004891	OFUSG16879.1.p1	STRPU_24472
OG0004892	OFUSG19213.2.p1, OFUSG19213.1.p1	STRPU_09340
OG0004893	OFUSG17315.1.p1	STRPU_07546, STRPU_00578
OG0004894	OFUSG03703.1.p1	STRPU_05192
OG0004895	OFUSG24048.1.p1	STRPU_02481, STRPU_15104
OG0004896	OFUSG07793.1.p1	STRPU_20031, STRPU_20032
OG0004897	OFUSG11041.1.p1	STRPU_04569
OG0004898	OFUSG09628.1.p1	STRPU_02957, STRPU_02944
OG0004899	OFUSG02790.1.p1	STRPU_05272, STRPU_05256
OG0004900	OFUSG24025.1.p1	STRPU_14594
OG0004901	OFUSG26074.1.p1, OFUSG26074.2.p1	STRPU_12533
OG0004902	OFUSG11830.1.p1	STRPU_20496
OG0004903	OFUSG04757.1.p1, OFUSG04757.2.p1	STRPU_25355
OG0004904	OFUSG02756.1.p1	STRPU_05419
OG0004906	OFUSG10778.1.p1	STRPU_08937
OG0004907	OFUSG11286.2.p1, OFUSG11286.1.p1	STRPU_21713, STRPU_21649
OG0004908	OFUSG13664.1.p1	STRPU_10915
OG0004909	OFUSG07225.2.p1, OFUSG07225.1.p1	STRPU_19575, STRPU_19605
OG0004911	OFUSG02913.1.p1, OFUSG02913.2.p1	STRPU_08092
OG0004913	OFUSG14507.1.p1	STRPU_06094
OG0004914	OFUSG23820.1.p1	STRPU_14742
OG0004915	OFUSG15367.1.p1	STRPU_15544
OG0004916	OFUSG04043.2.p1, OFUSG04043.1.p1	STRPU_02774
OG0004917	OFUSG07930.1.p1, OFUSG17153.1.p1	STRPU_07169
OG0004919	OFUSG17502.1.p1	STRPU_11465
OG0004920	OFUSG24410.1.p1	STRPU_25184
OG0004921	OFUSG17577.1.p1	STRPU_10535
OG0004922	OFUSG09234.1.p1	STRPU_26354
OG0004923	OFUSG11665.1.p1	STRPU_20716
OG0004924	OFUSG23542.1.p1	STRPU_24409
OG0004925	OFUSG16526.1.p1, OFUSG16527.1.p1	STRPU_22883, STRPU_22453
OG0004926	OFUSG07780.1.p1, OFUSG07780.2.p1	STRPU_20004
OG0004927	OFUSG12081.1.p1	STRPU_21316
OG0004928	OFUSG21085.1.p1	STRPU_24477
OG0004929	OFUSG03117.1.p1	STRPU_05006
OG0004930	OFUSG25755.1.p1	STRPU_16566
OG0004931	OFUSG09325.1.p1	STRPU_04007, STRPU_04004
OG0004932	OFUSG08167.1.p1	STRPU_26247
OG0004933	OFUSG11046.1.p1	STRPU_04383
OG0004934	OFUSG07146.1.p1	STRPU_19905
OG0004935	OFUSG25611.1.p1	STRPU_19740
OG0004936	OFUSG21765.2.p1, OFUSG21765.1.p1	STRPU_21488, STRPU_21497
OG0004937	OFUSG11661.1.p1	STRPU_20912
OG0004938	OFUSG09690.1.p1	STRPU_03707
OG0004939	OFUSG09434.1.p1, OFUSG09433.1.p1	STRPU_27301
OG0004940	OFUSG23621.1.p1	STRPU_07541, STRPU_00573
OG0004941	OFUSG06184.1.p1	STRPU_22636
OG0004942	OFUSG13775.3.p1, OFUSG13775.1.p1, OFUSG13775.4.p1, OFUSG13775.2.p1	STRPU_07875, STRPU_07881
OG0004943	OFUSG13635.1.p1	STRPU_07783
OG0004944	OFUSG06302.1.p1	STRPU_22699
OG0004945	OFUSG21023.2.p1, OFUSG21023.1.p1	STRPU_18828
OG0004946	OFUSG21835.1.p1	STRPU_21591
OG0004947	OFUSG08209.1.p1	STRPU_23618
OG0004948	OFUSG26680.2.p1, OFUSG26680.1.p1	STRPU_12534
OG0004949	OFUSG07349.1.p1	STRPU_13012
OG0004950	OFUSG00434.1.p1	STRPU_17811
OG0004951	OFUSG00474.1.p1	STRPU_17683
OG0004952	OFUSG25086.1.p1	STRPU_20796
OG0004953	OFUSG05770.1.p1	STRPU_09313, STRPU_09314
OG0004954	OFUSG26340.1.p1	STRPU_08007
OG0004955	OFUSG16073.1.p1	STRPU_13641, STRPU_02423
OG0004957	OFUSG12660.3.p1, OFUSG12660.1.p1, OFUSG12660.2.p1	STRPU_23288
OG0004958	OFUSG08685.1.p1, OFUSG08685.2.p1	STRPU_26964
OG0004959	OFUSG00847.2.p2, OFUSG00847.1.p1	STRPU_11968, STRPU_01629
OG0004960	OFUSG00760.1.p1	STRPU_27428
OG0004961	OFUSG12860.1.p1	STRPU_23722
OG0004962	OFUSG16563.3.p1, OFUSG16563.2.p1, OFUSG16563.1.p1	STRPU_13744, STRPU_01506
OG0004963	OFUSG08855.1.p1	STRPU_03333
OG0004964	OFUSG03866.1.p1, OFUSG03867.1.p2	STRPU_13973
OG0004965	OFUSG04978.1.p1	STRPU_25907
OG0004967	OFUSG16340.1.p1, OFUSG16340.3.p1, OFUSG16340.2.p1	STRPU_25106
OG0004968	OFUSG05071.1.p1	STRPU_25826
OG0004969	OFUSG14464.1.p1	STRPU_06009
OG0004970	OFUSG00116.1.p1	STRPU_17292
OG0004971	OFUSG00413.1.p1	STRPU_18056
OG0004972	OFUSG10755.1.p1	STRPU_08274
OG0004973	OFUSG23588.1.p1	STRPU_11079
OG0004974	OFUSG00214.1.p1	STRPU_12865, STRPU_12854
OG0004975	OFUSG21026.1.p1	STRPU_18856, STRPU_18940
OG0004976	OFUSG03681.1.p1	STRPU_05919
OG0004977	OFUSG16613.1.p1	STRPU_13723
OG0004978	OFUSG02539.2.p1, OFUSG02539.1.p1	STRPU_05786
OG0004979	OFUSG15948.1.p1	STRPU_13521
OG0004980	OFUSG10179.1.p1	STRPU_04372
OG0004981	OFUSG07554.1.p1	STRPU_16842
OG0004982	OFUSG26035.1.p1	STRPU_19653, STRPU_19667
OG0004983	OFUSG06730.1.p1	STRPU_09917
OG0004984	OFUSG05566.1.p1	STRPU_10285
OG0004985	OFUSG19260.1.p1	STRPU_23754
OG0004986	OFUSG08758.1.p1, OFUSG08758.2.p1	STRPU_02791
OG0004988	OFUSG15118.1.p1	STRPU_15132, STRPU_02514
OG0004989	OFUSG00776.1.p1	STRPU_11711
OG0004990	OFUSG06430.1.p1	STRPU_23966, STRPU_23942
OG0004991	OFUSG06592.1.p1	STRPU_23946, STRPU_23970
OG0004993	OFUSG09937.1.p1	STRPU_20176
OG0004994	OFUSG25438.1.p1	STRPU_12426
OG0004995	OFUSG09541.1.p1	STRPU_26417
OG0004996	OFUSG06298.1.p1	STRPU_23868, STRPU_23831, STRPU_23867
OG0004997	OFUSG19512.1.p1	STRPU_09760, STRPU_09716
OG0004998	OFUSG25017.1.p1	STRPU_20791
OG0004999	OFUSG11588.1.p1	STRPU_03693
OG0005000	OFUSG05914.1.p1	STRPU_23049
OG0005002	OFUSG08714.1.p1	STRPU_26738, STRPU_26754
OG0005003	OFUSG06515.1.p1	STRPU_09945
OG0005005	OFUSG11048.2.p1, OFUSG11048.1.p1	STRPU_09140, STRPU_02110
OG0005006	OFUSG16850.1.p1	STRPU_23765
OG0005007	OFUSG25040.1.p1	STRPU_06387
OG0005008	OFUSG23737.1.p1, OFUSG20770.1.p1, OFUSG20770.2.p1	STRPU_26039
OG0005009	OFUSG19561.1.p1	STRPU_03273, STRPU_03233
OG0005010	OFUSG10196.1.p1	STRPU_08686
OG0005011	OFUSG11799.1.p1	STRPU_20781
OG0005012	OFUSG09265.1.p1	STRPU_26572
OG0005013	OFUSG03228.1.p1	STRPU_05904
OG0005014	OFUSG22246.1.p1	STRPU_14514
OG0005017	OFUSG04044.1.p1	STRPU_23238
OG0005037	OFUSG20777.1.p1	STRPU_25582
OG0005038	OFUSG06564.1.p1	STRPU_22415
OG0005040	OFUSG00734.1.p1	STRPU_17431
OG0005041	OFUSG07553.1.p1, OFUSG12509.1.p1, OFUSG01662.1.p1	STRPU_02644, STRPU_16167
OG0005044	OFUSG15749.2.p1, OFUSG15749.1.p1	STRPU_15541
OG0005045	OFUSG26381.1.p1	STRPU_07709
OG0005046	OFUSG06171.1.p1	STRPU_23317
OG0005047	OFUSG01990.1.p1	STRPU_05922
OG0005048	OFUSG20128.1.p1	STRPU_03820, STRPU_03834
OG0005049	OFUSG06098.1.p1	STRPU_23704
OG0005050	OFUSG19156.1.p1	STRPU_09638
OG0005053	OFUSG12823.1.p1	STRPU_18810, STRPU_00246
OG0005054	OFUSG26483.1.p1	STRPU_19043
OG0005055	OFUSG21796.1.p1, OFUSG21792.1.p1	STRPU_20766
OG0005058	OFUSG19365.1.p1	STRPU_23702
OG0005059	OFUSG07313.1.p1	STRPU_19891, STRPU_19864
OG0005060	OFUSG03701.1.p1	STRPU_19137
OG0005061	OFUSG17372.1.p1	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287
OG0005062	OFUSG04061.1.p1, OFUSG04061.2.p1	STRPU_25112
OG0005063	OFUSG11181.1.p1	STRPU_04465
OG0005064	OFUSG09745.1.p1, OFUSG09745.2.p1	STRPU_24463
OG0005065	OFUSG03998.1.p1	STRPU_04450
OG0005066	OFUSG21561.1.p1, OFUSG21568.1.p1, OFUSG21563.1.p1, OFUSG21566.1.p1, OFUSG21570.1.p1	STRPU_21008
OG0005067	OFUSG17239.1.p1	STRPU_22082
OG0005068	OFUSG12654.1.p1	STRPU_00380, STRPU_11042
OG0005069	OFUSG07392.1.p1	STRPU_16032
OG0005070	OFUSG17800.1.p1	STRPU_08799
OG0005071	OFUSG26858.1.p1, OFUSG26858.2.p1	STRPU_05957
OG0005072	OFUSG02933.1.p1, OFUSG02933.2.p1	STRPU_05073, STRPU_05149
OG0005073	OFUSG21089.1.p1	STRPU_24827
OG0005074	OFUSG13880.1.p1, OFUSG13880.2.p1	STRPU_07009
OG0005075	OFUSG06293.3.p1, OFUSG06293.2.p1, OFUSG06293.1.p1	STRPU_21684, STRPU_21749
OG0005076	OFUSG08872.1.p1	STRPU_26988
OG0005077	OFUSG05535.1.p1	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378
OG0005079	OFUSG11915.1.p1	STRPU_21868
OG0005081	OFUSG04195.1.p1	STRPU_25207, STRPU_01890
OG0005082	OFUSG15109.1.p1, OFUSG15109.2.p1	STRPU_02475, STRPU_15098
OG0005083	OFUSG00464.1.p1	STRPU_17228
OG0005084	OFUSG19044.1.p1	STRPU_22839
OG0005085	OFUSG01231.1.p1	STRPU_18292, STRPU_01163
OG0005086	OFUSG19095.1.p1	STRPU_23179
OG0005087	OFUSG16893.1.p1, OFUSG16893.2.p1	STRPU_03641, STRPU_03659
OG0005088	OFUSG26589.1.p1, OFUSG26589.2.p1	STRPU_18320, STRPU_01126
OG0005089	OFUSG08719.1.p1	STRPU_27106
OG0005090	OFUSG18630.1.p1	STRPU_01406, STRPU_08757
OG0005091	OFUSG03013.1.p1	STRPU_05816
OG0005092	OFUSG06269.1.p1	STRPU_23715
OG0005093	OFUSG00062.1.p1	STRPU_18070, STRPU_01761
OG0005094	OFUSG20778.1.p1	STRPU_25375
OG0005095	OFUSG12396.1.p1	STRPU_02771
OG0005096	OFUSG11096.1.p1	STRPU_08160
OG0005097	OFUSG10863.1.p1	STRPU_09221, STRPU_02184
OG0005098	OFUSG04126.1.p1	STRPU_13534
OG0005099	OFUSG10319.1.p1	STRPU_08366
OG0005100	OFUSG05439.1.p1	STRPU_25922
OG0005102	OFUSG10959.2.p1, OFUSG10959.1.p1, OFUSG12787.1.p1, OFUSG12786.1.p1	STRPU_08634
OG0005103	OFUSG00175.1.p1	STRPU_17083
OG0005104	OFUSG23594.1.p1	STRPU_25502
OG0005105	OFUSG11099.1.p1	STRPU_08772, STRPU_01386
OG0005107	OFUSG00742.1.p1	STRPU_11749
OG0005108	OFUSG04152.1.p1	STRPU_18654
OG0005109	OFUSG04385.1.p1	STRPU_13972
OG0005110	OFUSG10358.1.p1	STRPU_08950
OG0005111	OFUSG13491.1.p1	STRPU_10824
OG0005112	OFUSG25210.1.p1	STRPU_21803
OG0005113	OFUSG11486.1.p1	STRPU_20889, STRPU_20852
OG0005114	OFUSG00172.1.p1, OFUSG21152.1.p1	STRPU_10459
OG0005115	OFUSG25534.1.p1	STRPU_20269
OG0005116	OFUSG14216.1.p1	STRPU_06768
OG0005117	OFUSG13585.1.p1	STRPU_11313, STRPU_11295, STRPU_00042
OG0005118	OFUSG04626.1.p1	STRPU_24613, STRPU_16759
OG0005119	OFUSG19207.1.p1	STRPU_10227
OG0005120	OFUSG09024.1.p1	STRPU_26998
OG0005121	OFUSG07571.1.p1	STRPU_16484
OG0005122	OFUSG21091.1.p1	STRPU_18185
OG0005123	OFUSG19297.1.p1	STRPU_10153, STRPU_10090
OG0005124	OFUSG25186.1.p1	STRPU_21411
OG0005125	OFUSG10781.1.p1	STRPU_08337
OG0005126	OFUSG17530.1.p1, OFUSG17530.2.p1	STRPU_07740, STRPU_07712
OG0005127	OFUSG14336.1.p1	STRPU_06156
OG0005128	OFUSG01749.1.p1	STRPU_17670, STRPU_02252
OG0005128	OFUSG01129.1.p1	STRPU_17208
OG0005129	OFUSG01103.2.p1, OFUSG01103.1.p1	STRPU_17797
OG0005130	OFUSG02638.1.p1	STRPU_05396
OG0005131	OFUSG05119.1.p1	STRPU_25316
OG0005132	OFUSG21010.1.p1	STRPU_24333
OG0005133	OFUSG17360.1.p1	STRPU_23208
OG0005135	OFUSG04086.1.p1	STRPU_22087
OG0005136	OFUSG17848.1.p1	STRPU_04572
OG0005137	OFUSG23381.1.p1, OFUSG23381.2.p1	STRPU_11244, STRPU_11283
OG0005138	OFUSG00933.1.p1, OFUSG00933.2.p1	STRPU_17657, STRPU_02263, STRPU_02262, STRPU_17658
OG0005139	OFUSG01555.1.p1, OFUSG01557.1.p1	STRPU_17070
OG0005140	OFUSG16014.1.p1	STRPU_22056
OG0005141	OFUSG05289.1.p1	STRPU_25357
OG0005142	OFUSG17655.1.p1	STRPU_11187
OG0005143	OFUSG05186.1.p1	STRPU_06139
OG0005145	OFUSG26949.1.p1	STRPU_27175
OG0005146	OFUSG20888.1.p1, OFUSG20887.1.p1, OFUSG20887.2.p1	STRPU_20659
OG0005147	OFUSG09237.1.p1	STRPU_26497
OG0005148	OFUSG08802.1.p1	STRPU_26773, STRPU_27312
OG0005150	OFUSG11626.1.p1	STRPU_20828
OG0005151	OFUSG24760.1.p1	STRPU_06556, STRPU_06542
OG0005152	OFUSG06541.1.p1	STRPU_09380, STRPU_01576
OG0005153	OFUSG00332.1.p1, OFUSG16373.1.p1	STRPU_17962
OG0005154	OFUSG20264.1.p1	STRPU_25292
OG0005155	OFUSG25768.1.p1	STRPU_06008, STRPU_06006
OG0005156	OFUSG16794.1.p1	STRPU_24084
OG0005157	OFUSG04423.1.p1	STRPU_13927, STRPU_13912
OG0005158	OFUSG16701.1.p1, OFUSG16701.2.p1, OFUSG16701.3.p1	STRPU_13526
OG0005159	OFUSG03808.1.p1	STRPU_05155, STRPU_05077
OG0005160	OFUSG02915.1.p1	STRPU_15358
OG0005161	OFUSG13192.1.p1	STRPU_12683
OG0005162	OFUSG26332.1.p1	STRPU_18704
OG0005163	OFUSG08097.1.p1	STRPU_19768, STRPU_00801
OG0005164	OFUSG07881.1.p1	STRPU_12460
OG0005165	OFUSG11279.1.p1	STRPU_21250
OG0005168	OFUSG12335.1.p1	STRPU_21133, STRPU_21135
OG0005169	OFUSG25084.1.p1	STRPU_20522
OG0005170	OFUSG25555.1.p1	STRPU_15984, STRPU_00541
OG0005171	OFUSG19204.1.p1	STRPU_22316, STRPU_22335
OG0005172	OFUSG20224.1.p1	STRPU_25653
OG0005173	OFUSG11629.1.p1	STRPU_20973
OG0005174	OFUSG26394.1.p1	STRPU_23674, STRPU_23649
OG0005175	OFUSG11606.1.p1	STRPU_20816
OG0005176	OFUSG23810.1.p1	STRPU_15001
OG0005178	OFUSG02175.1.p1	STRPU_05042, STRPU_05117
OG0005179	OFUSG02176.1.p1, OFUSG02176.2.p1	STRPU_05161, STRPU_05082
OG0005180	OFUSG06874.1.p1	STRPU_10141, STRPU_10077
OG0005181	OFUSG24977.1.p1	STRPU_06363
OG0005182	OFUSG21111.2.p1, OFUSG21111.1.p1	STRPU_18650
