Orthogroup	OWEFU	ASTMX
OG0004250	OFUSG12266.1.p1	ASTMX12946
OG0004251	OFUSG22911.1.p1	ASTMX16878, ASTMX16472, ASTMX16877
OG0004252	OFUSG24821.1.p1	ASTMX10281
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	ASTMX01468, ASTMX09366, ASTMX16197
OG0004254	OFUSG10303.1.p1	ASTMX05923
OG0004255	OFUSG21308.1.p1	ASTMX08381, ASTMX08382
OG0004257	OFUSG22307.1.p1	ASTMX17471
OG0004258	OFUSG03080.1.p1	ASTMX13308, ASTMX13309
OG0004259	OFUSG20013.1.p1	ASTMX12423, ASTMX06239
OG0004260	OFUSG04270.1.p1	ASTMX05151
OG0004261	OFUSG20642.1.p1	ASTMX12557
OG0004262	OFUSG12557.1.p1	ASTMX12887
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	ASTMX13609
OG0004264	OFUSG10442.1.p1	ASTMX07633, ASTMX13474
OG0004265	OFUSG22437.1.p1	ASTMX03857
OG0004266	OFUSG22098.1.p1	ASTMX19871
OG0004268	OFUSG20277.1.p1	ASTMX17644
OG0004269	OFUSG06518.1.p1	ASTMX11915
OG0004270	OFUSG09567.1.p1	ASTMX14211, ASTMX09178
OG0004271	OFUSG19458.1.p1	ASTMX06423, ASTMX03084, ASTMX00636
OG0004272	OFUSG19656.1.p1	ASTMX08634
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	ASTMX10116
OG0004274	OFUSG12672.1.p1	ASTMX09215, ASTMX10132
OG0004275	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1	ASTMX03090, ASTMX00632, ASTMX15947
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	ASTMX06737, ASTMX22876
OG0004277	OFUSG00740.1.p1	ASTMX08250, ASTMX16959
OG0004278	OFUSG19618.1.p1	ASTMX13360
OG0004279	OFUSG26158.2.p1, OFUSG26158.1.p1	ASTMX03344
OG0004280	OFUSG08248.1.p1	ASTMX07382
OG0004281	OFUSG09512.2.p1, OFUSG09512.1.p1	ASTMX06190
OG0004282	OFUSG23553.1.p1	ASTMX04297
OG0004283	OFUSG02236.1.p1	ASTMX04659
OG0004284	OFUSG19168.1.p1, OFUSG19166.1.p1	ASTMX11089
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	ASTMX03659
OG0004286	OFUSG08115.1.p1	ASTMX17685
OG0004287	OFUSG12510.1.p1	ASTMX12282
OG0004288	OFUSG23204.1.p1	ASTMX03391
OG0004289	OFUSG11522.1.p1	ASTMX08075
OG0004290	OFUSG20422.1.p1	ASTMX20359, ASTMX20360, ASTMX17091
OG0004291	OFUSG11291.1.p1	ASTMX22975, ASTMX22928, ASTMX08474
OG0004292	OFUSG12754.1.p1	ASTMX18740
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	ASTMX21426, ASTMX08872
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	ASTMX02439
OG0004296	OFUSG10157.1.p1	ASTMX06961, ASTMX13092
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	ASTMX19299
OG0004298	OFUSG09630.1.p1	ASTMX04342
OG0004299	OFUSG03171.1.p1	ASTMX04118
OG0004300	OFUSG06251.1.p1	ASTMX14260
OG0004301	OFUSG15532.1.p1	ASTMX16609
OG0004302	OFUSG14824.1.p1	ASTMX17501
OG0004303	OFUSG14746.1.p1	ASTMX11689, ASTMX11690, ASTMX15672
OG0004304	OFUSG19501.1.p1	ASTMX03416
OG0004305	OFUSG21306.1.p1	ASTMX02864
OG0004306	OFUSG26453.1.p1	ASTMX13917
OG0004307	OFUSG10009.1.p1	ASTMX19099
OG0004308	OFUSG00660.1.p1	ASTMX01163, ASTMX22955
OG0004309	OFUSG10951.1.p1	ASTMX01480
OG0004310	OFUSG24234.1.p1	ASTMX19710, ASTMX07904
OG0004311	OFUSG24363.1.p1, OFUSG09545.1.p1	ASTMX18182, ASTMX07914
OG0004312	OFUSG20320.1.p1	ASTMX16215
OG0004314	OFUSG07970.1.p1	ASTMX03789, ASTMX11206
OG0004315	OFUSG19262.1.p1	ASTMX13389
OG0004316	OFUSG25561.1.p1	ASTMX20788, ASTMX18209, ASTMX18207
OG0004317	OFUSG15608.1.p1	ASTMX05945, ASTMX13809
OG0004318	OFUSG10081.1.p1	ASTMX17337, ASTMX20303
OG0004319	OFUSG01252.1.p1	ASTMX06281, ASTMX16593, ASTMX10266
OG0004320	OFUSG18185.1.p1	ASTMX00043
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	ASTMX02789, ASTMX21639
OG0004322	OFUSG21097.1.p1	ASTMX04317
OG0004323	OFUSG01104.1.p1	ASTMX20836
OG0004324	OFUSG23537.1.p1	ASTMX10764
OG0004325	OFUSG18623.1.p1	ASTMX12840
OG0004326	OFUSG17446.1.p1	ASTMX10632
OG0004327	OFUSG03372.1.p1	ASTMX22398
OG0004328	OFUSG21216.1.p1	ASTMX00686
OG0004329	OFUSG06444.1.p1	ASTMX15933
OG0004331	OFUSG12334.1.p1	ASTMX20731
OG0004332	OFUSG09843.1.p1, OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1	ASTMX10855
OG0004333	OFUSG13517.2.p1, OFUSG13517.1.p1	ASTMX16807
OG0004334	OFUSG12737.1.p1	ASTMX17061
OG0004335	OFUSG03846.1.p1	ASTMX17573, ASTMX17572, ASTMX08270
OG0004337	OFUSG19298.1.p1	ASTMX07526
OG0004338	OFUSG03491.1.p1	ASTMX09185
OG0004342	OFUSG03471.1.p1	ASTMX19207
OG0004343	OFUSG18774.1.p1	ASTMX09486
OG0004344	OFUSG12551.1.p1	ASTMX11823
OG0004345	OFUSG26912.1.p1, OFUSG22749.1.p1	ASTMX10369
OG0004346	OFUSG03046.1.p1, OFUSG05680.1.p1	ASTMX02371
OG0004347	OFUSG15122.1.p1	ASTMX16195
OG0004348	OFUSG01419.1.p1	ASTMX00135
OG0004349	OFUSG06694.1.p1	ASTMX20719
OG0004350	OFUSG00516.1.p1	ASTMX08185
OG0004351	OFUSG16980.1.p1	ASTMX18315
OG0004352	OFUSG12778.1.p1	ASTMX09143
OG0004353	OFUSG21237.1.p1	ASTMX06880
OG0004354	OFUSG09569.1.p1	ASTMX15197
OG0004355	OFUSG13727.1.p1	ASTMX00798, ASTMX18678
OG0004356	OFUSG07938.1.p1	ASTMX04362
OG0004357	OFUSG17647.1.p1	ASTMX02500, ASTMX15653
OG0004358	OFUSG05940.1.p1	ASTMX19968
OG0004359	OFUSG19521.1.p1	ASTMX18605
OG0004360	OFUSG16040.1.p1	ASTMX15044
OG0004361	OFUSG08301.1.p1	ASTMX02393
OG0004362	OFUSG26828.1.p1	ASTMX10177, ASTMX19677
OG0004364	OFUSG12581.1.p1	ASTMX04367
OG0004365	OFUSG04532.1.p1	ASTMX00459
OG0004366	OFUSG20392.1.p1, OFUSG20392.2.p1	ASTMX02586
OG0004367	OFUSG11817.1.p1	ASTMX16108, ASTMX05798, ASTMX16107, ASTMX05799
OG0004368	OFUSG07493.1.p1	ASTMX03854, ASTMX18280
OG0004369	OFUSG08176.1.p1	ASTMX18368
OG0004370	OFUSG09597.1.p1	ASTMX20634
OG0004371	OFUSG17117.2.p1, OFUSG17117.1.p1, OFUSG17117.3.p1	ASTMX00913, ASTMX00912, ASTMX13533, ASTMX08173, ASTMX10804
OG0004372	OFUSG17293.1.p1	ASTMX00507
OG0004373	OFUSG21375.1.p1	ASTMX00508
OG0004374	OFUSG23996.1.p1	ASTMX04921
OG0004375	OFUSG12091.1.p1	ASTMX02200
OG0004376	OFUSG15296.1.p1	ASTMX16199, ASTMX15209, ASTMX21366
OG0004377	OFUSG04513.1.p1	ASTMX14026
OG0004378	OFUSG15382.1.p1	ASTMX04399
OG0004379	OFUSG08124.1.p1	ASTMX10194, ASTMX14385
OG0004380	OFUSG07867.1.p1	ASTMX13490, ASTMX00413
OG0004381	OFUSG20032.1.p1	ASTMX13785
OG0004382	OFUSG21856.1.p1	ASTMX12397
OG0004383	OFUSG11903.1.p1	ASTMX10971, ASTMX10972
OG0004384	OFUSG12014.1.p1	ASTMX14073
OG0004385	OFUSG25604.1.p1	ASTMX14351, ASTMX03407
OG0004386	OFUSG04530.1.p1	ASTMX14948, ASTMX11977
OG0004388	OFUSG15853.1.p1	ASTMX12384
OG0004389	OFUSG17299.1.p1	ASTMX05471
OG0004390	OFUSG26694.1.p1	ASTMX10036
OG0004391	OFUSG18030.1.p1	ASTMX21782, ASTMX19036, ASTMX16024, ASTMX23079
OG0004392	OFUSG17805.1.p1	ASTMX02501
OG0004393	OFUSG19024.1.p1	ASTMX18102, ASTMX07015
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	ASTMX03919
OG0004395	OFUSG06695.1.p1	ASTMX08548
OG0004396	OFUSG21440.1.p1	ASTMX09245
OG0004397	OFUSG20729.1.p1	ASTMX08303, ASTMX07080, ASTMX08925, ASTMX16412
OG0004398	OFUSG15408.2.p1, OFUSG15408.1.p1, OFUSG15408.3.p1	ASTMX08130
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	ASTMX16848, ASTMX19068, ASTMX16232
OG0004400	OFUSG13116.1.p1	ASTMX02836, ASTMX08919
OG0004401	OFUSG17102.1.p1	ASTMX07375
OG0004402	OFUSG03686.1.p1	ASTMX01626
OG0004403	OFUSG16597.1.p1	ASTMX19995, ASTMX02166
OG0004404	OFUSG13040.1.p1	ASTMX12554
OG0004405	OFUSG10510.1.p1	ASTMX08573
OG0004406	OFUSG11750.1.p1	ASTMX02714, ASTMX08096, ASTMX21645
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	ASTMX01356
OG0004408	OFUSG24615.1.p1	ASTMX03723
OG0004409	OFUSG19201.1.p1	ASTMX10780, ASTMX00631, ASTMX03091
OG0004413	OFUSG19215.1.p1	ASTMX00930
OG0004414	OFUSG17204.1.p1	ASTMX12793, ASTMX14372
OG0004415	OFUSG04373.1.p1, OFUSG04373.2.p1	ASTMX12000
OG0004417	OFUSG21036.1.p1	ASTMX06465
OG0004419	OFUSG06760.1.p1	ASTMX05029
OG0004420	OFUSG10004.1.p1	ASTMX05678, ASTMX16477
OG0004421	OFUSG09765.1.p1	ASTMX00927
OG0004422	OFUSG08631.1.p1	ASTMX12408, ASTMX12072
OG0004423	OFUSG12675.1.p1	ASTMX00839
OG0004424	OFUSG18745.1.p1	ASTMX00973
OG0004425	OFUSG04544.1.p1	ASTMX05733, ASTMX18057
OG0004426	OFUSG14933.1.p1	ASTMX04608, ASTMX16512
OG0004427	OFUSG23963.1.p1, OFUSG24556.1.p1, OFUSG09349.1.p1, OFUSG09349.2.p1, OFUSG13533.1.p1	ASTMX02579, ASTMX00584, ASTMX18236
OG0004430	OFUSG15906.1.p1, OFUSG15905.1.p1, OFUSG15904.1.p1, OFUSG15909.1.p1, OFUSG15908.1.p1, OFUSG15907.1.p1, OFUSG15902.1.p1	ASTMX00679, ASTMX00668
OG0004459	OFUSG05552.1.p1, OFUSG05552.2.p1	ASTMX01523
OG0004460	OFUSG04747.1.p1	ASTMX05378
OG0004461	OFUSG07105.1.p1	ASTMX02008, ASTMX09253
OG0004462	OFUSG14517.1.p1	ASTMX09565
OG0004463	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1	ASTMX20816, ASTMX17775, ASTMX10719
OG0004465	OFUSG21289.1.p1	ASTMX07511
OG0004467	OFUSG24126.1.p1	ASTMX18837, ASTMX09624
OG0004468	OFUSG15364.1.p1	ASTMX10959, ASTMX17591
OG0004471	OFUSG12708.2.p1, OFUSG12708.1.p1	ASTMX21908, ASTMX05397
OG0004472	OFUSG19542.1.p1	ASTMX10876
OG0004474	OFUSG23245.2.p1, OFUSG23245.3.p1, OFUSG23245.1.p1	ASTMX02122
OG0004475	OFUSG10497.1.p1	ASTMX22422, ASTMX08579, ASTMX03628
OG0004476	OFUSG03473.1.p1	ASTMX05902, ASTMX20801
OG0004477	OFUSG09375.1.p1	ASTMX06949, ASTMX13088, ASTMX13238
OG0004478	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1	ASTMX10885
OG0004479	OFUSG05226.1.p1	ASTMX09838
OG0004480	OFUSG08523.2.p1, OFUSG08523.1.p1	ASTMX07539
OG0004481	OFUSG09639.1.p1	ASTMX20550
OG0004483	OFUSG17696.1.p1	ASTMX22728, ASTMX00569
OG0004484	OFUSG23258.1.p1	ASTMX19181
OG0004485	OFUSG19643.1.p1	ASTMX11288
OG0004486	OFUSG20259.1.p1	ASTMX13480, ASTMX20967
OG0004487	OFUSG03509.1.p1	ASTMX12470
OG0004488	OFUSG08603.1.p1	ASTMX07090, ASTMX14739
OG0004489	OFUSG19255.1.p1	ASTMX09445, ASTMX10741
OG0004490	OFUSG01069.1.p1	ASTMX07362
OG0004491	OFUSG26923.1.p1	ASTMX03568
OG0004493	OFUSG00611.1.p1	ASTMX05775, ASTMX16816, ASTMX16815
OG0004494	OFUSG10248.1.p1	ASTMX11684
OG0004495	OFUSG08418.1.p1	ASTMX16876
OG0004496	OFUSG07230.1.p1	ASTMX06198
OG0004497	OFUSG20901.1.p1, OFUSG20901.2.p1	ASTMX10903
OG0004498	OFUSG20779.1.p1	ASTMX21957, ASTMX11988
OG0004499	OFUSG25056.1.p1, OFUSG25056.2.p1	ASTMX03883, ASTMX01344
OG0004500	OFUSG17190.1.p1	ASTMX01231
OG0004501	OFUSG00301.1.p1	ASTMX11331
OG0004502	OFUSG09554.1.p1, OFUSG25788.1.p1	ASTMX21917
OG0004503	OFUSG03545.1.p1	ASTMX18826, ASTMX17305
OG0004505	OFUSG24304.1.p1	ASTMX00647
OG0004507	OFUSG09055.1.p1	ASTMX19380
OG0004508	OFUSG08408.1.p1	ASTMX13481
OG0004509	OFUSG04151.1.p1	ASTMX06478, ASTMX08851
OG0004510	OFUSG02328.1.p1	ASTMX00014
OG0004511	OFUSG08755.1.p1	ASTMX13204, ASTMX09352
OG0004512	OFUSG12440.1.p1	ASTMX09673
OG0004513	OFUSG26259.1.p1	ASTMX09616
OG0004514	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1, OFUSG14833.1.p1	ASTMX09457
OG0004515	OFUSG06070.1.p1	ASTMX18895
OG0004516	OFUSG22450.1.p1	ASTMX09891
OG0004517	OFUSG09941.1.p1, OFUSG09941.2.p1	ASTMX21079, ASTMX21487
OG0004518	OFUSG26235.1.p1	ASTMX11208, ASTMX19137
OG0004519	OFUSG19459.1.p1, OFUSG19459.2.p1	ASTMX15946
OG0004520	OFUSG14215.1.p1	ASTMX09208
OG0004522	OFUSG26371.1.p1	ASTMX12625
OG0004523	OFUSG09566.1.p1	ASTMX10128
OG0004524	OFUSG21076.1.p1	ASTMX15489, ASTMX17350
OG0004526	OFUSG25412.1.p1	ASTMX11185
OG0004527	OFUSG00322.1.p1	ASTMX05479
OG0004529	OFUSG13290.1.p1	ASTMX20454
OG0004530	OFUSG03014.1.p1	ASTMX01177, ASTMX13312, ASTMX00016
OG0004531	OFUSG03844.2.p1, OFUSG03844.1.p1, OFUSG12734.2.p1, OFUSG12734.1.p1	ASTMX11848
OG0004532	OFUSG17819.1.p1	ASTMX23033
OG0004533	OFUSG16086.1.p1	ASTMX05692
OG0004534	OFUSG03583.1.p1	ASTMX13982
OG0004535	OFUSG11409.1.p1	ASTMX18252
OG0004536	OFUSG13349.2.p1, OFUSG13349.1.p1	ASTMX08681
OG0004537	OFUSG19069.1.p1	ASTMX12398
OG0004538	OFUSG25281.1.p1	ASTMX16549
OG0004539	OFUSG12073.1.p1	ASTMX01573, ASTMX04849
OG0004540	OFUSG16071.1.p1	ASTMX16758
OG0004542	OFUSG25591.2.p1, OFUSG25591.1.p1	ASTMX01416
OG0004543	OFUSG17197.1.p1	ASTMX02878
OG0004544	OFUSG05691.1.p1	ASTMX17104, ASTMX19349, ASTMX03432
OG0004545	OFUSG23646.1.p1, OFUSG23649.1.p1	ASTMX18331
OG0004546	OFUSG26604.1.p1	ASTMX19300
OG0004547	OFUSG06133.1.p1	ASTMX02173, ASTMX00774
OG0004548	OFUSG08416.1.p1	ASTMX02398
OG0004549	OFUSG08340.1.p1	ASTMX00362
OG0004550	OFUSG00208.1.p1	ASTMX10857
OG0004551	OFUSG16195.1.p1, OFUSG16195.2.p1	ASTMX09705
OG0004552	OFUSG24698.1.p1	ASTMX05664
OG0004553	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1	ASTMX18683
OG0004555	OFUSG20338.1.p1	ASTMX12344, ASTMX13870
OG0004556	OFUSG24005.2.p1, OFUSG24005.1.p1	ASTMX09133
OG0004557	OFUSG04722.1.p1	ASTMX00558, ASTMX21566, ASTMX12566, ASTMX10836, ASTMX18432
OG0004558	OFUSG26445.1.p1	ASTMX08361
OG0004559	OFUSG09948.1.p1	ASTMX16403
OG0004560	OFUSG24827.1.p1	ASTMX08772, ASTMX03130
OG0004561	OFUSG24869.1.p1	ASTMX11153
OG0004563	OFUSG01035.1.p1	ASTMX06425
OG0004564	OFUSG11372.1.p1	ASTMX04605, ASTMX17708
OG0004565	OFUSG25212.1.p1, OFUSG25214.1.p1	ASTMX11337
OG0004566	OFUSG17189.1.p1	ASTMX01230, ASTMX09116
OG0004567	OFUSG13070.1.p1	ASTMX13427, ASTMX01332
OG0004568	OFUSG11671.1.p1	ASTMX04584
OG0004569	OFUSG15462.1.p1	ASTMX13197
OG0004570	OFUSG21943.1.p1	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239
OG0004571	OFUSG26032.1.p1, OFUSG26032.2.p1	ASTMX20916
OG0004572	OFUSG20446.1.p1	ASTMX22215
OG0004573	OFUSG14867.1.p1	ASTMX21393
OG0004574	OFUSG01611.1.p1	ASTMX17761
OG0004576	OFUSG06493.1.p1	ASTMX09317, ASTMX19947
OG0004577	OFUSG05229.1.p1	ASTMX01646
OG0004578	OFUSG08031.1.p1	ASTMX08973, ASTMX03318
OG0004579	OFUSG19362.1.p1	ASTMX02009, ASTMX00406, ASTMX00405
OG0004580	OFUSG13429.2.p1, OFUSG13429.1.p1	ASTMX02111
OG0004581	OFUSG26863.1.p1, OFUSG26863.2.p1	ASTMX17856
OG0004582	OFUSG21277.1.p1	ASTMX10566
OG0004583	OFUSG12908.1.p1	ASTMX11040
OG0004584	OFUSG16312.1.p1	ASTMX11429
OG0004585	OFUSG20357.1.p1	ASTMX12629
OG0004586	OFUSG11575.1.p1, OFUSG05868.1.p1, OFUSG11576.1.p1	ASTMX17214, ASTMX17183
OG0004587	OFUSG02164.1.p1	ASTMX01635
OG0004588	OFUSG22313.1.p1	ASTMX07797
OG0004589	OFUSG24193.1.p1	ASTMX17072, ASTMX18516
OG0004590	OFUSG14930.2.p1, OFUSG14930.1.p1	ASTMX12148
OG0004591	OFUSG17812.1.p1	ASTMX21610
OG0004593	OFUSG04892.1.p1	ASTMX10160
OG0004595	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1	ASTMX20276
OG0004596	OFUSG07539.1.p1	ASTMX21771
OG0004599	OFUSG26506.1.p1	ASTMX17955
OG0004600	OFUSG14651.1.p1	ASTMX03299
OG0004601	OFUSG25669.1.p1	ASTMX10374
OG0004602	OFUSG18345.1.p1	ASTMX16402
OG0004603	OFUSG18121.1.p1	ASTMX03617
OG0004605	OFUSG10056.1.p1	ASTMX21168
OG0004607	OFUSG22100.1.p1	ASTMX11971, ASTMX13056
OG0004608	OFUSG11818.1.p1	ASTMX01257
OG0004609	OFUSG07084.1.p1	ASTMX09349
OG0004610	OFUSG09759.1.p1	ASTMX00616, ASTMX01729
OG0004611	OFUSG13143.1.p1	ASTMX12112
OG0004612	OFUSG16853.2.p1, OFUSG16853.1.p1	ASTMX00891
OG0004613	OFUSG09543.1.p1, OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1	ASTMX21763
OG0004614	OFUSG11608.1.p1	ASTMX04701
OG0004616	OFUSG03912.1.p1	ASTMX05420
OG0004617	OFUSG01614.1.p1	ASTMX09210, ASTMX02171, ASTMX02007
OG0004618	OFUSG03094.1.p1, OFUSG03134.1.p1	ASTMX19005
OG0004619	OFUSG16672.1.p1	ASTMX10202
OG0004620	OFUSG20269.1.p1	ASTMX22806
OG0004621	OFUSG19375.1.p1, OFUSG19375.2.p1	ASTMX15948, ASTMX10781
OG0004625	OFUSG15027.1.p1	ASTMX17472
OG0004626	OFUSG20569.1.p1	ASTMX07085, ASTMX00423
OG0004627	OFUSG14785.1.p1, OFUSG14785.2.p1	ASTMX06167
OG0004628	OFUSG17226.1.p1	ASTMX07376, ASTMX00478
OG0004629	OFUSG14690.1.p1	ASTMX09732
OG0004630	OFUSG20291.1.p1, OFUSG20291.2.p1	ASTMX12900
OG0004631	OFUSG09085.1.p1, OFUSG09085.2.p1	ASTMX20661
OG0004632	OFUSG12694.1.p1	ASTMX05459
OG0004633	OFUSG13692.1.p1	ASTMX10340
OG0004634	OFUSG13542.1.p1	ASTMX21447, ASTMX03049
OG0004635	OFUSG19569.1.p1	ASTMX21359
OG0004637	OFUSG05044.1.p1	ASTMX13850
OG0004638	OFUSG08345.2.p1, OFUSG08345.1.p1	ASTMX10394
OG0004639	OFUSG25724.1.p1	ASTMX09755
OG0004640	OFUSG16860.1.p1	ASTMX04537
OG0004641	OFUSG08286.1.p1	ASTMX09734, ASTMX21642
OG0004643	OFUSG14661.1.p1	ASTMX03452
OG0004644	OFUSG11984.1.p1, OFUSG11984.2.p1	ASTMX03881, ASTMX08159
OG0004645	OFUSG10011.1.p1	ASTMX15366
OG0004646	OFUSG08555.1.p1	ASTMX09023, ASTMX02418
OG0004647	OFUSG20121.1.p1, OFUSG20121.2.p1, OFUSG20121.5.p1, OFUSG20121.4.p1, OFUSG20121.3.p1	ASTMX03332
OG0004648	OFUSG25016.1.p1	ASTMX04919
OG0004649	OFUSG22259.1.p1	ASTMX21812, ASTMX14367
OG0004651	OFUSG07034.1.p1, OFUSG07034.3.p1, OFUSG07034.2.p1	ASTMX10743
OG0004652	OFUSG14432.1.p1	ASTMX08809
OG0004653	OFUSG04384.1.p1, OFUSG04154.1.p1	ASTMX17699, ASTMX20052
OG0004654	OFUSG07791.1.p1	ASTMX14086
OG0004655	OFUSG07897.1.p1	ASTMX07374
OG0004657	OFUSG20946.1.p1	ASTMX04352, ASTMX11354
OG0004658	OFUSG00003.2.p1, OFUSG00003.1.p1	ASTMX08137
OG0004659	OFUSG05707.2.p1, OFUSG05707.1.p1	ASTMX05376
OG0004660	OFUSG00440.1.p1	ASTMX01193
OG0004662	OFUSG12267.1.p1	ASTMX16585, ASTMX09495
OG0004663	OFUSG15708.1.p1	ASTMX15210
OG0004664	OFUSG14191.1.p1	ASTMX02245
OG0004665	OFUSG03945.1.p1	ASTMX07874
OG0004666	OFUSG23197.1.p1, OFUSG23197.2.p1, OFUSG23197.3.p1	ASTMX12986, ASTMX19150
OG0004667	OFUSG05624.1.p1	ASTMX11898
OG0004668	OFUSG21754.1.p1	ASTMX04572
OG0004670	OFUSG16156.1.p1	ASTMX04458
OG0004671	OFUSG15323.1.p1, OFUSG15323.2.p1	ASTMX09351
OG0004672	OFUSG20622.1.p1	ASTMX13847
OG0004673	OFUSG04159.1.p1	ASTMX22640, ASTMX13608
OG0004674	OFUSG21156.1.p1	ASTMX13549
OG0004675	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1	ASTMX22086
OG0004676	OFUSG22032.1.p1, OFUSG22032.2.p1	ASTMX09682
OG0004678	OFUSG08156.1.p1	ASTMX10360
OG0004679	OFUSG24186.1.p1	ASTMX03517
OG0004681	OFUSG15267.1.p1	ASTMX20970
OG0004683	OFUSG25029.1.p1	ASTMX17384
OG0004684	OFUSG11714.1.p1	ASTMX15106
OG0004685	OFUSG15144.1.p1	ASTMX05981, ASTMX21111
OG0004686	OFUSG15875.1.p1	ASTMX09600
OG0004687	OFUSG18909.1.p1	ASTMX17747
OG0004688	OFUSG22565.1.p1	ASTMX00758
OG0004689	OFUSG22250.1.p1, OFUSG22250.2.p1	ASTMX17256
OG0004690	OFUSG15804.1.p1	ASTMX15817, ASTMX19767
OG0004691	OFUSG11227.1.p1	ASTMX08190
OG0004692	OFUSG04470.1.p1, OFUSG25025.1.p1	ASTMX19513
OG0004694	OFUSG10511.1.p1, OFUSG10511.2.p1	ASTMX10468
OG0004695	OFUSG20588.1.p1, OFUSG17369.1.p1	ASTMX08918
OG0004696	OFUSG09958.1.p1	ASTMX08445
OG0004698	OFUSG10898.1.p1	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010
OG0004699	OFUSG23870.1.p1	ASTMX03526
OG0004700	OFUSG11053.1.p1	ASTMX01878
OG0004702	OFUSG00072.1.p1, OFUSG00087.1.p1	ASTMX16136
OG0004703	OFUSG14821.1.p1	ASTMX16339
OG0004704	OFUSG17192.1.p1	ASTMX12786
OG0004705	OFUSG02327.1.p1	ASTMX22312, ASTMX02243
OG0004706	OFUSG16861.1.p1	ASTMX01902, ASTMX01440
OG0004707	OFUSG02834.1.p1, OFUSG17783.1.p1	ASTMX04666
OG0004708	OFUSG24203.1.p1	ASTMX03531
OG0004711	OFUSG26677.1.p1	ASTMX01167
OG0004712	OFUSG06136.1.p1	ASTMX15064, ASTMX03152, ASTMX15250, ASTMX18750
OG0004728	OFUSG19340.1.p1	ASTMX16601
OG0004729	OFUSG14953.1.p1, OFUSG14953.2.p1	ASTMX22392
OG0004730	OFUSG20134.2.p1, OFUSG20134.1.p1	ASTMX09664, ASTMX06236
OG0004731	OFUSG20985.1.p1, OFUSG20985.2.p1	ASTMX04323
OG0004732	OFUSG14904.1.p1	ASTMX17824
OG0004733	OFUSG09435.1.p1	ASTMX03336
OG0004735	OFUSG08126.1.p1	ASTMX14962
OG0004738	OFUSG10899.1.p1	ASTMX15009
OG0004739	OFUSG11195.1.p1	ASTMX01533
OG0004740	OFUSG25163.1.p1	ASTMX01383
OG0004743	OFUSG04679.1.p1	ASTMX21462
OG0004744	OFUSG09993.1.p1	ASTMX11067
OG0004746	OFUSG00207.1.p1	ASTMX19247, ASTMX19316
OG0004747	OFUSG23171.1.p1	ASTMX11118
OG0004748	OFUSG08583.1.p1	ASTMX17862
OG0004749	OFUSG05430.1.p1	ASTMX05672, ASTMX11474
OG0004750	OFUSG16339.1.p1, OFUSG16339.2.p1	ASTMX10420, ASTMX15586
OG0004751	OFUSG21705.1.p1, OFUSG21706.1.p1	ASTMX10471
OG0004752	OFUSG07848.1.p1	ASTMX05758
OG0004753	OFUSG13691.1.p1	ASTMX14662
OG0004754	OFUSG17881.2.p1, OFUSG17881.1.p1	ASTMX09699
OG0004755	OFUSG16567.1.p1	ASTMX00144
OG0004756	OFUSG23403.1.p1	ASTMX00750
OG0004757	OFUSG06894.1.p1	ASTMX09497
OG0004758	OFUSG05254.1.p1, OFUSG05254.2.p1	ASTMX02568
OG0004759	OFUSG11568.1.p1	ASTMX04596
OG0004760	OFUSG17160.2.p1, OFUSG17160.1.p1	ASTMX06740
OG0004761	OFUSG16790.1.p1	ASTMX19381
OG0004763	OFUSG08982.1.p1	ASTMX00187
OG0004764	OFUSG13324.1.p1	ASTMX11545
OG0004765	OFUSG26546.1.p1	ASTMX06481, ASTMX03980, ASTMX18652
OG0004766	OFUSG20178.1.p1	ASTMX20851
OG0004767	OFUSG17853.1.p1	ASTMX14323
OG0004768	OFUSG03609.2.p1, OFUSG03609.1.p1	ASTMX18499, ASTMX04088
OG0004769	OFUSG25501.1.p1	ASTMX03147
