Orthogroup	OWEFU	AMPFI_ok
OG0004091	OFUSG17304.1.p1	AMPFI_15165
OG0004092	OFUSG16191.1.p1	AMPFI_06912
OG0004093	OFUSG06671.1.p1	AMPFI_23222
OG0004093	OFUSG06669.1.p1	AMPFI_17563
OG0004094	OFUSG07270.1.p1	AMPFI_05712
OG0004096	OFUSG25572.1.p1	AMPFI_17501
OG0004098	OFUSG21100.1.p1	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	OFUSG10944.1.p1	AMPFI_13965
OG0004100	OFUSG19371.2.p1, OFUSG19371.1.p1	AMPFI_19382
OG0004101	OFUSG04654.2.p1, OFUSG04654.1.p1, OFUSG04654.3.p1	AMPFI_18949
OG0004102	OFUSG19005.1.p1	AMPFI_15461
OG0004104	OFUSG24702.1.p1	AMPFI_00944, AMPFI_00216, AMPFI_03708
OG0004105	OFUSG23643.2.p1, OFUSG23643.1.p1	AMPFI_00050
OG0004106	OFUSG26433.1.p1	AMPFI_09128
OG0004107	OFUSG08885.1.p1	AMPFI_09933
OG0004108	OFUSG21004.1.p1	AMPFI_10746, AMPFI_11075
OG0004110	OFUSG08891.1.p1	AMPFI_12307
OG0004111	OFUSG13311.1.p1	AMPFI_07741
OG0004112	OFUSG09769.1.p1	AMPFI_03998, AMPFI_17086, AMPFI_15301
OG0004113	OFUSG18704.1.p1	AMPFI_10578
OG0004114	OFUSG21821.1.p1	AMPFI_07189
OG0004115	OFUSG12847.1.p1	AMPFI_13715
OG0004116	OFUSG09323.1.p1	AMPFI_14003
OG0004117	OFUSG25444.1.p1	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004119	OFUSG20234.1.p1	AMPFI_07138
OG0004120	OFUSG10176.1.p1, OFUSG10176.2.p1	AMPFI_07749
OG0004121	OFUSG13719.1.p1	AMPFI_19218
OG0004122	OFUSG07267.2.p1, OFUSG07267.1.p1	AMPFI_02482
OG0004123	OFUSG21171.1.p1, OFUSG21171.2.p1	AMPFI_13800
OG0004124	OFUSG17737.1.p1	AMPFI_07154
OG0004125	OFUSG04663.1.p1	AMPFI_01741
OG0004126	OFUSG19824.1.p1	AMPFI_04028, AMPFI_19897, AMPFI_16862
OG0004128	OFUSG05290.1.p1, OFUSG11678.1.p1	AMPFI_01941
OG0004129	OFUSG05877.1.p1	AMPFI_09326
OG0004129	OFUSG05882.1.p1	AMPFI_01837
OG0004130	OFUSG08210.1.p1, OFUSG00974.1.p1	AMPFI_17105
OG0004131	OFUSG23809.1.p1, OFUSG23809.2.p1	AMPFI_02623
OG0004132	OFUSG20258.1.p1	AMPFI_13812
OG0004133	OFUSG14516.1.p1	AMPFI_00729
OG0004134	OFUSG06800.1.p1	AMPFI_11318
OG0004135	OFUSG18236.1.p1	AMPFI_23953
OG0004136	OFUSG26327.1.p1	AMPFI_23022, AMPFI_00272
OG0004137	OFUSG20131.2.p1, OFUSG20131.1.p1	AMPFI_22552, AMPFI_04601, AMPFI_01476
OG0004138	OFUSG00273.1.p1	AMPFI_07073
OG0004142	OFUSG19191.1.p1	AMPFI_18239
OG0004143	OFUSG09777.1.p1, OFUSG09777.2.p1	AMPFI_12398, AMPFI_15415
OG0004144	OFUSG24310.1.p1	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	OFUSG25041.1.p1	AMPFI_17789, AMPFI_18100, AMPFI_03194
OG0004146	OFUSG22678.1.p1	AMPFI_03964
OG0004147	OFUSG21150.1.p1	AMPFI_22254
OG0004148	OFUSG24269.1.p1	AMPFI_12585
OG0004149	OFUSG24993.1.p1	AMPFI_26020
OG0004150	OFUSG04655.1.p1	AMPFI_13804
OG0004151	OFUSG20857.1.p1	AMPFI_00134
OG0004153	OFUSG10672.1.p1	AMPFI_22147
OG0004154	OFUSG17126.2.p1, OFUSG17126.1.p1	AMPFI_13478
OG0004155	OFUSG04339.1.p1, OFUSG19790.2.p1, OFUSG19790.1.p1, OFUSG09477.2.p1, OFUSG09477.1.p1	AMPFI_20414, AMPFI_01448
OG0004156	OFUSG05939.1.p1	AMPFI_06309
OG0004157	OFUSG19454.1.p1	AMPFI_19370
OG0004158	OFUSG04504.1.p1	AMPFI_07649
OG0004160	OFUSG23353.1.p1	AMPFI_00568
OG0004161	OFUSG13701.3.p1, OFUSG13701.1.p1, OFUSG13701.4.p1, OFUSG13701.2.p1	AMPFI_14248, AMPFI_05464
OG0004162	OFUSG09942.2.p1, OFUSG09942.3.p1, OFUSG09942.1.p1	AMPFI_16383
OG0004164	OFUSG17859.1.p1	AMPFI_05757
OG0004166	OFUSG05575.1.p1	AMPFI_19424
OG0004167	OFUSG11703.1.p1	AMPFI_24252
OG0004169	OFUSG10640.1.p1	AMPFI_09723
OG0004170	OFUSG08006.1.p1	AMPFI_18162
OG0004175	OFUSG17098.1.p1	AMPFI_18073
OG0004176	OFUSG02603.1.p1	AMPFI_01331, AMPFI_23021
OG0004177	OFUSG08965.1.p1, OFUSG26245.1.p1, OFUSG19575.1.p1, OFUSG14721.1.p1	AMPFI_09622, AMPFI_02802, AMPFI_03539, AMPFI_26078, AMPFI_01462, AMPFI_21197
OG0004178	OFUSG19368.1.p1	AMPFI_03249
OG0004179	OFUSG11027.2.p1, OFUSG11027.1.p1	AMPFI_06442
OG0004180	OFUSG16755.1.p1	AMPFI_06582
OG0004181	OFUSG03257.1.p1	AMPFI_10263
OG0004182	OFUSG01146.2.p1, OFUSG01146.1.p1	AMPFI_14315, AMPFI_15250, AMPFI_11529
OG0004183	OFUSG25418.1.p1	AMPFI_11544
OG0004184	OFUSG12556.1.p1	AMPFI_12472
OG0004186	OFUSG11737.1.p1	AMPFI_18492
OG0004187	OFUSG20862.1.p1	AMPFI_19435
OG0004188	OFUSG25107.1.p1	AMPFI_24196
OG0004189	OFUSG24213.1.p1	AMPFI_25484
OG0004190	OFUSG09999.1.p1	AMPFI_25836
OG0004214	OFUSG13516.1.p1	AMPFI_11834
OG0004215	OFUSG15336.1.p1	AMPFI_05972
OG0004216	OFUSG23107.1.p1	AMPFI_02909
OG0004217	OFUSG02696.2.p1, OFUSG02696.1.p1	AMPFI_11613
OG0004219	OFUSG04405.1.p1	AMPFI_05687
OG0004220	OFUSG19674.1.p1, OFUSG19674.2.p1	AMPFI_06135
OG0004222	OFUSG11203.3.p1, OFUSG11203.5.p1, OFUSG11203.2.p1, OFUSG11203.1.p1, OFUSG11203.4.p1	AMPFI_22508
OG0004223	OFUSG17090.1.p1, OFUSG17090.2.p1	AMPFI_14106, AMPFI_14107
OG0004225	OFUSG20907.1.p1	AMPFI_15711
OG0004226	OFUSG15931.1.p1	AMPFI_10795
OG0004227	OFUSG13655.1.p1	AMPFI_07234
OG0004228	OFUSG23701.1.p1	AMPFI_24494, AMPFI_18790
OG0004229	OFUSG18108.1.p1	AMPFI_04684
OG0004230	OFUSG08871.1.p1	AMPFI_16103
OG0004231	OFUSG09197.1.p1	AMPFI_24209
OG0004232	OFUSG19109.1.p1	AMPFI_18466
OG0004233	OFUSG23247.1.p1	AMPFI_05856
OG0004234	OFUSG13238.1.p1	AMPFI_16563
OG0004234	OFUSG13233.1.p1	AMPFI_04170, AMPFI_09059
OG0004235	OFUSG17809.1.p1	AMPFI_18111
OG0004236	OFUSG12590.1.p1	AMPFI_18952
OG0004237	OFUSG02738.1.p1	AMPFI_10494
OG0004238	OFUSG21302.1.p1	AMPFI_20812
OG0004239	OFUSG26088.2.p1, OFUSG26088.3.p1, OFUSG26088.1.p1	AMPFI_05780
OG0004239	OFUSG26090.1.p1	AMPFI_05779
OG0004240	OFUSG11405.2.p1, OFUSG11405.1.p1	AMPFI_18787
OG0004241	OFUSG14483.1.p1	AMPFI_24897
OG0004243	OFUSG16169.1.p1, OFUSG16169.3.p1, OFUSG16169.2.p1	AMPFI_10050
OG0004244	OFUSG23262.1.p1	AMPFI_25390
OG0004245	OFUSG19143.1.p1, OFUSG19143.2.p1	AMPFI_14565
OG0004246	OFUSG26279.1.p1	AMPFI_08562
OG0004247	OFUSG08927.1.p1	AMPFI_09617
OG0004248	OFUSG13174.1.p1	AMPFI_06429
OG0004249	OFUSG02524.1.p1	AMPFI_13244
OG0004250	OFUSG12266.1.p1	AMPFI_12407
OG0004251	OFUSG22911.1.p1	AMPFI_12152, AMPFI_09987
OG0004252	OFUSG24821.1.p1	AMPFI_09692
OG0004253	OFUSG22279.1.p1, OFUSG22279.2.p1	AMPFI_11137
OG0004254	OFUSG10303.1.p1	AMPFI_23528
OG0004255	OFUSG21308.1.p1	AMPFI_05607
OG0004257	OFUSG22307.1.p1	AMPFI_12483
OG0004258	OFUSG03080.1.p1	AMPFI_04576
OG0004259	OFUSG20013.1.p1	AMPFI_05436
OG0004260	OFUSG04270.1.p1	AMPFI_03269
OG0004261	OFUSG20642.1.p1	AMPFI_09942
OG0004262	OFUSG12557.1.p1	AMPFI_15895
OG0004263	OFUSG04157.2.p1, OFUSG04157.1.p1	AMPFI_19144
OG0004265	OFUSG22437.1.p1	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004266	OFUSG22098.1.p1	AMPFI_04244
OG0004267	OFUSG00346.1.p1	AMPFI_03672
OG0004268	OFUSG20277.1.p1	AMPFI_19077
OG0004269	OFUSG06518.1.p1	AMPFI_02131
OG0004270	OFUSG09567.1.p1	AMPFI_22607
OG0004271	OFUSG19458.1.p1	AMPFI_00357
OG0004272	OFUSG19656.1.p1	AMPFI_03000, AMPFI_03190
OG0004273	OFUSG10132.2.p1, OFUSG10132.1.p1	AMPFI_20320, AMPFI_02222
OG0004274	OFUSG12672.1.p1	AMPFI_14696
OG0004275	OFUSG26487.1.p1, OFUSG07573.1.p1, OFUSG07573.2.p1	AMPFI_10196
OG0004276	OFUSG20440.1.p1, OFUSG20440.2.p1	AMPFI_07190
OG0004278	OFUSG19618.1.p1	AMPFI_00741
OG0004279	OFUSG26158.2.p1, OFUSG26158.1.p1	AMPFI_20800
OG0004280	OFUSG08248.1.p1	AMPFI_08532
OG0004281	OFUSG09512.2.p1, OFUSG09512.1.p1	AMPFI_08580, AMPFI_21877
OG0004282	OFUSG23553.1.p1	AMPFI_03603
OG0004283	OFUSG02236.1.p1	AMPFI_22058
OG0004284	OFUSG19166.1.p1	AMPFI_07793
OG0004285	OFUSG06639.1.p1, OFUSG06639.2.p1	AMPFI_05686
OG0004286	OFUSG08115.1.p1	AMPFI_11804, AMPFI_11033
OG0004287	OFUSG12510.1.p1	AMPFI_18985, AMPFI_03750, AMPFI_16572
OG0004288	OFUSG23204.1.p1	AMPFI_12843
OG0004289	OFUSG11522.1.p1	AMPFI_15989
OG0004290	OFUSG20422.1.p1	AMPFI_20931
OG0004294	OFUSG00840.1.p1, OFUSG00840.2.p1	AMPFI_25254
OG0004295	OFUSG13465.2.p1, OFUSG13465.1.p1	AMPFI_09939
OG0004296	OFUSG10157.1.p1	AMPFI_17160
OG0004297	OFUSG26602.2.p1, OFUSG26602.1.p1	AMPFI_04000
OG0004298	OFUSG09630.1.p1	AMPFI_01036
OG0004299	OFUSG03171.1.p1	AMPFI_10108
OG0004300	OFUSG06251.1.p1	AMPFI_20207
OG0004301	OFUSG15532.1.p1	AMPFI_21938
OG0004302	OFUSG14824.1.p1	AMPFI_16467
OG0004303	OFUSG14746.1.p1	AMPFI_18613
OG0004305	OFUSG21306.1.p1	AMPFI_12729
OG0004306	OFUSG26453.1.p1	AMPFI_17375
OG0004307	OFUSG10009.1.p1	AMPFI_10120
OG0004308	OFUSG00660.1.p1	AMPFI_06434
OG0004309	OFUSG10951.1.p1	AMPFI_07893
OG0004310	OFUSG24234.1.p1	AMPFI_01502
OG0004311	OFUSG24363.1.p1, OFUSG09545.1.p1	AMPFI_19446
OG0004312	OFUSG20320.1.p1	AMPFI_14477
OG0004314	OFUSG07970.1.p1	AMPFI_17299
OG0004315	OFUSG19262.1.p1	AMPFI_11714
OG0004316	OFUSG25561.1.p1	AMPFI_06233
OG0004318	OFUSG10081.1.p1	AMPFI_01602, AMPFI_21243
OG0004319	OFUSG01252.1.p1	AMPFI_07860
OG0004321	OFUSG09959.1.p1, OFUSG09959.3.p1, OFUSG09959.2.p1	AMPFI_03701
OG0004322	OFUSG21097.1.p1	AMPFI_05719
OG0004324	OFUSG23537.1.p1	AMPFI_13538
OG0004327	OFUSG03372.1.p1	AMPFI_15196
OG0004328	OFUSG21216.1.p1	AMPFI_06204
OG0004329	OFUSG06444.1.p1	AMPFI_18366
OG0004330	OFUSG21944.1.p1, OFUSG21944.2.p1	AMPFI_04638
OG0004331	OFUSG12334.1.p1	AMPFI_13825
OG0004332	OFUSG09843.1.p1	AMPFI_12419
OG0004332	OFUSG09842.3.p1, OFUSG09842.2.p1, OFUSG09842.1.p1	AMPFI_16570, AMPFI_16569
OG0004333	OFUSG13517.2.p1, OFUSG13517.1.p1	AMPFI_02290
OG0004334	OFUSG12737.1.p1	AMPFI_04344, AMPFI_23930
OG0004335	OFUSG03846.1.p1	AMPFI_01647
OG0004337	OFUSG19298.1.p1	AMPFI_08351
OG0004338	OFUSG03491.1.p1	AMPFI_03726
OG0004340	OFUSG10038.2.p1, OFUSG10038.1.p1	AMPFI_07748
OG0004341	OFUSG11142.1.p1	AMPFI_12804
OG0004342	OFUSG03471.1.p1	AMPFI_25181, AMPFI_12541, AMPFI_02766
OG0004343	OFUSG18774.1.p1	AMPFI_14022
OG0004344	OFUSG12551.1.p1	AMPFI_24893
OG0004345	OFUSG26912.1.p1, OFUSG22749.1.p1	AMPFI_12564
OG0004346	OFUSG03046.1.p1, OFUSG05680.1.p1	AMPFI_12405
OG0004348	OFUSG01419.1.p1	AMPFI_02439
OG0004349	OFUSG06694.1.p1	AMPFI_24895
OG0004350	OFUSG00516.1.p1	AMPFI_18421
OG0004351	OFUSG16980.1.p1	AMPFI_20164
OG0004352	OFUSG12778.1.p1	AMPFI_25758
OG0004353	OFUSG21237.1.p1	AMPFI_13654
OG0004354	OFUSG09569.1.p1	AMPFI_11067
OG0004355	OFUSG13727.1.p1	AMPFI_09199
OG0004356	OFUSG07938.1.p1	AMPFI_05341
OG0004357	OFUSG17647.1.p1	AMPFI_08395
OG0004358	OFUSG05940.1.p1	AMPFI_22150
OG0004359	OFUSG19521.1.p1	AMPFI_05530
OG0004360	OFUSG16040.1.p1	AMPFI_14833
OG0004361	OFUSG08301.1.p1	AMPFI_04236
OG0004362	OFUSG26828.1.p1	AMPFI_09867
OG0004363	OFUSG00806.1.p1	AMPFI_10669
OG0004364	OFUSG12581.1.p1	AMPFI_11780
OG0004365	OFUSG04532.1.p1	AMPFI_18925
OG0004366	OFUSG20392.1.p1, OFUSG20392.2.p1	AMPFI_11770
OG0004367	OFUSG11817.1.p1	AMPFI_16806
OG0004368	OFUSG07493.1.p1	AMPFI_05539
OG0004369	OFUSG08176.1.p1	AMPFI_22531
OG0004370	OFUSG09597.1.p1	AMPFI_05169
OG0004373	OFUSG21375.1.p1	AMPFI_02861
OG0004374	OFUSG23996.1.p1	AMPFI_07980
OG0004375	OFUSG12091.1.p1	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176
OG0004376	OFUSG15296.1.p1	AMPFI_15019
OG0004377	OFUSG04513.1.p1	AMPFI_03913
OG0004378	OFUSG15382.1.p1	AMPFI_09387
OG0004379	OFUSG08124.1.p1	AMPFI_07942
OG0004380	OFUSG07867.1.p1	AMPFI_00883
OG0004381	OFUSG20032.1.p1	AMPFI_23751
OG0004382	OFUSG21856.1.p1	AMPFI_13422
OG0004383	OFUSG11903.1.p1	AMPFI_10019, AMPFI_10486
OG0004384	OFUSG12014.1.p1	AMPFI_21506
OG0004385	OFUSG25604.1.p1	AMPFI_24477
OG0004386	OFUSG04530.1.p1	AMPFI_10062
OG0004387	OFUSG10840.2.p1, OFUSG10840.1.p1, OFUSG26873.1.p1, OFUSG00550.1.p1, OFUSG04863.1.p1, OFUSG04860.1.p1, OFUSG20316.1.p1, OFUSG20317.1.p1	AMPFI_18101
OG0004388	OFUSG15853.1.p1	AMPFI_09652
OG0004389	OFUSG17299.1.p1	AMPFI_08344
OG0004390	OFUSG26694.1.p1	AMPFI_17295
OG0004392	OFUSG17805.1.p1	AMPFI_24108
OG0004393	OFUSG19024.1.p1	AMPFI_06040
OG0004394	OFUSG03035.2.p1, OFUSG03035.1.p1	AMPFI_13243
OG0004395	OFUSG06695.1.p1	AMPFI_20914
OG0004396	OFUSG21440.1.p1	AMPFI_14937
OG0004397	OFUSG20729.1.p1	AMPFI_03263
OG0004399	OFUSG18895.1.p1, OFUSG18895.2.p1	AMPFI_06098
OG0004400	OFUSG13116.1.p1	AMPFI_13995
OG0004401	OFUSG17102.1.p1	AMPFI_12672
OG0004402	OFUSG03686.1.p1	AMPFI_15887
OG0004403	OFUSG16597.1.p1	AMPFI_14279
OG0004404	OFUSG13040.1.p1	AMPFI_14466
OG0004405	OFUSG10510.1.p1	AMPFI_14300
OG0004406	OFUSG11750.1.p1	AMPFI_11302
OG0004407	OFUSG21556.1.p1, OFUSG21556.2.p1, OFUSG21556.3.p1	AMPFI_09013
OG0004408	OFUSG24615.1.p1	AMPFI_05190
OG0004409	OFUSG19201.1.p1	AMPFI_00146
OG0004410	OFUSG00834.1.p1	AMPFI_23532, AMPFI_07509, AMPFI_12178
OG0004413	OFUSG19215.1.p1	AMPFI_25865
OG0004414	OFUSG17204.1.p1	AMPFI_19124
OG0004415	OFUSG04373.1.p1, OFUSG04373.2.p1	AMPFI_04130
OG0004416	OFUSG09453.1.p1, OFUSG15929.1.p1, OFUSG03697.1.p1, OFUSG03614.1.p1, OFUSG03626.1.p1, OFUSG03418.1.p1, OFUSG02374.1.p1, OFUSG01989.1.p1, OFUSG02523.1.p1, OFUSG02523.2.p1, OFUSG03845.1.p1, OFUSG02667.3.p1, OFUSG02667.2.p1, OFUSG02667.1.p1, OFUSG03623.1.p1, OFUSG03623.2.p1, OFUSG03623.3.p1, OFUSG03753.1.p1, OFUSG02015.1.p1, OFUSG03793.1.p1, OFUSG02622.2.p1, OFUSG02622.1.p1, OFUSG03756.1.p1, OFUSG02887.1.p1, OFUSG02887.2.p1, OFUSG03021.1.p1, OFUSG01977.1.p1, OFUSG01977.2.p1, OFUSG02566.2.p1, OFUSG02566.1.p1, OFUSG03276.1.p1, OFUSG03276.2.p1, OFUSG17156.1.p1	AMPFI_04994
OG0004417	OFUSG21036.1.p1	AMPFI_06225
OG0004418	OFUSG08241.1.p1	AMPFI_07133
OG0004419	OFUSG06760.1.p1	AMPFI_07957
OG0004420	OFUSG10004.1.p1	AMPFI_10754
OG0004421	OFUSG09765.1.p1	AMPFI_12127
OG0004422	OFUSG08631.1.p1	AMPFI_13563
OG0004423	OFUSG12675.1.p1	AMPFI_14942
OG0004424	OFUSG18745.1.p1	AMPFI_17270
OG0004425	OFUSG04544.1.p1	AMPFI_21164
OG0004426	OFUSG14933.1.p1	AMPFI_21633
OG0004427	OFUSG24556.1.p1, OFUSG09349.1.p1, OFUSG09349.2.p1, OFUSG13533.1.p1	AMPFI_22834
OG0004457	OFUSG20337.1.p1	AMPFI_05287
OG0004459	OFUSG05552.1.p1, OFUSG05552.2.p1	AMPFI_11564
OG0004460	OFUSG04747.1.p1	AMPFI_25193
OG0004461	OFUSG07105.1.p1	AMPFI_19555
OG0004462	OFUSG14517.1.p1	AMPFI_08624
OG0004463	OFUSG22280.1.p1, OFUSG22281.1.p1, OFUSG22282.1.p1	AMPFI_12899
OG0004465	OFUSG21289.1.p1	AMPFI_23112, AMPFI_12347
OG0004467	OFUSG24126.1.p1	AMPFI_21984
OG0004468	OFUSG15364.1.p1	AMPFI_16351
OG0004471	OFUSG12708.2.p1, OFUSG12708.1.p1	AMPFI_00393
OG0004472	OFUSG19542.1.p1	AMPFI_11440
OG0004475	OFUSG10497.1.p1	AMPFI_18546
OG0004476	OFUSG03473.1.p1	AMPFI_14753
OG0004478	OFUSG20237.1.p1, OFUSG20237.3.p1, OFUSG20237.2.p1	AMPFI_03975
OG0004479	OFUSG05226.1.p1	AMPFI_09403
OG0004482	OFUSG17711.2.p1, OFUSG17711.1.p1	AMPFI_09287
OG0004483	OFUSG17696.1.p1	AMPFI_19423, AMPFI_14818
OG0004484	OFUSG23258.1.p1	AMPFI_19765
OG0004485	OFUSG19643.1.p1	AMPFI_06466
OG0004486	OFUSG20259.1.p1	AMPFI_08587
OG0004487	OFUSG03509.1.p1	AMPFI_05702
OG0004488	OFUSG08603.1.p1	AMPFI_01993
OG0004489	OFUSG19255.1.p1	AMPFI_09296, AMPFI_09295
OG0004490	OFUSG01069.1.p1	AMPFI_22429
OG0004491	OFUSG26923.1.p1	AMPFI_00328, AMPFI_00308, AMPFI_15346
OG0004493	OFUSG00611.1.p1	AMPFI_05970
OG0004494	OFUSG10248.1.p1	AMPFI_05453
OG0004495	OFUSG08418.1.p1	AMPFI_07695
OG0004496	OFUSG07230.1.p1	AMPFI_03101
OG0004497	OFUSG20901.1.p1, OFUSG20901.2.p1	AMPFI_22097, AMPFI_00339, AMPFI_25044
OG0004498	OFUSG20779.1.p1	AMPFI_06947
OG0004499	OFUSG25056.1.p1, OFUSG25056.2.p1	AMPFI_03990
OG0004500	OFUSG17190.1.p1	AMPFI_13920
OG0004501	OFUSG00301.1.p1	AMPFI_09291
OG0004502	OFUSG09554.1.p1, OFUSG25788.1.p1	AMPFI_03587
OG0004505	OFUSG24304.1.p1	AMPFI_08535
OG0004506	OFUSG10629.1.p1	AMPFI_12628, AMPFI_09386
OG0004507	OFUSG09055.1.p1	AMPFI_07072
OG0004508	OFUSG08408.1.p1	AMPFI_25941
OG0004509	OFUSG04151.1.p1	AMPFI_09182
OG0004510	OFUSG02328.1.p1	AMPFI_09345
OG0004511	OFUSG08755.1.p1	AMPFI_07637
OG0004512	OFUSG12440.1.p1	AMPFI_11410
OG0004513	OFUSG26259.1.p1	AMPFI_09034
OG0004514	OFUSG14834.3.p1, OFUSG14834.1.p1, OFUSG14834.2.p1	AMPFI_09041
OG0004515	OFUSG06070.1.p1	AMPFI_01381
OG0004516	OFUSG22450.1.p1	AMPFI_15125, AMPFI_18645
OG0004517	OFUSG09941.1.p1, OFUSG09941.2.p1	AMPFI_15751
OG0004518	OFUSG26235.1.p1	AMPFI_09048
OG0004519	OFUSG19459.1.p1, OFUSG19459.2.p1	AMPFI_04665
OG0004520	OFUSG14215.1.p1	AMPFI_06584
OG0004521	OFUSG07989.1.p1	AMPFI_01206
OG0004523	OFUSG09566.1.p1	AMPFI_08056
OG0004524	OFUSG21076.1.p1	AMPFI_07394
OG0004525	OFUSG21962.1.p1	AMPFI_07588
OG0004526	OFUSG25412.1.p1	AMPFI_10087
OG0004527	OFUSG00322.1.p1	AMPFI_10883
OG0004529	OFUSG13290.1.p1	AMPFI_09696
OG0004530	OFUSG03014.1.p1	AMPFI_12855
OG0004531	OFUSG03844.2.p1, OFUSG03844.1.p1	AMPFI_11383
OG0004532	OFUSG17819.1.p1	AMPFI_16151
OG0004533	OFUSG16086.1.p1	AMPFI_22456
OG0004534	OFUSG03583.1.p1	AMPFI_18106, AMPFI_00646
OG0004535	OFUSG11409.1.p1	AMPFI_22124
OG0004536	OFUSG13349.2.p1, OFUSG13349.1.p1	AMPFI_09383, AMPFI_05319, AMPFI_01833
OG0004537	OFUSG19069.1.p1	AMPFI_02558
OG0004538	OFUSG25281.1.p1	AMPFI_18278
OG0004540	OFUSG16071.1.p1	AMPFI_19729
OG0004542	OFUSG25591.2.p1, OFUSG25591.1.p1	AMPFI_08760
OG0004543	OFUSG17197.1.p1	AMPFI_14671
OG0004544	OFUSG05691.1.p1	AMPFI_08264
OG0004545	OFUSG23646.1.p1, OFUSG23649.1.p1	AMPFI_16865
OG0004546	OFUSG26604.1.p1	AMPFI_07412
OG0004548	OFUSG08416.1.p1	AMPFI_12848
OG0004550	OFUSG00208.1.p1	AMPFI_09809, AMPFI_09808
OG0004552	OFUSG24698.1.p1	AMPFI_12028
OG0004553	OFUSG01337.2.p1, OFUSG01337.1.p1, OFUSG01337.3.p1, OFUSG01337.4.p1	AMPFI_10799
OG0004554	OFUSG07017.1.p1	AMPFI_11889
OG0004555	OFUSG20338.1.p1	AMPFI_09909
OG0004556	OFUSG24005.2.p1, OFUSG24005.1.p1	AMPFI_07468
OG0004558	OFUSG26445.1.p1	AMPFI_12132
OG0004559	OFUSG09948.1.p1	AMPFI_05855
OG0004560	OFUSG24827.1.p1	AMPFI_08766, AMPFI_25022
OG0004561	OFUSG24869.1.p1	AMPFI_23817
OG0004563	OFUSG01035.1.p1	AMPFI_02876
OG0004564	OFUSG11372.1.p1	AMPFI_15864
OG0004565	OFUSG25212.1.p1	AMPFI_12894
OG0004566	OFUSG17189.1.p1	AMPFI_06008
OG0004567	OFUSG13070.1.p1	AMPFI_25564
OG0004568	OFUSG11671.1.p1	AMPFI_08069
OG0004569	OFUSG15462.1.p1	AMPFI_06989
OG0004570	OFUSG21943.1.p1	AMPFI_18640
OG0004571	OFUSG26032.1.p1, OFUSG26032.2.p1	AMPFI_12508, AMPFI_13100
OG0004572	OFUSG20446.1.p1	AMPFI_14593
OG0004573	OFUSG14867.1.p1	AMPFI_12921
OG0004574	OFUSG01611.1.p1	AMPFI_03207
OG0004575	OFUSG08859.1.p1, OFUSG06745.1.p1	AMPFI_00715, AMPFI_21371, AMPFI_03313, AMPFI_16522, AMPFI_11192
OG0004575	OFUSG01715.1.p1	AMPFI_04479
OG0004576	OFUSG06493.1.p1	AMPFI_18731
OG0004577	OFUSG05229.1.p1	AMPFI_07656
OG0004578	OFUSG08031.1.p1	AMPFI_07486
OG0004579	OFUSG19362.1.p1	AMPFI_25677
OG0004580	OFUSG13429.2.p1, OFUSG13429.1.p1	AMPFI_24353
OG0004581	OFUSG26863.1.p1, OFUSG26863.2.p1	AMPFI_12919
OG0004582	OFUSG21277.1.p1	AMPFI_07633
OG0004583	OFUSG12908.1.p1	AMPFI_16407
OG0004584	OFUSG16312.1.p1	AMPFI_09000
OG0004585	OFUSG20357.1.p1	AMPFI_13089
OG0004587	OFUSG02164.1.p1	AMPFI_10457
OG0004588	OFUSG22313.1.p1	AMPFI_06362
OG0004589	OFUSG24193.1.p1	AMPFI_18880
OG0004590	OFUSG14930.2.p1, OFUSG14930.1.p1	AMPFI_08462
OG0004591	OFUSG17812.1.p1	AMPFI_15332, AMPFI_13076
OG0004592	OFUSG21433.1.p1	AMPFI_06517
OG0004593	OFUSG04892.1.p1	AMPFI_22728
OG0004594	OFUSG00833.1.p1	AMPFI_13047
OG0004595	OFUSG17531.2.p1, OFUSG17531.3.p1, OFUSG17531.1.p1	AMPFI_16519
OG0004599	OFUSG26506.1.p1	AMPFI_24936
OG0004600	OFUSG14651.1.p1	AMPFI_15811
OG0004601	OFUSG25669.1.p1	AMPFI_06159
OG0004602	OFUSG18345.1.p1	AMPFI_04968
OG0004603	OFUSG18121.1.p1	AMPFI_00218
OG0004605	OFUSG10056.1.p1	AMPFI_03873
OG0004608	OFUSG11818.1.p1	AMPFI_23131
OG0004609	OFUSG07084.1.p1	AMPFI_07011
OG0004610	OFUSG09759.1.p1	AMPFI_23354
OG0004611	OFUSG13143.1.p1	AMPFI_02638, AMPFI_14900
OG0004612	OFUSG16853.2.p1, OFUSG16853.1.p1	AMPFI_06798
OG0004613	OFUSG12709.2.p1, OFUSG12709.1.p1, OFUSG12709.3.p1	AMPFI_14336
OG0004614	OFUSG11608.1.p1	AMPFI_01955
OG0004616	OFUSG03912.1.p1	AMPFI_24754
OG0004617	OFUSG01614.1.p1	AMPFI_09144
OG0004618	OFUSG03094.1.p1, OFUSG03134.1.p1	AMPFI_15210, AMPFI_15211
OG0004619	OFUSG16672.1.p1	AMPFI_01685
